Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;2;12.2999992371;8.625;4;18.25;
5;1;9.60000038147;11.5;6;23.0;2;13.5;8.625;4;18.3250000477;
6;1;10.6000003815;11.5;6;23.0;2;14.5450000763;8.625;4;18.4048187733;
7;1;11.6000003815;11.5;6;23.0;2;15.5928907394;8.625;3;18.8461898565;
8;1;11.8999996185;11.5;6;23.4599990845;2;16.3077144623;8.79749965668;3;19.2405949831;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;16.5443572998;8.94309806824;3;20.1585245132;
10;1;12.1463851929;11.9106416702;6;24.0;2;17.0951137543;9.3333568573;3;20.9767100811;
11;1;12.2000007629;12.0;6;25.2000007629;2;19.0951137543;9.6677980423;3;21.7020223141;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;21.0951137543;9.94955635071;3;22.3446578979;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;22.3866710663;10.1834592819;3;22.9165091515;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;23.499666214;10.3752222061;3;23.4298532009;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;24.620973587;10.5308046341;4;23.8345062733;
16;1;18.1463851929;13.943564415;7;28.0;2;25.7507305145;10.625;4;24.0649278164;
17;1;19.1463851929;14.0;7;28.0;2;26.8889846802;10.625;4;24.3094062805;
18;1;20.1463851929;14.0;7;28.0;2;28.0356712341;10.625;4;24.5676383972;
19;1;20.3999996185;14.0;7;28.0;2;28.7405834198;10.625;4;24.8390996456;
20;1;20.3999996185;14.0;8;28.0;2;28.903459549;10.625;4;25.1230297089;
21;1;20.3999996185;14.0;8;28.0;2;29.0738182068;10.625;5;25.4184246063;
22;1;20.3999996185;14.0;8;28.0;2;29.2510547638;10.625;5;25.7240357399;
23;1;20.3999996185;14.0;9;28.0;3;29.4344215393;10.625;4;26.0383796692;
24;1;20.3999996185;14.0;9;28.0;3;29.6230278015;10.625;4;26.3597574234;
25;1;20.3999996185;14.0;9;28.0;3;29.8158531189;10.625;4;26.6862831116;
26;1;20.3999996185;14.0;9;28.0;3;30.0117702484;10.625;4;27.0159239769;
27;1;20.3999996185;14.0;9;28.0;3;30.2095546722;10.625;4;27.3465466499;
28;1;18.3999996185;15.0;9;28.0;3;30.4079284668;10.625;4;27.6759705544;
29;1;19.3999996185;14.0;9;28.0;3;30.6055831909;10.625;4;28.0020260811;
30;1;20.3999996185;14.0;9;28.0;3;28.6055831909;11.625;4;28.3226103783;
31;1;20.3999996185;14.0;9;28.0;3;27.6055831909;12.625;5;28.6357421875;
32;1;20.3999996185;14.0;10;28.0;4;26.75;13.625;4;28.9396104813;
