Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;4;17.25;
5;1;9.60000038147;11.5;4;23.0;1;12.8999996185;8.625;4;17.25;
6;1;10.6000003815;11.5;4;23.0;1;13.8999996185;8.625;4;17.25;
7;1;11.6000003815;11.5;4;23.0;1;14.8999996185;8.625;4;17.5949993134;
8;1;11.8999996185;11.5;4;23.4599990845;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;12.0380001068;11.7299995422;4;23.8212833405;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;12.1463851929;12.1106414795;3;25.0;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;12.5000009537;12.0;3;26.2850008011;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;14.4718856812;12.6000003815;3;27.3339031935;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;16.4718856812;13.0788002014;3;28.1753185987;2;20.2000274658;10.1834592819;3;21.7504444122;
14;2;18.4718856812;13.4505519867;3;28.8447594643;2;22.2000274658;10.3752222061;3;22.0616092682;
15;2;19.560092926;13.7328653336;3;29.3781481981;2;23.2000274658;10.5308046341;4;22.9437522888;
16;2;20.5936908722;13.943564415;5;29.6104347706;2;24.2000274658;10.9718761444;4;23.6692676544;
17;3;21.6295166016;14.0;4;29.7374911308;2;25.2000274658;11.3346338272;4;24.2543010712;
18;3;22.6676330566;14.0;5;29.8723640442;2;26.2000274658;11.6271505356;4;24.7183876038;
19;3;22.9617080688;14.0;6;30.0151810646;2;27.2000274658;11.8591938019;4;25.0816612244;
20;3;23.0045547485;14.0;7;30.1660137177;2;28.2000274658;12.0408306122;4;25.25;
21;3;23.0498046875;14.0;7;30.3248689175;2;28.5499992371;12.125;5;25.25;
22;3;23.0974597931;14.0;7;30.4916813374;2;28.5499992371;12.125;6;25.25;
23;3;23.1475048065;14.0;7;30.6663062572;2;28.5499992371;12.125;6;25.25;
24;3;23.1998920441;14.0;7;30.8485133648;2;28.5499992371;12.125;6;25.25;
25;3;22.3999996185;14.8545541763;7;31.0379817486;2;28.5499992371;12.125;6;25.25;
26;3;21.3113937378;15.0;9;31.2342967987;2;28.5499992371;12.125;6;25.25;
27;3;20.3702888489;16.0;9;31.4369482994;3;28.5499992371;12.125;5;25.25;
28;3;19.4310836792;17.0;10;31.6453323364;3;28.5499992371;12.125;5;25.25;
29;3;18.493598938;18.0;11;31.8587543964;3;28.5499992371;12.125;5;25.25;
30;3;17.5576248169;19.0;11;32.0764360428;3;28.5499992371;12.125;5;25.25;
31;3;16.6229305267;20.0;11;32.2975239754;3;28.5499992371;12.125;5;25.25;
32;3;15.6892566681;21.0;11;32.5211014748;3;28.5499992371;12.125;5;25.25;
33;3;15.3563308716;22.0;11;32.7462024689;3;28.5499992371;12.125;6;25.25;
34;3;15.4238605499;23.0;11;32.971827507;3;28.5499992371;12.125;6;25.25;
35;3;15.4915485382;24.0;11;33.1969604492;3;28.5499992371;14.125;6;25.25;
36;3;15.5590877533;25.0;12;33.4205875397;3;28.5499992371;16.125;6;25.25;
37;3;15.6261768341;26.0;12;33.6417155266;3;28.5499992371;18.125;6;25.25;
38;3;15.6925144196;27.0;12;33.8593888283;3;28.5499992371;20.125;6;25.25;
39;3;15.0;26.0;13;34.0727062225;3;28.5499992371;22.125;6;26.25;
40;3;15.0;26.0;14;34.2808356285;3;29.5499992371;23.125;6;26.3200000525;
41;3;15.8842506409;27.0;14;34.4830260277;3;30.5499992371;24.125;7;26.3941510916;
42;3;15.0;26.0;15;34.6786170006;3;31.2364902496;25.125;7;26.4725923538;
43;3;15.0;26.0;16;34.8670463562;3;31.2835540771;26.125;7;26.555452466;
44;3;16.0;27.0;16;35.0478525162;3;30.5499992371;27.125;7;26.6428465843;
45;3;17.1143569946;25.0;17;35.2206764221;3;30.5499992371;27.8214225769;7;26.7348741293;
46;3;18.1662025452;25.0;18;35.3852591515;3;30.5499992371;27.8674373627;8;26.8316155672;
47;3;16.2155780792;27.0;17;35.5414381027;3;30.5499992371;27.915807724;8;26.9331297874;
48;4;16.2155780792;27.0;18;36.6891417503;3;30.5499992371;27.9665641785;9;27.0394508839;
49;4;17.2155780792;30.0;19;36.9808810949;3;30.5499992371;28.0197257996;10;27.1505856514;
50;4;20.2155780792;30.0;19;37.2857406139;5;31.5499992371;29.0752925873;8;28.2665102482;
51;5;20.3877716064;32.0;13;47.6063336134;5;32.5499992371;29.125;8;28.4271678925;
52;5;22.4245624542;35.0;14;48.3454287052;5;33.1739997864;31.125;8;28.593650341;
53;5;23.458946228;37.8744735718;15;49.0802862644;5;33.1987075806;32.2562332153;9;28.7658298016;
54;5;25.0917663574;39.0;14;49.8125019073;5;33.2241325378;33.3211364746;9;28.943535924;
55;5;26.2071685791;41.0;15;50.54423666;5;33.2502632141;33.3882141113;9;30.1625022888;
56;5;26.9051170349;43.0;16;51.1977331638;5;33.8419837952;33.9467849731;10;32.2026532888;
57;5;27.0792160034;44.0;16;51.8572528362;5;35.319355011;35.4137077332;10;33.1538385153;
58;5;27.2571353912;45.0;17;52.5299885273;5;36.7004737854;36.8038711548;10;33.9895749092;
59;5;27.4409599304;46.0;18;53.2175521851;5;37.0039558411;38.132522583;11;34.5860468149;
60;5;26.3525695801;48.0;19;53.9207930565;5;37.1558647156;39.3376846313;11;35.0877995491;
61;5;27.3958435059;47.0;20;54.639541626;5;37.2433929443;40.4676933289;12;35.6120072603;
62;5;26.4343147278;48.6601829529;20;55.3724102974;5;37.3374137878;41.2669296265;12;36.1578686237;
63;5;26.468372345;49.9509315491;21;56.0125956535;5;37.4381217957;41.4422302246;11;36.7243379354;
64;6;27.4750003815;45.9509315491;22;56.6467533112;5;37.5456733704;41.6219902039;12;37.3101267815;
65;6;26.4750003815;46.0;21;57.2973399162;6;37.6601524353;41.8054847717;11;37.9137126207;
66;7;25.4750003815;44.0;15;81.9564228058;6;36.2000007629;42.1662826538;11;38.5333529711;
