Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;6;17.25;
5;1;9.60000038147;11.5;4;23.0;1;12.8999996185;8.625;6;17.25;
6;1;10.6000003815;11.5;4;23.0;1;13.8999996185;8.625;6;17.25;
7;1;11.6000003815;11.5;4;23.0;2;15.5;8.625;5;18.5949993134;
8;1;11.8999996185;11.5;4;23.4599990845;2;15.5569992065;8.79749965668;5;18.9361960888;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;15.7317180634;8.94309806824;5;20.3472753763;
10;1;12.1463851929;11.9106416702;4;24.0;2;16.5219802856;9.60165023804;5;21.6097513437;
11;1;12.2000007629;12.0;4;25.2000007629;2;18.5219802856;10.1822328568;5;22.7136856318;
12;1;14.1463851929;12.6000003815;4;26.1576004028;2;20.5219802856;10.6796894073;5;23.6617876291;
13;1;15.1463851929;13.0788002014;4;26.9011039734;2;21.5219802856;11.0951957703;5;24.466217041;
14;1;16.1463851929;13.4505519867;4;27.4657306671;2;22.5219802856;11.4346656799;5;25.1448483467;
15;2;17.1463851929;13.7328653336;3;27.88712883;2;23.0482635498;11.7068872452;5;25.7179193497;
16;2;18.1463851929;13.943564415;3;28.0;2;23.3062210083;11.9218521118;5;26.2055277824;
17;2;19.1463851929;14.0;3;28.0;2;23.5074119568;12.0895090103;5;26.4380934238;
18;2;20.1463851929;14.0;3;28.0;2;23.5499992371;12.125;5;26.6090252399;
19;2;20.3999996185;14.0;4;28.0;2;23.5499992371;12.125;5;26.789277792;
20;2;20.3999996185;14.0;4;28.0;2;25.5499992371;12.125;5;26.4787261486;
21;2;20.3999996185;14.0;4;28.0;2;26.5499992371;12.125;5;26.6519265175;
22;2;20.3999996185;14.0;4;28.0;2;27.5499992371;12.125;5;26.8344266415;
23;2;20.3999996185;14.0;4;28.0;2;28.5499992371;12.125;5;27.0260767937;
24;2;20.3999996185;14.0;5;28.0;2;28.5499992371;12.125;5;27.2266185284;
25;2;20.3999996185;14.0;5;28.0;2;29.5499992371;12.125;4;27.4356777668;
26;2;20.3999996185;14.0;7;28.0;2;30.4614067078;12.125;4;26.8527607918;
27;2;20.3999996185;14.0;7;28.0;2;28.3699989319;11.9750003815;4;26.7887761593;
28;2;20.3999996185;14.0;6;28.0;2;29.2080001831;11.8400001526;4;27.3747854233;
29;2;20.3999996185;14.0;5;28.0;3;30.4248695374;12.025888443;4;27.3164844513;
30;2;20.3999996185;14.0;5;28.0;3;30.3898887634;11.885799408;3;27.2931518555;
31;2;20.3999996185;14.0;5;28.0;3;30.3758907318;11.7597198486;3;27.3011698723;
32;2;20.3999996185;14.0;5;28.0;3;30.3807029724;11.6462478638;2;27.3370923996;
33;2;20.3999996185;14.0;5;28.0;3;30.402256012;11.5441226959;2;27.3976254463;
34;2;20.3999996185;14.0;5;28.0;3;30.4385757446;11.4522104263;2;27.4796156883;
35;2;20.3999996185;14.0;4;28.0;3;30.4877681732;13.4522104263;2;27.5800457001;
36;2;20.3999996185;14.0;5;28.0;3;30.5480289459;15.4522104263;2;27.6960363388;
37;2;20.3999996185;14.0;5;28.0;3;30.6176223755;17.4522094727;2;27.8248529434;
38;2;20.3999996185;14.0;5;28.0;3;30.6949119568;19.4522094727;1;27.4639105797;
39;2;20.3999996185;14.0;6;28.0;3;30.478345871;21.1134605408;1;27.6156563759;
40;2;20.3999996185;14.0;6;28.0;3;30.569393158;21.0646133423;2;27.77536726;
41;2;20.3999996185;14.0;6;28.0;3;30.6652183533;21.020652771;2;27.9408488274;
42;2;20.3999996185;14.0;6;28.0;3;30.7645072937;20.981086731;2;28.1100540161;
43;2;20.3999996185;14.0;6;28.0;3;30.8660335541;20.9454784393;2;28.2810955048;
44;2;20.3999996185;14.0;6;28.0;3;31.9686565399;21.9134292603;1;29.4522614479;
45;2;20.3999996185;15.0;6;28.0;3;33.0713577271;22.8845863342;1;29.6620154381;
46;2;20.3999996185;16.0;6;28.0;3;33.7972106934;23.8586273193;2;29.8701920509;
47;2;20.3999996185;17.0;7;28.0;4;33.9221153259;24.8352661133;1;30.0756289959;
48;2;20.3999996185;18.0;8;28.0;4;33.3712425232;25.814239502;1;30.2773441076;
49;2;20.3999996185;19.0;8;28.0;4;32.0487976074;26.7953147888;2;30.4745305777;
50;2;20.3999996185;19.0;9;28.0;4;31.0552043915;27.7782821655;3;30.6665489674;
51;2;20.3999996185;19.0;10;28.0;4;30.0643539429;28.7629547119;3;30.8529145718;
52;2;20.3999996185;19.0;10;28.0;4;29.6818809509;29.7491588593;3;31.0332863331;
53;2;20.3999996185;19.0;11;28.0;4;30.6959095001;27.736743927;3;31.2074488401;
54;2;20.3999996185;19.0;11;28.0;4;31.7121067047;26.7255687714;4;32.529405117;
55;2;20.3999996185;19.0;11;28.0;4;33.2222824097;26.1062049866;4;33.6986093521;
56;2;20.3999996185;19.0;12;28.0;4;34.6497993469;26.4158000946;4;34.7293053865;
57;2;20.3999996185;19.0;12;28.0;4;36.0054702759;26.6633415222;3;35.6377238035;
58;2;20.3999996185;19.0;13;28.0;4;37.3009185791;26.858505249;3;36.4188110828;
59;2;20.3999996185;19.0;13;28.0;4;37.8512878418;27.0;4;36.8951470852;
60;2;20.3999996185;19.0;14;28.0;4;38.1370925903;27.0;4;37.3486294746;
61;2;20.3999996185;19.0;14;28.0;4;38.4091796875;27.0;5;37.7787930965;
62;2;20.3999996185;19.0;15;28.0;4;38.6672782898;27.0;7;38.1857256889;
63;2;20.3999996185;19.0;15;28.0;4;38.9114379883;27.0;7;38.5699737072;
64;2;20.3999996185;19.0;15;28.0;4;39.1419830322;27.0;8;38.9324417114;
65;2;20.3999996185;19.0;17;28.0;4;37.2205123901;28.0;8;39.2742905617;
66;2;20.3999996185;19.0;17;28.0;4;36.3011169434;29.0;8;39.5968492031;
67;2;20.3999996185;19.0;17;28.0;4;35.383644104;30.0;7;39.9015307426;
68;2;20.3999996185;19.0;17;28.0;4;34.4679031372;31.0;8;40.1727728844;
