Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;6;17.25;
5;1;9.60000038147;11.5;6;23.0;1;12.8999996185;8.625;6;17.25;
6;1;10.6000003815;11.5;6;23.0;1;13.8999996185;8.625;6;17.25;
7;1;11.6000003815;11.5;6;23.0;2;15.5;8.625;5;18.5949993134;
8;1;11.8999996185;11.5;6;23.4599990845;2;16.156999588;8.79749965668;5;18.8861961365;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;16.3317184448;8.94309806824;5;19.696713686;
10;1;12.1463851929;11.9106416702;6;24.0;2;16.8180274963;9.3333568573;5;20.396187067;
11;1;12.2000007629;12.0;6;25.2000007629;2;18.8180274963;9.6677980423;5;20.9908788204;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;20.8180274963;9.94955635071;5;21.4904358387;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;21.8741378784;10.1834592819;5;21.9062794447;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;22.1437683105;10.3752222061;5;22.2503181696;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;22.3501930237;10.5308046341;5;22.4721269608;
16;1;18.1463851929;13.943564415;6;28.0;2;22.4832763672;10.625;5;22.5060760975;
17;1;19.1463851929;14.0;6;28.0;2;22.5036449432;10.625;5;22.5405418873;
18;1;20.1463851929;14.0;6;28.0;2;22.5243244171;10.625;5;22.5755085945;
19;1;20.3999996185;14.0;6;28.0;2;22.5453052521;10.625;5;22.6109591722;
20;1;20.3999996185;14.0;7;28.0;2;22.566576004;10.625;5;22.6468753815;
21;2;20.3999996185;14.0;6;28.0;2;24.5881252289;10.625;5;22.6832377911;
22;2;20.3999996185;14.0;6;28.0;2;25.6099433899;10.625;5;22.7200255394;
23;2;20.3999996185;14.0;8;28.0;2;26.6320152283;10.625;5;22.7572168112;
24;2;20.3999996185;14.0;7;28.0;2;27.6543292999;10.625;6;22.7947884798;
25;2;20.3999996185;14.0;8;28.0;2;27.6768722534;10.625;6;22.8327163458;
26;2;20.3999996185;14.0;9;28.0;2;27.6996307373;10.625;7;22.8709751368;
27;2;20.3999996185;14.0;9;28.0;2;27.7225856781;10.625;7;22.9095385075;
28;2;20.3999996185;14.0;9;28.0;2;27.7457237244;10.625;7;22.9483793974;
29;2;20.3999996185;14.0;9;28.0;2;27.76902771;10.625;7;22.9874696732;
30;2;20.3999996185;14.0;9;28.0;2;27.7924823761;10.625;7;23.0267804861;
31;2;20.3999996185;14.0;9;28.0;2;27.8160686493;10.625;7;23.0662822723;
32;2;20.3999996185;14.0;9;28.0;2;27.8397693634;10.625;6;23.1059447527;
