Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;4;17.25;
5;1;9.60000038147;11.5;6;23.0;1;12.8999996185;8.625;4;17.25;
6;1;10.6000003815;11.5;6;23.0;1;13.8999996185;8.625;4;17.25;
7;1;11.6000003815;11.5;6;23.0;1;14.8999996185;8.625;4;17.5949993134;
8;1;11.8999996185;11.5;6;23.4599990845;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;16.3317184448;8.94309806824;3;19.6667137146;
10;1;12.1463851929;11.9106416702;6;24.0;2;16.8000278473;9.3333568573;3;20.488096118;
11;1;12.2000007629;12.0;6;25.2000007629;2;18.8000278473;9.6677980423;3;21.2256114483;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;20.8000278473;9.94955635071;3;21.8913773298;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;22.1147022247;10.1834592819;3;22.4993879795;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;23.2493934631;10.3752222061;3;23.0641682148;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;24.4015617371;10.5308046341;4;23.5378723145;
16;1;18.1463851929;13.943564415;6;28.0;2;25.5727500916;10.625;4;23.8573079109;
17;1;19.1463851929;14.0;6;28.0;2;26.7644119263;10.625;4;24.2130148411;
18;1;20.1463851929;14.0;6;28.0;2;27.9778366089;10.625;4;24.6067101955;
19;1;20.3999996185;14.0;6;28.0;2;28.7640266418;10.625;4;25.0395004749;
20;1;20.3999996185;14.0;7;28.0;2;29.0237007141;10.625;4;25.5116910934;
21;1;20.3999996185;14.0;7;28.0;2;29.3070144653;10.625;5;26.0225958824;
22;1;20.3999996185;14.0;7;28.0;2;29.6135578156;10.625;5;26.5703659058;
23;1;20.3999996185;14.0;8;28.0;2;29.9422187805;10.625;5;27.1518626213;
24;1;20.3999996185;14.0;8;28.0;2;30.2911186218;10.625;5;27.7625956535;
25;1;20.3999996185;14.0;8;28.0;2;30.6575584412;10.625;5;28.3967533112;
26;1;20.3999996185;14.0;8;28.0;2;31.0380516052;10.625;5;29.0473399162;
27;1;20.3999996185;14.0;8;28.0;2;31.4284038544;10.625;5;29.7064228058;
28;1;20.3999996185;14.0;8;28.0;2;31.8238525391;10.625;5;30.365480423;
29;1;20.3999996185;14.0;8;28.0;3;32.2192878723;10.625;4;31.0158262253;
30;1;20.3999996185;14.0;8;28.0;3;32.6094970703;10.625;4;31.6490592957;
31;1;20.3999996185;14.0;8;28.0;3;32.9894332886;10.625;5;32.2575025558;
32;1;20.3999996185;14.0;9;28.0;4;33.3544998169;10.625;4;32.8345708847;
