Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;2;12.2999992371;8.625;3;18.25;
2;1;7.0;13.1000003815;4;23.0;2;12.2999992371;8.625;3;18.3624999523;
3;1;8.0;12.1000003815;4;23.0;2;12.3449993134;8.625;2;18.4864046574;
4;1;9.0;11.5;4;23.0;2;13.6418428421;8.625;2;18.6225773096;
5;1;9.60000038147;11.5;4;23.0;2;14.7235460281;8.625;2;18.7718783617;
6;1;10.6000003815;11.5;4;23.0;2;15.813126564;8.625;2;19.2953654528;
7;1;11.6000003815;11.5;4;23.0;2;16.5772190094;8.79749965668;2;19.7829483747;
8;1;11.8999996185;11.5;4;23.4599990845;2;16.86977005;8.94309806824;2;20.8357114792;
9;2;12.0380001068;11.9299993515;3;24.8212833405;2;17.5014266968;9.3333568573;2;21.8100104332;
10;2;12.4463853836;11.9106416702;3;25.0;2;19.5014266968;9.6677980423;2;22.7143921852;
11;2;12.5000009537;12.0;4;26.2400007248;2;21.5014266968;9.94955635071;2;23.5604228973;
12;2;14.4583854675;12.6000003815;4;27.2387843132;2;23.1161308289;10.1834592819;2;24.3609085083;
13;2;16.4583854675;13.0788002014;4;28.0246574879;2;23.6165466309;10.3752222061;2;25.1284193993;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;25.6401138306;10.5308046341;2;25.812277317;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;26.9373931885;10.625;2;26.3455038071;
16;2;20.5099372864;13.943564415;6;29.2577478886;2;28.2573299408;10.625;2;26.9138817787;
17;2;21.5237102509;14.0;6;29.3048160076;2;29.5983562469;10.625;2;27.513466835;
18;2;22.5378303528;14.0;6;29.3530313969;2;30.5080795288;10.625;2;28.1389698982;
19;2;22.8059082031;14.0;6;29.4023760557;3;30.8833808899;10.625;2;28.7838482857;
20;2;22.3999996185;14.420712471;7;29.4528282881;3;31.2703094482;10.625;2;29.4405097961;
21;3;22.3999996185;14.4358482361;6;29.5043625832;3;31.6643066406;10.625;2;30.1006231308;
22;3;22.3999996185;14.4513092041;7;29.5569496155;3;32.0603752136;10.625;2;30.7555141449;
23;3;22.8670845032;14.0;7;29.6105561256;3;32.4533081055;10.625;2;31.3966121674;
24;3;22.8831672668;14.0;7;29.6651450396;3;32.8379669189;10.625;2;32.0158996582;
25;3;22.3999996185;14.49954319;7;29.72067523;3;33.2095413208;10.625;2;32.6063127518;
26;3;22.3999996185;14.8603372574;8;29.7771017551;3;33.5637893677;10.625;2;33.1620550156;
27;4;20.9331302643;15.0;8;29.8343759775;3;33.8972320557;10.625;2;33.6787929535;
28;4;21.3999996185;14.9171876907;8;29.8924454451;3;34.2072753906;10.625;2;34.1537227631;
29;4;19.9677333832;15.0;9;29.9512542486;3;34.4922332764;10.625;2;34.5855169296;
30;4;18.985376358;16.0;9;30.0107431412;3;32.4922332764;11.625;2;34.9741783142;
31;4;19.3999996185;15.0;9;30.0708494186;3;31.4922332764;12.625;3;35.3208265305;
32;4;18.0212554932;15.0;9;30.1315076351;3;32.4922332764;14.625;3;35.627453804;
33;4;18.3999996185;15.0;9;30.1926498413;3;33.4922332764;16.625;3;35.8966779709;
34;4;17.0577945709;15.0;9;30.2542052269;3;34.4922332764;18.625;2;36.1315116882;
35;4;17.3999996185;15.0;10;30.3161010742;3;35.4922332764;19.625;2;36.3351631165;
36;4;16.0948295593;15.0;10;30.3782629967;3;35.8010978699;20.625;3;36.5;
37;4;15.1134786606;16.0;10;30.4406147003;3;35.9000015259;20.625;4;36.5;
38;4;14.7321844101;17.0;10;30.5030794144;3;35.9000015259;20.625;4;36.5;
39;4;14.7509241104;18.0;10;30.5655794144;3;35.9000015259;20.625;5;36.5;
40;4;14.7696743011;19.0;10;30.628036499;4;35.9000015259;20.625;4;36.5;
41;4;15.0;18.0;10;30.690372467;4;35.9000015259;20.625;5;36.5;
42;4;16.8071117401;16.0;10;30.7525100708;4;35.9000015259;20.625;5;36.5;
43;4;17.0;16.0;10;30.8143725395;4;35.9000015259;20.625;5;36.5;
44;4;18.0;15.4071865082;11;30.8758842945;4;35.9000015259;20.625;6;36.5;
45;4;19.8627662659;17.4071865082;11;30.936971426;4;35.9000015259;20.625;6;36.5;
46;4;20.8810920715;19.4071865082;11;30.9975619316;4;35.9000015259;20.625;6;36.5;
47;4;21.899269104;21.4071865082;13;31.0575861931;4;35.9000015259;20.625;6;36.5;
48;4;22.9172763824;23.0;13;31.1169772148;4;35.9000015259;20.625;6;37.5;
49;4;23.3350925446;24.0;13;31.1756706238;4;36.9000015259;21.625;6;38.8887495995;
50;4;23.3527011871;24.0;15;31.2336053848;4;38.7212524414;23.0234375;7;40.0628552437;
51;4;23.3700809479;24.0;15;31.2907235622;5;39.4135932922;24.3489723206;6;41.0424925089;
52;5;24.387216568;25.0;15;32.346971035;5;39.9891433716;25.6102333069;7;41.8514908552;
53;5;25.4040908813;26.0;15;32.4222974777;5;40.4622039795;26.8168411255;7;42.5144636631;
54;5;25.726688385;27.0;16;32.4968519211;5;40.8475418091;27.5292434692;8;42.8483117819;
55;5;25.7490558624;28.0;16;32.5705858469;5;41.0353012085;27.5614051819;8;43.0953011513;
56;6;25.7711753845;29.0;16;32.6434539557;5;41.1708488464;27.5719451904;8;43.1651208401;
57;6;25.7930355072;29.0;16;32.7154147625;6;41.2000007629;27.5825614929;5;71.9364993572;
58;6;25.814622879;29.0;16;32.7864307165;7;42.2000007629;28.0;4;76.4798899889;
59;6;25.8359298706;29.0;17;33.8564679623;7;44.2000007629;30.0;4;79.2932679653;
60;6;26.8569393158;30.0;17;33.9554963112;7;45.4766769409;32.0;4;81.3667635322;
61;6;27.8776493073;31.0;18;34.0540804863;7;45.2000007629;34.6257171631;6;82.7943981886;
62;6;27.8980464935;32.0;18;34.1521905661;8;45.2000007629;36.6366577148;5;83.7286021113;
63;6;27.555721283;33.6040077209;18;34.2497991323;8;45.2000007629;38.6476516724;5;84.2150049806;
64;6;27.5689849854;34.6148300171;19;35.3468805552;8;45.2000007629;40.6586914062;5;84.2224092484;
65;6;28.5818824768;35.6257171631;19;35.4834117889;8;45.2000007629;42.6697731018;6;84.2313657403;
66;6;28.3999996185;37.6366577148;20;35.6298123598;8;45.2000007629;44.680896759;6;85.241717279;
67;6;30.3999996185;37.6476516724;20;35.7624592781;8;46.2000007629;47.6920509338;6;85.4333212376;
68;6;31.6000003815;38.6586914062;20;35.9000743628;8;47.2000007629;50.7032318115;7;85.6563242674;
69;7;33.001865387;39.0;21;36.0427536964;9;48.2000007629;54.7032318115;7;86.9148805141;
70;8;32.5999984741;40.3586235046;20;37.7710902691;9;50.2000007629;59.7032318115;7;87.273444891;
71;8;33.4812507629;40.4363136292;20;39.1662244797;9;52.2000007629;64.7032318115;9;87.6796306372;
72;8;32.1375198364;42.7349739075;20;40.2853096724;9;52.2000007629;69.7032318115;9;88.1381869316;
73;8;33.369758606;42.2021598816;20;41.190292716;9;52.2000007629;74.7032318115;10;88.6536563635;
74;8;34.3533630371;41.8301315308;20;42.7664459944;9;52.2000007629;78.1713790894;11;89.2300696969;
75;8;33.5999984741;44.7598114014;20;43.1646046638;9;50.2000007629;82.1800537109;11;89.8705656528;
76;9;33.0553245544;47.0948905945;10;53.5704513788;9;49.2000007629;86.1889648438;12;90.5769477487;
77;9;33.5999984741;48.9524230957;10;55.483566165;9;48.2000007629;90.1980895996;14;91.3492042422;
78;9;35.5999984741;51.0557670593;10;57.4059599638;9;49.2000007629;91.6903686523;17;92.1850399971;
79;9;38.5999984741;56.1637229919;11;58.3345780373;9;50.2000007629;93.7036437988;17;93.0794857144;
80;9;37.5999984741;61.5655975342;11;59.2372984886;9;51.2000007629;96.717086792;19;94.0246676803;
81;9;37.0948677063;66.8575744629;12;60.1123045683;10;52.2000007629;99.0125274658;19;95.0098177791;
82;10;37.5999984741;71.6955566406;12;60.958591342;10;52.2000007629;101.092536926;20;96.0215914845;
83;10;39.1107025146;76.8575820923;14;61.7758401632;10;51.2000007629;101.174797058;22;97.2566981316;
84;10;39.5999984741;82.7219161987;15;62.5642764568;10;51.2000007629;102.407623291;22;98.5074384212;
85;10;40.5999984741;87.7350692749;16;63.3245203495;11;51.2000007629;103.656921387;23;114.758465052;
86;10;40.5999984741;91.1973800659;16;64.0574541092;11;52.2000007629;105.923149109;25;117.045460582;
87;10;40.5999984741;93.9729232788;17;64.7640990019;11;53.2000007629;108.206604004;27;120.211066246;
88;11;40.5999984741;95.8384399414;16;66.4455254078;11;54.2000007629;111.507362366;27;123.407540798;
89;11;42.1578292847;97.1279678345;18;67.0371063948;11;57.2000007629;115.825256348;27;127.688676;
90;12;42.5999984741;100.275299072;17;67.5742883682;11;59.7759971619;120.663902283;28;132.088062167;
91;12;43.1733055115;101.535171509;18;68.1067243814;12;61.2312698364;124.421478271;29;136.021041751;
92;12;42.5999984741;104.734924316;18;68.6331890821;13;62.783290863;128.111755371;29;139.522906423;
93;12;43.5999984741;104.93132019;18;69.112157464;13;65.0104293823;131.749191284;30;142.55911696;
94;12;42.5999984741;108.103637695;19;69.5581181049;13;66.5689086914;135.30430603;30;145.110755563;
95;12;42.5999984741;111.259185791;20;69.9987354279;13;67.9158630371;138.749450684;31;147.327648163;
96;12;43.5999984741;111.41179657;20;71.4329974651;13;69.2056655884;142.206939697;31;149.341138005;
97;12;43.5999984741;115.561027527;20;71.8900126219;13;70.4446411133;145.674530029;31;152.173609018;
98;12;44.5999984741;119.706459045;21;72.3396048546;13;72.6396102905;150.149734497;32;154.883313775;
