Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;2;7.0;13.3000001907;5;24.0;1;11.8999996185;8.625;5;17.25;
3;2;8.19999980927;12.1000003815;5;24.1124999523;1;11.8999996185;8.625;5;17.25;
4;2;9.22249984741;11.5;5;24.2364046574;1;11.8999996185;8.625;5;17.25;
5;2;9.84728145599;11.5;5;24.3725773096;1;12.8999996185;8.625;5;17.25;
6;2;11.0117731094;11.5;5;24.5218783617;1;13.8999996185;8.625;5;17.25;
7;2;12.0565643311;11.5;5;24.6851472855;1;14.8999996185;8.625;5;17.5949993134;
8;2;12.405544281;11.5;5;25.340031147;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;12.6020097733;11.7299995422;5;25.9150743484;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;12.7745227814;11.9106416702;5;27.4451127052;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;13.2335338593;12.5274600983;5;28.7648246288;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;14.9628257751;13.0216779709;5;29.9030094147;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;16.9628257751;13.4066829681;5;30.8959269524;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;18.9628257751;13.6998376846;5;31.7803142071;1;19.4502677917;10.3752222061;5;21.0616092682;
15;2;20.3290309906;13.9190797806;5;32.4273490906;1;19.6369667053;10.5308046341;5;21.25;
16;2;21.4745903015;14.0;5;32.9507789612;1;19.75;10.625;5;21.25;
17;2;22.6316184998;14.0;6;33.510178566;1;19.75;10.625;5;21.25;
18;2;23.7994384766;14.0;6;34.1019620895;1;19.75;10.625;5;21.25;
19;2;24.230588913;14.0;6;34.7211914062;1;19.75;10.625;5;21.25;
20;2;24.4163570404;14.0;6;35.3616409302;1;19.75;10.625;5;21.25;
21;2;24.6084918976;14.0;7;36.0159702301;1;21.75;10.625;6;21.25;
22;3;24.8047904968;14.0;6;36.6760072708;1;22.75;10.625;6;21.25;
23;3;25.0028018951;14.0;6;37.3331270218;1;23.75;10.625;6;21.25;
24;3;25.1999378204;14.0;6;37.9786872864;1;24.75;10.625;6;21.25;
25;3;25.3936061859;14.0;6;38.6044816971;1;24.75;10.625;6;21.25;
26;3;25.5813446045;14.0;6;39.2031593323;1;24.75;10.625;6;21.25;
27;3;23.5813446045;15.0;6;39.7685651779;1;24.75;10.625;6;21.25;
28;3;24.5813446045;14.0;6;40.2959661484;1;24.75;10.625;6;21.25;
29;3;25.5813446045;14.0;7;40.7821531296;1;24.75;10.625;6;21.25;
30;3;26.2346458435;14.0;7;41.2254190445;1;24.75;10.625;6;21.25;
31;3;26.3676261902;14.0;7;41.6254329681;1;24.75;10.625;6;21.25;
32;3;26.4876289368;14.0;6;41.9830417633;1;24.75;10.625;6;21.25;
33;3;26.5949115753;14.0;6;42.300031662;1;24.75;10.625;6;21.25;
34;3;26.6900100708;14.0;6;42.578877449;1;24.75;10.625;6;21.25;
35;3;26.7736625671;14.0;6;42.822508812;1;24.75;10.625;6;21.25;
36;3;26.8467521667;14.0;6;43.0340986252;1;24.75;10.625;8;21.25;
37;3;24.9102287292;15.0;7;43.2168979645;1;24.75;10.625;8;21.25;
38;4;23.9650688171;16.0;6;43.25;1;24.75;10.625;8;21.25;
39;4;24.9749984741;18.0;6;43.25;1;24.75;11.625;9;21.25;
40;4;25.9749984741;20.0;7;43.25;1;24.75;12.625;9;21.25;
41;4;26.9749984741;22.0;7;43.25;1;24.75;13.625;9;21.25;
42;4;26.9749984741;23.0;7;43.25;1;24.75;14.625;9;21.25;
43;4;26.9749984741;24.0;9;43.25;1;24.75;15.625;9;21.25;
44;4;26.9749984741;24.0;9;43.25;1;24.75;15.625;9;21.25;
45;4;26.9749984741;24.0;9;43.25;1;24.75;15.625;9;21.25;
46;4;26.9749984741;24.0;10;43.25;1;24.75;15.625;10;21.25;
47;4;26.9749984741;24.0;10;43.25;1;24.75;15.625;10;21.25;
48;4;26.9749984741;24.0;10;44.25;2;24.75;15.625;9;21.25;
49;4;27.9749984741;25.0;11;44.3550000191;2;24.75;15.625;10;21.25;
50;4;28.9749984741;26.0;11;44.4698647261;2;24.75;15.625;10;21.25;
51;4;28.9749984741;27.0;11;44.5952684879;2;24.75;15.625;10;21.25;
52;4;29.378578186;28.0;10;45.7318768501;2;24.75;15.625;10;21.25;
53;4;30.4195613861;30.0;11;45.9003330469;2;24.75;15.625;10;21.25;
54;4;31.4640979767;31.0;11;46.0814374685;2;24.75;15.625;10;21.25;
55;4;31.5123710632;32.0;12;46.2757306099;2;24.75;15.625;10;21.25;
56;5;31.5645427704;33.0;12;46.4836736917;2;24.75;15.625;10;21.25;
57;5;30.9749984741;35.0;12;46.7056260109;2;24.75;15.625;10;22.25;
58;5;31.6811180115;34.5509490967;14;46.9418195486;2;25.75;16.625;9;22.2999999523;
59;5;31.7457008362;34.5614051819;14;47.1923346519;3;27.75;18.625;8;23.3519749641;
60;5;31.8145332336;34.5719451904;14;47.4570748806;4;28.75;20.625;6;48.6059499979;
61;6;31.8875846863;34.5825614929;12;50.9091967344;3;28.4699993134;19.625;6;48.9376000166;
62;6;32.5665626526;37.2932510376;13;52.8824572563;3;28.75;21.625;7;50.2032040358;
63;6;32.8840827942;38.8332061768;13;55.5279331207;3;28.75;23.625;7;52.6981303692;
64;6;35.319355011;40.2310943604;12;56.9512889385;3;29.2281265259;25.0234375;7;54.8234724998;
65;6;37.5931129456;42.517993927;13;58.0033185482;3;29.6187667847;26.3489723206;8;56.6607906818;
66;6;35.7708969116;45.6366577148;13;58.8092695475;3;29.9322776794;27.6102333069;9;58.2976136208;
67;6;33.3465652466;48.6476516724;14;59.588316083;3;30.1802082062;28.8168411255;9;59.6586041451;
68;6;33.3465652466;49.6586914062;15;60.2038923502;3;30.3739547729;29.9782962799;10;60.6564254761;
