Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;5;17.25;
5;1;9.60000038147;11.5;6;23.0;1;12.8999996185;8.625;5;17.25;
6;1;10.6000003815;11.5;6;23.0;1;13.8999996185;8.625;5;17.25;
7;1;11.6000003815;11.5;6;23.0;2;15.5;8.625;4;18.5949993134;
8;1;11.8999996185;11.5;6;23.4599990845;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;16.3317184448;8.94309806824;4;19.6867136955;
10;2;12.4463853836;11.9106416702;5;25.0;2;16.8120269775;9.3333568573;4;20.3757920265;
11;2;12.5000009537;12.0;5;26.2300007343;2;18.8120269775;9.6677980423;4;20.9596945047;
12;2;14.4553852081;12.6000003815;5;27.2181913853;2;20.8120269775;9.94955635071;4;21.4480694532;
13;2;16.4553852081;13.0788002014;5;27.9928700924;2;21.8487186432;10.1834592819;3;21.8523409367;
14;2;18.4553852081;13.4505519867;5;28.589247942;2;22.8611660004;10.3752222061;3;22.1844209433;
15;2;19.4834403992;13.7328653336;5;29.0429638624;2;23.873714447;10.5308046341;4;22.3938889503;
16;2;20.4931354523;13.943564415;5;29.1887089014;2;24.8863601685;10.625;4;22.4151208401;
17;2;21.5029983521;14.0;5;29.2221269608;2;25.89909935;10.625;4;22.4364993572;
18;2;22.5130233765;14.0;5;29.2560760975;2;26.9119262695;10.625;4;22.4580165148;
19;2;22.7768230438;14.0;7;29.2905418873;2;27.4748096466;10.625;4;22.4796639681;
20;2;22.7871627808;14.0;7;29.3255085945;2;27.4877986908;10.625;4;22.5014331341;
21;2;22.7976531982;14.0;7;29.3609591722;2;27.5008602142;10.625;4;22.5233153105;
22;3;22.8082866669;14.0;6;29.3968753815;2;27.5139884949;10.625;4;22.5453014374;
23;3;22.3999996185;14.0;8;29.4332377911;2;27.5271816254;10.625;4;22.5673824549;
24;3;22.3999996185;14.4299716949;8;29.4700255394;2;27.540430069;10.625;5;22.5895489454;
25;3;22.3999996185;14.4410076141;8;29.5072168112;2;27.553730011;10.625;5;22.6117914915;
26;3;20.8521652222;15.0;8;29.5447884798;2;27.567073822;10.625;6;22.6341004372;
27;3;19.8634357452;16.0;8;29.5827163458;2;27.5804595947;10.625;6;22.6564661264;
28;3;18.8748149872;17.0;8;29.6209751368;2;27.5938796997;10.625;6;22.678878665;
29;3;17.8862915039;18.0;8;30.6595385075;2;27.6073265076;10.625;6;22.7013280392;
30;3;17.8978614807;19.0;9;30.7483793497;2;27.6207962036;10.625;5;22.7238043547;
31;3;17.9095134735;20.0;10;30.8394446373;2;27.6342830658;10.625;5;22.7462974787;
