Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;4;17.25;
5;1;9.60000038147;11.5;6;23.0;1;12.8999996185;8.625;4;17.25;
6;1;10.6000003815;11.5;6;23.0;1;13.8999996185;8.625;4;17.25;
7;1;11.6000003815;11.5;6;23.0;1;14.8999996185;8.625;4;17.5949993134;
8;1;11.8999996185;11.5;6;23.4599990845;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;15.7317180634;8.94309806824;4;18.6667137146;
10;1;12.1463851929;11.9106416702;6;24.0;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;12.2000007629;12.1999998093;5;26.2000007629;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;14.4463853836;12.6000003815;5;27.1876003742;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;16.4463844299;13.0788002014;5;27.9616949558;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;18.4463844299;13.4505519867;5;28.5574967861;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;19.4739151001;13.7328653336;5;29.0106461048;1;21.2000274658;10.5308046341;5;21.25;
16;2;20.4834403992;13.943564415;5;29.1558350325;1;22.2000274658;10.625;5;21.25;
17;2;21.4931354523;14.0;5;29.1887089014;1;23.2000274658;10.625;5;21.25;
18;2;22.5029983521;14.0;5;29.2221269608;1;24.2000274658;10.625;5;21.25;
19;2;22.7666378021;14.0;5;29.2560760975;1;24.75;10.625;5;21.25;
20;2;22.7768230438;14.0;5;29.2905418873;1;24.75;10.625;5;21.25;
21;2;22.7871627808;14.0;5;29.3255085945;1;24.75;10.625;6;21.25;
22;2;22.7976531982;14.0;5;29.3609591722;1;24.75;10.625;6;21.25;
23;2;22.8082866669;14.0;12;29.3968753815;1;24.75;10.625;6;21.25;
24;3;22.8190612793;14.0;5;44.4332377911;1;24.75;10.625;6;21.25;
25;3;23.3999996185;15.4299716949;6;45.2200255394;1;24.75;10.625;6;21.25;
26;3;24.3999996185;16.7350120544;6;45.9265912771;1;24.75;10.625;6;21.25;
27;3;24.8521652222;17.0;6;46.5520783663;1;24.75;10.625;6;21.25;
28;3;24.8634357452;18.0;6;47.0989860296;1;24.75;10.625;6;21.25;
29;3;24.8748149872;19.0;7;47.572301507;1;24.75;10.625;6;21.25;
30;5;24.8862915039;20.0;5;47.978628397;1;24.75;10.625;6;21.25;
31;5;24.8978614807;21.0;6;48.3253973722;1;24.75;10.625;6;21.25;
32;5;24.9095134735;22.0;6;48.6202325821;1;24.75;10.625;6;21.25;
33;5;24.9212417603;23.0;6;48.7767804861;1;24.75;10.625;6;21.25;
