Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;5;17.25;
5;1;9.60000038147;11.5;4;23.0;1;12.8999996185;8.625;5;17.25;
6;1;10.6000003815;11.5;4;23.0;1;13.8999996185;8.625;4;17.25;
7;1;11.6000003815;11.5;4;23.0;1;14.8999996185;8.625;4;17.5949993134;
8;2;11.8999996185;11.6999998093;3;24.4599990845;2;16.156999588;8.79749965668;2;18.8861961365;
9;2;12.3380002975;11.7299995422;3;24.9812833071;2;16.3317184448;8.94309806824;2;19.696713686;
10;2;12.4943847656;11.9106416702;3;25.3437439203;2;16.8180274963;9.3333568573;2;20.396187067;
11;2;12.6031236649;12.0;3;26.8078744411;2;18.8180274963;9.6677980423;2;20.9908788204;
12;2;14.6287469864;12.6000003815;3;28.0772749186;2;20.8180274963;9.94955635071;2;21.4904358387;
13;2;16.6287479401;13.0788002014;3;29.1870586872;2;21.8741378784;10.1834592819;2;21.9062794447;
14;2;18.6287479401;13.4505519867;4;30.1794800758;2;22.8935279846;10.3752222061;2;22.2503181696;
15;3;19.9605102539;13.7328653336;4;31.0971212387;2;23.9132537842;10.5308046341;3;22.4721269608;
16;3;21.1093826294;13.943564415;4;31.7810502052;2;24.933303833;10.625;3;22.5060760975;
17;3;22.2807006836;14.0;4;32.4321074486;2;25.9536724091;10.625;3;22.5405418873;
18;3;23.4760169983;14.0;4;33.1664142609;2;26.9743518829;10.625;3;22.5755085945;
19;3;23.949924469;14.0;4;33.9844427109;2;27.5453052521;10.625;3;22.6109591722;
20;3;24.1953315735;14.0;5;34.8830399513;2;27.566576004;10.625;3;22.6468753815;
21;3;24.4649124146;14.0;5;35.8547158241;2;27.5881252289;10.625;4;22.6832377911;
22;3;24.7564144135;14.0;5;36.8872404099;2;27.6099433899;10.625;4;22.7200255394;
23;3;25.0661716461;14.0;5;37.9637308121;2;27.6320152283;10.625;4;22.7572168112;
24;4;25.3891181946;14.0;4;39.0633544922;2;27.6543292999;10.625;4;22.7947884798;
25;4;23.3891181946;15.0;5;40.1626806259;2;27.6768722534;10.625;4;22.8327163458;
26;5;22.3891181946;15.0;4;41.2375354767;3;27.6996307373;10.625;3;22.8709751368;
27;5;22.3891181946;16.0;4;42.2650947571;3;27.7225856781;10.625;3;22.9095385075;
28;5;22.3891181946;17.0;4;43.2258358002;3;27.7457237244;10.625;3;22.9483793974;
29;5;21.9677505493;18.0;4;44.1050014496;3;27.76902771;10.625;3;22.9874696732;
30;5;21.2315006256;19.0;4;44.8933410645;3;27.7924823761;10.625;3;23.0267804861;
31;5;20.4680023193;20.0;4;46.5870933533;3;27.8160686493;10.625;3;23.0662822723;
32;5;20.6761283875;21.0;4;47.2273244858;3;27.8397693634;10.625;3;23.1059447527;
33;5;21.4561977386;22.0;4;47.7800593376;3;27.8635673523;10.625;3;23.1457372904;
34;5;21.9340171814;23.0;4;48.2527134418;3;27.8874416351;10.625;4;23.1856285334;
35;5;22.0758132935;24.0;4;49.6541432142;3;27.9113769531;12.625;4;23.2255871296;
36;5;22.8461112976;26.0835533142;5;50.0337094069;3;27.9353523254;14.625;4;23.265581131;
37;6;24.2981128693;26.0;4;50.3389317989;3;27.9593486786;16.625;5;23.3055787086;
38;6;24.0;27.0;4;50.4283695221;3;27.9833469391;18.625;5;23.3455479145;
39;6;25.3370666504;25.6524085999;5;50.5201388597;3;28.0073280334;20.625;5;23.385456562;
40;6;24.4059104919;26.5835533142;5;50.6142175198;3;28.0312728882;20.625;5;23.42527318;
41;6;25.3635520935;27.5835533142;6;50.7105761766;3;28.0551643372;20.625;6;23.4649660587;
42;7;26.377325058;29.5835533142;5;50.8091785908;3;28.0789794922;20.625;6;24.5045039654;
43;7;27.4513092041;31.5835533142;5;50.9099810123;3;29.1027030945;21.625;7;24.5838561058;
44;7;28.8729934692;33.5835533142;5;51.0129321814;3;30.1263141632;22.625;7;24.6641764641;
45;7;29.483165741;35.5835533142;6;51.1179733276;3;30.7985057831;23.625;7;24.7454371452;
46;7;30.0;35.5589866638;6;51.2250378132;3;30.8472614288;24.625;8;24.8276082277;
47;7;31.4513092041;34.8603363037;6;51.3340513706;3;30.8965644836;25.625;8;24.9106570482;
48;7;33.000213623;34.0;7;51.4449321032;3;30.9463939667;25.625;8;24.994549036;
49;7;32.8831672668;34.9171905518;9;51.5575904846;3;30.9967288971;25.625;10;25.0792474747;
50;7;32.9677352905;34.832572937;9;51.6719294786;4;31.0475502014;25.625;9;25.1647126675;
51;7;32.9853744507;34.8603363037;9;51.7878448963;4;31.0988273621;25.625;10;25.2509025335;
52;7;32.9331283569;35.0;10;51.9052253962;4;31.1505413055;25.625;10;25.3377724886;
53;7;33.0212554932;34.9171867371;10;52.0239530802;4;31.2026634216;25.625;11;25.4252753258;
54;9;33.9677352905;36.0;8;54.1439040899;4;31.2551651001;25.625;11;25.5133612156;
55;9;36.0577926636;37.0;9;54.3549482822;5;31.3080177307;25.625;10;25.6019775867;
56;9;36.7120018005;41.0;9;54.5701093674;5;31.3611869812;25.625;10;26.5733560324;
57;9;38.0466766357;41.0;9;54.7892740965;5;31.9440155029;26.0234375;10;27.4032672644;
58;9;37.7973327637;44.0;10;55.0123167038;5;32.4419593811;26.3489723206;11;28.1088322401;
59;9;37.7899780273;44.5835533142;10;55.2390993834;5;32.8652954102;26.6102333069;11;29.7091460228;
60;9;37.5144767761;45.6349868774;10;55.469471693;5;34.2254867554;27.8168411255;11;30.2830233574;
61;9;38.2418289185;44.6650238037;11;59.3253065348;5;35.5338134766;28.9782962799;11;30.5840127468;
62;11;40.0957717896;46.3697013855;9;61.7191517353;5;36.6766319275;30.0;11;30.8480368853;
63;11;39.6895217896;47.9418334961;9;63.6985553503;5;37.7954483032;31.0;12;32.1182894707;
64;11;41.3948478699;50.4669075012;10;65.3415957689;6;39.9161453247;33.0;11;32.4595166445;
65;11;42.7315597534;50.8135108948;10;67.5523654222;6;39.4466171265;36.0;11;33.9177724123;
