Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;2;7.0;13.3000001907;3;24.0;1;11.8999996185;8.625;5;17.25;
3;2;8.19999980927;12.1000003815;3;24.1499999762;1;11.8999996185;8.625;5;17.25;
4;2;9.22999954224;11.5;3;24.320775032;1;11.8999996185;8.625;5;17.25;
5;2;9.86415576935;11.5;2;24.5146545172;1;12.8999996185;8.625;4;17.25;
6;2;11.0543966293;11.5;2;24.7340574265;1;13.8999996185;8.625;4;17.25;
7;2;12.1202173233;11.5;2;24.9814370871;1;14.8999996185;8.625;4;17.5949993134;
8;2;12.494430542;11.5;2;25.7390196323;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;12.7217063904;11.7299995422;2;26.4357979298;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;12.9307394028;11.9106416702;2;28.1501259804;1;16.2000274658;9.3333568573;3;19.3355960846;
11;2;13.4450378418;12.5274600983;2;29.6927518845;1;17.2000274658;9.6677980423;3;19.8991127014;
12;2;15.2412042618;13.0216779709;2;31.0959539413;1;18.2000274658;9.94955635071;3;20.3669185638;
13;2;17.2412033081;13.4066829681;2;32.3982014656;1;19.2000274658;10.1834592819;3;20.7504444122;
14;2;19.2412033081;13.6998376846;3;33.6365237236;1;20.2000274658;10.3752222061;3;21.0616092682;
15;3;20.8858947754;13.9190797806;4;34.679810524;1;21.2000274658;10.5308046341;4;21.25;
16;3;20.1463851929;14.0;4;35.6363720894;1;22.2000274658;10.625;4;21.25;
17;3;22.1463851929;14.0;4;36.656867981;1;23.2000274658;10.625;4;21.25;
18;3;24.1463851929;14.0;4;37.7253961563;1;24.2000274658;10.625;4;21.25;
19;3;25.3176193237;14.0;4;38.8218955994;1;24.75;10.625;4;21.25;
20;3;25.6465682983;14.0;4;39.9233598709;1;24.75;10.625;4;21.25;
21;3;25.9770088196;14.0;5;41.0055999756;1;24.75;10.625;4;21.25;
22;3;26.3016796112;14.0;5;42.0453195572;1;24.75;10.625;4;21.25;
23;3;26.6135959625;14.0;5;43.0221261978;1;24.75;10.625;5;21.25;
24;3;26.9066371918;14.0;5;43.920129776;1;24.75;10.625;5;21.25;
25;3;27.1760387421;14.0;6;44.7288513184;1;24.75;10.625;5;21.25;
26;4;27.4186553955;14.0;5;45.443365097;1;24.75;10.625;5;21.25;
27;4;27.6330089569;14.0;6;46.0637626648;1;24.75;10.625;5;21.25;
28;4;27.8191280365;14.0;6;46.5941581726;1;24.75;10.625;5;21.25;
29;4;27.9782466888;14.0;6;47.0415039062;1;24.75;10.625;5;21.25;
30;4;26.112449646;15.0;6;47.4144306183;1;24.75;10.625;5;21.25;
31;4;25.2243289948;16.0;6;47.7222595215;1;24.75;10.625;5;21.25;
32;4;24.3166770935;17.0;6;47.9742584229;1;24.75;10.625;5;21.25;
33;4;23.3922767639;18.0;6;48.0;1;24.75;10.625;5;21.25;
34;4;22.3999996185;19.0;6;49.0;1;24.75;10.625;5;21.25;
35;4;22.3999996185;20.5;6;49.0399999619;1;24.75;10.625;6;21.25;
36;4;22.3999996185;21.0;6;49.0811839104;1;24.75;10.625;6;21.25;
37;4;22.0;22.5405921936;7;49.1235535145;1;24.75;10.625;7;21.25;
38;4;22.3370666504;23.0;7;49.1671074629;1;24.75;11.625;7;21.25;
39;4;23.0;23.0;7;49.211841464;1;24.75;12.625;7;21.25;
40;4;24.3635520935;24.0;7;49.2577478886;1;24.75;13.625;5;21.25;
41;5;25.377325058;25.0;6;49.3048160076;1;24.75;14.625;6;21.25;
42;5;26.0;27.0;6;49.3530313969;1;24.75;15.625;6;21.25;
43;5;27.4059104919;29.0;7;49.4023760557;1;24.75;15.625;6;21.25;
44;5;28.0;29.7011871338;7;49.4528282881;1;24.75;15.625;7;21.25;
45;5;29.0;29.7264137268;7;49.5043625832;2;25.75;16.625;6;22.25;
46;5;30.4513092041;29.0;8;49.5569496155;2;26.75;17.625;7;22.3350000381;
47;5;30.8670845032;29.0;9;49.6105561256;2;26.75;18.625;7;22.4263027906;
48;5;30.8831672668;29.0;9;49.6651450396;2;26.75;19.625;7;22.5242146254;
49;5;30.3999996185;29.832572937;9;50.72067523;2;26.75;20.625;7;22.6290287971;
50;5;31.3999996185;30.8603382111;9;50.8821017742;2;26.75;21.5903205872;8;22.7410193682;
51;5;32.9331283569;31.0;9;51.0542407036;2;26.75;21.668712616;8;22.8604347706;
52;5;32.4000015259;32.9171867371;9;51.237713933;2;26.75;21.7523040771;8;22.9874911308;
53;5;31.3713150024;34.0;9;51.4331310987;2;26.75;21.8412437439;9;23.1223640442;
54;5;30.42993927;36.0;10;51.6410762072;2;26.75;21.9356536865;9;23.2651810646;
55;5;30.8890991211;35.0;11;51.8620909452;2;26.75;22.0356254578;10;23.4160137177;
56;6;29.5586280823;35.0;10;52.0966564417;2;26.75;22.1412086487;10;23.5748689175;
57;6;29.9895439148;35.0;10;52.3451726437;2;26.75;22.252407074;10;23.7416813374;
58;6;31.0577945709;35.0;11;52.6079347134;2;26.75;22.3691768646;11;23.9163062572;
59;6;32.1061172485;35.0;11;52.8851089478;2;26.75;22.4914150238;12;24.0985133648;
60;6;30.8655319214;35.0;11;55.6789360046;2;26.75;22.6189594269;12;24.2879817486;
61;6;29.9836807251;35.7000007629;11;57.9952783585;2;26.75;22.7515869141;12;25.326741457;
62;6;30.1090641022;37.2291984558;14;59.901335001;2;27.2281265259;23.3193435669;12;26.2310230732;
63;6;30.2415981293;38.6162643433;13;61.4747738838;2;27.6187667847;23.8221263885;13;27.0173532963;
64;6;31.2523612976;37.8922767639;13;62.6189813614;2;27.9322776794;24.2680549622;13;27.7040629387;
65;6;28.6000003815;41.0;13;63.4727730751;2;28.1802082062;24.6661090851;14;28.3090372086;
66;6;29.6000003815;39.7990875244;15;64.1241796017;2;28.3739547729;25.0250072479;15;28.6417756081;
67;7;30.5802001953;37.2376708984;14;65.6661438942;2;28.4000015259;25.2492427826;15;28.9369101524;
68;7;29.6000003815;41.2376708984;14;66.2811067104;2;28.4000015259;25.4558372498;16;29.2362394333;
69;7;31.6000003815;43.2376708984;17;66.9086780548;2;28.4000015259;25.6653671265;16;29.538043499;
70;7;30.6000003815;47.0373573303;17;67.5452538729;2;27.4000015259;24.6653671265;17;29.840528965;
71;7;31.6000003815;48.2477035522;17;68.1869988441;2;27.4000015259;24.6653671265;17;30.141869545;
72;7;29.8000011444;51.4589538574;18;68.8299599886;2;25.4000015259;26.6653671265;18;30.4402494431;
73;8;28.8000011444;54.3344764709;17;70.4701880217;2;27.4000015259;23.6653671265;18;30.7339086533;
74;9;28.8000011444;56.7350921631;16;71.0538603663;2;27.4000015259;24.6653671265;19;31.0211834908;
75;9;29.2000007629;59.0519332886;17;71.632396102;2;25.4000015259;26.6653671265;19;31.3005433083;
76;9;29.4715003967;61.3637008667;17;72.2020599246;2;26.4000015259;26.6653671265;20;31.5706238747;
77;9;30.2000007629;63.2087974548;17;72.7595870495;2;28.4000015259;24.6653671265;20;31.8302488327;
78;10;29.2000007629;67.2529602051;16;73.3022381663;2;25.4000015259;26.6653671265;20;32.0784482956;
79;10;30.2000007629;68.9960327148;16;73.8278156519;2;26.4000015259;26.6653671265;20;32.3144645691;
80;10;29.2000007629;73.0433578491;16;75.3346644044;2;27.4000015259;27.6653671265;18;32.5377521515;
81;10;30.2000007629;78.0922241211;15;75.8666456938;3;26.4000015259;26.6653671265;16;32.7479724884;
82;10;31.2000007629;82.8587799072;16;76.3796448708;3;26.4000015259;26.6653671265;16;32.9449796677;
83;10;31.5274677277;86.9735107422;17;76.8734198809;3;27.4000015259;27.6653671265;16;33.1288003922;
84;10;31.5419044495;91.0875854492;18;77.3480742574;3;26.4000015259;26.6653671265;16;33.299618721;
85;10;31.2000007629;95.2008209229;18;78.8039921522;3;26.4000015259;26.6653671265;16;33.4577474594;
86;10;33.2000007629;97.8768081665;21;79.3017719388;3;27.4000015259;27.6653671265;16;33.6036100388;
87;12;35.2000007629;97.9335861206;20;79.7851302624;3;25.4000015259;29.6653671265;17;33.7377138138;
88;12;33.2000007629;103.991378784;20;80.2549880743;3;27.4000015259;26.6653671265;17;33.8606319427;
89;12;34.2000007629;106.351539612;20;80.6501953602;3;27.4000015259;27.6653671265;17;33.9729804993;
90;12;35.2000007629;105.405845642;21;80.98283571;3;25.4000015259;29.6653671265;17;34.0;
91;12;34.2000007629;107.562446594;22;81.3175833821;3;27.4000015259;26.6653671265;18;34.0;
92;12;35.1484336853;110.789001465;22;81.6541290283;3;27.4000015259;27.6653671265;18;35.0;
93;12;35.2000007629;108.877182007;22;82.9921628237;3;26.4000015259;30.6653671265;18;34.9250000119;
94;12;35.2000007629;111.966682434;23;83.3313753605;4;29.4000015259;28.6653671265;18;34.8575000167;
95;12;37.2000007629;116.057250977;24;83.6261644959;4;29.4000015259;30.6653671265;18;34.7967500091;
96;12;38.5250015259;118.376014709;26;83.9019149542;4;27.4000015259;33.6653671265;18;34.742075026;
97;12;39.5250015259;120.504974365;26;84.1817207336;4;29.4000015259;31.6653671265;19;34.6928675175;
98;12;40.5250015259;122.63458252;28;84.4651021361;4;29.4000015259;33.0118026733;19;34.6485807896;
99;13;42.5250015259;120.764541626;29;84.7515681982;4;27.4000015259;34.9896583557;18;34.6087226868;
100;13;42.2250022888;121.894584656;32;85.0406171679;4;29.4000015259;31.9697284698;17;34.5728504062;
