Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;3;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;4;17.25;
5;1;9.60000038147;11.5;4;23.0;1;12.8999996185;8.625;4;17.25;
6;1;10.6000003815;11.5;4;23.0;1;13.8999996185;8.625;4;17.25;
7;1;11.6000003815;11.5;4;23.0;1;14.8999996185;8.625;4;17.5949993134;
8;1;11.8999996185;11.5;4;23.4599990845;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;16.3317184448;8.94309806824;2;19.6667137146;
10;1;12.1463851929;11.9106416702;4;24.0;2;16.8000278473;9.3333568573;2;20.3755960464;
11;1;12.2000007629;12.0;4;25.2000007629;2;18.8000278473;9.6677980423;2;20.9802966118;
12;1;14.1463851929;12.6000003815;4;26.1576004028;2;20.8000278473;9.94955635071;2;21.4904720783;
13;2;16.1463851929;13.2788000107;3;27.9011039734;2;21.8741588593;10.1834592819;2;21.9175518751;
14;2;18.1463851929;13.4505519867;3;28.4957306385;2;22.1505317688;10.3752222061;2;22.2734507322;
15;2;19.4553852081;13.7328653336;4;28.9477198124;2;22.3640708923;10.5308046341;2;22.5077478886;
16;2;20.4645614624;13.943564415;4;29.091766119;2;22.5046482086;10.625;2;22.5548160076;
17;2;21.4739151001;14.0;5;29.1235172749;2;22.5328903198;10.625;2;22.6030313969;
18;2;22.4834403992;14.0;5;29.1558350325;2;22.5618190765;10.625;2;22.6523760557;
19;2;22.7467498779;14.0;6;29.1887089014;2;22.591424942;10.625;2;22.7028282881;
20;2;22.7566127777;14.0;6;29.2221269608;2;22.6216964722;10.625;2;22.7543625832;
21;2;22.7666378021;14.0;5;29.2560760975;2;24.6526184082;10.625;3;22.8069496155;
22;2;22.7768230438;14.0;4;29.2905418873;2;25.6841697693;10.625;3;22.8605561256;
23;2;22.7871627808;14.0;4;29.3255085945;2;26.7163333893;10.625;3;22.9151450396;
24;2;22.7976531982;14.0;5;29.3609591722;2;27.74908638;10.625;2;22.97067523;
25;2;22.8082866669;14.0;5;29.3968753815;2;27.7824058533;10.625;2;23.0271017551;
26;2;22.8190612793;14.0;5;29.4332377911;2;27.8162612915;10.625;2;23.0843759775;
27;2;22.3999996185;14.7166185379;5;29.4700255394;2;27.8506259918;10.625;2;23.1424454451;
28;2;22.3999996185;14.7350130081;5;29.5072168112;2;27.8854675293;10.625;2;23.2012542486;
29;2;22.8521652222;14.0;5;29.5447884798;2;27.920753479;10.625;2;23.2607431412;
30;2;20.8634357452;15.0;5;29.5827163458;2;27.956445694;10.625;2;23.3208494186;
31;3;19.8748149872;16.0;4;29.6209751368;2;27.9925098419;10.625;3;23.3815076351;
32;3;18.3999996185;17.0;5;29.6595385075;3;28.0289039612;10.625;2;23.4426498413;
33;3;17.8978614807;18.0;5;29.6983793974;3;28.0655899048;10.625;2;23.5042052269;
34;3;16.9095134735;19.0;5;29.7374696732;3;28.1025238037;10.625;2;23.5661010742;
35;3;15.9212408066;20.0;5;29.7767804861;3;28.1396598816;10.625;2;23.6282629967;
36;3;16.3999996185;18.8883895874;5;29.8162822723;3;28.1769580841;12.625;2;23.6906147003;
37;3;14.9448843002;19.0;5;29.8559447527;3;28.2143688202;14.625;2;23.7530794144;
38;3;14.5567836761;20.0;5;30.8957372904;3;28.2518482208;16.625;2;23.8155794144;
39;3;15.5687217712;21.0;5;30.9356285334;3;28.2893486023;18.625;2;23.878036499;
40;3;16.5806884766;22.0;5;30.9755871296;3;28.3268222809;20.625;2;23.940372467;
41;3;16.8926773071;23.0;5;31.015581131;3;28.3642234802;20.625;2;24.0025100708;
42;3;16.90467453;24.0;6;31.0555787086;3;28.401506424;20.625;3;24.0643725395;
43;3;16.9166736603;25.0;7;31.0955479145;3;28.4386234283;20.625;3;24.1258842945;
44;3;16.9286651611;26.0;8;31.135456562;3;28.4755306244;20.625;4;24.186971426;
45;3;17.6406364441;26.0;8;31.17527318;3;27.75;22.625;3;25.2475619316;
46;3;18.6525821686;27.0;8;31.2149660587;3;29.75;22.625;4;25.3475861549;
47;3;19.6644897461;28.0;9;31.2545039654;3;30.5845527649;23.625;4;25.4481611252;
48;3;20.0;29.0;9;31.293856144;3;30.6201858521;24.625;6;25.5492241383;
49;3;21.6881561279;30.0;9;31.3329925537;3;30.6554031372;25.625;6;25.6507128477;
50;3;22.6998977661;29.5;10;31.3718836308;4;30.6901626587;26.2085533142;6;35.7525650263;
51;3;23.7115650177;29.5;10;31.4105007648;4;31.7244338989;27.2309207916;7;36.2547185421;
52;3;24.7231502533;29.5;10;31.4488155842;4;32.7581825256;28.2538738251;7;36.7315132618;
53;3;25.1346435547;29.5;10;31.4868011475;4;33.7913780212;29.2774085999;7;37.1816260815;
54;3;25.1460399628;29.5;11;31.5244314671;4;34.8239936829;30.3015155792;7;37.6044148207;
55;3;25.1573295593;29.5;11;31.5616812706;4;32.8560028076;31.3261871338;7;37.9998496771;
56;3;24.3999996185;30.5;12;31.5985264778;5;30.8560028076;33.3514137268;5;53.3684234619;
57;4;25.1795578003;29.5;11;31.6349442005;5;31.75;33.625;5;55.8186782598;
58;4;25.1904830933;29.5;12;31.6709127426;5;33.2281265259;36.0234375;7;57.9993350506;
59;5;25.2012729645;29.5;11;31.7064116001;5;34.6187667847;38.3489723206;7;59.9175782204;
60;5;24.3999996185;29.5;11;31.7414214611;5;35.9322776794;40.6102333069;7;61.5900160074;
61;5;24.3999996185;30.5;11;31.7759244442;5;37.1802062988;42.1138000488;8;63.0393226147;
62;5;24.3999996185;30.8879623413;13;31.8099038601;5;38.3739547729;42.3683547974;10;64.0846910477;
63;5;24.3999996185;30.9049530029;13;31.84334445;6;38.3739547729;41.3683547974;10;64.9736249447;
64;5;24.3999996185;30.921672821;13;31.8762321472;7;39.3739547729;41.3900604248;9;65.7434129715;
65;5;25.2628688812;29.5;13;32.9085543156;8;37.5438423157;43.3900604248;8;66.3075962067;
66;5;26.2725658417;30.5;14;32.9902994633;8;39.6323013306;40.3900604248;8;66.7166109085;
