Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;4;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;4;17.25;
5;1;9.60000038147;11.5;6;23.0;1;12.8999996185;8.625;4;17.25;
6;2;10.6000003815;11.6999998093;5;24.0;1;13.8999996185;8.625;4;17.25;
7;2;11.9000005722;11.5;5;24.1875;1;14.8999996185;8.625;4;17.5949993134;
8;2;12.2562494278;11.5;5;24.8798037767;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;12.4639415741;11.7299995422;5;25.5155390501;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;12.6546621323;11.9106416702;5;26.0171086788;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;12.8051338196;12.0;5;27.6958277225;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;14.8951330185;12.6000003815;5;29.2338113785;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;16.8951339722;13.0788002014;5;30.6748085022;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;18.8951339722;13.4505519867;5;32.0687556267;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;20.5272922516;13.7328653336;5;33.4635543823;1;21.2000274658;10.5308046341;4;21.25;
16;2;21.8193130493;13.943564415;5;34.7013897896;1;22.2000274658;10.625;4;21.25;
17;2;23.1568031311;14.0;6;35.9779114723;1;23.2000274658;10.625;4;21.25;
18;2;24.5397586823;14.0;6;37.3957529068;1;24.2000274658;10.625;4;21.25;
19;2;25.2187252045;14.0;6;38.9323577881;1;24.75;10.625;5;21.25;
20;3;25.6797065735;14.0;5;40.5522756577;1;24.75;10.625;6;21.25;
21;3;26.165681839;14.0;5;42.2088899612;2;24.75;10.625;5;21.25;
22;3;26.6626663208;14.0;6;43.8487539291;2;24.75;10.625;5;21.25;
23;3;27.154624939;14.0;6;45.4179782867;2;24.75;10.625;5;21.25;
24;3;27.6253929138;14.0;6;46.8692474365;2;24.75;10.625;5;21.25;
25;3;28.0607738495;14.0;6;48.1675930023;2;24.75;10.625;5;21.25;
26;3;28.4502773285;14.0;6;49.2934303284;2;24.75;10.625;5;21.25;
27;3;28.788028717;14.0;6;50.2423877716;2;24.75;10.625;6;21.25;
28;3;29.0727157593;14.0;6;52.0225639343;2;24.75;10.625;7;21.25;
29;3;30.3067684174;14.5;6;52.690489769;2;24.75;10.625;7;21.25;
30;3;29.3067684174;15.0;6;53.2282176018;2;24.75;10.625;7;21.25;
31;3;28.3067684174;15.5405921936;6;53.657656908;2;24.75;10.625;7;21.25;
32;3;28.6438350677;16.0;7;53.9171074629;2;24.75;10.625;7;21.25;
33;3;27.6569004059;15.0;7;53.961841464;2;24.75;10.625;8;21.25;
34;3;27.6703205109;16.0;7;54.0077478886;3;24.75;10.625;7;31.25;
35;3;27.3067684174;17.6288738251;7;54.0548160076;3;25.75;11.625;7;31.6499996185;
36;4;26.3067684174;18.6524085999;6;54.1030313969;3;26.75;12.625;7;32.0243997574;
37;4;27.3067684174;21.6524085999;6;54.1523760557;3;27.75;14.625;7;32.3719387054;
38;4;28.3067684174;23.6524085999;6;54.2028282881;3;28.75;16.625;8;32.6920347214;
39;4;29.3067684174;25.6524085999;7;54.2543625832;3;29.75;18.625;8;32.9847183228;
40;4;30.7580776215;27.6524085999;7;54.3069496155;3;30.75;19.625;8;33.2505426407;
41;4;31.773853302;29.0;7;54.3605561256;4;32.75;21.625;8;34.4904880524;
42;4;32.3081665039;29.0;8;54.4151450396;4;34.2582206726;22.625;8;34.735861063;
43;4;32.3245429993;29.0;9;54.47067523;4;34.9731369019;23.625;8;34.9587881565;
44;4;31.8249988556;29.8603382111;9;54.5271017551;5;35.0780410767;24.625;8;35.1609418392;
45;4;32.3581314087;29.0;9;55.5843759775;5;35.1736907959;25.625;8;35.3440649509;
46;4;32.8249969482;30.9171886444;10;55.6824454069;5;35.2608566284;25.625;9;35.4058350325;
47;4;34.3927307129;31.0;10;55.782438159;5;35.2934989929;25.625;9;35.4387089014;
48;5;34.4103736877;32.0;9;55.8842966557;5;35.3132247925;25.625;9;35.4721269608;
49;5;33.8249969482;33.0;10;55.9879568815;5;35.3332748413;25.625;9;35.5060760975;
50;6;34.4462547302;34.0;9;56.0933490992;5;35.3536453247;25.625;9;35.5405418873;
51;6;34.1885528564;35.0;9;56.2003977299;5;35.3743247986;25.625;9;35.5755085945;
52;6;34.860118866;34.0;9;56.3090212345;5;35.3953056335;25.625;9;36.6109591722;
53;6;33.8249969482;35.6524085999;10;56.4191324711;5;36.4165763855;26.625;9;36.6868753433;
54;6;34.9257392883;34.0;10;56.5306390524;5;37.4381256104;27.625;10;36.7644217014;
55;6;34.5384788513;34.7011871338;10;56.6434429884;5;37.459941864;28.625;10;36.8435790539;
56;6;34.557182312;34.7264137268;10;59.8113863468;5;37.4820137024;29.625;10;38.0257209539;
57;6;35.4801216125;35.4721603394;10;62.3355263472;6;38.1126861572;31.0234375;10;39.0373594761;
58;6;36.2086105347;36.0492744446;10;65.300709486;6;38.6435852051;31.9783210754;10;39.897924304;
59;6;37.4382858276;37.6162643433;10;67.8923655748;6;39.086025238;32.2757148743;11;40.6289666891;
60;6;39.8499526978;40.3818740845;10;69.0290181637;6;39.4525604248;32.5200500488;11;41.2223374844;
61;6;40.5184783936;43.5376091003;11;69.7127614021;7;39.7423477173;32.7208404541;11;41.4138748646;
62;7;41.2201423645;44.632900238;14;70.1399960518;8;39.8081359863;32.783493042;10;41.5664783716;
63;7;38.5999984741;47.7061233521;14;70.582221508;8;39.848613739;32.8260612488;10;41.7234737873;
64;7;38.2918586731;50.5089836121;14;71.0391132832;8;39.8898010254;32.8702392578;10;41.8847565651;
65;7;37.5999984741;51.4489707947;15;71.5102584362;8;39.9316444397;32.9160079956;11;43.0501981974;
