Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;5;17.25;
5;1;9.60000038147;11.5;6;23.0;2;13.8999996185;8.625;4;18.25;
6;1;10.6000003815;11.5;6;23.0;2;15.8999996185;8.625;4;18.3250000477;
7;1;11.6000003815;11.5;6;23.0;2;17.8999996185;8.625;4;18.7605681419;
8;1;11.8999996185;11.5;6;23.4599990845;2;19.2563400269;8.79749965668;4;19.1489084959;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;19.4893455505;8.94309806824;4;20.0586935282;
10;1;12.1463851929;11.9106416702;6;24.0;2;20.0352153778;9.3333568573;4;20.8682775497;
11;1;12.2000007629;12.0;6;25.2000007629;2;22.0352153778;9.6677980423;4;21.5845614672;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;24.0352153778;9.94955635071;3;22.2177865505;
13;1;15.1463851929;13.0788002014;6;26.9011039734;2;25.3105487823;10.1834592819;3;22.7799050808;
14;1;16.1463851929;13.4505519867;6;27.4657306671;2;26.4177036285;10.3752222061;3;23.2832708359;
15;1;17.1463851929;13.7328653336;6;27.88712883;2;27.5330238342;10.5308046341;4;23.6777949333;
16;1;18.1463851929;13.943564415;7;28.0;2;28.656703949;10.625;4;23.8980493546;
17;1;19.1463851929;14.0;7;28.0;2;29.7888565063;10.625;4;24.1324534416;
18;1;20.1463851929;14.0;7;28.0;2;30.9295005798;10.625;4;24.3808503151;
19;1;20.3999996185;14.0;7;28.0;2;31.6285095215;10.625;4;24.6428759098;
20;1;20.3999996185;14.0;8;28.0;2;31.7857246399;10.625;4;24.9179406166;
21;1;20.3999996185;14.0;8;28.0;2;31.9507637024;10.625;4;25.2052159309;
22;1;20.3999996185;14.0;8;28.0;2;32.1231307983;10.625;4;25.5036282539;
23;1;20.3999996185;14.0;8;28.0;2;32.3021774292;10.625;4;25.8118619919;
24;1;20.3999996185;14.0;8;28.0;2;32.4871177673;10.625;4;26.128370285;
25;1;20.3999996185;14.0;8;28.0;2;32.6770210266;10.625;4;26.4513978958;
26;1;20.3999996185;14.0;9;28.0;2;32.8708381653;10.625;4;26.7790131569;
27;1;20.3999996185;14.0;9;28.0;2;33.0674057007;10.625;4;27.1091499329;
28;1;20.3999996185;14.0;9;28.0;2;33.2654876709;10.625;4;27.4396557808;
29;1;20.3999996185;14.0;9;28.0;2;33.4637947083;10.625;4;27.7683477402;
30;3;21.3999996185;14.5;7;29.0;2;31.4637947083;11.625;4;28.0930690765;
31;3;22.3999996185;14.5;6;29.0575000048;2;32.4637947083;13.625;4;28.4117460251;
32;3;22.7172489166;14.0;6;29.1176981926;3;33.4637947083;15.625;5;28.7224407196;
