Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;6;17.25;
5;1;9.60000038147;11.5;4;23.0;1;12.8999996185;8.625;6;17.25;
6;1;10.6000003815;11.5;4;23.0;1;13.8999996185;8.625;6;17.25;
7;2;11.6000003815;11.6999998093;3;24.0;1;14.8999996185;8.625;5;17.5949993134;
8;2;12.1999998093;11.5;3;24.4599990845;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;12.3380002975;11.7299995422;3;24.8212833405;2;16.3317184448;8.94309806824;3;19.6667137146;
10;2;12.4463853836;11.9106416702;3;25.0;2;16.8000278473;9.3333568573;3;20.4405961037;
11;2;12.5000009537;12.0;3;26.2200007439;2;18.8000278473;9.6677980423;2;21.1189774275;
12;2;14.4523849487;12.6000003815;3;27.1977963448;2;20.8000278473;9.94955635071;2;21.7121870518;
13;2;16.4523849487;13.0788002014;3;27.9616857767;2;21.2000274658;10.1834592819;2;22.2323212624;
14;2;18.4523849487;13.4505519867;4;28.5468815565;2;21.4502677917;10.3752222061;2;22.6919423342;
15;3;19.4707298279;13.7328653336;3;28.9890253544;2;21.6369667053;10.5308046341;2;23.0412415266;
16;3;20.4769535065;13.943564415;3;29.1228116751;2;21.75;10.625;2;23.2151488066;
17;3;21.4832286835;14.0;4;29.1438889503;2;21.75;10.625;2;23.4025228024;
18;3;22.4895515442;14.0;4;29.1651208401;2;22.75;10.625;2;23.6037294865;
19;3;22.3999996185;14.3495359421;5;29.1864993572;2;23.1622371674;10.625;2;23.8190078735;
20;3;22.7559490204;14.0;5;29.2080165148;2;23.2914047241;10.625;2;24.0484457016;
21;3;22.3999996185;14.3624048233;6;29.2296639681;2;23.75;11.4645338058;3;24.2919540405;
22;3;22.3999996185;14.3688993454;6;29.2514331341;2;24.75;11.5375862122;3;24.549243927;
23;3;22.3999996185;14.3754301071;7;29.2733153105;2;25.75;11.6147727966;3;24.8198068142;
24;3;22.3999996185;14.3819942474;7;29.2953014374;2;27.75;10.625;3;25.102899313;
25;3;22.3999996185;14.3885908127;7;29.3173824549;2;28.75;10.625;3;25.3975343704;
26;3;22.7952136993;14.0;8;29.3395489454;2;29.2385215759;10.625;3;25.7024803162;
27;3;20.801864624;15.0;8;29.3617914915;3;29.4214878082;10.625;2;26.0162696838;
28;3;19.8085365295;16.0;9;29.3841004372;3;29.6097621918;10.625;2;26.3372173309;
29;3;18.8152294159;17.0;9;29.4064661264;3;29.8023300171;10.625;2;26.6634492874;
30;3;17.8219394684;18.0;9;29.428878665;3;29.9980697632;10.625;2;26.9929418564;
31;3;16.8286628723;19.0;9;29.4513280392;3;30.195766449;10.625;3;27.3235664368;
32;3;15.8353977203;20.0;9;29.4738043547;4;30.3941402435;10.625;2;27.6531443596;
33;3;14.8421411514;21.0;9;29.4962974787;4;30.5918865204;10.625;2;27.9795031548;
34;3;14.4488887787;22.0;9;29.5187973976;4;30.7877025604;10.625;2;28.3005337715;
35;3;15.0;20.7593994141;9;29.5412938595;4;30.9803199768;10.625;2;28.6142449379;
36;3;16.0;19.770647049;9;29.5637768507;4;31.1685466766;12.625;2;28.9188122749;
37;3;14.4691333771;20.0;10;29.5862361193;4;31.3512878418;14.625;2;30.2126188278;
38;3;14.4758710861;21.0;10;29.6086617708;4;32.5275726318;17.625;2;30.5992865562;
39;3;14.4825983047;22.0;11;29.6310436726;4;33.6965713501;20.625;3;30.9825619459;
40;3;14.4893131256;23.0;11;29.6533719301;4;34.5895385742;23.625;3;31.3622658253;
41;3;14.496011734;24.0;12;29.6756366491;4;34.8173599243;24.625;3;31.7384762764;
42;3;14.5026912689;25.0;12;29.6978281736;4;35.0430870056;25.625;3;32.1115027666;
43;3;14.5093479156;26.0;14;29.7199368477;4;35.2669029236;25.625;4;33.4818505049;
44;4;14.5159816742;27.0;12;29.7419531345;4;36.489112854;26.625;4;34.0026767254;
45;5;15.0;25.0;9;53.7638677359;4;37.710105896;27.625;5;34.5437397957;
46;5;17.0;25.8819332123;10;54.9856722355;5;35.8225326538;29.625;4;35.1083117723;
47;5;19.5357017517;26.8819332123;10;55.9649558067;5;36.9432563782;29.625;4;35.6997606754;
48;5;21.5422058105;27.8819332123;11;56.7300146818;5;38.0724220276;30.625;4;36.3214361668;
49;5;23.5486736298;28.8819332123;11;57.3160595894;5;38.5913238525;31.625;5;36.9765396118;
50;6;25.5550994873;29.8819351196;10;57.7587304115;5;38.8132019043;31.7689361572;5;37.6565518379;
51;6;27.5614814758;29.0;10;57.8927206993;5;39.0295448303;31.928653717;5;38.2828216553;
52;6;29.5678157806;29.0;11;58.9136784077;5;39.1918830872;32.1065063477;6;38.9596095085;
53;7;31.9741039276;30.0;9;58.9694670439;5;39.3617401123;32.3033561707;5;40.8965129852;
54;7;33.9803390503;31.0;8;59.0259422064;5;40.2088241577;32.96434021;5;42.7451000214;
55;7;35.3077812195;32.0;7;59.0830925703;5;40.9658584595;33.5833053589;5;45.5221276283;
56;7;35.7249298096;33.0;7;59.140905261;5;42.6424560547;35.1692466736;6;47.3340610266;
57;7;35.7422714233;34.0;7;60.1835762262;5;44.249332428;36.7310943604;6;49.1114807129;
58;7;36.7550735474;35.0;8;60.3728286028;5;45.5091629028;38.2764015198;6;50.6569732428;
59;7;37.7668457031;36.0;8;61.5836778879;5;38.7968902588;42.6854934692;4;52.1952996254;
60;7;39.1751022339;38.0;9;61.8784387112;5;42.6394271851;41.1366958618;4;53.7157497406;
61;7;40.2455329895;40.0;10;62.2024773359;5;45.7118492126;41.5804214478;4;55.1660298109;
62;8;40.1405258179;42.0;9;62.5582970381;5;47.0538520813;42.0310974121;7;56.6169048548;
63;8;39.8108024597;43.0;10;62.9483498335;5;47.3932228088;42.4807662964;9;58.0490636826;
64;8;40.8845024109;44.0;10;63.3749382496;5;47.7238311768;42.9213371277;10;59.4442799091;
65;8;39.842502594;46.0;10;63.8400925398;5;48.0523948669;43.3451461792;10;60.786563158;
