Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;5;17.25;
5;2;9.60000038147;11.6999998093;3;24.0;1;12.8999996185;8.625;5;17.25;
6;2;10.9000005722;11.5;3;24.1499999762;1;13.8999996185;8.625;5;17.25;
7;2;11.9450006485;11.5;3;24.320775032;1;14.8999996185;8.625;5;17.5949993134;
8;2;12.2962322235;11.5;3;24.9878613949;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;12.4963588715;11.7299995422;3;25.5855386257;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;12.6756620407;11.9106416702;3;26.0330526829;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;12.8099164963;12.0;3;27.6186614037;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;14.8719835281;12.6000003815;3;29.025680542;2;19.2000274658;9.94955635071;4;21.3669185638;
13;2;16.8719825745;13.0788002014;3;30.289222002;2;21.2000274658;10.1834592819;4;21.8754444122;
14;2;18.8719825745;13.4505519867;4;31.4505600929;2;22.2000274658;10.3752222061;4;22.9483408928;
15;3;20.341835022;13.7328653336;4;32.5499839783;2;23.2000274658;10.8420610428;5;23.8762575388;
16;3;21.5452423096;13.943564415;5;33.4246325493;2;24.2000274658;11.2286758423;5;24.6748322248;
17;3;22.7737751007;14.0;5;34.2695388794;2;25.2000274658;11.5422534943;5;25.3641279936;
18;3;24.0272464752;14.0;5;35.1930708885;2;26.2000274658;11.7922000885;5;25.965539217;
19;3;24.5579204559;14.0;5;36.1862134933;2;27.2000274658;11.9886112213;5;26.4672055244;
20;3;24.8558635712;14.0;5;37.2351770401;2;28.2000274658;12.125;5;26.7173683643;
21;3;25.1705532074;14.0;6;38.3216791153;2;28.5499992371;12.125;6;26.9895839691;
22;3;25.49650383;14.0;6;39.4238615036;2;29.5499992371;12.125;6;27.2843747139;
23;3;23.49650383;15.0;6;40.5178260803;2;30.3706245422;12.125;6;27.3019418716;
24;3;24.49650383;14.0;6;41.5796098709;2;30.3811645508;11.9750003815;6;27.3720984459;
25;4;22.49650383;15.0;5;42.587269783;2;30.4232597351;11.8400001526;6;27.4912157059;
26;4;21.49650383;15.0;5;43.5227117538;2;30.4947280884;11.7185001373;6;27.6554679871;
27;4;21.49650383;16.0;5;44.3729362488;2;30.5932807922;11.6091499329;6;27.8607702255;
28;4;21.49650383;17.0;6;45.1305217743;2;30.7164611816;11.5107345581;6;28.1027407646;
29;4;21.49650383;18.0;6;45.7933826447;2;30.8616447449;11.4221611023;6;28.3766860962;
30;4;21.49650383;19.0;6;46.363948822;2;31.0260124207;11.3424453735;6;28.6776232719;
31;4;20.9091835022;20.0;6;46.8480319977;2;31.2065734863;11.2707004547;7;29.0003399849;
32;4;20.0544090271;21.0;6;47.2536354065;2;31.4002056122;11.2061300278;8;29.3394765854;
33;4;19.7760906219;22.0;6;47.5898742676;3;31.6036872864;11.1480169296;7;29.689637661;
34;4;19.8769626617;23.0;6;48.8661155701;3;31.8137817383;11.0957155228;7;30.0455217361;
35;4;20.9598350525;24.5;6;49.0399999619;3;32.0273132324;13.0957155228;7;30.4020605087;
36;4;22.0;25.0;6;49.0811839104;4;32.2412338257;15.0957155228;7;30.7545499802;
37;4;22.0;26.5405921936;7;49.1235535145;4;32.4527282715;17.0957145691;8;31.0987682343;
38;4;22.3370666504;27.0;7;49.1671074629;4;32.6592636108;19.0957145691;8;31.4310674667;
39;4;23.0;25.5835533142;7;49.211841464;4;32.8586425781;20.9029541016;9;31.7484369278;
40;4;22.3635520935;26.0;7;49.2577478886;4;33.0490608215;20.8751583099;9;32.0485277176;
41;4;23.377325058;26.0;7;49.3048160076;4;33.2291183472;20.8501434326;9;32.3296508789;
42;4;24.0;27.0;8;49.3530313969;4;33.3977890015;20.8276290894;10;32.5907421112;
43;4;25.4059104919;28.0;9;49.4023760557;4;33.5544433594;20.8073654175;10;32.8313026428;
44;4;26.0;29.0;9;49.4528282881;5;33.6987838745;20.7891292572;8;36.5614552498;
45;4;27.0;30.0;9;49.5043625832;5;34.8307991028;21.7727165222;9;36.9189522266;
46;4;28.4513092041;29.0;11;49.5569496155;5;35.9507369995;22.7579460144;9;37.2583491802;
47;4;29.4670848846;29.0;11;49.6105561256;5;36.0590362549;23.7446517944;9;37.5801312923;
48;4;30.4831676483;29.0;11;49.6651450396;5;36.1562843323;24.7326850891;9;37.8849411011;
49;5;31.3999996185;30.832572937;10;50.72067523;5;36.2431716919;25.7219161987;9;39.173520565;
50;6;32.4000015259;31.0;9;51.0996017456;5;37.3204498291;27.7122249603;9;39.3921751976;
51;6;32.4000015259;32.0;8;51.5791171789;5;38.344203949;29.703502655;9;39.554505825;
52;6;32.4000015259;33.9171905518;9;52.1868718863;5;38.3347816467;31.0071544647;9;40.8154584169;
53;6;33.6560592651;34.0;9;52.9559334517;6;38.9854507446;32.4711914062;8;41.898946166;
54;6;33.8867797852;34.0;10;53.924197197;6;39.5308456421;33.8625106812;8;42.8239490986;
55;6;33.5740356445;35.0;10;55.1323757172;6;39.9826202393;34.1897850037;9;43.6113933325;
56;6;34.5397148132;34.0;10;56.619800806;7;40.3535919189;34.4624710083;8;44.2797470093;
57;6;32.3464889526;36.0;11;59.4173212051;7;40.6550788879;34.6886978149;8;45.6128232479;
58;7;32.867401123;38.0963249207;10;61.567127943;7;41.7575683594;35.7592124939;8;45.7668691278;
59;7;33.48487854;39.0;12;64.0213015079;7;42.8000030518;36.8276824951;8;45.8534837365;
60;7;34.1797065735;39.0;12;66.720110178;7;42.8000030518;37.8939819336;8;45.9424129128;
61;7;33.48487854;41.0;13;69.5592148304;7;42.8000030518;38.9580001831;8;47.0327966809;
62;7;35.2170600891;42.0;15;75.8222256899;7;43.8000030518;41.0196456909;8;47.183884263;
63;7;35.2559356689;41.5835342407;15;81.5448246002;7;44.8000030518;42.0788497925;8;48.3379909992;
64;7;35.2958755493;41.8350982666;16;86.5272375345;7;45.8000030518;44.1355743408;9;48.444629848;
