Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
62;11;40.5665626526;60.4319572449;19;71.8401784897;6;44.7700004578;52.0;9;85.4303331375;
63;11;39.3982276917;62.3854598999;19;73.9565243721;6;42.7430038452;55.2626647949;11;85.553340137;
64;11;40.0098304749;63.1879959106;20;75.7809357643;7;41.7187042236;59.2626647949;10;85.6865872145;
65;11;38.2819290161;66.5909423828;20;78.1896018982;7;40.2000007629;62.2626647949;10;86.8293381333;
66;11;39.6743583679;66.8000030518;22;80.1478936076;7;40.2000007629;66.2626647949;14;86.9933248758;
67;12;41.0992507935;71.8000030518;21;81.2534233332;7;40.6594352722;69.2626647949;14;87.1652728915;
68;12;41.5999984741;72.95362854;22;82.2184843421;8;40.2585067749;72.2626647949;13;87.3443382978;
69;12;40.8593521118;78.9904632568;23;83.1719717979;8;40.822555542;72.7957611084;14;87.5296412706;
70;13;40.9416427612;82.2509307861;23;84.1631724238;8;38.8301010132;75.8928833008;16;87.7202692032;
71;14;39.5999984741;87.2509307861;21;85.1932910681;9;37.8376617432;77.9915847778;13;105.165281355;
72;14;41.5999984741;90.2509231567;23;86.2639279962;9;39.8452301025;78.0914993286;13;106.700593591;
73;15;41.38697052;96.2509231567;22;87.3768787384;9;41.852809906;79.1922454834;14;108.093480527;
74;15;41.5158500671;102.250923157;22;88.5338350534;9;42.8603973389;79.6069717407;15;109.328526616;
75;15;40.5999984741;109.250930786;22;89.7359944582;9;43.8679885864;79.7018280029;16;110.403087378;
76;15;40.5999984741;115.923873901;22;91.983592093;9;44.875579834;79.7969360352;15;111.324720025;
77;15;42.5999984741;119.077392578;22;94.3353818655;9;45.8831710815;80.8918457031;17;112.107754767;
78;14;43.2104492188;109.428924561;23;81.7910930514;10;46.8907661438;81.9860687256;16;126.769953907;
79;15;44.4299812317;114.581695557;22;83.2881015539;10;48.2000007629;88.1256332397;16;127.329848289;
80;15;42.5999984741;120.734970093;23;84.818190217;10;50.9059410095;90.439163208;15;127.710368872;
81;15;43.5999984741;123.888023376;24;86.3704087734;10;51.9135169983;93.5648193359;17;127.898077965;
82;15;43.5999984741;126.716590881;25;87.931363523;11;51.9210891724;96.6873931885;16;128.080757082;
83;16;45.5999984741;125.903038025;24;89.4521538615;11;51.9286460876;99.8064498901;17;128.257890344;
84;17;48.5999984741;123.086715698;26;90.8677393198;11;51.2000007629;103.780517578;18;128.429045558;
85;17;49.1999969482;124.266944885;26;92.2577896118;11;52.2000007629;103.90032959;20;128.591813505;
86;17;49.8461875916;125.443138123;26;93.6064699888;11;51.9500007629;106.139266968;21;128.737551332;
87;17;51.0958061218;123.614730835;28;94.9003329873;11;51.9500007629;109.241287231;21;129.600132167;
88;17;50.3300971985;124.781257629;25;96.1290353537;11;52.2000007629;110.720092773;22;130.493799567;
89;17;50.5462265015;129.119232178;26;97.2856879234;11;51.2000007629;114.345657349;21;131.409710705;
90;17;51.742351532;128.336608887;26;99.3668188453;11;52.2000007629;116.794708252;21;132.338375807;
91;17;51.9176330566;130.545501709;28;100.347027779;11;52.2000007629;118.319038391;22;134.270200789;
92;17;53.0721168518;133.74571228;29;101.255924582;11;53.2000007629;121.834693909;24;136.25605154;
93;17;54.2065658569;134.57093811;30;102.097229958;11;55.5734825134;127.334838867;25;138.290730476;
94;18;55.3222885132;135.829589844;29;102.875897229;11;58.7102928162;130.813430786;26;139.370477557;
95;18;53.4209289551;136.08102417;30;103.564784884;11;57.2000007629;138.265487671;28;140.433203995;
96;18;53.5043029785;137.302261353;33;105.94082427;11;58.2000007629;143.687316895;27;141.475585401;
97;18;54.5742645264;138.888320923;33;108.242752969;11;61.1819343567;141.687316895;28;142.495846093;
98;18;55.5999984741;141.494995117;33;110.510082424;12;59.3592529297;144.687316895;27;143.493533552;
99;18;53.5999984741;140.120193481;33;112.804940164;12;59.5460548401;148.687316895;29;144.469210684;
100;18;52.5999984741;140.761505127;33;116.10373342;12;58.5460548401;151.687316895;29;145.424114943;
101;18;55.5999984741;141.416168213;34;119.444401979;12;59.5460548401;152.687316895;31;146.359835625;
102;18;57.5999984741;142.081085205;33;122.810570419;12;59.5460548401;156.86340332;29;147.278029919;
103;18;59.0;146.752929688;32;126.189388514;12;61.3725700378;157.896514893;29;148.180205703;
104;18;65.8301315308;151.428070068;34;128.631741464;12;61.593460083;158.930725098;31;150.022652864;
