Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;2;7.0;14.3000001907;3;24.0;1;11.8999996185;8.625;4;17.25;
2;2;9.0;13.1000003815;3;24.1499999762;1;11.8999996185;8.625;5;17.25;
3;2;11.0;12.1000003815;3;24.320775032;1;11.8999996185;8.625;5;17.25;
4;2;12.2641544342;11.5;3;24.5146545172;1;11.8999996185;8.625;5;17.25;
5;2;13.4543962479;11.5;3;24.7340574265;1;12.8999996185;8.625;5;17.25;
6;2;14.5202169418;11.5;3;24.9814370871;1;13.8999996185;8.625;5;17.25;
7;2;15.494430542;11.5;3;25.7390196323;1;14.8999996185;8.625;5;17.5949993134;
8;2;15.7217063904;11.7299995422;3;26.4357979298;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;15.9307394028;11.9106416702;3;28.1501259804;2;16.3317184448;8.94309806824;4;19.7067136765;
10;2;16.4450378418;12.5274600983;3;29.6927518845;2;16.8240280151;9.3333568573;4;20.416779995;
11;2;18.4450378418;13.0216779709;3;31.0959539413;2;18.8240280151;9.6677980423;4;21.0226662159;
12;2;20.4450378418;13.4066829681;3;32.3982014656;2;20.8240280151;9.94955635071;4;21.5340260267;
13;2;22.0160331726;13.6998376846;4;33.6365237236;2;21.9002914429;10.1834592819;4;21.9622858763;
14;3;23.25598526;13.9190797806;3;34.679810524;2;22.9271316528;10.3752222061;4;22.3193571568;
15;3;24.5204200745;14.0;4;35.6363720894;2;23.9546756744;10.5308046341;5;22.5548160076;
16;3;25.8073883057;14.0;4;36.656867981;2;24.9829177856;10.625;5;22.6030313969;
17;3;24.8073883057;15.0;4;37.7253961563;2;26.0118465424;10.625;5;22.6523760557;
18;3;26.6909103394;14.0;5;38.8218955994;2;27.0414524078;10.625;5;22.7028282881;
19;3;27.6909103394;14.0;5;39.9233598709;2;27.6216964722;10.625;5;22.7543625832;
20;3;28.6909103394;14.0;5;41.0055999756;2;27.6526184082;10.625;5;22.8069496155;
