Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;2;12.2999992371;8.625;4;18.25;
3;1;8.0;12.1000003815;6;23.0;2;12.2999992371;8.625;4;18.3624999523;
4;1;9.0;11.5;6;23.0;2;12.3449993134;8.625;3;18.4864046574;
5;1;9.60000038147;11.5;6;23.0;2;13.6418428421;8.625;3;18.6225773096;
6;1;10.6000003815;11.5;6;23.0;2;14.7235460281;8.625;3;19.1306034327;
7;1;11.6000003815;11.5;6;23.0;2;15.8213624954;8.79749965668;3;19.6016869545;
8;2;11.8999996185;11.6999998093;5;24.4599990845;2;16.761013031;8.94309806824;3;20.6315426826;
9;2;12.3380002975;11.7299995422;5;24.9062833786;2;17.3789253235;9.3333568573;2;21.5811042786;
10;2;12.4718856812;11.9106416702;5;25.1763027906;2;17.9486618042;9.6677980423;2;22.4590928555;
11;2;12.5528917313;12.0;5;26.4977414608;2;19.9486618042;9.94955635071;2;23.2773604393;
12;2;14.5357074738;12.6000003815;5;27.5877399445;2;21.9486618042;10.1834592819;2;24.0491263866;
13;2;16.5357074738;13.0788002014;5;28.4752565622;2;23.4294776917;10.3752222061;2;24.7875139713;
14;2;18.5357074738;13.4505519867;5;29.1961312294;2;24.8368988037;10.5308046341;3;25.4425406456;
15;2;19.6655044556;13.7328653336;5;29.7865825891;2;26.1168804169;10.625;3;25.9480543137;
16;2;20.7162208557;13.943564415;5;30.0818116665;2;27.4201889038;10.625;3;26.4907708168;
17;2;21.7709293365;14.0;6;30.2778806686;2;28.7458190918;10.625;3;27.0677394867;
18;2;22.829750061;14.0;6;30.4879496098;2;30.091999054;10.625;3;27.6746611595;
19;2;23.1463851929;14.0;6;30.7121648788;2;30.6047973633;10.625;3;28.3059058189;
20;2;22.3999996185;14.8136491776;7;30.9505054951;2;30.983543396;10.625;3;28.9546322823;
21;2;22.3999996185;14.8851518631;7;31.2027587891;2;31.3727798462;10.625;4;29.6130218506;
22;3;22.3999996185;14.9608278275;6;31.4684994221;2;31.7678127289;10.625;4;30.272611618;
23;3;22.3999996185;14.0;7;31.7470719814;2;32.1635665894;10.625;4;30.9247112274;
24;3;23.3999996185;14.0;7;32.0375800133;2;32.5548248291;10.625;4;31.5608510971;
25;3;20.3999996185;16.0;7;32.3388810158;2;32.9365081787;10.625;4;32.1732282639;
26;3;19.3999996185;17.3016643524;7;32.6495933533;2;33.3039360046;10.625;4;32.7550840378;
27;3;19.3999996185;17.0;7;32.9681096077;2;33.653049469;10.625;4;33.3009910583;
28;3;18.8904323578;18.0;7;33.2926211357;2;33.980594635;10.625;4;33.8070135117;
29;3;17.9877853394;19.0;7;34.6211543083;2;34.2842102051;10.625;4;34.2707424164;
30;3;18.0863456726;20.0;7;35.0241134167;2;34.5624465942;10.625;4;34.6912155151;
31;3;18.1854839325;21.0;7;35.4313104153;2;34.8147277832;10.625;5;35.0687503815;
32;3;18.2293930054;22.0;7;35.8407258987;3;35.0412521362;12.625;5;35.404718399;
33;3;18.3522167206;23.0;7;36.2503709793;3;35.2428321838;14.625;5;35.7012996674;
34;3;16.3952522278;25.0;7;36.6583403349;3;35.4207801819;16.625;5;35.9612350464;
35;3;17.0;25.7044219971;7;37.0628618002;3;35.5767402649;18.625;6;36.1876068115;
36;3;16.4515666962;27.0;7;37.4623351097;3;35.712562561;20.625;6;36.383646965;
37;3;16.4820251465;29.0;7;37.8553651571;3;35.8301887512;20.625;6;36.5;
38;3;17.0;28.8567447662;8;38.2407821417;3;35.9000015259;20.625;7;36.5;
39;3;16.5476474762;30.0;9;38.6176482439;4;35.9000015259;20.625;6;36.5;
40;3;17.0;29.9713859558;9;38.9852592945;4;35.9000015259;20.625;6;36.5;
41;3;17.0;29.0326519012;10;39.343130827;4;35.9000015259;20.625;7;36.5;
42;3;17.0;28.0965194702;10;39.6909806728;4;35.9000015259;20.625;7;36.5;
43;3;18.6977615356;27.0;11;40.0287032127;4;35.9000015259;20.625;8;36.5;
44;3;17.0;27.0;11;40.356338501;4;35.9000015259;20.625;8;36.5;
45;3;19.0;28.0;12;40.6740427017;4;35.9000015259;20.625;8;36.5;
46;3;19.0;29.0;12;40.9820578098;4;35.9000015259;20.625;8;36.5;
47;3;21.8713932037;30.0;12;41.2806813717;4;35.9000015259;20.625;8;36.5;
48;3;23.0;31.0;11;41.5702402592;4;35.9000015259;20.625;8;37.5;
49;3;22.0;31.0;11;41.8510680199;4;36.9000015259;21.625;8;38.8887495995;
50;3;23.0;31.0;11;42.0452764034;4;38.7212524414;23.0234375;9;40.0628552437;
51;3;24.0;32.0;12;42.2120718956;4;39.4135932922;24.3489723206;9;41.0424925089;
52;3;25.3999996185;33.0;12;42.3805229664;4;39.9891433716;25.6102333069;10;41.8514908552;
53;3;25.5641555786;34.0;13;42.5500817299;4;40.4622039795;26.8168411255;10;42.5144636631;
54;3;26.6150245667;32.0;13;42.720181942;4;40.8475418091;27.5292434692;10;42.8483117819;
55;3;24.3999996185;34.0;14;42.8902478218;4;41.0353012085;27.5614051819;10;43.0953011513;
56;3;25.3999996185;34.0;15;43.059700489;6;41.1708488464;27.5719451904;8;43.1651208401;
57;3;26.7679100037;32.0;15;43.2279672623;6;41.2000007629;27.5825614929;8;43.1864993572;
58;3;25.8183898926;33.0;15;43.3944878578;6;41.2000007629;27.5932502747;9;43.2080165148;
59;3;25.8683452606;34.0;17;43.5587229729;6;39.2000007629;28.6040077209;9;43.2296639681;
60;3;25.3999996185;33.0;18;43.7201609612;6;38.2000007629;29.6148319244;9;43.2514331341;
61;3;24.3999996185;35.0;18;43.878323555;6;37.2000007629;30.6257171631;9;43.2733153105;
62;3;25.3999996185;34.0;18;44.0327715874;6;36.2000007629;31.6366577148;9;43.2953014374;
63;3;25.3999996185;33.0;19;44.1831097603;6;35.2000007629;32.6476516724;9;43.3173824549;
64;3;25.3999996185;33.0;20;44.3289890289;6;34.2000007629;33.6586914062;9;44.3395489454;
65;4;26.1486968994;34.0;20;44.4701094627;6;34.2000007629;35.6697769165;10;44.3817914724;
66;4;25.3999996185;33.0;20;44.606221199;6;34.2000007629;37.680896759;10;44.4242963791;
67;4;25.3999996185;33.0;20;44.7371249199;6;33.2000007629;39.6920509338;9;44.4670479298;
68;4;26.2711372375;34.0;20;44.8626704216;6;32.4000015259;41.7032318115;9;44.5100295544;
69;4;25.3999996185;33.0;21;44.9827551842;6;32.4000015259;43.7144393921;11;44.5532245636;
70;4;24.3999996185;35.0;21;45.0973215103;6;32.4000015259;45.2766113281;11;44.5966160297;
71;4;25.3999996185;34.0;21;46.8853468895;6;32.4000015259;46.2983093262;13;45.640186429;
72;4;27.8199996948;32.7000007629;21;49.3040328026;7;33.4000015259;48.3200950623;12;45.6839182377;
73;4;28.1902160645;35.2291984558;22;50.5912901163;7;34.4000015259;48.5825614929;13;45.7277932167;
74;4;30.4564819336;34.6162643433;22;51.6604366302;7;35.0;50.363899231;13;45.7717933655;
75;4;32.071395874;34.8922767639;22;52.402387023;7;35.0;51.3858947754;14;45.8159000874;
76;4;30.2399253845;37.0;22;52.944124341;7;35.0;54.407951355;14;45.8600949049;
77;4;30.7780971527;36.0;23;53.5072405338;7;35.0;55.4300460815;15;45.904358983;
78;4;28.4521446228;38.0;23;54.0580668449;8;35.0;57.4409866333;14;45.9486733675;
79;4;28.38697052;40.0;23;54.5528378487;8;34.4000015259;59.8043289185;12;45.993019104;
80;4;28.115852356;42.0;24;55.039678812;8;34.4000015259;63.4630203247;12;46.0373771191;
81;5;26.2000007629;44.75;25;55.5869245529;8;34.4000015259;66.7420120239;11;46.0817283392;
82;5;25.2000007629;46.75;25;56.196410656;9;34.4000015259;69.7575836182;11;46.1260535717;
83;6;24.2000007629;48.0982055664;22;66.8681659698;10;34.4000015259;73.1726226807;10;46.1703338623;
84;6;24.2000007629;50.4340820312;22;68.0999455452;10;34.4000015259;75.8879623413;11;46.2145501375;
85;6;26.2000007629;51.0982055664;22;69.3593416214;10;34.4000015259;77.9032287598;11;46.2586834431;
86;6;27.2000007629;52.0982055664;23;70.6354732513;10;34.4000015259;79.9184036255;11;46.3027150631;
87;6;28.2000007629;53.0982055664;23;71.915599823;10;34.4000015259;81.9334945679;12;46.3466264009;
88;6;29.2000007629;54.0982055664;24;73.1854104996;11;35.4000015259;80.042640686;12;47.3903989792;
89;7;30.2000007629;54.0982055664;26;74.4295797348;11;35.4000015259;82.0732803345;12;47.4940145016;
90;7;28.2000007629;56.0982055664;26;75.6325740814;11;36.4000015259;84.103805542;12;47.8226995468;
91;7;27.2000007629;58.0982055664;26;76.7796230316;11;37.4000015259;83.245300293;13;48.1737869978;
92;7;26.2000007629;60.0982055664;28;77.8577070236;11;36.4000015259;85.3929367065;12;48.5486454964;
