Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;4;17.25;
5;2;9.60000038147;11.6999998093;5;24.0;1;12.8999996185;8.625;4;17.25;
6;2;10.9000005722;11.5;5;24.0750000477;1;13.8999996185;8.625;4;17.25;
7;2;11.9225006104;11.5;5;24.1548187733;1;14.8999996185;8.625;4;17.5949993134;
8;2;12.2464456558;11.5;5;24.7111896276;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;12.4133577347;11.7299995422;5;25.1756821871;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;12.5527048111;11.9106416702;5;25.4647227526;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;12.6394176483;12.0;5;26.8117125034;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;14.629899025;12.6000003815;5;27.9286828041;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;16.6298980713;13.0788002014;5;28.8444935083;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;18.6298980713;13.4505519867;5;29.5948424339;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;19.785118103;13.7328653336;5;30.21575737;1;21.2000274658;10.5308046341;5;21.25;
16;2;20.8449745178;13.943564415;5;30.542195797;1;22.2000274658;10.625;5;21.25;
17;2;21.9090442657;14.0;6;30.769920826;1;23.2000274658;10.625;5;21.25;
18;2;22.9773616791;14.0;6;31.0117371082;1;24.2000274658;10.625;5;21.25;
19;2;22.3999996185;14.9035215378;6;31.2673811913;1;24.75;10.625;5;21.25;
20;3;23.3802146912;14.0;5;31.5363721848;1;24.75;10.625;5;21.25;
21;3;23.4609107971;14.0;6;31.8179957867;1;24.75;10.625;6;21.25;
22;4;22.3999996185;15.0;5;32.1112942696;1;24.75;10.625;6;21.25;
23;4;23.3999996185;14.0;5;32.4150657654;1;24.75;10.625;7;21.25;
24;4;22.3999996185;15.0;5;32.7278704643;1;24.75;10.625;7;21.25;
25;4;23.3999996185;14.0;5;33.0480480194;1;24.75;10.625;7;21.25;
26;4;21.9144134521;15.0;5;33.3737454414;1;24.75;10.625;7;21.25;
27;4;21.0121231079;16.0;5;34.7029547691;1;24.75;10.625;7;21.25;
28;4;21.1108856201;17.0;5;35.0835573673;1;24.75;10.625;7;21.25;
29;4;21.210067749;18.0;5;35.4653534889;1;24.75;10.625;7;21.25;
30;4;20.6396064758;19.0;6;35.846191287;1;24.75;10.625;7;21.25;
31;4;19.7538566589;20.0;6;36.2239705324;1;24.75;10.625;7;21.25;
32;4;18.8671913147;21.0;6;36.5966968536;1;24.75;10.625;7;21.25;
33;4;18.5790100098;22.0;6;36.9625310898;1;24.75;10.625;7;21.25;
