Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;5;17.25;
5;1;9.60000038147;11.5;5;23.0;1;12.8999996185;8.625;4;17.25;
6;1;10.6000003815;11.5;5;23.0;1;13.8999996185;8.625;4;17.25;
7;1;11.6000003815;11.5;5;23.0;1;14.8999996185;8.625;3;17.5949993134;
8;1;11.8999996185;11.5;5;23.4599990845;2;16.156999588;8.79749965668;2;18.8861961365;
9;2;12.0380001068;11.9299993515;4;24.8212833405;2;16.3317184448;8.94309806824;2;19.7717137337;
10;2;12.4463853836;11.9106416702;4;25.0;2;16.8630275726;9.3333568573;2;20.5554608107;
11;2;12.5000009537;12.0;4;26.2300007343;2;18.8630275726;9.6677980423;2;21.2443811893;
12;2;14.4553852081;12.6000003815;4;27.2181913853;2;20.2000274658;9.94955635071;2;21.848795414;
13;2;16.4553852081;13.0788002014;4;27.9928700924;2;22.0891532898;10.1834592819;2;22.3807774782;
14;2;18.4553852081;13.4505519867;4;28.589247942;2;23.1782264709;10.3752222061;2;22.8528507948;
15;2;19.4834403992;13.7328653336;4;29.0429638624;2;24.274772644;10.5308046341;3;23.2151488066;
16;2;20.4931354523;13.943564415;4;29.1887089014;2;25.3791160583;10.625;3;23.4025228024;
17;2;21.5029983521;14.0;5;29.2221269608;2;26.4915409088;10.625;2;23.6037294865;
18;2;22.5130233765;14.0;5;29.2560760975;2;26.2000274658;10.625;2;23.8190078735;
19;2;22.7768230438;14.0;5;29.2905418873;2;26.75;10.625;2;24.0484457016;
20;3;22.7871627808;14.0;4;29.3255085945;2;27.75;10.625;2;24.2919540405;
21;3;22.3999996185;14.0;5;29.3609591722;2;28.5751724243;10.625;3;24.549243927;
22;4;22.8082866669;14.0;4;29.3968753815;2;28.7295455933;10.625;3;24.8198068142;
23;4;22.8190612793;14.0;4;29.4332377911;2;28.8918838501;10.625;4;25.102899313;
24;4;22.8299713135;14.0;4;29.4700255394;2;29.0617408752;10.625;4;25.3975343704;
25;4;22.3999996185;14.4410076141;4;29.5072168112;2;29.2385215759;10.625;5;25.7024803162;
26;4;20.8521652222;15.0;4;29.5447884798;2;29.4214878082;10.625;5;26.0162696838;
27;4;19.8634357452;16.0;4;29.5827163458;2;29.6097621918;10.625;5;26.3372173309;
28;4;18.8748149872;17.0;4;29.6209751368;2;29.8023300171;10.625;5;26.6634492874;
29;4;17.8862915039;18.0;4;29.6595385075;2;29.9980697632;10.625;5;26.9929418564;
30;4;16.8978614807;19.0;4;29.6983793974;3;30.195766449;10.625;4;27.3235664368;
31;4;15.9095134735;20.0;4;29.7374696732;3;30.3941402435;10.625;4;27.6531443596;
