Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;5;17.25;
5;1;9.60000038147;11.5;4;23.0;1;12.8999996185;8.625;5;17.25;
6;1;10.6000003815;11.5;4;23.0;1;13.8999996185;8.625;5;17.25;
7;1;11.6000003815;11.5;4;23.0;2;15.5;8.625;4;18.5949993134;
8;1;11.8999996185;11.5;4;23.4599990845;2;16.156999588;8.79749965668;4;18.9711961746;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;16.3827171326;8.94309806824;4;19.8647165298;
10;1;12.1463851929;11.9106416702;4;24.0;2;16.9188289642;9.3333568573;3;20.6570171118;
11;2;12.2000007629;12.1999998093;3;26.2000007629;2;18.9188289642;9.6677980423;3;21.3550356627;
12;2;14.4463853836;12.6000003815;3;27.2626004219;2;20.9188289642;9.94955635071;3;21.9690755606;
13;2;16.4463844299;13.0788002014;2;28.1209686995;2;22.16132164;10.1834592819;3;22.5111804008;
14;2;18.4463844299;13.4505519867;3;28.810999155;2;23.2564697266;10.3752222061;3;22.993827939;
15;3;19.5499649048;13.7328653336;2;29.3690056801;2;24.3593597412;10.5308046341;4;23.3670890331;
16;3;20.5909481049;13.943564415;2;29.630333066;2;25.470281601;10.625;4;23.5657336712;
17;3;21.6354846954;14.0;3;29.7912415266;2;26.5894680023;10.625;4;23.778416872;
18;3;22.683757782;14.0;3;29.9651488066;2;27.7170772552;10.625;4;24.0052559376;
19;3;22.9895439148;14.0;4;30.1525228024;2;28.4031524658;10.625;4;24.2461960316;
20;3;22.3999996185;14.6457567215;4;30.3537294865;2;28.5477180481;10.625;4;24.5009865761;
21;3;23.1061191559;14.0;4;30.5690078735;2;28.700592041;10.625;5;24.7691609859;
22;3;23.1707019806;14.0;3;30.7984457016;2;28.8614959717;10.625;5;25.0500195026;
23;3;23.2395324707;14.0;3;31.0419540405;2;29.0300121307;10.625;5;25.3426203728;
24;3;23.3125858307;14.0;3;31.299243927;2;29.2055721283;10.625;6;25.6457762718;
25;3;23.3897724152;14.0;3;31.5698068142;2;29.3874664307;10.625;6;25.9580621719;
26;3;21.4709415436;15.0;3;31.852899313;2;29.574836731;10.625;6;26.2778306007;
27;3;20.5558700562;16.0;5;32.1475343704;2;29.7666988373;10.625;6;26.60324049;
28;3;19.6442604065;17.0;5;32.4524803162;3;29.9619445801;10.625;5;26.9322915077;
29;3;18.7357444763;18.0;5;32.7662696838;3;30.1593742371;10.625;5;27.2628707886;
30;3;17.8298797607;19.0;5;33.0872173309;3;30.3577232361;10.625;5;27.5928049088;
31;3;16.9261646271;20.0;6;33.4134492874;3;30.555683136;10.625;5;27.9199156761;
32;3;16.0240345001;21.0;7;33.7429418564;3;30.7519493103;10.625;5;28.2420783043;
33;3;15.7228832245;22.0;7;34.0735664368;3;30.9452476501;10.625;5;28.5572757721;
34;3;15.8220701218;23.0;8;34.4031443596;3;31.1343650818;12.625;5;28.8636498451;
35;3;15.9209432602;24.0;8;34.7295031548;3;31.318189621;14.625;5;29.1595430374;
36;3;16.0188522339;25.0;8;35.0505337715;3;31.4957256317;16.625;6;29.4435319901;
37;3;15.0188512802;24.0;8;35.3642449379;3;31.6661186218;18.625;7;29.7144489288;
38;3;16.0;24.0;9;35.6688122749;3;31.8286705017;20.625;7;29.9713916779;
39;3;15.0;23.0;9;35.9626188278;3;31.9828338623;20.625;7;30.21372509;
40;3;15.0;22.0;11;36.2442865372;3;32.1282348633;20.625;8;30.441069603;
41;3;16.0;22.0;11;36.5126972198;3;32.2646408081;20.625;7;30.6532850266;
42;3;15.0;21.0;11;36.7669973373;3;32.3919715881;20.625;7;30.8504447937;
43;3;16.0;22.0;11;37.0065994263;3;32.5102653503;20.625;7;31.0328102112;
44;3;15.0;21.0;11;37.2311697006;3;32.6196861267;20.625;7;31.200799942;
45;3;15.0;21.0;11;37.4406089783;3;32.7204818726;20.625;8;31.3549575806;
46;4;17.0;20.0;8;61.6350278854;4;32.8129730225;20.625;6;47.4959259033;
47;4;19.8905086517;22.0;8;63.0147190094;4;34.8975563049;22.625;6;48.3944172859;
48;4;21.9444160461;24.0;9;64.1377239227;4;36.9746513367;24.625;7;49.2007603645;
49;4;23.9940376282;26.0;9;65.032913208;4;37.0447158813;26.625;6;49.8178716898;
50;4;26.0395431519;28.0;10;65.7361621857;4;37.0499992371;28.625;7;50.3474205732;
51;4;28.0811290741;29.0;10;66.2838420868;5;37.0499992371;30.625;6;50.8032228947;
52;4;30.11901474;29.0;11;66.5;5;37.0499992371;32.1759490967;6;52.6103042364;
53;4;32.1500015259;29.0;12;66.5;5;37.6856269836;33.5848426819;8;54.1437287331;
54;4;33.5499992371;29.0;12;66.5;5;38.2207527161;34.920917511;8;55.4285161495;
55;4;34.5499992371;29.0;13;66.5;5;38.6660842896;36.1927947998;9;56.4946324825;
56;5;33.5499992371;29.0;13;66.5;5;39.0336761475;37.4100914001;9;57.3732615709;
57;6;32.9499969482;29.0;12;66.5;5;39.3355407715;38.5823020935;9;57.887691617;
58;6;32.7999992371;29.0;12;66.5;5;39.4588623047;39.6148300171;10;59.1615254879;
59;6;32.7999992371;29.0;12;66.5;5;40.5460586548;41.6257171631;10;59.3533153534;
60;6;32.7999992371;29.0;12;66.5;5;41.6000022888;43.0366592407;10;59.4608374834;
61;6;32.7999992371;29.0;13;66.5;5;41.6000022888;44.0476531982;10;59.5742319822;
62;6;30.7999992371;30.0;13;67.5;6;41.6000022888;45.0586929321;10;59.693718195;
63;6;32.7999992371;30.0;14;67.5599999428;6;41.6000022888;46.0697746277;11;59.8194981813;
64;6;34.7999992371;31.0;14;67.6229639053;6;41.6000022888;46.8097496033;12;59.9517515898;
65;6;34.7999992371;32.0;15;67.6889609098;6;41.6000022888;46.8758773804;13;60.0906305313;
66;6;34.7999992371;33.0;16;67.7580518723;6;40.6000022888;47.8320846558;13;60.2362537384;
67;6;34.7999992371;34.0;17;67.8302885294;6;40.6000022888;48.8432922363;13;60.3887008429;
