Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;6;17.25;
5;1;9.60000038147;11.5;6;23.0;2;13.5;8.625;5;18.25;
6;1;10.6000003815;11.5;6;23.0;2;14.5;8.625;5;18.3250000477;
7;1;11.6000003815;11.5;6;23.0;2;15.5450000763;8.625;5;18.7605681419;
8;1;11.8999996185;11.5;6;23.4599990845;2;16.2563400269;8.79749965668;5;19.1489084959;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;16.4893455505;8.94309806824;5;20.0586935282;
10;2;12.4463853836;11.9106416702;5;25.0;2;17.0352153778;9.3333568573;5;20.8682775497;
11;2;12.5000009537;12.0;5;26.2400007248;2;19.0352153778;9.6677980423;5;21.5845614672;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;21.0352153778;9.94955635071;5;22.2177865505;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;22.3105487823;10.1834592819;5;22.7799050808;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;22.6679439545;10.3752222061;5;23.2832708359;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;22.9699630737;10.5308046341;5;23.6777949333;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;23.2066764832;10.625;5;23.8980493546;
17;2;21.5237102509;14.0;6;29.3048160076;2;23.3388290405;10.625;5;24.1324534416;
18;2;22.5378303528;14.0;6;29.3530313969;2;23.479473114;10.625;5;24.3808503151;
19;2;22.8059082031;14.0;6;29.4023760557;2;23.6285095215;10.625;5;24.6428759098;
20;2;22.8207130432;14.0;6;29.4528282881;2;23.7857246399;10.625;5;24.9179406166;
21;2;22.8358478546;14.0;6;29.5043625832;2;25.9507637024;10.625;6;25.2052159309;
22;2;22.8513088226;14.0;7;29.5569496155;2;27.1231307983;10.625;6;25.5036282539;
23;3;22.8670845032;14.0;6;29.6105561256;2;28.3021774292;10.625;6;25.8118619919;
24;3;22.8831672668;14.0;6;29.6651450396;2;29.4871177673;10.625;6;26.128370285;
25;3;22.3999996185;14.49954319;6;29.72067523;2;29.6770210266;10.625;6;26.4513978958;
26;3;22.3999996185;14.8603372574;6;29.7771017551;2;29.8708381653;10.625;6;26.7790131569;
27;3;22.9331302643;14.0;6;29.8343759775;3;30.067407608;10.625;5;27.1091499329;
28;3;22.3999996185;14.9171876907;6;29.8924454451;3;30.2654895782;10.625;5;27.4396557808;
29;3;22.9677333832;14.0;6;29.9512542486;3;30.4637947083;10.625;5;27.7683477402;
30;3;20.985376358;15.0;7;30.0107431412;3;30.6610088348;10.625;5;28.0930690765;
31;3;20.0032234192;16.0;7;30.0708494186;3;30.8558425903;10.625;6;28.4117460251;
