Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
4;2;9.0;11.6999998093;3;24.0;1;11.8999996185;8.625;5;17.25;
5;2;9.80000019073;11.5;3;24.1124999523;1;12.8999996185;8.625;5;17.25;
6;2;10.9337501526;11.5;3;24.2364046574;1;13.8999996185;8.625;5;17.25;
7;2;11.9709215164;11.5;3;24.3725773096;1;14.8999996185;8.625;5;17.5949993134;
8;2;12.3117723465;11.5;3;24.9956032038;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;12.4986810684;11.7299995422;3;25.5367741585;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;12.6610326767;11.9106416702;3;25.9133642912;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;12.7740097046;12.0;3;27.3876771927;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;14.8026885986;12.6000003815;3;28.6529150009;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;16.8026885986;13.0788002014;3;29.7396411896;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;18.8026885986;13.4505519867;3;30.6849572659;1;20.2000274658;10.3752222061;5;21.0616092682;
15;2;20.1121520996;13.7328653336;3;31.5258455276;1;21.2000274658;10.5308046341;6;21.25;
16;2;21.2380008698;13.943564415;3;32.0976057053;1;22.2000274658;10.625;6;21.25;
17;2;22.375667572;14.0;3;32.5955629349;1;23.2000274658;10.625;6;21.25;
18;2;23.5250549316;14.0;3;33.1311497688;1;24.2000274658;10.625;6;21.25;
19;2;23.9393444061;14.0;3;33.7016744614;1;24.75;10.625;6;21.25;
20;2;24.110502243;14.0;4;34.3031058311;1;24.75;10.625;6;21.25;
21;2;24.2909317017;14.0;4;34.9300689697;1;24.75;10.625;7;21.25;
22;2;24.479019165;14.0;4;35.5759468079;1;24.75;10.625;7;21.25;
23;3;25.6727828979;14.3000001907;4;37.2330884933;1;24.75;10.625;7;21.25;
24;3;26.8699264526;14.3000001907;4;37.9331274033;1;24.75;10.625;7;21.25;
25;3;27.3799381256;14.0;4;38.6285672188;1;24.75;10.625;7;21.25;
26;3;25.5885696411;15.0;4;39.3108608723;1;24.75;10.625;7;21.25;
27;3;24.793258667;16.0;4;39.9720400572;1;24.75;10.625;7;21.25;
28;3;23.9916114807;17.0;4;40.6051100492;1;24.75;10.625;7;21.25;
29;3;23.0050315857;16.0;4;41.2043573856;1;24.75;10.625;7;21.25;
30;3;22.6414794922;16.6288738251;4;41.7655351162;1;24.75;10.625;7;21.25;
31;3;23.3999996185;17.6524085999;5;42.2859222889;1;24.75;10.625;7;21.25;
32;3;22.8059082031;16.0;6;42.7642649412;1;24.75;10.625;7;21.25;
33;3;22.8207130432;16.0;6;43.2006233931;1;24.75;10.625;7;21.25;
34;3;22.8358478546;17.0;6;43.5961556435;1;24.75;10.625;8;21.25;
35;3;22.8513088226;18.0;6;43.9528722763;1;24.75;10.625;8;21.25;
36;3;22.1858615875;19.0;7;44.2733902931;1;24.75;10.625;8;21.25;
37;3;21.2820167542;20.0;8;44.5607024431;1;24.75;10.625;8;21.25;
38;3;20.9682102203;21.0;8;44.8179843426;1;24.75;11.625;8;21.25;
39;3;21.0453948975;22.0;10;45.0271017551;1;24.75;12.625;9;21.25;
40;3;21.1081314087;23.0;10;45.0843759775;1;24.75;13.625;9;21.25;
41;3;21.5750007629;23.0;10;45.1424454451;1;24.75;14.625;9;21.25;
42;3;23.1427345276;24.0;11;45.2012542486;1;24.75;15.625;9;21.25;
43;3;24.1603775024;25.0;12;45.2607431412;1;24.75;15.625;9;21.25;
44;3;24.5750007629;27.0;12;45.3208494186;1;24.75;15.625;10;21.25;
45;3;26.1962547302;29.0;13;45.3815076351;1;24.75;15.625;10;21.25;
46;3;26.5750007629;30.0;13;45.4426498413;2;24.75;15.625;10;21.25;
47;3;28.2327957153;29.0;13;45.5042052269;2;24.75;15.625;10;21.25;
48;3;28.5750007629;30.0;13;45.5661010742;3;25.75;16.625;9;22.25;
49;3;29.6698303223;29.0;14;45.6282629967;3;26.75;17.625;9;22.2799999714;
50;3;29.6884803772;29.0;14;45.6906147003;3;26.75;18.625;9;22.3105909824;
51;3;29.7071838379;29.0;15;45.7530794144;3;26.75;19.625;9;22.341766119;
52;4;29.7259216309;29.0;8;50.8155794144;3;26.75;20.625;9;22.3735172749;
53;4;30.7446746826;30.0;9;51.0280365944;3;26.75;21.1867580414;9;22.4058350325;
54;5;30.9749984741;32.0;9;51.2371473312;3;26.75;20.625;8;22.4387089014;
55;5;31.9749984741;32.0;9;51.4424686432;3;26.75;20.625;8;22.4721269608;
56;5;32.6069869995;34.0;10;51.6435961723;3;26.75;20.625;8;23.5060760975;
57;5;32.648765564;35.4071884155;11;51.8401682377;3;27.75;21.625;8;23.6105419397;
58;6;33.5520515442;34.0;10;52.0318677425;3;28.75;22.625;9;23.7196596861;
59;6;30.9749984741;35.0;11;52.218421936;4;28.75;23.625;8;23.8335515261;
60;6;30.9749984741;35.4987792969;11;52.3996033669;4;28.75;24.625;8;23.9523278475;
61;6;30.9749984741;35.528793335;12;52.5752291679;4;28.75;25.625;8;24.9200216532;
62;6;30.9749984741;36.5584869385;12;54.8027498722;4;29.2281265259;26.0234375;8;25.751688242;
63;6;31.5665626526;38.330696106;12;56.6165781021;4;29.6187667847;26.3489723206;8;26.4648640156;
64;7;33.0349349976;38.2291984558;6;68.0765769482;4;29.9322776794;26.6102333069;8;27.0790405273;
65;7;33.3339004517;38.6162643433;6;71.7491028309;4;30.1802082062;26.8168411255;9;27.6134021282;
66;7;36.5442466736;41.8922767639;6;73.1374279261;4;30.3739547729;26.9782962799;9;28.8788661957;
67;9;41.653842926;44.0;4;75.2354383469;4;31.4000015259;28.0;9;29.1715713739;
68;9;44.1191215515;48.0;5;76.2379156351;4;32.4000015259;29.0;10;29.5096418858;
69;9;40.1641197205;54.0;6;77.0378050208;5;32.4000015259;30.0;9;29.8655455112;
70;9;40.2089309692;58.0;7;77.7321716547;5;32.4000015259;31.0;9;30.239400506;
