Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;5;17.25;
5;1;9.60000038147;11.5;6;23.0;1;12.8999996185;8.625;5;17.25;
6;1;10.6000003815;11.5;6;23.0;1;13.8999996185;8.625;5;17.25;
7;1;11.6000003815;11.5;6;23.0;1;14.8999996185;8.625;5;17.5949993134;
8;1;11.8999996185;11.5;5;23.4599990845;1;15.5569992065;8.79749965668;4;17.8861961365;
9;1;12.0380001068;11.7299995422;5;23.8212833405;1;15.7317180634;8.94309806824;4;18.6667137146;
10;1;12.1463851929;11.9106416702;5;24.0;1;16.2000274658;9.3333568573;4;19.3355960846;
11;1;12.2000007629;12.0;5;25.2000007629;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;14.1463851929;12.8000001907;4;27.1576004028;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;16.1463851929;13.0788002014;4;28.1436039209;1;19.2000274658;10.1834592819;3;20.7504444122;
14;2;18.1463851929;13.4505519867;4;29.0065238476;1;20.2000274658;10.3752222061;3;21.0616092682;
15;2;19.6086235046;13.7328653336;4;29.7932318449;1;21.2000274658;10.5308046341;4;21.25;
16;2;20.7182159424;13.943564415;4;30.351061821;1;22.2000274658;10.625;4;21.25;
17;2;21.8517036438;14.0;5;30.8894300461;1;23.2000274658;10.625;4;21.25;
18;2;23.0132141113;14.0;6;31.5355231762;1;24.2000274658;10.625;4;21.25;
19;2;23.4606571198;14.0;6;32.3032436371;1;24.75;10.625;4;21.25;
20;2;23.6909732819;14.0;6;33.2046337128;1;24.75;10.625;4;21.25;
21;2;22.3999996185;15.0;6;34.2479214668;1;24.75;10.625;4;21.25;
22;2;22.3999996185;15.874376297;6;35.4351563454;1;24.75;10.625;4;21.25;
23;2;23.3999996185;14.0;7;36.7597179413;1;24.75;10.625;5;21.25;
24;2;24.3999996185;14.0;7;38.2042198181;1;24.75;10.625;6;21.25;
25;2;25.3999996185;14.0;7;39.7395238876;1;24.75;10.625;6;21.25;
26;2;25.9218559265;14.0;7;41.32558918;1;24.75;10.625;6;21.25;
27;2;26.3976764679;14.0;7;42.9145870209;1;24.75;10.625;6;21.25;
28;2;26.874376297;14.0;7;44.4560718536;1;24.75;10.625;6;21.25;
29;2;27.3368206024;14.0;7;45.9032077789;1;24.75;10.625;6;21.25;
30;2;25.7709617615;15.0;7;47.2185192108;1;24.75;10.625;6;21.25;
31;2;25.165555954;16.0;7;48.3776798248;1;24.75;10.625;6;21.25;
32;2;24.5133037567;17.0;7;49.3705463409;1;24.75;10.625;6;21.25;
33;2;23.5133037567;16.0;7;50.1996059418;1;24.75;10.625;6;21.25;
