Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;6;17.25;
5;1;9.60000038147;11.5;6;23.0;2;13.5;8.625;5;18.25;
6;1;10.6000003815;11.5;6;23.0;2;14.5;8.625;5;18.3624999523;
7;1;11.6000003815;11.5;6;23.0;2;15.5674991608;8.625;5;18.8425289392;
8;1;11.8999996185;11.5;6;23.4599990845;2;16.3055171967;8.79749965668;5;19.2834601402;
9;2;12.0380001068;11.9299993515;5;24.8212833405;2;16.5700759888;8.94309806824;5;20.2715096474;
10;2;12.4463853836;11.9106416702;5;25.0;2;17.1629047394;9.3333568573;5;21.1754176617;
11;2;12.5000009537;12.0;5;26.2300007343;2;19.1629047394;9.6677980423;5;22.0040557384;
12;2;14.4553852081;12.6000003815;5;27.2181913853;2;21.1629047394;9.94955635071;5;22.7696070671;
13;2;16.4553852081;13.0788002014;5;27.9928700924;2;22.6416397095;10.1834592819;5;23.485840559;
14;2;18.4553852081;13.4505519867;5;28.589247942;2;23.0915050507;10.3752222061;5;24.1666834354;
15;2;19.4834403992;13.7328653336;5;29.0429638624;2;23.5000114441;10.5308046341;5;24.7632339001;
16;2;20.4931354523;13.943564415;5;29.1887089014;2;23.8579406738;10.625;5;25.210706234;
17;2;21.5029983521;14.0;6;29.2221269608;2;24.1264228821;10.625;5;25.6974492073;
18;2;22.5130233765;14.0;6;29.2560760975;2;24.4184684753;10.625;5;26.2223615646;
19;2;22.7768230438;14.0;6;29.2905418873;2;24.733417511;10.625;5;26.7831263542;
20;3;22.7871627808;14.0;5;29.3255085945;2;25.0698757172;10.625;5;27.3761043549;
21;3;22.3999996185;14.0;6;29.3609591722;2;27.4256629944;10.625;6;27.9963049889;
22;4;22.8082866669;14.0;5;29.3968753815;2;28.7977828979;10.625;6;28.6374530792;
23;4;22.8190612793;14.0;5;29.4332377911;2;30.182472229;10.625;6;29.2921695709;
24;4;22.8299713135;14.0;5;29.4700255394;2;31.575302124;10.625;6;29.9522571564;
25;4;22.8410072327;14.0;5;29.5072168112;2;31.9713554382;10.625;6;30.6090812683;
26;4;22.8521652222;14.0;5;29.5447884798;2;32.365447998;10.625;6;31.2540082932;
27;4;22.8634357452;14.0;5;30.5827163458;2;32.7524032593;10.625;6;31.8788576126;
28;4;23.8748149872;14.5;5;30.6609750986;2;33.1273155212;10.625;6;32.4763212204;
29;4;24.8862915039;14.0;5;30.7407224178;2;33.4857940674;10.625;6;33.0402956009;
30;4;23.2222156525;15.0;5;30.8219329119;2;33.8241767883;10.625;6;33.5661077499;
31;4;22.2465801239;16.0;5;30.904577136;2;34.1396636963;10.625;7;34.0506105423;
