Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;5;17.25;
5;1;9.60000038147;11.5;5;23.0;1;12.8999996185;8.625;5;17.25;
6;1;10.6000003815;11.5;5;23.0;1;13.8999996185;8.625;5;17.25;
7;1;11.6000003815;11.5;5;23.0;1;14.8999996185;8.625;5;17.5949993134;
8;2;11.8999996185;11.6999998093;4;24.4599990845;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;12.3380002975;11.7299995422;4;24.9437832832;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;12.4831352234;11.9106416702;4;25.2586311102;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;12.5775899887;12.0;4;26.6473178864;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;14.5805807114;12.6000003815;4;27.8191592693;1;18.2000274658;9.94955635071;5;20.3669185638;
13;2;16.5805797577;13.0788002014;4;28.8050583601;1;19.2000274658;10.1834592819;5;20.7504444122;
14;2;18.5805797577;13.4505519867;4;29.6428272724;1;20.2000274658;10.3752222061;5;21.0616092682;
15;2;19.7995147705;13.7328653336;4;30.370606184;1;21.2000274658;10.5308046341;6;21.25;
16;2;20.8914279938;13.943564415;4;30.8253657818;1;22.2000274658;10.625;6;21.25;
17;2;21.9939956665;14.0;5;31.2046608925;1;23.2000274658;10.625;6;21.25;
18;2;23.1077842712;14.0;5;31.6227197647;1;24.2000274658;10.625;6;21.25;
19;2;23.4868164062;14.0;5;32.0801706314;1;24.75;10.625;6;21.25;
20;2;23.6240501404;14.0;5;32.5767202377;1;24.75;10.625;6;21.25;
21;3;23.773015976;14.0;5;33.1109733582;1;24.75;10.625;7;21.25;
22;4;23.9332923889;14.0;4;33.6802859306;1;24.75;10.625;7;21.25;
23;4;24.1040859222;14.0;5;34.2806758881;1;24.75;10.625;7;21.25;
24;4;24.2842025757;14.0;5;34.9068169594;1;24.75;10.625;7;21.25;
25;4;24.4720458984;14.0;5;35.5521335602;1;24.75;10.625;7;21.25;
26;4;24.6656398773;14.0;5;36.2090082169;1;24.75;10.625;7;21.25;
27;4;24.862701416;14.0;5;36.869093895;1;24.75;10.625;7;21.25;
28;4;25.0607280731;14.0;5;38.5237131119;1;24.75;10.625;7;21.25;
29;4;26.2571144104;14.5;5;39.2043056488;1;24.75;10.625;7;21.25;
30;4;25.4492912292;15.0;5;39.8640580177;1;24.75;10.625;7;21.25;
31;4;24.6348609924;16.5405921936;5;40.4959414005;1;24.75;10.625;7;21.25;
32;4;24.1487827301;17.0;5;42.0941962004;1;24.75;10.625;7;21.25;
33;4;23.9781265259;19.2835540771;5;42.654527545;1;24.75;10.625;7;21.25;
