Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;4;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;4;23.0;1;11.8999996185;8.625;6;17.25;
5;1;9.60000038147;11.5;4;23.0;1;12.8999996185;8.625;5;17.25;
6;1;10.6000003815;11.5;4;23.0;1;13.8999996185;8.625;5;17.25;
7;1;11.6000003815;11.5;4;23.0;1;14.8999996185;8.625;5;17.5949993134;
8;1;11.8999996185;11.5;4;23.4599990845;1;15.5569992065;8.79749965668;5;17.8861961365;
9;1;12.0380001068;11.7299995422;4;23.8212833405;1;15.7317180634;8.94309806824;5;18.6667137146;
10;1;12.1463851929;11.9106416702;4;24.0;1;16.2000274658;9.3333568573;5;19.3355960846;
11;2;12.2000007629;12.1999998093;3;26.2000007629;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;14.4463853836;12.6000003815;3;27.1976003647;2;19.2000274658;9.94955635071;4;21.3669185638;
13;2;16.4463844299;13.0788002014;3;27.9822878838;2;21.2000274658;10.1834592819;4;21.7704443932;
14;2;18.4463844299;13.4505519867;4;28.5892841816;2;22.0622673035;10.3752222061;4;22.1018052101;
15;3;19.4834518433;13.7328653336;4;29.0542362928;2;22.2610836029;10.5308046341;4;22.3105818033;
16;3;20.4965171814;13.943564415;5;29.211841464;2;22.3863487244;10.625;4;22.3311508894;
17;3;21.5099372864;14.0;5;29.2577478886;2;22.3986911774;10.625;4;22.3518965244;
18;3;22.5237102509;14.0;5;29.3048160076;2;22.4111385345;10.625;4;22.3728116751;
19;3;22.3999996185;14.3914451599;5;29.3530313969;2;22.4236869812;10.625;4;22.3938889503;
20;3;22.8059082031;14.0;5;29.4023760557;2;22.4363327026;10.625;4;22.4151208401;
21;3;22.3999996185;14.420712471;6;29.4528282881;2;24.4490718842;10.625;4;22.4364993572;
22;3;22.3999996185;14.4358482361;6;29.5043625832;2;25.4618988037;10.625;4;22.4580165148;
23;3;22.3999996185;14.4513092041;6;29.5569496155;2;26.4748096466;10.625;4;22.4796639681;
24;4;22.8670845032;14.0;6;29.6105561256;2;27.4877986908;10.625;5;22.5014331341;
25;4;22.8831672668;14.0;6;29.6651450396;2;27.5008602142;10.625;5;22.5233153105;
26;4;20.8995437622;15.0;6;29.72067523;2;27.5139884949;10.625;6;22.5453014374;
27;4;19.9162025452;16.0;6;29.7771017551;2;27.5271816254;10.625;6;22.5673824549;
28;4;18.9331302643;17.0;6;29.8343759775;2;27.540430069;10.625;6;22.5895489454;
29;4;17.9503116608;18.0;6;29.8924454451;2;27.553730011;10.625;6;22.6117914915;
30;4;16.9677333832;19.0;6;29.9512542486;2;27.567073822;10.625;6;22.6341004372;
31;4;15.985376358;20.0;6;30.0107431412;3;27.5804595947;10.625;5;22.6564661264;
32;4;15.0032224655;21.0;6;30.0708494186;3;26.75;10.625;6;22.678878665;
33;4;14.621254921;22.0;6;30.1315076351;3;27.6073265076;10.625;7;22.7013280392;
34;4;14.6394519806;23.0;6;30.1926498413;3;27.6207962036;10.625;7;22.7238043547;
35;4;14.6577949524;24.0;7;30.2542052269;3;27.6342830658;10.625;7;22.7462974787;
36;4;14.6762619019;25.0;7;30.3161010742;3;27.6477775574;10.625;7;22.7687973976;
37;4;14.6948299408;26.0;7;30.3782629967;3;27.661277771;12.625;7;22.7912938595;
38;4;15.7134790421;27.5;6;31.4406147003;4;27.6747760773;14.625;5;32.8137768507;
39;4;17.0;26.5;7;31.5630793571;4;27.75;17.625;5;33.2362357378;
40;4;16.0;27.781539917;7;31.6885433197;4;29.7017421722;20.625;5;34.6330615282;
41;4;16.0;28.8442707062;7;31.8169974089;4;31.7151966095;24.625;6;35.0329823494;
42;4;17.0;26.908498764;9;31.9484243393;4;33.7286262512;26.625;6;35.4059976339;
43;4;16.0;27.9742126465;10;32.0827986002;4;35.3783798218;28.625;7;35.7521210909;
44;4;16.0;29.0413990021;11;32.220084548;4;35.9308547974;29.625;8;36.0718880892;
45;4;17.0;27.110042572;11;32.3602359295;4;33.9632225037;31.625;8;36.3662599325;
46;4;18.8627662659;28.110042572;11;32.5031946898;4;32.995880127;32.625;8;36.6365231276;
47;4;19.4698677063;29.110042572;12;32.6488902569;4;32.5083961487;33.625;8;36.8841918707;
48;4;20.4953994751;30.110042572;12;32.7972387075;4;32.541595459;34.625;8;37.1109232903;
49;4;21.5218963623;31.110042572;13;32.9481414557;4;32.575050354;35.625;9;37.3184449673;
50;4;22.5493488312;31.4071865082;14;33.1014847755;5;33.6087379456;33.625;8;37.4044193029;
51;4;23.5777435303;30.5878353119;14;33.2571389675;5;31.8473472595;34.625;8;37.4612880945;
52;4;24.0;31.6168022156;16;33.4149575233;5;32.6767730713;35.625;8;37.518476963;
53;4;24.3999996185;31.7074775696;17;33.5747776031;5;33.7110862732;33.625;9;37.5759584904;
54;4;25.0683422089;30.6734848022;18;33.7364192009;5;32.7455749512;34.625;9;37.6337039471;
55;4;25.1002368927;30.7011489868;18;33.899684906;5;32.7802200317;35.625;10;38.7753937244;
56;4;25.3999996185;30.0;20;34.0643610954;7;33.3092384338;36.3274383545;7;44.7433314323;
57;4;25.4530010223;30.277179718;20;34.2302176952;7;33.7975692749;38.5402565002;7;45.7068831921;
58;4;25.2003746033;30.0;21;34.3970091343;7;35.1262321472;39.9140472412;7;46.5343220234;
59;4;25.3999996185;30.0;21;34.5644760132;7;36.3892059326;41.2239608765;8;47.2170926332;
60;4;26.369342804;29.0;21;34.7323462963;7;36.8218765259;42.4686279297;8;47.4906787872;
61;4;25.5137729645;30.0;21;34.900336504;7;36.8940658569;43.5234451294;8;47.7176821232;
62;4;24.3999996185;30.5699806213;21;35.0681548119;7;34.6857147217;43.5571784973;10;47.9411894083;
63;4;25.3783493042;29.0;22;35.235502243;8;36.7151031494;41.648147583;9;48.1609170437;
64;4;24.3999996185;30.0;24;35.4020755291;8;35.7434463501;40.6686592102;10;49.3766191006;
65;4;24.3999996185;30.7527294159;24;35.5675697327;8;35.7707061768;42.6805496216;10;49.6280860901;
66;4;25.3999996185;29.0;25;35.7316813469;8;36.7968597412;44.7899169922;13;49.8763275146;
