Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;6;17.25;
5;1;9.60000038147;11.5;6;23.0;1;12.8999996185;8.625;6;17.25;
6;1;10.6000003815;11.5;6;23.0;1;13.8999996185;8.625;6;17.25;
7;1;11.6000003815;11.5;6;23.0;1;14.8999996185;8.625;6;17.5949993134;
8;1;11.8999996185;11.5;6;23.4599990845;1;15.5569992065;8.79749965668;6;17.8861961365;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;16.3317184448;8.94309806824;5;19.6667137146;
10;2;12.1463851929;12.1106414795;5;25.0;2;16.8000278473;9.3333568573;4;20.4405961037;
11;2;12.5000009537;12.0;5;26.2400007248;2;18.8000278473;9.6677980423;4;21.1189774275;
12;2;14.4583854675;12.6000003815;5;27.2387843132;2;20.8000278473;9.94955635071;4;21.7121870518;
13;2;16.4583854675;13.0788002014;5;28.0246574879;2;22.007188797;10.1834592819;4;22.2323212624;
14;2;18.4583854675;13.4505519867;5;28.63283813;2;22.3393936157;10.3752222061;4;22.6919423342;
15;2;19.4965171814;13.7328653336;5;29.098970294;2;22.6151657104;10.5308046341;4;23.0412415266;
16;2;20.5099372864;13.943564415;5;29.2577478886;2;22.8247451782;10.625;4;23.2151488066;
17;2;21.5237102509;14.0;4;29.3048160076;2;22.9290885925;10.625;4;23.4025228024;
18;2;22.5378303528;14.0;3;29.3530313969;2;23.041513443;10.625;4;23.6037294865;
19;2;22.8059082031;14.0;3;29.4023760557;2;23.1622371674;10.625;4;23.8190078735;
20;2;22.8207130432;14.0;2;29.4528282881;2;23.2914047241;10.625;4;24.0484457016;
21;2;22.8358478546;14.0;2;29.5043625832;2;25.4290676117;10.625;5;24.2919540405;
22;2;22.8513088226;14.0;2;29.5569496155;2;26.5751724243;10.625;5;24.549243927;
23;2;22.8670845032;14.0;9;29.6105561256;2;27.7295455933;10.625;5;24.8198068142;
24;3;22.8831672668;14.0;3;44.6651450396;2;28.8918838501;10.625;5;25.102899313;
25;3;23.3999996185;14.49954319;3;45.47067523;2;29.0617408752;10.625;5;25.3975343704;
26;3;24.3999996185;14.8603372574;4;46.1964762211;2;29.2385215759;10.625;5;25.7024803162;
27;3;25.9331302643;14.0;4;46.841665864;2;29.4214878082;10.625;5;26.0162696838;
28;3;26.3999996185;14.9171876907;4;47.4087151289;2;29.6097621918;10.625;4;26.3372173309;
29;3;27.9677333832;14.0;4;47.9025806189;2;29.8023300171;10.625;4;26.6634492874;
30;3;26.985376358;15.0;4;48.3298330307;2;29.9980697632;10.625;4;26.9929418564;
31;3;27.0032234192;16.0;4;48.6978673935;2;30.195766449;10.625;4;27.3235664368;
