Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;6.0;14.1000003815;4;23.0;1;11.8999996185;8.625;4;17.25;
2;1;7.0;13.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
3;1;8.0;12.1000003815;6;23.0;1;11.8999996185;8.625;5;17.25;
4;1;9.0;11.5;6;23.0;1;11.8999996185;8.625;5;17.25;
5;2;9.60000038147;11.6999998093;5;24.0;1;12.8999996185;8.625;5;17.25;
6;2;10.9000005722;11.5;5;24.0750000477;1;13.8999996185;8.625;5;17.25;
7;2;11.9225006104;11.5;5;24.1548187733;1;14.8999996185;8.625;4;17.5949993134;
8;2;12.2464456558;11.5;5;24.7111896276;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;12.4133577347;11.7299995422;5;25.1756821871;2;16.3317184448;8.94309806824;3;19.6667137146;
10;2;12.5527048111;11.9106416702;5;25.4647227526;2;16.8000278473;9.3333568573;3;20.3555960655;
11;2;12.6394176483;12.0;5;26.8117125034;2;18.8000278473;9.6677980423;3;20.9393086433;
12;2;14.629899025;12.6000003815;5;27.9286828041;2;20.8000278473;9.94955635071;3;21.4275003672;
13;2;16.6298980713;13.0788002014;5;28.8444935083;2;21.8363761902;10.1834592819;2;21.8315953016;
14;2;18.6298980713;13.4505519867;5;29.5948424339;2;22.2000274658;10.3752222061;2;22.1635057926;
15;2;19.785118103;13.7328653336;5;30.21575737;2;23.2000274658;10.5308046341;3;22.3728116751;
16;2;20.8449745178;13.943564415;5;30.542195797;2;24.2000274658;10.625;3;22.3938889503;
17;2;21.9090442657;14.0;5;30.769920826;2;25.2000274658;10.625;3;22.4151208401;
18;2;22.9773616791;14.0;5;31.0117371082;2;26.2000274658;10.625;3;22.4364993572;
19;2;22.3999996185;14.9035215378;7;31.2673811913;2;26.75;10.625;2;22.4580165148;
20;2;23.3802146912;14.0;7;31.5363721848;2;26.75;10.625;2;22.4796639681;
21;2;23.4609107971;14.0;8;31.8179957867;2;26.75;10.625;2;22.5014331341;
22;2;22.3999996185;15.0;8;32.1112942696;2;26.75;10.625;2;22.5233153105;
23;2;23.3999996185;14.0;8;32.4150657654;2;26.75;10.625;2;22.5453014374;
24;2;22.3999996185;15.0;9;32.7278704643;2;26.75;10.625;3;22.5673824549;
25;2;22.3999996185;15.4183616638;9;33.0480480194;2;26.75;10.625;3;22.5895489454;
26;2;21.3999996185;15.0;9;33.3737454414;2;26.75;10.625;4;22.6117914915;
27;2;21.0121231079;16.0;10;33.7029547691;2;26.75;10.625;4;22.6341004372;
28;2;20.1108856201;17.0;10;34.033557415;2;26.75;10.625;4;22.6564661264;
29;2;19.210067749;18.0;10;34.3633785248;2;26.75;10.625;4;22.678878665;
30;2;18.3090133667;19.0;10;34.6902413368;2;26.75;10.625;4;22.7013280392;
31;2;17.4070720673;20.0;10;35.0120258331;2;26.75;10.625;5;22.7238043547;
