Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;2;8.0;10.8999996185;4;22.0;
4;1;8.0;11.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
5;2;9.0;10.5;4;21.0;2;8.31349945068;10.5;4;22.1871190071;
6;2;11.0;10.5;4;21.0199999809;2;9.41710090637;10.5;4;22.2917383909;
7;2;12.5;10.5100002289;4;21.0401959419;2;10.0156412125;10.5;4;22.4042263031;
8;2;12.5;10.5200977325;4;21.4709832668;2;10.0409517288;10.5;4;22.9589728117;
9;2;12.5900001526;10.7354917526;4;21.8287533522;2;10.1657686234;10.7100000381;4;23.4430115223;
10;2;12.6634397507;10.9143762589;4;22.9647462368;2;10.2746782303;10.8792181015;3;23.8415006399;
11;2;12.909371376;11.4823732376;4;23.9210708141;2;10.3643379211;11.0;3;25.6606454849;
12;2;13.114610672;11.9605350494;4;24.7093539238;2;10.773645401;11.7700004578;4;27.2614676952;
13;2;15.909371376;12.3546772003;4;25.3486827612;2;12.4981412888;12.4126424789;4;28.6526534557;
14;2;17.9093704224;12.6743412018;4;25.8614580631;2;14.4981412888;12.9308347702;4;29.8608493805;
15;2;18.9093704224;12.9307289124;4;26.270252347;2;16.4981403351;13.3366470337;4;30.9217379093;
16;2;19.9093704224;13.1351261139;4;26.4276229143;2;17.7662620544;13.6469516754;4;31.8725180626;
17;2;20.9093704224;13.2138118744;4;26.4786230326;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;21.9093704224;13.2393112183;5;26.5306909084;2;19.9946746826;14.0;4;33.2167277336;
19;2;22.625;13.4184141159;5;26.5837953091;2;21.1237640381;14.0;4;33.8314290047;
20;2;22.625;13.4502773285;5;26.6379009485;2;21.6120700836;14.0;4;34.4827160835;
21;3;22.625;13.4827404022;4;26.6929688454;2;21.7586097717;14.0;4;35.1645216942;
22;3;22.625;12.5;5;26.7489558458;2;21.9120159149;14.0;4;35.8691868782;
23;4;22.625;13.5;4;26.8058152199;2;22.0705661774;14.0;5;36.5877075195;
24;4;22.625;13.583489418;4;26.8634963036;2;22.2322330475;14.0;5;37.3101301193;
25;4;22.625;13.6180973053;4;26.9219449759;2;22.3947792053;14.0;6;38.0260667801;
26;4;21.0574378967;13.5;4;26.9811035395;2;22.5558643341;14.0;6;38.7252779007;
27;4;20.0707473755;14.5;4;27.0409109592;3;23.713186264;14.3000001907;5;40.3982591629;
28;4;19.0842056274;15.5;4;28.101303339;3;24.8646087646;14.5;5;41.1967602968;
29;4;19.0977935791;16.5;4;28.2022137642;3;25.0082702637;14.5799999237;5;41.9779173136;
30;4;19.486497879;17.5;5;28.3047566414;3;23.4450302124;15.0;5;42.7398834229;
31;5;19.7435703278;18.5;4;28.408862114;3;22.6164741516;16.0;6;43.482867837;
32;5;19.5141944885;19.5;5;28.5144551992;3;21.7836437225;17.0;6;44.2089612484;
33;5;19.7907524109;20.5;5;28.6214562654;3;20.9470157623;18.0;6;44.9218065739;
34;5;19.8148269653;21.5;5;28.7297809124;3;20.1074066162;19.0;6;45.6261708736;
35;5;19.8392009735;22.5;5;28.8393411636;3;19.9658889771;20.0;6;46.3274464607;
36;5;19.8638515472;23.5;5;28.950044632;3;20.1236763;21.0;6;47.0311322212;
37;5;19.888759613;24.5;5;29.0617951155;3;20.2820053101;22.0;6;47.7423191071;
38;5;19.9139041901;25.5;6;30.1744931936;3;20.4420204163;23.0;7;48.4652094841;
39;5;20.9392604828;26.5;7;30.4580360651;3;20.6046714783;24.0;7;49.1086950302;
40;5;21.9648094177;27.5;8;30.7692294121;3;20.7494564056;25.0;7;49.7161855698;
41;5;22.2980747223;28.5;8;31.1115026474;3;20.8861427307;26.0;7;50.3611893654;
42;5;22.375087738;29.5;8;31.4884893894;3;21.0312690735;27.0;8;51.0379443169;
43;6;22.4175605774;30.5;6;46.9039409161;3;22.1835384369;25.0;8;51.7390680313;
44;6;25.1662349701;33.5;7;48.1115999222;3;21.3412895203;26.0;9;52.4557781219;
45;6;27.6563606262;36.5;7;49.2843996286;4;23.5025501251;27.0;11;54.1782588959;
46;6;28.7696304321;39.5;7;50.4246553183;4;25.6651096344;29.0;11;55.056158185;
47;6;29.8939094543;42.5;8;51.5373510122;4;26.8266353607;31.0;11;55.9429098368;
48;6;30.6547431946;42.5;9;52.628950119;4;27.9848117828;33.0;12;56.8317251205;
49;6;30.8024654388;42.5;9;53.7061755657;4;29.1374607086;35.0;13;57.717122674;
50;6;30.9620952606;42.5;9;54.7748773098;4;30.2826633453;34.8970870972;13;58.5952756405;
51;6;31.1332683563;42.5;9;55.8391053677;4;31.1839351654;34.0;13;59.464168787;
52;6;31.3151779175;42.5;9;56.8067421913;4;31.3794384003;34.0;15;60.3235480785;
53;6;31.5065174103;42.5;9;57.6910367012;5;30.960105896;35.0;15;61.1746716499;
54;6;31.7054824829;43.5;9;58.5991361141;5;31.0641345978;35.5559234619;15;62.0199007988;
55;6;31.9098052979;44.5;9;59.5192708969;5;31.1570701599;35.7720146179;16;62.8621740341;
56;6;32.1168365479;45.5;9;60.4385902882;6;32.143989563;34.0;10;80.9544358253;
57;6;32.3236846924;46.5;9;61.3439247608;7;33.3334960938;35.0;9;82.661564827;
58;6;32.527381897;47.5;9;62.2226204872;8;34.5235404968;36.0;8;84.2592725754;
59;6;32.7250900269;48.5;10;63.0633378029;8;34.7144088745;37.0;9;85.7501416206;
60;6;32.9142494202;49.5;10;63.8567032814;8;34.9060668945;38.0;9;87.0749964714;
61;6;33.0927581787;50.5;11;64.5957384109;8;35.0835380554;39.0;9;89.2195291519;
62;7;33.2590408325;50.7999992371;11;65.2740871906;8;36.2412910461;41.0;9;90.3186488152;
63;7;32.7645950317;50.7999992371;11;65.8537681103;8;37.4025497437;43.0;9;91.35461092;
64;7;33.542098999;50.7999992371;13;68.4505169392;8;37.7991523743;45.0;9;92.2067400217;
65;8;33.9981155396;51.6990013123;13;70.6456284523;8;37.9652671814;47.0;9;96.7251137495;
66;8;34.385017395;52.4218864441;13;72.4784870148;8;39.5776023865;50.4199981689;10;100.796143293;
67;8;34.7092590332;52.9933929443;13;73.9956741333;9;42.1085968018;53.7314720154;9;103.461450934;
68;8;34.978767395;53.4394340515;14;76.0820598602;9;43.3149223328;56.957901001;11;105.500820994;
69;9;36.1684646606;54.7000007629;13;76.7207467556;9;44.4201087952;60.0;11;107.218968391;
70;9;36.3986663818;56.7000007629;13;77.2867109776;9;44.7340354919;63.0;11;108.476872683;
71;9;36.7645111084;58.7000007629;14;78.7890080214;9;44.4410171509;66.258392334;12;109.240891337;
72;9;37.8775253296;61.7000007629;15;79.2767086029;10;44.318447113;67.9127883911;12;109.939674258;
73;9;39.8782577515;63.7000007629;16;79.561188817;10;44.7257728577;68.3570098877;12;111.574544549;
74;10;39.2762680054;66.6999969482;15;79.7972604036;10;45.9041175842;72.6040039062;13;112.228934765;
75;10;39.0765838623;69.6999969482;16;80.0360559225;11;47.017578125;76.6040039062;12;112.833271861;
76;10;39.3831100464;72.6999969482;17;80.2773365974;11;44.646030426;81.6040039062;12;113.393539071;
77;11;40.4374008179;75.6999969482;17;81.5208625793;11;44.0580406189;86.6040039062;13;113.916047335;
78;11;41.1206436157;79.6999969482;17;81.8063942194;11;41.2833061218;91.6697769165;14;115.39998138;
79;11;41.3900146484;83.6999969482;18;82.0948740244;11;40.3052940369;95.4593734741;14;115.746541619;
80;11;39.1910667419;88.6999969482;18;82.3860627413;11;40.3279495239;99.4973297119;14;116.106546044;
81;11;38.2257537842;93.3000030518;19;82.6797156334;12;39.7999992371;104.535804749;14;116.480011582;
82;11;36.3894844055;96.3000030518;20;82.9755836725;13;40.75;109.574775696;14;116.866883397;
83;12;35.6384811401;100.148284912;20;83.2734129429;13;40.7999992371;114.21421051;14;117.267028213;
84;12;36.9333076477;99.3000030518;21;83.5729420185;13;40.7999992371;117.254089355;15;117.680226922;
85;12;37.1537361145;101.300003052;24;83.873904109;14;40.7999992371;119.403297424;15;118.10616982;
86;13;38.1969451904;104.300003052;25;85.1760231256;14;40.7999992371;115.403297424;15;118.544450402;
87;13;38.9243392944;108.300003052;25;85.5390146971;14;40.7999992371;114.403297424;13;118.99456203;
88;13;39.1941108704;112.300003052;25;85.9055508375;14;40.7999992371;113.403297424;17;119.45589447;
89;13;39.2389831543;115.691741943;29;86.2753989697;14;40.7999992371;112.403297424;17;119.92773366;
90;13;39.0164413452;118.750427246;31;86.6483100653;14;40.7999992371;117.403297424;17;120.409261703;
91;14;39.329044342;120.809890747;30;87.0240182877;14;41.7999992371;119.403297424;20;120.899558902;
92;14;40.0749397278;120.869979858;29;87.402238965;14;41.7999992371;123.403297424;22;121.397609591;
93;14;41.103302002;121.930587769;30;87.776055336;15;42.7999992371;127.403297424;23;121.902308345;
94;14;42.1295890808;122.991546631;32;88.0987067223;15;43.7999992371;131.403289795;24;122.412469149;
95;14;43.1433448792;127.953811646;33;88.4259363413;15;41.7999992371;128.403289795;26;122.926836252;
96;14;43.6571960449;130.03956604;33;88.757301569;16;42.7999992371;131.403289795;25;123.444097877;
97;14;43.6711196899;132.125198364;29;89.0923377275;16;40.7999992371;131.403289795;22;123.962899685;
98;14;43.6851081848;134.041687012;28;89.4305605888;16;41.7999992371;129.90512085;22;124.481862307;
99;14;43.6991386414;134.29196167;29;89.771469593;16;41.7999992371;131.920288086;23;124.99959743;
100;14;43.7131919861;133.834381104;29;90.1145503521;16;42.7999992371;134.535385132;23;125.688776255;
101;14;43.7272567749;133.079345703;30;90.4592757225;16;44.7999992371;133.550384521;22;127.234924793;
102;14;43.7413101196;132.326477051;28;90.8051109314;16;44.7999992371;135.591171265;22;129.857082725;
103;14;43.7553329468;130.469070435;24;92.1796922684;17;45.8499984741;138.632476807;20;131.665135264;
104;14;43.8880271912;129.890625;26;93.6032707691;17;47.8499984741;138.122024536;21;133.539557934;
105;14;44.0225906372;129.328536987;26;95.0693459511;18;46.8499984741;140.297790527;21;136.466698885;
106;14;44.1581230164;130.780807495;26;96.5705814362;18;48.8499984741;140.4765625;21;139.491253972;
107;14;44.2937316895;129.245056152;25;99.0989460945;18;51.8499984741;142.657821655;21;142.599867105;
