Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;6;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;8.0;10.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;9.0;10.0;6;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;2;10.5;10.3000001907;4;21.0;2;9.99210166931;10.5;4;22.2917383909;
8;2;11.5;10.0;4;21.4399995804;2;10.0156412125;10.5;4;22.8371437788;
9;2;12.5900001526;10.1999998093;4;21.8075842857;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;12.9067058563;10.3632001877;4;22.1139252186;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;12.9756336212;10.4951858521;3;23.2202551365;2;10.3324222565;11.0;4;25.4997080564;
12;2;13.2245578766;11.0209560394;3;24.1495091915;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;15.9879608154;11.8277225494;3;24.9154186249;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;17.9879608154;11.8107032776;3;25.5381718874;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;19.0276870728;12.0916318893;3;26.0404549837;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;19.7228336334;12.7366580963;3;26.4445723295;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;21.0564670563;12.4808797836;2;26.5497941971;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;21.7228336334;12.9649381638;3;26.6187632084;2;19.9265136719;14.0;5;32.8895044327;
19;2;22.625;13.1475048065;3;26.6896851063;2;21.0501403809;14.0;5;33.4816474915;
20;2;23.0051803589;12.5;3;26.7625159025;2;21.5333709717;14.0;5;34.1130428314;
21;2;23.021566391;12.5;3;26.8372021914;2;21.6754341125;14.0;5;34.7785673141;
22;2;23.0383701324;12.5;3;26.9136811495;2;21.825176239;14.0;5;35.4714341164;
23;2;22.625;13.2654724121;3;26.9918802977;2;21.9810714722;14.0;5;36.1833543777;
24;3;22.625;13.296751976;3;27.0717172623;2;22.141254425;14.0;5;36.9048519135;
25;3;21.0911369324;13.5;3;27.1531002522;2;20.2999992371;15.0;6;37.6257123947;
26;3;19.625;15.361240387;4;27.2359278202;2;21.2999992371;14.0;7;38.3355398178;
27;3;18.625;17.0651493073;4;27.320089817;2;22.2999992371;14.0;7;39.0243473053;
28;3;17.625;18.1240634918;5;27.4054670334;2;22.7804775238;14.0;8;39.6831235886;
29;3;17.0;19.1838264465;5;27.4919323921;2;22.9287014008;14.0;8;40.3043012619;
30;3;17.0;20.2443523407;4;27.5793509483;2;21.0684661865;15.0;8;40.8820743561;
31;3;17.0;21.3055458069;4;27.6675815582;2;20.1984672546;16.0;8;41.4125490189;
32;3;17.0;22.367307663;4;27.7564766407;2;19.3178215027;17.0;8;41.8937177658;
33;3;17.0;23.4295330048;4;28.8458836079;2;18.4260864258;18.0;8;42.3252954483;
34;3;18.0;25.1921195984;5;28.975646019;2;17.523191452;19.0;8;42.7084550858;
35;3;19.0;26.2829532623;6;29.1067886353;2;17.3094024658;20.0;8;43.0455055237;
36;3;19.0;27.3747520447;7;29.2391517162;2;17.3852386475;21.0;9;43.3395690918;
37;3;19.0;28.4674072266;7;29.3725720644;2;17.4514026642;22.0;9;43.5942716599;
38;3;19.0;29.5608005524;8;29.5068839788;2;17.5087108612;23.0;10;43.8134851456;
39;3;19.0;30.6548194885;8;29.6419198513;2;17.5580348969;24.0;10;44.0;
40;3;19.0;31.7493438721;9;29.7775120735;2;17.6000003815;25.0;11;44.0;
41;3;19.0;32.8442573547;11;29.9134931564;2;17.6000003815;26.0;11;44.0;
42;3;20.0;30.9394454956;12;30.0496965647;2;17.6000003815;27.0;12;44.0;
43;3;19.0;32.0347862244;13;30.1859585047;3;18.6000003815;25.0;10;56.75;
44;3;19.0;33.1301689148;12;30.3221180439;3;16.6000003815;27.0;9;57.3874998093;
45;3;20.3384819031;33.1301727295;12;30.4580178261;3;16.6000003815;29.0;10;57.9715299606;
46;3;21.0;34.1301727295;12;30.5935051441;3;18.0;28.0;11;58.4994401932;
47;3;23.2585391998;34.5169792175;13;30.7284322977;3;19.0;29.0;11;58.9707527161;
48;3;23.9142398834;34.5169792175;10;30.8626568317;3;21.0;30.0;12;59.3868265152;
49;3;24.3871517181;34.5;12;30.9960420132;3;23.0;30.0;13;59.7504434586;
50;3;24.625;32.5;12;31.1284581423;3;24.6000003815;30.0;13;60.0653820038;
51;3;24.625;31.5;11;31.2597812414;3;23.6000003815;32.0;14;60.3360214233;
52;3;24.625;30.5;13;31.3898938894;3;23.6000003815;33.0;15;60.5670089722;
53;3;24.625;29.5;14;31.5186858177;3;25.6000003815;31.0;15;60.75;
54;3;24.625;28.5;13;31.6460533142;4;27.6000003815;30.0;13;84.75;
55;4;24.625;27.5;10;37.5218989849;5;31.6000003815;31.0;13;86.9500007629;
56;4;25.625;28.5;11;37.8186326027;5;35.5999984741;33.0;13;88.0676003695;
57;4;26.625;29.5;11;38.1086277962;5;37.9000015259;35.0;13;88.9948478937;
58;4;26.625;30.5;11;38.3913855553;6;39.4375;37.0;11;104.769854546;
59;4;26.625;31.5;13;38.6664786339;6;38.4375;40.0;11;106.181300759;
60;4;26.625;32.5;13;38.9335532188;6;39.4375;42.0;11;107.23636508;
61;5;26.625;33.5;12;39.1923284531;6;38.4375;43.0;13;108.132944345;
62;5;26.625;34.5;13;39.4047822952;6;38.4375;45.0;13;108.989348173;
63;5;26.625;35.5;13;39.597922802;6;38.4375;47.0;13;109.813176632;
64;5;26.625;36.5;14;39.7843308449;6;38.4375;48.0;17;110.613118649;
65;5;26.625;37.5;14;39.9639472961;6;37.5592956543;49.0;18;111.397930145;
66;5;26.625;38.5;14;40.1367621422;7;37.328578949;50.0;18;112.175552845;
67;5;26.625;39.0901489258;16;41.302809;7;37.3861236572;51.0;18;112.85869503;
68;5;27.625;40.1842346191;16;41.5221598148;7;38.4124984741;50.0;20;113.46618557;
69;5;28.625;41.2726669312;15;41.7378835678;7;35.4124984741;51.0;20;114.111189365;
70;5;28.625;42.3556213379;16;43.0740956068;7;34.4124984741;53.0;20;114.787944317;
71;5;28.8500003815;43.9504089355;17;44.1942789555;7;36.4124984741;50.0;19;115.489068031;
72;5;29.0255012512;45.4291915894;17;45.1334391832;7;42.1864089966;52.0;20;117.205778122;
73;5;29.1592674255;45.8094177246;16;45.9279904366;7;47.4830741882;55.0;22;121.384248376;
74;6;29.2593841553;46.1092834473;14;59.1339590549;7;49.413860321;56.0;22;124.954336166;
75;6;30.2999992371;47.2000007629;10;60.2172474861;7;50.1868515015;58.0;23;128.019984603;
76;6;31.2999992371;48.2000007629;9;61.2539196014;8;50.7034454346;59.0;22;130.195860028;
77;6;32.2999992371;49.2000007629;10;62.236849308;8;51.1135406494;61.0;22;131.914314508;
78;7;31.2999992371;51.2000007629;9;63.1621594429;8;52.3358535767;63.0;24;133.273597717;
79;7;31.2999992371;53.2000007629;10;64.0289435387;8;53.4524459839;65.0;24;134.433443546;
80;7;28.2999992371;55.2000007629;11;64.8387510777;8;49.5684318542;69.0;24;135.584581614;
81;7;26.2999992371;55.2000007629;10;65.5949413776;9;49.7584571838;71.0;23;136.726867676;
82;7;27.2999992371;55.2000007629;11;66.3020265102;9;50.8726844788;74.0;23;138.86186552;
83;7;28.2999992371;55.2000007629;11;66.9650774002;9;51.9861831665;78.0;22;140.231838465;
84;7;27.2999992371;57.2000007629;11;67.5892362595;9;53.0991821289;82.0;22;141.653274894;
85;7;27.2999992371;59.2000007629;13;68.1232714653;9;53.3653259277;86.0;22;143.137467027;
86;7;28.0;62.2000007629;13;68.5132637024;9;53.5137443542;90.0;23;144.694812536;
87;7;29.0;65.1999969482;13;68.9066905975;10;53.6694793701;94.0;26;146.334089994;
88;7;30.0;65.1999969482;13;69.3018774986;10;53.8334083557;98.0;26;147.980838299;
89;7;31.0;67.1999969482;16;69.6970462799;10;53.9980812073;102.0;26;149.634877682;
90;7;32.0;69.1999969482;17;70.0903520584;10;54.1634864807;106.0;28;151.410730839;
91;7;33.0;70.1999969482;17;70.4799203873;10;54.3410720825;110.0;29;153.300388336;
92;7;33.0999984741;71.1999969482;18;70.8638916016;10;54.5300369263;114.0;29;155.291273594;
93;7;33.0999984741;72.1999969482;17;71.2404618263;10;56.7291259766;112.0;30;157.364894867;
94;7;33.0999984741;73.1999969482;20;71.607925415;10;54.9364891052;116.0;34;159.495556831;
95;7;33.0999984741;74.1999969482;20;71.9647126198;10;55.1495513916;120.0;36;161.649717331;
96;7;33.0999984741;75.1999969482;21;72.309422493;10;57.3649673462;118.0;36;163.786657333;
97;7;33.0999984741;76.1999969482;21;72.6408481598;10;55.5786628723;122.0;37;165.860945702;
98;7;33.0999984741;77.1999969482;23;72.9579935074;10;55.7860908508;126.0;39;167.82665062;
99;7;33.0999984741;78.1999969482;23;73.2227058411;11;56.9826622009;128.0;38;169.642539978;
100;7;33.0999984741;79.1999969482;24;73.4510746002;11;58.1642532349;131.0;40;171.276968002;
101;7;33.0999984741;80.1999969482;25;73.6664857864;11;59.3276939392;134.0;41;172.711114883;
102;7;34.0999984741;78.1999969482;25;73.868719101;12;60.4711074829;137.0;40;173.939800262;
103;7;33.0999984741;80.1999969482;26;74.0577363968;12;62.5939788818;137.0;40;174.861217499;
104;7;33.0999984741;82.1999969482;27;74.2336616516;12;62.6861190796;140.0;42;175.547393799;
105;7;34.0999984741;78.1999969482;27;74.3967590332;12;62.754737854;143.0;43;176.100393295;
106;7;33.0999984741;81.1999969482;27;74.5474119186;12;63.8100357056;143.0;42;176.539209366;
107;6;23.0;78.1999969482;27;56.6860961914;13;62.8539161682;146.0;37;194.883068085;
108;6;23.0;79.4000015259;26;56.8133621216;13;63.8883018494;150.0;37;195.0;
109;6;23.0;80.4000015259;27;56.9298114777;13;65.8999938965;151.0;39;196.0;
110;6;23.0;81.4000015259;25;57.0;13;68.8999938965;153.0;38;197.0;
111;6;23.0;82.4000015259;26;57.0;13;69.8999938965;160.0;38;197.059999943;
