Turn;Planet_count_KI_1_SP_SCYLIOR;Research_KI_1_SP_SCYLIOR;Industry_KI_1_SP_SCYLIOR;Ships_KI_1_SP_SCYLIOR;Population_KI_1_SP_SCYLIOR;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.8999996185;8.625;4;17.25;1;6.0;12.0;4;20.0;
2;1;11.8999996185;8.625;5;17.25;1;7.0;11.0;5;20.0;
3;1;11.8999996185;8.625;4;17.25;1;8.0;10.0;6;20.0;
4;1;11.8999996185;8.625;4;17.25;1;9.0;10.0;6;20.0;
5;1;12.8999996185;8.625;4;17.25;1;9.0;10.0;6;20.0;
6;1;13.8999996185;8.625;4;17.25;1;10.0;10.0;6;20.0;
7;1;14.8999996185;8.625;4;17.5949993134;1;11.0;10.0;6;20.0;
8;1;15.5569992065;8.79749965668;4;17.8861961365;1;11.0;10.0;6;20.3999996185;
9;2;16.3317184448;8.94309806824;3;19.6667137146;1;11.1199998856;10.1999998093;6;20.7264003754;
10;2;16.8000278473;9.3333568573;3;20.3855960369;1;11.2179203033;10.3632001877;6;20.9903717041;
11;2;18.8000278473;9.6677980423;3;21.0010876656;1;11.2971115112;10.4951858521;6;22.0419120789;
12;2;20.8000278473;9.94955635071;3;21.5228685141;1;11.6125736237;11.0209560394;6;22.9143505096;
13;2;21.8935966492;10.1834592819;3;21.9623891115;2;13.6125736237;11.6571750641;5;24.6214065552;
14;2;22.9271945953;10.3752222061;3;22.3315825462;2;15.6125736237;11.8107032776;5;25.2232637405;
15;2;23.9620113373;10.5308046341;4;22.5800433159;2;16.5669784546;12.0916318893;5;25.7037940025;
16;2;24.9980545044;10.625;4;22.6421557665;2;16.711139679;12.3113050461;5;26.0853130817;
17;2;26.035320282;10.625;4;22.7063041925;2;16.8255939484;12.4808797836;5;26.1671074629;
18;2;27.0738105774;10.625;4;22.7724741697;2;18.7369155884;12.5;5;26.211841464;
19;2;27.6634845734;10.625;4;22.8406432867;2;19.7503356934;12.5;5;26.2577478886;
20;2;27.7043857574;10.625;4;22.9107804298;2;20.7641086578;12.5;5;26.3048160076;
21;2;27.7464675903;10.625;4;22.9828453064;2;21.3867835999;12.8914451599;7;26.3530313969;
22;2;27.7897071838;10.625;4;23.0567884445;2;21.9059104919;12.5;7;26.4023760557;
23;2;27.834072113;10.625;4;23.1325509548;2;21.5;12.920712471;7;26.4528282881;
24;2;27.879529953;10.625;5;23.2100640535;2;21.5;12.9358482361;7;26.5043625832;
25;2;27.9260387421;10.625;5;23.2892494202;2;21.5;12.9513092041;7;26.5569496155;
26;2;27.9735488892;10.625;6;23.370018959;2;21.9670848846;12.5;7;26.6105561256;
27;2;28.0220108032;10.625;6;23.4522752762;2;21.9831676483;12.5;7;26.6651450396;
28;2;28.0713653564;10.625;6;23.5359115601;2;21.5;13.332572937;8;26.72067523;
29;2;28.121547699;10.625;6;23.6208124161;3;21.5;13.3603372574;7;26.7771017551;
30;3;28.1724872589;10.625;5;23.7068536282;3;22.0331306458;12.5;7;26.8343759775;
31;3;28.224111557;10.625;6;23.7939035892;3;21.5;13.4171876907;7;26.8924454451;
32;3;28.276342392;10.625;6;23.8818233013;3;22.0677337646;12.5;7;26.9512542486;
33;3;28.3290939331;10.625;6;23.9704678059;3;21.5;13.4756269455;7;27.0107431412;
34;3;28.3822803497;12.625;6;24.0596864223;3;21.5;13.5053710938;7;27.0708494186;
35;3;28.4358119965;14.625;6;24.1493241787;3;22.1212539673;12.5;7;27.1315076351;
36;4;28.4895935059;16.625;4;39.239222765;3;21.5;13.5;7;27.1926498413;
37;4;29.5435333252;19.625;4;41.079221487;3;22.1577949524;12.5;6;27.2542052269;
38;4;31.5975322723;23.625;4;41.8785331249;3;21.5;13.5;6;27.3161010742;
39;4;33.6514968872;25.625;4;42.5973463058;3;22.1948299408;12.5;6;27.3782629967;
40;4;35.3540344238;27.625;4;43.2380256653;3;22.2134780884;12.5;6;27.4406147003;
41;4;36.4330558777;29.625;4;43.8054238558;3;22.2321853638;12.5;6;27.5030794144;
42;4;37.5124588013;30.625;4;44.306011796;3;22.2509231567;12.5;6;27.5655794144;
43;4;38.5921516418;30.625;5;44.7470891476;3;22.2696743011;12.5;8;27.628036499;
44;4;39.6720428467;30.625;6;45.1361527443;3;22.2884101868;14.5;8;27.690372467;
45;4;40.7520370483;30.625;6;45.3867251873;3;22.3071117401;16.5;8;27.7525100708;
46;4;41.8320350647;30.625;7;45.5199280977;3;21.5;18.5;10;27.8143725395;
47;5;42.4619560242;30.625;6;45.6528538465;3;21.5;20.5;10;27.8758842945;
48;5;42.5417098999;30.625;6;45.7853627205;3;22.3627662659;22.5;10;27.936971426;
49;5;42.6212158203;30.625;8;45.9173202515;3;21.5;23.5;11;27.9975619316;
50;6;43.7003898621;31.625;7;47.0485973358;3;21.5;23.9987812042;11;28.0575861931;
51;6;43.8128242493;33.4302787781;7;47.2090719938;4;20.75;23.9064903259;9;48.1169772148;
52;6;43.8583564758;34.457572937;7;48.9678915739;4;19.75;25.9338092804;11;49.3756713867;
53;6;44.739730835;35.9066696167;7;50.4953998327;5;19.75;27.9608078003;9;60.4512052536;
54;6;45.4929199219;37.2850532532;8;52.8183211088;5;20.75;30.7656974792;9;61.7486817837;
55;7;47.8360671997;38.6013374329;7;54.0059841871;5;21.75;31.1942043304;9;62.8577046394;
56;7;49.408164978;39.86510849;7;55.0335791111;5;21.75;33.1263656616;10;63.7978816032;
57;7;49.8923988342;41.0858268738;9;55.5433050394;5;22.0;35.0726356506;10;64.5913844109;
58;7;49.3013801575;42.8337249756;9;56.0131766796;5;23.0;37.0307312012;10;65.2447223663;
59;7;49.4479866028;43.9247169495;10;56.4852294922;5;24.0;39.0;10;66.5628457069;
60;7;49.5920257568;44.6242599487;10;56.9581218958;5;26.0;42.0;10;66.9840062857;
61;7;49.7328491211;44.7433547974;10;58.4305634499;5;28.0;45.0;11;67.39491117;
62;7;50.8698577881;45.8654022217;11;58.941328764;5;29.0;48.0;13;67.7985002995;
63;8;52.0025215149;46.9902305603;10;59.4504574537;5;31.0;48.0;12;68.1978862286;
64;8;50.1303825378;49.1176490784;10;59.9568947554;5;31.0;51.0;13;68.5962496996;
65;8;49.2530632019;51.2474517822;11;60.4596790075;5;31.25;53.8366088867;12;68.8926622868;
66;9;48.3702507019;53.3794136047;7;75.9579439163;5;32.25;52.7385177612;12;69.1808815002;
67;9;48.4817314148;56.1191940308;8;77.5009174347;5;31.25;52.7999992371;12;69.4914944172;
68;10;48.5873565674;58.2776641846;7;78.9428964853;5;31.25;54.7999992371;13;69.825412035;
69;10;47.6870498657;60.4380912781;7;80.272742033;5;32.25;53.1082496643;13;71.2181835175;
70;10;46.7808036804;62.6001815796;7;82.486289382;5;31.7000007629;54.1803627014;23;73.789526701;
71;10;46.8686714172;65.7636413574;8;83.615385294;6;32.0510025024;55.4475822449;17;85.9624142647;
72;10;47.5007514954;69.2564697266;9;84.637009263;6;33.3185348511;57.7331008911;19;88.3087739944;
73;10;47.5772018433;71.3852844238;9;85.5604861975;6;34.5187683105;61.0344314575;19;90.2227249146;
74;10;48.6481971741;72.5142059326;9;86.3966252804;6;35.5999984741;64.3637771606;19;91.6402211189;
75;10;47.7139587402;74.6429748535;10;87.1565682888;6;37.5999984741;63.8038711548;20;92.7446365356;
76;10;48.7747154236;78.3753051758;11;87.701051116;6;35.5999984741;67.1236343384;20;93.8369579315;
77;10;47.8000030518;82.526473999;11;88.0636470318;6;37.5999984741;68.4533462524;20;94.9105753899;
78;10;48.8000030518;83.6388397217;11;88.4247950315;6;37.5999984741;68.7900390625;16;95.9587268829;
79;10;49.8000030518;86.4372558594;12;88.7839697599;6;35.5999984741;72.1303329468;16;96.9746441841;
80;11;49.8000030518;87.5522460938;12;89.1406742334;6;35.5999984741;72.4705276489;17;97.9517674446;
81;11;48.147857666;87.4341278076;14;89.4944416285;6;34.5999984741;72.8068466187;17;98.8840074539;
82;11;47.147857666;91.4868927002;16;89.844837904;6;32.5999984741;76.1355133057;19;99.7660169601;
83;12;45.147857666;93.9983978271;15;92.037374258;6;31.5999984741;79.4530639648;21;100.593448162;
84;12;43.3940010071;95.2487487793;17;94.2877093554;6;32.5999984741;74.716506958;22;101.267472267;
85;12;43.9940032959;98.5198059082;17;96.5693898201;6;30.5999984741;75.2367553711;22;101.850112915;
86;12;44.5881195068;98.4065551758;19;98.855225563;6;28.5999984741;79.2367553711;23;102.389604568;
87;13;43.1645927429;100.063018799;18;101.119095087;6;29.5999984741;77.2367553711;25;102.884650707;
88;13;43.7126960754;99.7589263916;19;103.337576866;6;28.0;78.2367553711;26;103.335206509;
89;13;43.7126960754;100.078178406;19;105.491183758;6;28.0;79.2367553711;26;103.74229002;
90;13;42.7126960754;104.403282166;19;107.565036774;6;29.0;77.2367553711;26;104.107757568;
91;13;43.7126960754;104.266571045;23;109.548982859;6;27.0;81.2367553711;27;104.3823843;
92;13;42.7126960754;103.713012695;25;111.43723464;7;29.0;79.2367553711;27;104.615036011;
93;13;41.5021400452;106.171333313;24;113.227693558;7;29.0;77.2367553711;27;104.817448616;
94;13;41.7692527771;105.640190125;24;114.921122551;7;27.0;81.2367553711;29;104.99267292;
95;13;39.7692527771;104.118026733;24;116.520309448;7;29.0;79.2367553711;29;105.0;
96;13;37.3692512512;109.603179932;26;118.029321909;7;29.0;77.2367553711;29;105.0;
97;13;39.3692512512;112.093833923;27;119.431695938;7;27.0;81.2367553711;30;105.0;
98;13;41.3692512512;108.588088989;28;120.588608742;7;29.0;79.2367553711;31;105.0;
99;13;37.3692512512;113.083961487;30;121.703825951;7;29.0;77.2367553711;31;106.0;
100;13;37.3692512512;118.579406738;31;122.776227951;7;28.0;82.2367553711;31;106.059999943;
101;13;39.3692512512;118.072372437;31;123.805061817;7;31.0;81.2367553711;31;110.182963371;
102;13;38.3692512512;120.560829163;32;124.777460098;7;30.0;83.2367553711;32;113.502817988;
103;14;37.3692512512;126.042770386;31;125.57716465;7;29.0;88.2367553711;32;116.137907505;
104;14;40.3126945496;125.516296387;33;126.351507664;7;29.0;95.2367553711;33;118.218987107;
105;14;41.3126945496;124.979606628;33;127.098444462;7;29.0;100.236755371;34;119.525366664;
106;14;39.4000015259;130.431045532;34;127.816269875;8;29.0;105.236755371;34;120.308580875;
107;15;41.4000015259;129.869110107;34;128.503623962;8;29.0;109.436752319;35;120.967919469;
108;15;42.4000015259;126.29246521;35;129.159488201;8;30.0;110.436752319;35;121.373388529;
109;15;41.4000015259;129.700012207;36;129.783178329;8;30.0;111.436752319;36;121.637616515;
110;15;41.4000015259;129.090820312;36;130.374325275;8;30.0;112.436752319;36;121.895146251;
111;15;40.4000015259;131.464172363;37;130.932858467;8;31.0;110.436752319;36;122.145916462;
112;15;44.4000015259;129.8878479;39;131.409139156;8;30.0;111.436752319;37;123.389945745;
113;15;48.4000015259;128.719512939;37;131.812554836;8;31.0;113.436752319;34;123.837319136;
114;15;52.4000015259;127.382980347;38;132.192553997;8;33.0;112.436752319;34;129.017307997;
115;15;56.4000015259;125.57169342;37;132.549444675;8;32.0;114.436752319;34;133.149979115;
116;15;60.4000015259;121.992149353;37;132.831264973;8;31.0;119.436752319;33;137.104417801;
117;15;63.8543281555;121.128967285;36;133.067198753;8;33.0;118.436752319;33;140.375458002;
118;15;65.9222335815;120.257011414;39;133.287322521;8;31.0;122.436752319;34;142.648526669;
119;15;67.9855957031;121.376464844;39;133.430653572;8;31.0;126.436752319;35;144.861176014;
120;15;70.0;121.487586975;39;133.545181274;8;33.0;124.436752319;36;146.747657537;
121;15;71.5;117.590667725;40;134.651146889;8;32.0;125.436752319;36;148.597308159;
122;15;73.5;120.686035156;40;134.89895761;8;32.0;126.436752319;37;150.494897842;
123;15;75.5;117.774055481;41;135.909784317;8;33.0;125.436752319;36;152.433348656;
124;15;76.8479995728;118.098106384;41;136.899271369;8;32.0;127.436752319;37;154.403169155;
125;15;78.1777648926;118.404792786;43;137.867677689;8;32.0;129.436752319;34;156.39124155;
126;14;77.4887084961;104.192893982;38;117.816174865;9;33.0;128.436752319;30;179.380065441;
127;14;78.7805328369;104.461639404;39;118.746724367;9;33.0;128.436752319;31;181.347822189;
128;15;80.0531997681;104.710662842;35;119.661887884;9;34.0;129.436752319;20;183.269388676;
129;16;81.3069000244;104.939971924;35;120.564606428;9;35.0;129.436752319;20;185.118276119;
130;18;79.4244689941;103.149925232;30;121.457949877;9;34.0;131.336746216;20;186.807786465;
131;18;79.5330352783;103.341125488;30;122.34484601;9;34.0;134.336746216;24;188.269300461;
132;18;76.5330352783;107.149925232;30;123.227796555;9;35.0;134.336746216;23;189.624269485;
133;18;76.5330352783;111.149925232;30;124.108604431;9;34.0;137.336746216;24;190.858722687;
134;18;76.5330352783;114.949920654;30;124.901062965;9;34.0;140.336746216;25;191.966082573;
135;18;76.8295898438;117.949920654;30;127.504666805;9;35.0;140.336746216;26;192.946323395;
136;18;81.8295898438;117.949920654;30;130.334251642;9;36.0;141.336746216;27;193.80456543;
137;18;86.9000015259;123.949928284;30;133.424730778;9;37.0;142.336746216;27;194.549460411;
138;18;93.9000015259;131.949920654;30;135.710022569;9;38.0;143.336746216;29;195.191690445;
139;18;100.900001526;137.949920654;31;137.161313891;9;40.0;141.336746216;29;195.74273777;
140;18;105.900001526;141.399932861;32;138.688080192;9;40.0;142.336746216;32;196.138562202;
141;18;104.900001526;153.399932861;33;140.286941886;9;42.0;140.336746216;32;196.345899582;
142;19;105.722831726;165.399932861;33;141.954431415;9;43.0;138.336746216;33;196.533572197;
143;20;105.814697266;176.399932861;32;143.687209129;9;43.0;139.336746216;33;196.702703476;
144;20;105.300003052;182.197265625;33;145.482195258;9;45.0;137.336746216;34;196.854522705;
145;20;108.300003052;184.500732422;35;147.336589098;9;46.0;135.336746216;35;196.99031353;
146;20;109.118553162;190.829864502;35;149.247758985;10;46.0;136.336746216;35;197.0;
147;20;108.300003052;197.332000732;33;151.213021636;10;48.0;134.336746216;35;197.0;
148;20;111.300003052;197.828689575;34;154.229329109;10;49.0;132.336746216;36;198.469999313;
149;20;111.25;205.355804443;35;156.382923007;10;49.0;133.336746216;38;199.712591171;
150;20;112.25;212.912612915;35;158.58611989;10;50.0;134.336746216;39;200.72924614;
151;20;114.25;214.022064209;35;160.833196521;10;51.0;134.856750488;39;201.538078308;
152;20;113.25;218.468933105;36;163.116973877;10;53.0;135.596755981;40;203.166805267;
153;20;114.25;223.931427002;35;165.42881465;10;56.0;136.899993896;41;203.806493878;
154;20;114.25;225.40838623;35;167.75877893;10;59.0;137.899993896;41;204.34374392;
155;20;112.25;232.898468018;38;170.071705937;10;61.0;138.899993896;42;204.554123878;
156;20;115.25;236.043197632;41;172.257840157;11;63.0;139.899993896;43;204.794171929;
157;20;117.25;236.190826416;41;175.2070086;11;65.0;140.899993896;44;205.066990614;
158;21;115.25;245.410430908;41;178.219667673;11;67.0;141.199996948;45;205.375654459;
159;21;118.25;251.573806763;42;181.274452686;11;69.0;140.920425415;46;205.723078489;
160;21;119.25;253.744293213;47;184.34914875;11;71.0;141.142776489;47;206.111850262;
161;21;116.25;264.92388916;47;187.421393394;11;73.0;141.391586304;45;206.544028759;
162;21;117.25;272.532501221;47;190.469373226;11;75.0;141.668182373;42;208.02091217;
163;21;119.25;271.306304932;45;193.472487926;11;78.0;140.973388672;37;208.062789559;
164;21;121.25;273.411865234;47;197.411911011;11;81.0;141.307388306;37;208.22175169;
165;21;121.23348999;279.29309082;47;200.451009393;11;83.3084640503;144.985565186;37;209.5298419;
166;21;124.523406982;279.774108887;47;203.425886154;11;84.415184021;146.70640564;38;210.756344438;
167;21;120.806167603;292.275390625;51;206.329194427;11;85.5329437256;148.370635986;39;211.779350281;
168;23;123.08052063;298.79397583;49;209.156391263;11;86.6625213623;148.904281616;40;212.676531792;
169;23;124.345306396;302.326416016;50;211.881265402;11;87.0046615601;149.353012085;43;213.607574463;
170;23;123.59954834;310.868804932;54;214.405790329;11;84.5999984741;159.904281616;44;214.563486576;
171;23;125.842468262;310.416809082;56;216.875024796;11;82.5999984741;167.904281616;47;215.534572363;
172;24;127.073501587;307.416809082;51;229.28933835;11;82.5999984741;170.806533813;48;215.910961151;
173;25;125.292205811;314.416809082;50;232.149855137;11;82.5999984741;176.107254028;51;216.34314537;
174;25;126.498352051;321.416809082;51;235.930315971;11;82.5999984741;181.030380249;50;216.816460371;
175;25;130.691864014;326.416778564;52;239.625265718;11;82.5999984741;185.375732422;51;217.318060637;
176;26;136.872817993;326.416778564;53;250.986674786;11;80.5999984741;188.742767334;51;218.994641781;
177;27;137.031860352;336.416778564;44;261.422377706;11;80.5999984741;188.905105591;38;219.406404495;
178;27;140.963088989;348.276184082;43;270.961646557;11;80.5999984741;190.311950684;35;219.831172466;
179;27;145.231994629;374.186462402;43;280.656726003;11;80.5999984741;191.735961914;35;220.262294769;
180;27;144.957962036;392.413848877;39;288.665125608;11;80.5999984741;193.174667358;26;220.694516182;
181;27;148.774963379;394.364013672;39;295.681516171;11;78.5999984741;196.625106812;26;222.375188828;
182;27;156.811859131;400.93170166;40;303.023255467;11;79.5999984741;198.083969116;26;223.819454193;
183;27;160.526367188;410.021118164;42;308.757829428;11;80.5999984741;192.547653198;27;224.005534172;
184;27;164.463104248;417.84362793;39;313.572156906;11;78.5999984741;194.547637939;24;224.202624798;
185;27;165.659881592;429.901245117;40;317.924053788;11;77.5999984741;190.747634888;24;223.707707882;
186;27;169.723739624;437.979949951;40;321.810006142;11;74.8400039673;195.827636719;27;224.853592873;
187;27;173.196304321;448.344177246;40;325.237828374;11;75.4419174194;195.764282227;26;224.214337349;
188;28;178.731826782;463.197875977;38;363.520377874;10;40.4000015259;198.347640991;25;188.189455986;
189;28;175.411819458;487.959991455;49;366.404451132;10;44.4000015259;196.347640991;26;187.3322258;
190;28;179.75;502.292053223;47;369.237016916;10;47.4000015259;194.547637939;28;186.5770998;
191;28;177.75;515.451538086;51;371.914736509;10;49.4000015259;195.547637939;30;185.910616875;
192;29;183.75;528.836181641;46;390.89423871;9;41.0;186.587646484;31;169.27688694;
193;29;212.782333374;531.263061523;47;393.592743874;9;45.0;181.587646484;30;168.958384514;
194;30;220.94392395;534.420043945;43;413.827110291;8;38.0;169.147644043;31;149.912288666;
195;30;219.18031311;553.810119629;46;444.542150974;9;40.0;165.839126587;31;148.739632607;
196;30;220.55619812;584.610534668;51;471.874893188;9;41.0;167.862503052;30;147.686605453;
197;30;228.96194458;617.253234863;48;495.77431345;9;46.0;163.883560181;19;147.342553139;
198;30;230.669998169;639.722106934;48;516.416341782;9;45.0;161.902511597;16;146.723477364;
199;30;233.15385437;661.584411621;45;533.800003052;9;47.0;161.919555664;16;146.155940056;
200;31;245.650299072;681.137145996;49;562.319437027;8;48.0;138.534896851;17;131.634523392;
201;32;260.556884766;703.957519531;48;591.101538658;7;39.0;118.58870697;17;115.701459885;
202;32;266.429168701;730.619506836;44;602.733082771;7;38.0;119.601135254;13;115.33131218;
203;32;273.41809082;752.821899414;46;611.418025017;7;39.9549255371;121.612327576;14;114.998180389;
204;32;280.139923096;774.75769043;50;618.310030937;7;38.8819313049;122.622390747;12;114.698365211;
205;33;294.158111572;791.484191895;53;623.445825577;6;39.8162384033;120.631454468;13;114.428529739;
206;33;304.723266602;805.18560791;56;627.278306007;6;39.7571144104;122.639610291;14;114.185676575;
207;33;312.142333984;816.918884277;61;630.382493973;6;41.7039031982;121.646949768;15;113.967110634;
208;33;318.402832031;828.131896973;70;632.888473511;6;42.6560134888;120.653556824;15;113.770400047;
209;33;324.615722656;838.938415527;75;637.472463608;6;42.6129112244;122.659500122;18;113.593360901;
