Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;2;6.0;12.1999998093;3;21.0;
2;1;9.0;10.0;5;20.0;2;7.15000009537;11.0;3;21.0900000334;
3;1;9.0;10.0;5;20.0;2;8.16349983215;10.0;3;21.1871190071;
4;1;9.0;10.0;5;20.0;2;8.17806816101;10.0;3;21.2917383909;
5;1;10.0;10.0;5;20.0;2;8.19376087189;10.0;3;21.4042263031;
6;1;11.0;10.0;5;20.0;2;9.31595134735;10.0;3;21.5249304771;
7;1;11.0;10.0;5;20.3999996185;2;9.84310913086;10.0;3;21.6541694403;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;9.87218856812;10.0;3;22.2087649107;
9;1;11.2179203033;10.3632001877;3;20.9903717041;2;9.99697208405;10.1999998093;2;22.7014135122;
10;1;11.2971115112;10.4951858521;3;22.0419120789;2;10.1078176498;10.3632001877;2;23.1436295509;
11;2;11.9125738144;11.0209560394;2;23.9143505096;2;10.2073163986;10.4951858521;2;24.4502608776;
12;2;12.1743059158;11.4571752548;2;24.7514065504;2;10.5013093948;11.0209560394;2;25.6018667221;
13;2;14.9125738144;11.8107032776;3;25.4586948156;2;12.3275251389;11.4571752548;2;26.6129477024;
14;2;16.9125728607;12.0916318893;3;26.0603342056;2;14.3275251389;11.8107032776;2;27.5041275024;
15;2;18.0438919067;12.3113050461;3;26.5800945759;2;16.3275241852;12.0916318893;2;28.2981133461;
16;2;18.6125736237;12.4808797836;3;26.8187118769;2;17.5498218536;12.3113050461;2;29.0167398453;
17;2;19.6125736237;12.5;3;27.0402543545;3;18.6352043152;12.4808797836;2;29.4582490921;
18;2;20.6125736237;12.5;3;27.2842636108;3;19.7259407043;12.5;2;29.883644104;
19;2;21.5;12.5;4;27.5518820286;3;20.7238197327;12.5;2;30.3288545609;
