Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;4;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;2;8.0;10.3000001907;5;21.0;1;15.0;10.0;5;20.0;
6;2;9.22500038147;10.0;5;21.0900000334;1;16.0;10.0;5;20.3999996185;
7;2;9.74524974823;10.0;5;21.1871190071;2;17.6000003815;10.1999998093;4;21.7264003754;
8;2;9.76710128784;10.0;5;21.7036092281;2;18.0358409882;10.3632001877;4;22.8594274521;
9;2;9.88331222534;10.1999998093;5;22.1564130783;2;18.7156562805;10.9097137451;4;23.8127875328;
10;2;9.98519229889;10.3632001877;5;22.557236433;2;20.7156562805;11.3658018112;4;24.5981152058;
11;2;10.075378418;10.4951858521;5;23.8035871983;2;22.7156562805;11.7372808456;4;25.2345055342;
12;2;10.3558073044;11.0209560394;5;24.8916251659;2;23.7919197083;12.0336990356;4;25.7443674803;
13;2;12.1677207947;11.4571752548;5;25.8364036083;2;24.4466209412;12.2662630081;4;26.1502821445;
14;2;14.1677207947;11.8107032776;5;26.6592981815;2;24.6901683807;12.446267128;4;26.3048160076;
15;2;16.1677207947;12.0916318893;5;27.3839819431;2;24.7828903198;12.5;4;26.3530313969;
16;2;17.3441429138;12.3113050461;5;28.0334718227;2;26.7473392487;12.5;4;26.4023760557;
17;2;18.4139690399;12.4808797836;5;28.407397747;2;27.7769451141;12.5;4;26.4528282881;
18;2;19.4894981384;12.5;6;28.7683298588;2;28.8072166443;12.5;5;26.5043625832;
19;2;20.4728736877;12.5;6;29.1538929939;2;28.9355201721;12.9513092041;5;26.5569496155;
20;2;20.5596256256;12.5;6;29.562889576;2;29.0;12.9670848846;5;26.6105561256;
21;2;20.6516494751;12.5;6;29.9934945107;2;29.0;13.3052778244;5;26.6651450396;
22;3;20.7485351562;12.5;5;30.4432339668;2;29.0;13.332572937;5;26.72067523;
