Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;4;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;4;20.0;2;15.6000003815;10.0;4;21.0;
6;1;9.0;10.0;4;20.0;2;16.6000003815;10.0;4;21.4899996519;
7;1;9.5;10.0;4;20.0;2;17.6539993286;10.1999998093;4;21.9135193825;
8;1;9.5;10.0;4;20.3999996185;2;18.1481113434;10.3632001877;4;23.1586506367;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;18.8951892853;10.9097137451;4;24.2403827906;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;20.8951892853;11.3658018112;4;25.1718057394;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;22.8951892853;11.7372808456;4;25.9734499454;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;24.2352867126;12.0336990356;5;26.6690948009;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;25.3735961914;12.2662630081;5;27.2825734615;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;26.5256786346;12.446267128;5;27.6675217152;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;27.6921691895;12.5;5;27.9698181152;
16;1;14.7228336334;12.3113050461;4;24.9617595673;2;28.8735466003;12.5;5;28.2973945141;
17;1;15.7228336334;12.4808797836;6;25.0;2;30.0700931549;12.5;5;28.6503016949;
18;2;16.7228336334;12.5;5;25.0;2;31.1901817322;12.5;5;29.0280966759;
19;2;17.625;12.5;5;25.0;2;31.4168586731;12.5;6;29.4297747612;
20;2;17.625;12.5;5;25.0;2;31.6578636169;12.5;6;29.8537139893;
21;2;17.625;12.5;5;25.0;2;31.9122276306;12.5;6;30.2976484299;
22;2;17.625;12.5;7;25.0;2;32.1785888672;12.5;6;30.7586684227;
23;2;17.625;12.5;7;25.0;2;32.4552001953;12.5;6;31.233259201;
24;2;17.625;12.5;7;25.0;3;32.7399559021;12.5;5;31.7173805237;
25;2;17.625;12.5;8;25.0;3;33.0304298401;12.5;5;32.2065815926;
26;2;17.625;12.5;9;25.0;3;33.3239479065;12.5;5;32.6961550713;
27;2;17.625;12.5;10;25.0;3;33.61769104;12.5;5;33.1813087463;
28;2;17.625;12.5;10;25.0;3;33.9087867737;12.5;5;33.6573534012;
29;3;17.625;12.5;7;30.0;3;34.1944122314;12.5;5;34.1198854446;
30;3;18.625;12.5;7;30.1500000954;3;34.4719314575;12.5;6;34.5649461746;
31;3;17.625;13.5;7;30.2967748642;3;34.7389678955;14.5;6;34.989156723;
32;3;17.625;14.5;7;30.4399585724;3;34.9934921265;16.5;6;35.3898057938;
33;3;16.848991394;15.5;7;30.5792236328;3;35.2338829041;18.5;6;35.7648983002;
34;3;15.8803253174;16.5;7;30.7142839432;3;35.4589385986;20.5;5;36.1131534576;
35;3;15.2857141495;17.5;7;30.8448963165;3;35.6678924561;22.5;5;37.4339733124;
36;3;15.3151016235;18.5;7;30.9708600044;3;36.8603820801;23.5;5;37.7573721409;
37;3;15.3434429169;19.5;6;31.0920171738;3;38.0364227295;24.5;5;38.0544826984;
38;3;15.3707036972;20.5;6;31.2082519531;3;38.8326873779;25.5;5;38.3262679577;
39;3;15.396856308;21.5;7;31.3194880486;3;38.9957618713;26.5;5;38.5740187168;
40;3;15.4218845367;22.5;7;31.4256877899;3;39.1444091797;27.5;5;38.7992571592;
41;3;15.4457798004;23.5;7;31.5268483162;3;39.2795562744;27.5;6;39.003649354;
42;3;15.4685401917;24.5;8;31.6229987144;3;39.4021911621;27.5;6;39.1889324188;
43;3;15.4901752472;25.5;8;31.7141976357;3;39.5133590698;27.5;6;39.2560760975;
44;3;15.5106945038;26.5;8;31.8005290031;3;39.5536460876;27.5;7;39.2905418873;
45;3;15.5301189423;27.5;9;31.8820991516;4;40.5743255615;28.5;7;40.3255085945;
46;3;15.5484724045;28.5;9;31.9590339661;4;40.7999992371;29.5;7;40.3909591436;
47;3;15.565782547;29.5;12;32.0;4;42.2345733643;30.5;8;42.0013765097;
48;3;16.5750007629;27.5;12;32.0;4;43.2008247375;32.0;10;43.3445794582;
49;4;15.5749998093;28.5;12;32.0;4;44.0067481995;33.3899993896;11;44.4551091194;
50;4;15.5749998093;29.5;14;32.0;5;44.6730651855;33.6872596741;11;45.3703103065;
51;5;16.5750007629;27.5;13;32.0;6;44.5017852783;33.9097442627;9;45.9777519703;
52;5;15.5749998093;28.5;13;32.0;6;44.8388748169;34.0;9;46.3645778894;
53;5;16.5750007629;27.5;14;32.0;6;45.8187446594;34.0;10;46.7149463892;
54;5;17.5750007629;27.5;14;32.0;6;42.0384483337;36.5353851318;10;47.0326887369;
55;5;18.5750007629;27.5;14;33.0;6;41.0384483337;37.5882034302;11;47.2839947939;
56;5;20.5750007629;28.5;14;33.0399999619;6;40.0384483337;38.641998291;11;47.3934572935;
57;5;22.5750007629;29.5;15;33.0811839104;6;39.0384483337;39.6967277527;11;47.5047101974;
58;5;23.2000007629;29.5;15;33.1235535145;7;38.0384483337;40.7523574829;10;47.6176613569;
59;5;23.2000007629;29.5;15;34.1671074629;7;37.0384483337;41.8088302612;10;48.7322114706;
60;5;24.462600708;30.5;16;34.2618414164;7;37.0384483337;43.866104126;11;49.9282543659;
61;5;25.2000007629;31.3482894897;16;34.3597228527;8;39.0384483337;46.0706977844;10;50.2112137079;
62;5;25.7309379578;30.5;18;34.4607659578;8;38.7999992371;48.0;10;50.506747961;
63;6;25.4935836792;31.5;17;34.5649760962;8;38.7999992371;52.0;10;50.8152030706;
64;6;25.5044326782;32.5;17;34.6723493338;8;38.7999992371;55.1630859375;10;51.1368895769;
65;6;25.2000007629;34.3706436157;18;34.782871604;8;38.7999992371;58.1941833496;11;52.4720730782;
66;6;25.5268878937;33.4310302734;18;34.8965183496;8;39.7999992371;61.9542236328;10;52.9409660101;
67;6;25.538482666;33.4745101929;20;35.013253808;8;40.7999992371;65.040435791;11;53.5668450594;
68;6;25.5503139496;33.5194129944;20;35.1330302954;9;40.7999992371;67.2195205688;10;54.2426600456;
69;6;25.9049320221;32.5;20;35.2557883263;9;40.7999992371;67.0887451172;11;54.9711614847;
70;6;25.5578956604;33.5;21;35.3814556599;9;40.7999992371;71.1194763184;11;55.7548062801;
71;6;25.9608287811;32.5;21;35.5099470615;9;40.7999992371;72.0066986084;12;56.5956337452;
72;6;25.9897384644;32.5;22;35.641164422;10;40.7999992371;75.8547058105;11;58.4951312542;
73;6;25.6065292358;33.5;24;35.7749963999;10;41.7999992371;76.1194763184;11;59.4840910435;
74;7;25.6258010864;33.5;21;45.9113183022;10;44.7999992371;78.1194763184;12;60.5330548286;
75;7;27.0800457001;33.5;21;46.4499921799;11;46.6044006348;80.8839569092;12;61.6409859657;
76;7;28.1112499237;34.5;20;46.9652681351;11;44.6403579712;83.1194763184;12;62.8057415485;
77;7;29.1429462433;35.5;21;47.4557216167;11;42.7999992371;89.1194763184;12;64.0239771605;
78;7;30.1751003265;36.5;22;47.9205961227;11;43.7999992371;93.1194763184;13;66.2910856009;
79;7;28.2076759338;37.5;22;49.586586237;11;45.7457542419;99.1194763184;14;67.6811896563;
80;7;29.4909248352;38.0;22;51.0080294609;12;46.7799453735;104.879562378;13;69.7581268549;
81;7;30.7267456055;38.3899993896;23;52.2189400196;12;44.7999992371;111.242660522;12;72.9536306858;
82;8;31.7492637634;38.6872596741;23;53.2554280758;12;46.7999992371;114.747039795;12;75.3111383915;
83;8;31.9824714661;38.9097442627;23;54.0032947063;12;47.7999992371;118.271095276;14;77.752384901;
84;8;30.0890197754;40.0;24;54.5475561619;12;46.7999992371;123.809188843;15;80.2521594763;
85;8;28.5187683105;42.0;25;55.0700390339;12;47.7999992371;126.354759216;16;85.2944898605;
86;8;29.6597518921;40.0;26;55.572163105;12;47.7999992371;129.480529785;16;91.6756504774;
87;9;30.7030105591;41.0;25;56.0553512573;12;47.7999992371;135.612960815;18;97.5297888517;
88;9;28.7470588684;43.0;25;56.4164369106;12;50.7999992371;136.748199463;20;103.541456938;
89;9;28.7917442322;45.0;25;56.7393760681;12;48.7999992371;142.885772705;20;109.580146194;
90;9;28.8368988037;47.0;25;57.0638577938;13;48.7999992371;149.02520752;20;115.521807194;
91;9;28.8823471069;49.0;26;57.388777256;13;49.7999992371;152.165969849;21;121.264708281;
92;9;28.9279098511;51.0;25;57.7130172253;13;49.7999992371;154.307495117;25;126.740721464;
93;9;28.973400116;52.6818656921;25;58.0354626179;13;51.7999992371;155.449249268;25;131.919360399;
94;9;29.0186347961;53.7668457031;25;58.3550171852;13;53.7999992371;154.590621948;26;134.502262831;
95;9;29.0634307861;54.8511657715;26;58.6706185341;13;53.137462616;157.590621948;27;137.048664331;
96;9;29.1076202393;55.9346160889;26;58.9812550545;13;53.2521896362;160.57258606;29;140.55972743;
97;9;29.1510276794;57.0170097351;27;59.2859754562;13;57.3642616272;158.79460144;29;143.078419447;
98;9;29.1935043335;58.0981674194;27;59.5839047432;13;58.4733123779;160.018630981;30;145.56700325;
99;9;29.2349052429;59.1779174805;27;59.8742513657;13;59.5790214539;161.243560791;35;148.022179365;
100;9;29.2751045227;60.2560958862;28;60.1563138962;13;60.6811180115;162.468307495;36;150.288209796;
