Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;2;13.3999996185;10.0;4;21.0;
4;1;8.0;11.0;6;20.0;2;14.6000003815;10.0;4;21.0299999714;
5;1;8.0;10.0;6;20.0;2;15.6180000305;10.0;4;21.0605909824;
6;1;9.0;10.0;5;20.0;2;16.6363544464;10.0;4;21.5023716688;
7;1;9.5;10.0;5;20.0;2;17.6614227295;10.1999998093;4;21.8717387915;
8;1;9.5;10.0;5;20.3999996185;2;18.1230430603;10.3632001877;4;23.0203682184;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;18.8122196198;10.9097137451;4;23.9901782274;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;20.8122196198;11.3658018112;4;24.7928106785;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;22.8122196198;11.7372808456;4;25.4473642111;
12;1;9.95943069458;11.0209560394;5;22.9143505096;2;23.9196357727;12.0336990356;5;25.9762470722;
13;1;11.7228336334;11.4571752548;5;23.6214065552;2;24.9578876495;12.2662630081;5;26.4020352364;
14;1;12.7228336334;11.8107032776;5;24.1832637787;2;25.9973564148;12.446267128;5;26.5772850513;
15;1;13.7228336334;12.0916318893;5;24.6226100922;2;27.0380268097;12.5;5;26.6470438242;
16;1;14.7228336334;12.3113050461;5;24.9617595673;2;28.0798816681;12.5;5;26.7187389135;
17;1;15.7228336334;12.4808797836;5;25.0;2;29.1228981018;12.5;4;26.7923226357;
18;1;16.7228336334;12.5;6;25.0;2;30.0753936768;12.5;3;26.8677377701;
19;1;17.625;12.5;6;25.0;2;30.1206436157;12.5;4;26.9449175596;
20;1;17.625;12.5;6;25.0;2;30.1669502258;12.5;5;27.0237855911;
21;1;17.625;12.5;6;25.0;2;30.2142715454;12.5;6;27.1042556763;
22;1;17.625;12.5;7;25.0;2;30.2625541687;12.5;6;27.18623209;
23;1;17.625;12.5;8;25.0;3;30.3117389679;12.5;5;27.2696099281;
24;1;17.625;12.5;8;25.0;3;30.3617668152;12.5;5;27.3542752266;
25;1;17.625;12.5;8;25.0;3;30.4125652313;12.5;5;27.4401056767;
26;1;17.625;12.5;8;25.0;3;30.4640636444;12.5;5;27.5269708633;
27;1;17.625;12.5;8;25.0;3;30.5161819458;12.5;5;27.6147332191;
28;1;17.625;12.5;8;25.0;3;30.5688400269;12.5;5;27.7032489777;
29;1;17.625;12.5;8;25.0;3;30.6219482422;12.5;5;27.792368412;
30;1;17.625;12.5;8;25.0;3;29.0;13.5;5;27.8819372654;
31;1;15.625;13.5;8;25.0;3;29.0;13.9409685135;6;27.9717979431;
32;1;14.625;14.5;8;25.0;3;30.0;15.9409685135;6;28.0617899895;
33;1;13.625;15.5;8;25.0;3;30.8370742798;17.9409675598;6;28.1517517567;
34;1;12.625;16.5;8;25.0;3;30.8910503387;19.9409675598;6;28.2415213585;
35;1;12.0;17.5;8;25.0;3;30.9449119568;21.5;6;28.3309381008;
36;1;12.0;18.5;7;25.0;3;30.9985618591;22.5;6;28.4198429585;
37;1;12.0;19.5;7;25.0;3;31.0519065857;22.5;7;29.5080802441;
38;1;12.0;20.5;8;25.0;3;32.1048469543;23.5;7;29.6854988337;
39;1;12.0;21.5;8;25.0;3;33.1572990417;24.5;7;29.869071722;
40;1;12.0;22.5;8;25.0;3;33.9214439392;25.5;7;30.0590404272;
41;1;12.0;23.5;9;25.0;3;34.0354232788;26.5;8;30.2556407452;
42;1;12.0;24.5;9;25.0;3;34.1533851624;27.5;9;30.4590959549;
43;1;12.0;25.5;9;25.0;3;34.2754592896;27.5;9;30.6696084738;
44;1;12.0;26.5;10;25.0;4;34.401763916;27.5;9;30.8873516321;
45;1;12.0;27.5;10;25.0;4;34.532409668;27.5;8;31.1124601364;
46;1;12.0;28.5;10;25.0;4;34.6674766541;27.5;7;31.3450205326;
47;1;12.0;29.5;11;25.0;4;34.8070106506;27.5;8;31.5850589275;
48;1;13.0;27.5;12;25.0;4;34.9510345459;27.5;8;31.8325302601;
49;1;12.0;28.5;13;25.0;4;35.0995178223;27.5;8;32.0873093605;
