Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;4;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;4;20.0;1;15.0;10.0;5;20.0;
6;1;9.0;10.0;3;20.0;1;16.0;10.0;5;20.3999996185;
7;2;9.5;10.3000001907;2;21.0;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.72500038147;10.0;2;21.469999671;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;9.83075046539;10.1999998093;2;21.8705514669;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;9.92087364197;10.3632001877;2;22.2129640579;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;9.99791717529;10.4951858521;2;23.3718163967;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;10.2586593628;11.0209560394;2;24.3595588207;1;21.0916557312;12.0336990356;5;24.5325260162;
13;2;12.0480051041;11.4571752548;2;25.1902494431;1;22.0916557312;12.2662630081;5;24.892534256;
14;2;14.0480051041;11.8107032776;2;25.884378314;1;23.0916557312;12.446267128;5;25.0;
15;2;16.0480060577;12.0916318893;3;26.4648982286;1;24.0916557312;12.5;5;25.0;
16;3;17.137348175;12.3113050461;2;26.9543362856;1;25.0916557312;12.5;5;25.0;
17;3;18.171163559;12.4808797836;2;27.1521308422;1;26.0916557312;12.5;5;25.0;
18;3;19.2070636749;12.5;2;27.3210272789;1;27.0;12.5;6;25.0;
19;3;20.1472320557;12.5;2;27.4992582798;1;27.0;12.5;6;25.0;
20;3;20.1873321533;12.5;2;27.6867210865;1;27.0;12.5;7;25.0;
21;3;20.229511261;12.5;3;27.8832085133;1;27.0;12.5;7;25.0;
22;3;20.2737216949;12.5;3;28.0884003639;1;27.0;12.5;7;25.0;
23;3;20.3198890686;12.5;3;28.3018581867;1;27.0;12.5;7;25.0;
24;3;20.3679180145;12.5;3;28.5230212212;1;27.0;12.5;7;25.0;
25;3;19.625;13.5;4;28.7512066364;1;27.0;12.5;7;25.0;
26;3;20.4690208435;12.5;5;28.9856116772;1;27.0;12.5;7;25.0;
27;4;20.5217628479;12.5;4;29.2253217697;1;27.0;12.5;7;25.0;
28;4;20.5756969452;12.5;5;29.4693202972;1;27.0;12.5;7;25.0;
29;4;18.6305961609;13.5;5;29.716504097;1;27.0;12.5;7;25.0;
30;4;17.686214447;14.5;5;29.9657006264;1;27.0;12.5;7;25.0;
31;4;16.7422828674;15.5;5;30.2156887054;1;27.0;12.5;7;25.0;
32;4;15.7985305786;16.5;5;30.4652233124;1;27.0;12.5;8;25.0;
33;4;15.229675293;17.5;5;30.7130589485;1;27.0;12.5;9;25.0;
34;4;15.2854385376;18.5;5;31.9579744339;1;27.0;12.5;8;25.0;
35;4;16.3405437469;19.5;7;32.3287972212;1;27.0;13.5;9;25.0;
36;4;17.3947296143;20.5;6;32.7098573446;1;27.0;14.5;9;25.0;
37;4;17.7347183228;21.5;6;33.1015744209;1;27.0;15.5;9;25.0;
38;4;17.8228549957;22.5;6;33.5045011044;1;27.0;16.5;10;25.0;
39;4;17.9135131836;23.5;6;33.9193016291;1;27.0;17.5;10;25.0;
40;4;18.0068435669;24.5;7;34.3467195034;1;27.0;17.5;12;25.0;
41;4;16.4590568542;26.5;7;34.787530899;1;27.0;17.5;12;25.0;
42;4;16.5139598846;28.5;7;35.2424857616;1;27.0;17.5;11;25.0;
43;4;16.5741729736;30.5;8;35.7122347355;1;27.0;17.5;11;25.0;
44;5;16.6399059296;32.5;7;36.1972470284;1;27.0;17.5;11;25.0;
45;5;16.7112922668;34.5;6;36.6977212429;1;27.0;17.5;11;25.0;
46;5;17.7883872986;33.2356414795;6;37.2134952545;1;27.0;17.5;12;25.0;
47;5;16.871137619;34.3392410278;6;37.7439599037;2;27.0;17.5;12;25.0;
48;5;16.9593696594;35.4360694885;6;38.2879843712;2;27.0;17.5;11;25.0;
49;5;18.0527744293;35.4360694885;6;38.8438658714;2;27.0;17.5;12;25.0;
50;5;19.1509037018;36.4360694885;7;39.4093031883;3;27.0;17.5;11;25.0;
51;5;20.2531604767;37.4360656738;7;39.9814095497;3;27.0;17.5;11;25.0;
52;5;20.0;38.4360656738;8;40.5199065208;3;27.0;17.5;11;25.0;
53;5;23.0;36.4360656738;9;41.007601738;3;27.0;17.5;12;25.0;
54;5;25.2017097473;34.4360656738;10;41.4976010323;3;27.0;17.5;12;25.0;
55;5;25.3369598389;32.4360656738;12;41.9851250648;3;27.0;17.5;12;25.0;
56;6;24.6499996185;32.5;12;43.465420723;3;27.0;17.5;12;26.0;
57;6;25.6499996185;33.5;12;44.0039466619;3;28.0;18.5;12;27.0800000429;
58;6;26.6499996185;31.5;14;46.3187154531;3;29.5999984741;20.0;12;27.9455367327;
59;6;27.9920005798;32.125;15;48.3437719345;3;30.0680007935;21.3899993896;12;28.6313669682;
60;6;28.6022663116;33.6171875;15;50.1034775972;3;30.4247112274;22.6872596741;12;29.1736539602;
61;6;28.9795570374;33.9937896729;16;51.6302018166;3;30.6916904449;23.9097423553;12;30.4577066898;
62;6;29.3034057617;34.2754020691;17;52.9572986364;3;31.7999992371;25.7288532257;13;30.657651186;
63;7;29.5812931061;34.4822807312;14;68.8507329226;3;32.7999992371;26.7838249207;13;30.9339895248;
64;7;30.7605514526;35.5;16;70.4002528191;3;32.7999992371;27.8734359741;14;31.2351864576;
65;7;31.9176025391;36.5;17;71.8095219135;3;32.7999992371;28.9717235565;14;31.5625526905;
66;7;33.0601577759;37.5;18;73.0783352852;5;33.7999992371;31.0791625977;7;47.91725564;
67;7;34.1883544922;38.5;18;74.2113173008;6;35.7999992371;33.1961631775;6;49.5002639294;
68;7;35.3026695251;39.5;19;75.1466426849;6;37.4899978638;34.0;6;51.0380424261;
69;8;36.3880805969;39.5;18;75.9321117401;6;37.592464447;37.0;8;52.5227681398;
70;8;37.4538726807;39.5;17;76.6230483055;6;37.7087936401;39.6072044373;8;53.9532179832;
71;8;38.0989494324;39.5;18;77.2308123112;7;37.8404350281;40.7644805908;7;55.3337026834;
72;8;38.2246932983;39.5;18;79.8911185265;7;36.7999992371;40.9907188416;7;56.6724739075;
73;8;38.8249282837;40.0800018311;19;82.0742986202;7;36.7999992371;43.1296043396;8;57.980001688;
74;8;39.3085632324;40.5082702637;19;83.858164072;7;36.7999992371;45.2848205566;9;59.2673749924;
75;8;39.6939697266;40.8158721924;19;85.2547619343;7;36.7999992371;45.4861946106;10;60.5450143814;
76;8;39.9848098755;41.0;19;87.1607768536;8;36.7999992371;46.6857757568;9;61.7230119705;
77;8;41.1588096619;42.0;19;87.7668476105;8;36.7999992371;47.8906593323;10;63.8152835369;
78;8;40.218372345;44.0;19;89.0813744068;8;37.7999992371;50.0993270874;10;66.1061145067;
79;8;40.7886314392;47.0;19;89.3829607964;8;39.7999992371;53.3101196289;10;67.5603441;
80;8;41.7956466675;50.0;20;89.6898446083;8;40.7999992371;57.5213012695;12;69.0818890333;
81;8;40.5499992371;51.0;20;91.0008946657;9;40.7999992371;61.7310791016;11;70.3666279316;
82;8;41.5499992371;54.0;21;91.3749111891;9;41.7999992371;62.7884559631;12;71.7090089321;
83;8;42.25;58.0;22;91.7536109686;9;40.7999992371;66.8423690796;11;73.1045355797;
84;8;42.2000007629;62.0;23;92.1357924938;9;41.7999992371;70.6902008057;13;74.5476189852;
85;8;40.2000007629;67.0;22;92.5202467442;9;41.7999992371;71.8124542236;13;76.0317606926;
86;9;39.2000007629;72.0;21;92.9057811499;10;40.7999992371;75.9373016357;13;77.4990229607;
87;9;38.2000007629;76.6627502441;22;93.2912423611;10;40.7999992371;80.0396728516;13;78.9669308662;
88;10;37.2000007629;80.680480957;20;108.675536633;10;41.7999992371;81.1324234009;14;80.4588358402;
89;10;35.2000007629;86.3611907959;21;110.107646942;11;40.7999992371;85.231338501;14;81.9666457176;
90;10;34.5;91.397102356;21;111.441625357;11;40.7999992371;91.4710540771;14;83.4823572636;
91;10;35.2999992371;96.4334487915;21;112.666103363;12;40.7999992371;95.6268539429;14;84.9980890751;
92;10;36.2999992371;101.340057373;20;114.776711941;12;40.7999992371;99.7911224365;15;87.5060632229;
93;10;38.2999992371;106.422988892;21;115.805131912;13;41.7999992371;104.963562012;12;89.0385577679;
94;11;40.2999992371;110.507873535;21;116.72821784;13;42.7999992371;110.143745422;13;90.5490627289;
95;12;41.2999992371;114.594642639;21;117.555215955;13;43.7999992371;113.963562012;14;93.02993083;
96;12;42.2999992371;118.683242798;21;118.296900034;14;44.7999992371;117.827522278;13;94.5336412191;
97;13;42.4698867798;122.173583984;17;118.964415669;14;46.7999992371;121.99042511;14;95.9959257841;
98;13;43.55834198;122.265563965;17;119.469751716;14;45.7999992371;123.144485474;15;98.7247049809;
99;14;42.5999984741;125.359100342;17;119.830002308;14;46.7999992371;128.224487305;16;101.423564434;
100;15;42.5999984741;128.454055786;16;121.183999062;14;47.7999992371;132.79888916;16;104.045959353;
101;15;44.5999984741;129.550323486;16;122.561763644;14;48.7999992371;136.256866455;17;106.473117352;
102;16;47.5999984741;131.946868896;16;122.963937521;14;47.7999992371;138.660522461;19;109.830447793;
103;16;50.5999984741;134.012557983;16;124.361174107;14;48.7999992371;142.994537354;20;113.161126852;
104;16;58.5361175537;136.176437378;16;124.733329415;14;50.7999992371;148.246505737;20;115.475574851;
105;16;63.97032547;138.341629028;16;126.065511584;14;53.7999992371;150.407348633;22;117.691254616;
106;16;66.3065567017;141.507888794;17;127.490558982;14;54.7999992371;152.83833313;25;119.804503202;
107;16;69.340057373;145.674957275;18;127.955181837;14;55.7999992371;155.417984009;27;121.815309525;
108;16;71.7299499512;149.842590332;18;129.429934382;14;57.7999992371;155.604293823;28;123.726620793;
109;16;74.9013442993;152.010498047;20;130.034752011;14;60.1279830933;155.609161377;31;125.543569446;
110;17;75.972328186;157.778411865;20;132.455109954;15;58.7999992371;157.896362305;27;142.27269125;
111;17;77.1495056152;164.024810791;21;134.60581553;15;61.1789360046;160.179092407;29;144.947000623;
112;17;78.7786636353;166.635864258;25;136.519423366;16;63.7999992371;161.456771851;29;147.330602646;
113;17;78.3039016724;171.149688721;27;138.23390007;16;64.3461303711;163.08505249;29;149.563095212;
114;17;78.7404022217;174.401397705;28;139.787598133;16;64.8567810059;162.995071411;29;151.404738665;
115;17;79.0786056519;173.577667236;28;140.929435611;16;64.4000015259;164.254928589;30;153.065227985;
116;17;77.8573532104;176.754806519;29;144.838560581;16;64.4000015259;165.508209229;30;154.629670143;
117;17;80.3169937134;178.421981812;30;148.011767626;16;64.4000015259;166.754653931;31;156.103624582;
118;17;80.802482605;179.150695801;31;151.36248064;16;66.4000015259;166.697006226;34;158.493962288;
119;17;81.4305648804;179.391891479;30;154.885264635;16;65.4000015259;169.563095093;35;160.007828236;
120;17;82.9717254639;180.718795776;21;158.57206881;16;66.4000015259;171.864227295;35;164.041977525;
121;17;82.5319519043;181.131484985;21;162.411612034;16;70.4000015259;171.200622559;37;167.746987939;
122;17;81.1077270508;185.327713013;22;166.38870275;16;72.4000015259;175.336227417;38;171.157618761;
123;17;80.69506073;189.906311035;24;170.483625054;16;75.3004837036;179.477996826;40;174.317145586;
124;17;81.8896102905;191.561767578;25;174.671760321;16;78.5615081787;179.625671387;41;177.271334648;
125;17;82.3854217529;196.287536621;23;178.923622608;16;79.8346405029;182.77885437;42;179.813336849;
126;17;83.873878479;201.075363159;24;182.266577721;17;81.1184310913;188.93711853;41;182.061988115;
127;17;85.9764785767;202.91519165;27;185.681909084;17;85.4111175537;189.099914551;42;184.252460957;
128;17;86.0595550537;207.500976562;25;189.129471064;17;87.7106399536;191.099914551;43;186.356084824;
129;17;89.1904602051;202.216308594;26;192.22496748;17;89.0147247314;195.299926758;41;188.46430397;
130;17;90.0628051758;206.043334961;28;195.124969959;17;92.3209075928;196.299926758;42;190.529556274;
131;17;92.3658294678;209.647216797;31;197.832029104;17;94.626625061;197.299911499;43;192.629466534;
132;17;98.0177383423;205.872909546;31;200.470714092;17;94.9292907715;204.299911499;45;195.745702267;
133;17;98.3294677734;211.932754517;28;203.023055792;17;101.226402283;203.299911499;46;198.00599134;
134;17;101.511558533;217.993164062;31;205.476994753;18;102.515594482;208.299911499;45;200.25592041;
