Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;6.0;14.3000001907;3;21.0;1;13.0;10.0;4;20.0;
2;2;7.15000009537;13.0;2;21.0900000334;1;13.0;10.0;5;20.0;
3;2;8.16349983215;12.0;2;21.1871190071;1;13.0;10.0;5;20.0;
4;2;8.17806816101;11.0;2;21.2917383909;1;14.0;10.0;5;20.0;
5;2;8.19376087189;10.0;2;21.4042263031;1;15.0;10.0;5;20.0;
6;2;9.31595134735;10.0;2;21.5249304771;1;16.0;10.0;5;20.3999996185;
7;2;9.84310913086;10.0;2;21.6541694403;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.87218856812;10.0;2;22.2087649107;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.99697208405;10.1999998093;2;22.7014135122;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;10.1078176498;10.3632001877;2;23.1436295509;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;10.2073163986;10.4951858521;2;24.4502608776;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;10.5013093948;11.0209560394;2;25.6018667221;2;22.0916557312;12.0336990356;5;25.5325260162;
13;2;12.3275251389;11.4571752548;2;26.6129477024;2;24.0916557312;12.2662630081;5;25.9425342083;
14;2;14.3275251389;11.8107032776;2;27.5041275024;2;25.7216567993;12.446267128;4;26.1019749641;
15;2;15.7228336334;13.087890625;3;28.2981133461;2;26.7528400421;12.5;4;26.1559499502;
16;3;17.5498218536;12.3113050461;3;29.0167398453;2;27.7852249146;12.5;4;26.2119446993;
17;3;18.6352043152;12.4808797836;3;29.4582490921;2;28.8188228607;12.5;4;26.269973278;
18;3;18.7228336334;13.5;3;29.883644104;2;29.7619838715;12.5;4;26.3300433159;
19;3;20.625;12.5;3;30.3288545609;2;29.7980270386;12.5;5;26.3921557665;
20;3;20.8239917755;12.5;3;30.7909274101;2;29.8352928162;12.5;5;26.4563041925;
21;3;20.9279594421;12.5;3;31.2663087845;2;29.8737831116;12.5;5;26.5224741697;
22;3;21.0349197388;12.5;4;31.7509255409;2;29.9134845734;12.5;5;26.5906432867;
23;3;21.1439590454;12.5;4;32.2403049469;2;29.9543857574;12.5;5;26.6607804298;
24;3;21.2540683746;12.5;4;32.7297272682;2;29.9964675903;12.5;5;26.7328453064;
25;3;21.3641891479;12.5;4;33.2144021988;2;30.0397071838;12.5;5;26.8067884445;
26;3;21.4732398987;12.5;4;33.6896543503;2;30.084072113;12.5;6;26.8825509548;
27;3;21.5801715851;12.5;4;34.1511049271;2;30.129529953;12.5;6;26.9600640535;
28;3;21.6839981079;12.5;4;34.5948324203;3;30.1760387421;12.5;5;27.0392494202;
29;3;17.6839981079;14.5;5;35.0175008774;3;30.2235488892;12.5;5;27.120018959;
30;3;16.625;16.5;5;35.4164476395;3;27.0;14.5;4;27.2022752762;
31;3;15.625;18.5;5;35.7897262573;4;28.0;13.6011371613;3;27.2859115601;
32;3;14.625;20.5;5;36.1361055374;4;26.0;14.64295578;3;27.3708124161;
33;3;14.0;22.5;5;36.455031395;4;28.0;16.64295578;3;27.4568536282;
34;3;14.0;24.5;6;36.7465581894;4;29.474111557;18.64295578;3;27.5439035892;
35;3;14.0;26.5;6;37.0112600327;4;30.526342392;20.64295578;3;27.6318233013;
36;3;14.0;28.5;6;37.2501325607;4;30.5790939331;22.5;3;27.7204678059;
37;3;14.0;30.0750923157;6;37.4644937515;4;30.6322803497;22.5;3;27.8096864223;
38;3;14.0;31.22514534;7;37.6558866501;4;30.6858119965;22.5;3;27.8993241787;
39;4;14.0;32.3591194153;6;37.8259963989;4;30.7395935059;22.5;3;27.989222765;
40;4;14.0;33.4781990051;6;37.9765739441;4;30.7935333252;22.5;3;29.079221487;
41;4;14.0;34.5836029053;6;38.0;4;31.8475322723;23.5;3;30.2591587305;
42;4;14.0;35.5999984741;6;38.0;4;33.9014968872;25.5;4;30.485991478;
43;4;14.0;36.5999984741;8;38.0;5;34.9553222656;27.5;2;30.7211247683;
44;4;14.0;37.5999984741;8;38.0;5;35.6576309204;29.5;2;30.9647698402;
45;4;14.0;38.5999984741;8;38.0;5;35.736328125;31.5;3;31.2171183825;
46;4;15.0;36.5999984741;10;38.0;5;35.8153152466;32.5;4;31.4783341885;
47;4;14.0;37.5999984741;10;38.0;5;35.8945007324;32.5;4;31.748545289;
48;5;14.0;38.5999984741;9;53.0;5;35.9737930298;32.5;4;32.0278351307;
49;5;16.0;36.5999984741;9;53.75;5;36.0531044006;32.5;5;32.3162314892;
50;6;16.0;37.5999984741;7;54.4193744659;6;36.1323509216;32.5;4;33.6136971712;
51;6;19.0;34.5999984741;7;55.0072898865;6;36.3700141907;34.2011871338;4;33.9927319288;
52;6;20.0;33.5999984741;8;55.5162696838;6;37.4186019897;35.2264137268;3;35.446185708;
53;6;21.9249992371;32.5999984741;8;56.9513263702;6;38.0662231445;36.766708374;5;36.6991975307;
54;6;24.9249992371;33.5;8;57.3490898609;6;38.5808258057;38.1986236572;6;37.7861868143;
55;6;27.9249992371;34.5;8;57.6876089573;6;38.9830665588;39.5394058228;6;38.7427927256;
56;6;29.5499992371;34.5;8;57.9745290279;6;39.2944602966;40.5164985657;7;39.4536026716;
57;7;30.5499992371;34.5;8;58.1235172749;6;39.4460296631;40.7072486877;7;40.0018142462;
58;7;31.5499992371;34.5;8;59.1558350325;6;39.4880981445;40.8125495911;8;40.566966176;
59;7;33.5499992371;34.5;9;59.2287088633;6;39.5289535522;40.9226837158;8;41.1478430033;
60;7;35.5499992371;34.5;10;59.3033108711;6;39.568572998;41.0376586914;8;41.7429962158;
61;7;36.5499992371;35.5;11;59.379629612;6;37.568572998;45.9226837158;9;42.3507583141;
62;7;37.0999984741;36.5;13;59.4576493502;6;36.7999992371;48.9226837158;7;42.9692635536;
63;8;37.0999984741;37.5;12;59.5373500586;6;36.7999992371;51.9226837158;7;43.5964753628;
64;8;37.0999984741;37.5;12;59.6187070608;6;36.7999992371;54.9226837158;9;44.2302217484;
65;9;37.0999984741;37.5;8;65.6534392834;5;34.7999992371;52.9226837158;9;38.6160268784;
66;9;36.0999984741;39.5;10;65.9789586067;5;34.7999992371;55.9226837158;7;38.9415018559;
67;9;36.0999984741;41.5;10;66.3008660078;5;34.7999992371;58.9226837158;9;39.2402794361;
68;9;35.0999984741;43.5;10;67.6181042194;5;34.7999992371;61.9226837158;10;39.5453388691;
69;9;35.0999984741;46.5;10;67.959718585;5;34.7999992371;64.9226837158;10;39.8558795452;
70;9;35.4749984741;49.5;10;68.3057589531;5;34.7999992371;67.4279403687;12;40.1710245609;
71;9;35.7159500122;51.5;10;70.7237201929;5;34.7999992371;68.5855102539;11;40.4898290634;
72;9;34.7314987183;51.5;9;72.7824751139;5;34.7999992371;69.7449188232;14;40.8112893105;
73;9;34.9454956055;52.5;10;74.5276442766;5;34.7999992371;70.4056472778;15;41.1343562603;
74;9;35.1968002319;51.5;13;76.00778234;5;34.7999992371;70.5671768188;16;41.4579470158;
75;9;36.3405151367;51.5;13;77.106217742;6;34.7999992371;70.7289733887;18;41.7809615135;
76;9;38.4500007629;52.5;14;77.7419736385;6;34.7999992371;70.8904800415;19;42.1022963524;
77;10;40.4500007629;53.5;13;78.3414443731;6;34.7999992371;71.0511474609;19;42.420861721;
78;10;39.4500007629;55.5;16;78.7965214252;6;34.7999992371;71.21043396;21;42.73559618;
79;10;38.8466453552;57.5;16;79.1971900463;6;34.7999992371;71.3677978516;22;43.0454816818;
80;10;38.9548835754;59.5;15;79.5889467001;6;34.7999992371;71.5227432251;20;43.3495597839;
81;10;39.055355072;61.5;15;79.9718445539;6;36.7999992371;70.4097290039;22;43.6469402313;
82;12;40.1482772827;64.5;13;81.3460155725;5;36.7999992371;70.4863052368;23;43.9368128777;
