Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;8.0;10.0;6;20.0;1;15.0;10.0;4;20.0;
6;1;9.0;10.0;6;20.0;1;16.0;10.0;4;20.3999996185;
7;1;9.5;10.0;6;20.0;1;17.0;10.1999998093;4;20.7264003754;
8;1;9.5;10.0;6;20.3999996185;2;18.0358409882;10.3632001877;3;22.8194274902;
9;1;9.59000015259;10.1999998093;6;20.7264003754;2;18.6916561127;10.9097137451;3;23.7316036224;
10;1;9.66343975067;10.3632001877;6;20.9903717041;2;20.6916561127;11.3658018112;3;24.4745616913;
11;1;9.72283363342;10.4951858521;6;22.0419120789;2;22.6916561127;11.7372808456;3;25.0673980713;
12;1;9.95943069458;11.0209560394;6;22.9143505096;2;23.6916561127;12.0336990356;4;25.5325260162;
13;1;11.7228336334;11.4571752548;5;23.6214065552;2;24.6916561127;12.2662630081;4;25.892534256;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;25.6916561127;12.446267128;4;26.0;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;26.6916561127;12.5;4;26.0;
16;1;14.7228336334;12.3113050461;4;24.9617595673;2;27.6916561127;12.5;4;26.0;
17;1;15.7228336334;12.4808797836;4;25.0;2;28.6916561127;12.5;4;26.0;
18;1;16.7228336334;12.5;5;25.0;2;29.6000003815;12.5;4;26.0;
19;1;17.625;12.5;5;25.0;2;29.6000003815;12.5;5;26.0;
20;1;17.625;12.5;6;25.0;2;29.6000003815;12.5;5;26.0;
21;1;17.625;12.5;7;25.0;2;29.6000003815;12.5;5;26.0;
22;1;17.625;12.5;7;25.0;2;29.6000003815;12.5;5;26.0;
23;1;17.625;12.5;7;25.0;2;29.6000003815;12.5;4;26.0;
24;1;17.625;12.5;8;25.0;2;29.6000003815;12.5;4;26.0;
25;1;17.625;12.5;7;25.0;2;29.6000003815;12.5;5;26.0;
26;1;17.625;12.5;7;25.0;3;29.6000003815;12.5;4;26.0;
27;2;17.625;12.5;6;25.0;3;29.6000003815;12.5;5;26.0;
28;2;17.625;12.5;5;25.0;3;29.6000003815;12.5;6;26.0;
29;2;17.625;12.5;4;25.0;3;29.6000003815;12.5;6;26.0;
30;2;17.625;12.5;4;25.0;3;29.6000003815;12.5;5;26.0;
31;2;15.625;13.5;4;25.0;3;29.6000003815;12.5;5;26.0;
32;2;14.625;14.5;5;25.0;3;29.6000003815;12.5;5;26.0;
33;2;13.625;15.5;5;25.0;3;29.6000003815;14.5;5;26.0;
34;2;12.625;16.5;5;25.0;3;29.6000003815;16.5;4;26.0;
35;2;12.0;17.5;4;25.0;4;29.6000003815;18.5;3;26.0;
36;2;12.0;18.5;4;25.0;4;29.6000003815;20.5;4;26.0;
37;2;12.0;19.5;4;25.0;4;29.6000003815;22.5;4;26.0;
38;2;12.0;20.5;5;25.0;4;29.6000003815;22.5;5;26.0;
39;2;12.0;21.5;5;25.0;4;29.6000003815;22.5;5;26.0;
40;2;12.0;22.5;6;25.0;4;29.6000003815;22.5;5;26.0;
41;2;12.0;23.5;6;25.0;4;29.6000003815;22.5;5;26.0;
42;2;12.0;24.5;6;25.0;4;29.6000003815;22.5;5;26.0;
43;2;12.0;25.5;7;25.0;4;29.6000003815;22.5;5;26.0;
44;2;12.0;26.5;7;25.0;4;29.6000003815;22.5;5;26.0;
45;2;12.0;27.5;8;25.0;4;29.6000003815;22.5;6;26.0;
46;2;12.0;28.5;8;25.0;4;29.6000003815;22.5;6;26.0;
47;2;12.0;29.5;9;25.0;4;29.6000003815;22.5;6;26.0;
48;2;13.0;27.5;10;25.0;4;29.6000003815;22.5;6;26.0;
49;2;12.0;28.5;11;25.0;4;29.6000003815;22.5;7;26.0;
50;2;12.0;29.5;12;25.0;4;29.6000003815;22.5;7;27.0;
51;2;13.0;27.5;12;25.0;4;30.6000003815;23.5;7;27.0199999809;
52;2;12.0;28.5;13;25.0;5;32.5999984741;25.5;6;28.0401959419;
