Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;4;20.0;
4;2;8.0;11.3000001907;3;21.0;1;14.0;10.0;4;20.0;
5;2;8.14999961853;10.0;3;21.0900000334;2;15.6000003815;10.0;3;21.0;
6;2;9.24524974823;10.0;3;21.1871190071;2;16.6000003815;10.0;2;21.4999996424;
7;2;9.76710128784;10.0;2;21.2917383909;2;17.6599998474;10.1999998093;1;21.9353003502;
8;2;9.79064083099;10.0;2;21.817143321;2;18.1611804962;10.3632001877;1;23.1829590797;
9;2;9.90885734558;10.1999998093;2;22.2793469429;2;18.9097747803;10.9097137451;1;24.267437458;
10;2;10.0128526688;10.3632001877;2;22.6900259256;2;20.9097747803;11.3658018112;1;25.2018244267;
11;2;10.1052560806;10.4951858521;2;23.9506295919;2;22.9097747803;11.7372808456;1;26.0066431761;
12;2;10.3888921738;11.0209560394;2;25.0538563728;2;23.0916557312;12.0336990356;2;26.7056586742;
13;2;12.2042226791;11.4571752548;2;26.0146684647;2;24.0916557312;12.2662630081;2;27.3226804733;
14;2;14.2042226791;11.8107032776;2;26.8543052673;2;25.0916557312;12.446267128;2;27.7113106251;
15;2;16.2042217255;12.0916318893;3;27.5962526798;2;26.0916557312;12.5;2;28.0173821449;
16;3;17.3919029236;12.3113050461;3;28.2632865906;2;27.0916557312;12.5;2;28.3487696648;
17;3;18.4656772614;12.4808797836;3;28.6547400951;2;28.0916557312;12.5;2;28.7054548264;
18;3;19.5451507568;12.5;3;29.0328326225;2;29.0;12.5;3;29.0869145393;
19;3;20.5323867798;12.5;3;29.4347915649;2;29.0;12.5;3;29.4920539856;
20;3;20.6228275299;12.5;4;29.8589887619;2;29.0;12.5;3;29.9191560745;
21;3;20.7182731628;12.5;4;30.3031497002;2;29.0;12.5;3;30.3658571243;
22;3;20.8182086945;12.5;5;30.7643566132;2;29.0;12.5;3;30.8291530609;
23;3;20.9219799042;12.5;5;31.2390885353;2;29.0;12.5;3;31.3054442406;
24;3;21.0287952423;12.5;5;31.7232985497;2;29.0;12.5;3;31.790620327;
25;3;19.625;13.5;5;32.2125329971;2;29.0;12.5;3;32.2801818848;
26;3;20.625;12.5;5;32.7020812035;2;29.0;12.5;3;32.7693967819;
27;3;21.3579673767;12.5;5;33.1871519089;2;29.0;12.5;3;33.2534770966;
28;3;19.625;13.5;5;33.6630582809;2;29.0;12.5;3;33.7277650833;
29;3;17.625;15.5;6;34.1254005432;2;29.0;12.5;4;34.187912941;
30;3;16.625;17.5;7;34.570227623;2;29.0;12.5;5;34.6300430298;
31;4;15.625;19.5;6;34.9941673279;2;29.0;12.5;6;35.0508718491;
32;4;14.625;21.5;7;35.3945169449;2;30.0;12.5;7;35.4477939606;
33;4;14.0;23.5;7;35.7692890167;2;31.0;14.5;7;35.8189210892;
34;4;14.0;25.5;7;36.1172132492;2;32.0;16.5;7;36.1630792618;
35;4;14.0;27.2820491791;7;36.4376983643;2;33.0;18.5;8;36.4797668457;
36;4;14.0;28.5063896179;7;36.7307662964;2;34.0;20.5;8;36.7690839767;
37;4;14.0;29.7115364075;7;36.9969644547;2;35.0;22.5;8;37.0316419601;
38;4;14.0;30.8978748322;8;38.2372674942;2;36.0;22.5;9;37.2684679031;
39;4;15.0;32.0660858154;9;38.5429781675;2;36.3610801697;22.5;9;37.4809007645;
40;4;16.0;33.2170829773;9;38.8327469826;2;36.4885406494;22.5;10;37.6704978943;
41;4;16.2671012878;34.351940155;10;39.1086348295;2;36.6022987366;22.5;10;37.8389520645;
42;5;16.2906417847;35.4718284607;10;39.372759819;2;36.7033691406;22.5;10;37.9880180359;
43;5;17.3159503937;34.4718284607;11;39.5249304771;2;36.7928085327;22.5;11;38.0;
44;5;18.3431091309;34.4718284607;11;39.6541694403;2;36.7999992371;22.5;11;38.0;
45;5;19.2971878052;34.4718284607;12;39.7922235727;2;36.7999992371;22.5;11;38.0;
46;5;18.328250885;33.4718284607;12;39.9393253326;2;36.7999992371;22.5;13;38.0;
47;5;18.3613471985;32.4718284607;13;40.0956480503;2;36.7999992371;22.5;14;38.0;
48;5;16.4715213776;34.4718284607;14;40.261295557;2;36.7999992371;22.5;14;38.0;
49;5;17.5087909698;33.4718284607;14;41.4362905025;2;36.7999992371;22.5;14;38.0;
50;5;20.0;33.5;15;41.6505644321;2;36.7999992371;22.5;15;39.3900003433;
51;5;23.5896263123;34.5;15;41.8745384216;2;37.6339988708;23.0;16;40.5194797516;
52;5;24.9249992371;35.5;18;42.107925415;2;38.3116874695;23.3899993896;16;41.424580574;
53;6;26.603635788;36.5;13;57.3503203392;2;38.8547477722;23.6872596741;16;42.1435155869;
54;6;27.8027915955;38.5;13;58.3511959314;2;39.2861099243;23.9097423553;16;42.5640974045;
55;6;28.8100624084;39.5;14;59.2792752981;2;39.5384597778;24.0;17;42.773223877;
56;7;30.3760185242;39.3320960999;15;60.132951498;2;39.6639328003;24.0;18;42.9544582367;
57;7;31.7032737732;38.5;15;60.9138581753;2;37.6639328003;25.0;17;43.0;
58;7;32.481842041;39.3792533875;14;61.6260106564;2;36.6639328003;26.0;14;43.0;
59;7;33.5364303589;38.4033813477;14;62.2749481201;2;35.6639328003;27.0;14;43.0;
60;7;34.0118637085;37.5;14;62.8669601679;3;34.6639328003;28.0;14;43.0;
61;7;33.8388519287;38.452671051;15;63.4084749222;4;33.6639328003;29.0;13;76.0;
62;7;33.9526100159;38.4778137207;16;63.8119084835;4;35.6639328003;28.0;13;78.9700012207;
63;7;34.3576812744;37.5;16;64.0972623825;4;37.6639328003;28.0;13;81.1389923096;
64;7;34.091129303;38.5;17;64.3805192709;4;38.6639328003;28.0;13;82.611541748;
65;7;34.1464920044;38.5550537109;18;64.660464406;4;39.6639328003;28.0;15;83.5576477051;
66;8;34.2010269165;38.5813522339;17;64.9359449148;5;40.6639328003;29.0;14;84.0;
67;8;33.1811103821;38.5;17;65.2058912516;5;41.6639328003;30.0;12;84.0;
68;9;33.1897201538;39.5;16;75.4693348408;5;41.7999992371;31.0;15;84.0;
69;9;35.1983947754;38.5;17;76.2254222631;6;41.7999992371;32.0;9;99.0;
70;8;32.4060821533;39.5;17;68.0206778049;7;42.7999992371;34.0;7;110.549999237;
71;8;29.953250885;41.2281188965;18;69.9525259733;7;44.7999992371;37.0;7;111.977474213;
72;8;32.0602493286;41.6579742432;18;71.5665638447;7;43.7999992371;41.0;7;113.268795013;
73;8;31.7576675415;40.9956665039;18;72.9113419056;7;44.7999992371;43.0;8;115.418243408;
74;8;32.0820274353;39.6872596741;18;73.8702054024;7;46.7999992371;47.0;8;116.487028599;
75;8;33.7560882568;40.0;19;74.3622195721;7;47.7999992371;51.0;9;117.42469883;
76;9;35.3447875977;41.0;18;75.8138482571;7;47.7999992371;55.0;9;118.241567492;
77;9;34.2490196228;44.0;19;76.2070807219;7;47.7999992371;59.0;10;118.950000763;
78;9;34.2592697144;45.0;19;78.7714898586;7;47.7999992371;60.0;10;119.563117623;
79;9;32.2592697144;47.291053772;18;80.9158090353;7;47.7999992371;61.665145874;10;119.995124698;
80;9;31.259267807;49.3662643433;18;84.6982369423;7;45.7999992371;64.9839935303;11;120.265454769;
81;9;30.8195934296;52.7000007629;19;86.3241709471;7;45.7999992371;65.0390472412;12;120.515303731;
82;9;32.4698638916;54.7000007629;15;87.5525667667;7;45.7999992371;66.0963592529;13;120.651328325;
83;9;31.9872455597;57.7000007629;15;88.5108668804;7;46.7999992371;69.1559295654;17;120.739652514;
84;10;33.6453208923;60.7000007629;14;114.421328902;8;51.9739646912;72.2177581787;16;120.831164241;
85;10;32.7249984741;68.6999969482;14;116.932819724;8;56.3831176758;75.2818145752;16;120.925814152;
86;10;32.7249984741;76.4288482666;14;118.996407986;8;59.4925804138;78.0480651855;17;121.023533583;
87;10;32.7249984741;82.7179946899;14;120.76479423;10;62.5023536682;81.0480651855;16;121.124233961;
88;10;32.7249984741;88.8613433838;15;122.277393103;10;63.6124191284;86.0480651855;14;121.227806568;
89;11;33.0;95.0084457397;15;123.582272053;10;64.2227783203;90.0480651855;15;121.334121704;
90;12;34.0;97.5482330322;14;124.660449982;10;64.2334136963;94.0480651855;17;121.443028927;
91;12;35.0;102.676208496;15;125.300422072;10;64.2443084717;98.0480651855;17;121.554357052;
92;12;36.0;106.870658875;16;125.919582367;10;64.2554321289;101.488044739;18;121.667914629;
93;12;37.0;111.030975342;17;126.555357933;10;64.2667922974;104.5675354;18;121.783490896;
94;12;38.0;115.194000244;16;127.206407309;10;64.2783508301;107.6484375;21;121.900856972;
95;12;39.0;119.359420776;16;128.871192575;10;64.2900848389;110.73059845;23;122.019767284;
96;12;42.0;121.20741272;12;130.577988625;11;65.3019714355;110.813835144;22;122.321147203;
97;12;47.6826705933;119.877563477;11;131.325489998;11;64.3321151733;114.024803162;22;122.642596245;
98;12;49.7233963013;122.975852966;13;132.08223033;12;64.3642578125;117.249816895;23;122.983448744;
99;13;51.765247345;126.072799683;12;132.846017718;12;65.3983459473;117.48841095;23;123.342618465;
100;13;53.2249984741;126.168281555;13;133.614556789;12;64.4342651367;120.739830017;23;124.718575478;
101;13;53.0767974854;129.262145996;13;134.385484576;12;65.471862793;125.002998352;22;125.169340611;
102;14;53.1212120056;132.354248047;13;135.156402826;12;67.5109329224;126.276535034;24;126.635465145;
103;14;54.1661720276;136.283218384;14;135.924916506;12;67.6635437012;131.558746338;21;127.234210491;
104;14;55.2115097046;138.408737183;14;136.688667178;12;68.7114257812;136.847671509;19;128.855554104;
105;14;56.2570419312;141.131286621;14;137.445371389;12;70.885559082;140.141113281;17;129.647244453;
106;15;57.3025856018;143.250793457;14;138.192849874;13;70.94972229;146.436691284;16;130.477657318;
107;15;57.3979644775;145.295013428;16;138.929059625;13;72.1477661133;149.731933594;17;131.346664786;
108;15;57.4429855347;146.43296814;18;140.652115703;13;72.234664917;152.024368286;17;132.254259229;
109;14;42.9874725342;143.56803894;19;111.390313029;15;71.3254241943;157.311553955;16;163.200578332;
110;14;47.0312576294;138.621337891;21;113.814422131;15;76.3801116943;158.311553955;18;164.185891747;
111;15;49.7709274292;136.814819336;20;116.324021816;15;78.5185852051;162.311553955;18;165.210540175;
112;15;51.7117805481;135.020858765;22;118.901226044;15;80.621055603;168.59336853;20;166.274823427;
113;15;52.9593772888;133.239654541;24;121.526208758;15;84.7274780273;171.659622192;21;167.378840446;
114;15;54.2114944458;131.880264282;26;124.177988648;15;88.8047714233;171.728027344;22;168.522277594;
115;15;55.465675354;131.124832153;26;126.835312724;15;89.9522323608;176.798522949;22;170.704173326;
116;15;56.7193527222;130.38218689;27;129.477581143;15;93.0704116821;180.871017456;25;171.942663193;
117;15;57.1699638367;129.428085327;28;133.085702777;16;96.6656341553;181.94543457;25;173.214944839;
118;15;58.4150810242;128.842636108;29;135.702807426;16;96.9214935303;186.02166748;26;174.516686559;
119;15;57.6525726318;130.275039673;30;138.25771594;16;98.0516662598;190.099609375;27;175.842111707;
120;15;57.1333312988;131.724304199;31;140.739341617;16;100.184204102;191.179092407;30;177.183989525;
121;15;56.3655281067;134.189239502;32;143.139593601;16;100.300048828;194.259994507;32;178.53374517;
122;15;55.5867919922;136.668365479;33;145.4531883;16;101.45337677;197.342147827;34;179.881698608;
123;15;54.7966880798;138.160003662;35;147.677297473;16;103.588172913;197.425384521;34;182.199129581;
124;15;53.9951705933;139.662216187;35;149.811104059;16;104.666259766;198.509521484;36;183.498939276;
125;15;53.9825210571;141.17288208;36;151.855330348;16;105.776145935;202.59437561;39;184.788337708;
126;15;54.1592445374;142.689712524;37;153.811775684;16;107.831832886;208.032958984;39;186.056976438;
127;15;54.3260192871;144.210296631;38;155.544815898;16;110.635467529;213.167556763;40;187.295719385;
