Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;6;20.0;
5;1;8.0;10.0;6;20.0;1;15.0;10.0;6;20.0;
6;2;9.0;10.5;5;21.0;1;16.0;10.0;6;20.3999996185;
7;2;9.5;10.0;5;21.0199999809;1;17.0;10.1999998093;6;20.7264003754;
8;2;9.5;10.0;5;22.2503967285;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;9.77000045776;10.6000003815;5;23.2989783287;1;18.0916557312;10.9097137451;6;22.7316036224;
10;2;9.998960495;11.1087999344;5;24.1708984375;1;19.0916557312;11.3658018112;6;23.4745616913;
11;2;10.1880407333;11.5289793015;5;25.8259812593;1;20.0916557312;11.7372808456;6;24.0673980713;
12;2;10.5481967926;12.329325676;5;27.1994987726;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;12.1880407333;12.9878778458;5;28.303276062;2;22.7195167542;12.2662630081;5;25.892534256;
14;2;14.1880407333;13.5105419159;5;29.1687028408;2;23.9355201721;12.446267128;5;26.0;
15;2;16.188041687;13.9130096436;5;29.8361686468;2;24.6000003815;12.5;5;26.0;
16;2;17.188041687;14.2154760361;5;30.346829772;2;26.5355205536;12.5;5;26.0;
17;2;18.188041687;14.4385232925;6;30.5363675356;2;27.5355205536;12.5;4;26.0;
18;2;19.188041687;14.5;6;30.604945302;2;28.5355205536;12.5;5;26.0;
19;2;20.188041687;14.5;6;30.6754835844;2;29.5355205536;12.5;5;26.0;
20;2;20.5249996185;14.5;7;30.7479401827;2;29.6000003815;12.5;5;26.0;
21;2;20.5249996185;14.5;7;30.8222635984;2;29.6000003815;12.5;5;26.0;
22;3;20.5249996185;14.5;6;30.8983929157;2;29.6000003815;12.5;4;26.0;
23;3;20.5249996185;14.5;6;30.9762575626;2;29.6000003815;12.5;4;26.0;
24;3;20.5249996185;14.5;7;31.0557770729;2;29.6000003815;12.5;4;26.0;
25;3;18.5249996185;15.5;7;31.1368615627;2;29.6000003815;12.5;4;26.0;
26;3;17.5249996185;16.5;7;31.2194113731;3;29.6000003815;12.5;3;26.0;
27;3;16.5249996185;17.5;7;31.3033182621;3;29.6000003815;12.5;3;26.0;
28;3;15.5249996185;18.5;6;31.3884646893;3;29.6000003815;12.5;3;26.0;
29;3;14.5249996185;19.5;6;32.474725008;3;29.6000003815;12.5;3;26.0;
30;3;15.0;20.5;6;32.7519659996;3;29.6000003815;12.5;3;26.0;
31;3;16.0;21.5;6;34.5651264191;3;29.6000003815;12.5;2;26.0;
32;3;16.0;22.5;7;36.0520128012;3;29.6000003815;12.5;2;26.0;
33;3;16.0;23.5;7;37.2843793631;3;29.6000003815;14.5;3;26.0;
34;3;16.0;24.5;7;38.3378062248;3;29.6000003815;16.5;3;26.0;
35;3;16.0;25.5;7;39.048181057;3;29.6000003815;18.5;5;26.0;
36;3;16.0;26.5;8;39.6782422066;3;29.6000003815;20.5;5;26.0;
37;3;16.0;27.5;9;40.3768348694;3;29.6000003815;22.5;5;26.0;
38;4;16.0;28.5;9;41.1473190784;3;29.6000003815;22.5;6;26.0;
39;4;16.0;29.5;9;41.991300106;3;29.6000003815;22.5;6;26.0;
40;4;16.0;30.5;6;42.9079890251;3;29.6000003815;22.5;7;26.0;
41;4;17.0;29.5;7;43.8935875893;3;29.6000003815;22.5;7;26.0;
42;4;18.0;29.5;8;44.4559288025;3;29.6000003815;22.5;7;26.0;
43;5;19.0;29.5;7;45.1079564095;3;29.6000003815;22.5;7;26.0;
44;5;20.0;29.5;9;45.831445694;3;29.6000003815;22.5;7;26.0;
45;5;21.0;29.5;9;46.6055216789;4;29.6000003815;22.5;5;41.0;
46;5;22.0;29.5;9;47.4076433182;4;30.6000003815;23.5;5;42.75;
47;5;23.0;29.5;10;49.2149577141;4;32.5999984741;25.5;6;43.4393744469;
48;5;24.0032958984;30.2000007629;10;50.0758293867;4;33.5999984741;27.5;6;44.0474858284;
49;6;24.9554672241;32.2000007629;9;50.9054383039;4;33.5999984741;29.5;7;44.5768514872;
