Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;9.0;10.0;4;20.0;1;16.0;10.0;5;20.3999996185;
7;1;9.5;10.0;4;20.0;1;17.0;10.1999998093;5;20.7264003754;
8;1;9.5;10.0;4;20.3999996185;2;18.0358409882;10.3632001877;4;22.8194274902;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;18.6916561127;10.9097137451;4;23.7716035843;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;20.6916561127;11.3658018112;4;24.5557456017;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;22.6916561127;11.7372808456;4;25.1909515858;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;23.7657871246;12.0336990356;5;25.6996334791;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;24.7919197083;12.2662630081;5;26.10437572;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;25.8187599182;12.446267128;5;26.2577478886;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;26.8463039398;12.5;5;26.3048160076;
16;1;14.7228336334;12.3113050461;4;24.9617595673;2;27.874546051;12.5;5;26.3530313969;
17;1;15.7228336334;12.4808797836;4;25.0;2;28.9034748077;12.5;5;26.4023760557;
18;1;16.7228336334;12.5;4;25.0;2;29.841424942;12.5;5;26.4528282881;
19;1;17.625;12.5;4;25.0;2;29.8716964722;12.5;6;26.5043625832;
20;1;17.625;12.5;6;25.0;2;29.9026184082;12.5;6;26.5569496155;
21;1;17.625;12.5;6;25.0;2;29.9341697693;12.5;6;26.6105561256;
22;1;17.625;12.5;6;25.0;2;29.9663333893;12.5;6;26.6651450396;
23;1;17.625;12.5;7;25.0;2;29.99908638;12.5;6;26.72067523;
24;1;17.625;12.5;7;25.0;3;30.0324058533;12.5;5;26.7771017551;
25;1;17.625;12.5;7;25.0;3;30.0662612915;12.5;5;26.8343759775;
26;1;17.625;12.5;7;25.0;3;30.1006259918;12.5;5;26.8924454451;
27;1;17.625;12.5;8;25.0;3;30.1354675293;12.5;5;26.9512542486;
28;1;17.625;12.5;9;25.0;3;30.170753479;12.5;5;27.0107431412;
29;1;17.625;12.5;9;25.0;3;30.206445694;12.5;5;27.0708494186;
30;1;17.625;12.5;8;25.0;3;30.2425098419;12.5;6;27.1315076351;
31;1;15.625;13.5;8;25.0;3;30.2789039612;12.5;6;27.1926498413;
32;1;14.625;14.5;7;25.0;3;30.3155899048;12.5;7;27.2542052269;
33;1;13.625;15.5;7;25.0;3;30.3525238037;14.5;7;27.3161010742;
34;1;12.625;16.5;7;25.0;3;30.3896598816;16.5;7;27.3782629967;
35;1;12.0;17.5;7;25.0;3;30.4269580841;18.5;7;27.4406147003;
36;1;12.0;18.5;8;25.0;3;30.4643688202;20.5;7;27.5030794144;
37;1;12.0;19.5;8;25.0;3;30.5018482208;22.5;7;27.5655794144;
38;1;12.0;20.5;8;25.0;3;30.5393486023;22.5;8;28.628036499;
39;1;12.0;21.5;8;25.0;3;31.5768222809;23.5;7;28.7303724289;
40;1;12.0;22.5;9;25.0;3;32.6142234802;24.5;7;28.8336939812;
41;1;12.0;23.5;9;25.0;3;33.3002166748;25.5;8;28.937926054;
42;1;12.0;24.5;9;25.0;3;33.3627548218;26.5;8;29.0429917574;
43;1;12.0;25.5;9;25.0;3;33.4257965088;27.5;9;29.1488128901;
44;1;12.0;26.5;9;25.0;3;33.4892883301;27.5;9;29.2553098202;
45;1;12.0;27.5;10;25.0;3;33.5531845093;27.5;9;29.3624022007;
46;1;12.0;28.5;11;25.0;3;33.61743927;27.5;10;29.4700086117;
47;1;12.0;29.5;11;25.0;3;33.6820068359;27.5;11;29.5780466795;
48;1;13.0;27.5;12;25.0;3;33.7468261719;27.5;11;29.6864336729;
49;1;12.0;28.5;13;25.0;3;33.8118591309;27.5;12;29.7950861454;
50;1;12.0;29.5;13;25.0;3;33.8770523071;27.5;12;29.9039206505;
