Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;6;20.0;2;15.6000003815;10.0;4;21.0;
6;1;9.0;10.0;6;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;9.5;10.0;5;20.0;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;9.5;10.0;5;20.3999996185;2;18.0358409882;10.3632001877;4;22.8594274521;
9;1;9.59000015259;10.1999998093;5;20.7264003754;2;18.7156562805;10.9097137451;4;23.8127875328;
10;1;9.66343975067;10.3632001877;5;20.9903717041;2;20.7156562805;11.3658018112;4;24.5981152058;
11;1;9.72283363342;10.4951858521;5;22.0419120789;2;22.7156562805;11.7372808456;4;25.2345055342;
12;2;9.95943069458;11.3209562302;3;23.9143505096;2;23.7919197083;12.0336990356;5;25.7443674803;
13;2;11.9478340149;11.4571752548;3;24.6514065266;2;24.8187599182;12.2662630081;5;26.1502821445;
14;2;13.9478340149;11.8107032776;3;25.2438547611;2;25.8463039398;12.446267128;5;26.3048160076;
15;2;15.9478340149;12.0916318893;3;25.7143762112;2;26.874546051;12.5;5;26.3530313969;
16;2;16.9684810638;12.3113050461;3;26.0852768421;2;27.9034748077;12.5;5;26.4023760557;
17;2;17.9756240845;12.4808797836;3;26.1558350325;2;28.9330806732;12.5;5;26.4528282881;
18;2;18.9828968048;12.5;4;26.1887089014;2;29.8716964722;12.5;5;26.5043625832;
19;2;19.8924598694;12.5;4;26.2221269608;2;29.9026184082;12.5;6;26.5569496155;
20;2;19.8999786377;12.5;4;26.2560760975;2;29.9341697693;12.5;6;26.6105561256;
21;2;19.907617569;12.5;4;26.2905418873;2;29.9663333893;12.5;6;26.6651450396;
22;2;19.9153709412;12.5;4;26.3255085945;3;29.99908638;12.5;5;26.72067523;
23;2;19.9232387543;12.5;5;26.3609591722;3;30.0324058533;12.5;5;26.7771017551;
24;3;19.9312152863;12.5;4;26.3968753815;3;30.0662612915;12.5;5;26.8343759775;
25;3;19.625;13.0587501526;4;26.4332377911;3;30.1006259918;12.5;6;26.8924454451;
26;3;19.947479248;12.5;4;26.4700255394;4;30.1354675293;12.5;5;26.9512542486;
27;3;19.625;13.0880098343;5;26.5072168112;4;30.170753479;12.5;5;27.0107431412;
28;3;19.625;13.1028871536;5;26.5447884798;4;30.206445694;12.5;5;27.0708494186;
29;3;19.625;13.1179151535;5;26.5827163458;4;30.2425098419;12.5;5;27.1315076351;
30;3;17.9811115265;13.5;5;26.6209751368;4;30.2789039612;12.5;5;27.1926498413;
31;3;16.9897193909;14.5;5;26.6595385075;4;30.3155899048;12.5;5;27.2542052269;
32;3;15.9983959198;15.5;5;26.6983793974;4;30.3525238037;14.5;5;28.3161010742;
33;3;15.0071353912;16.5;5;27.7374696732;4;31.3896598816;17.5;5;28.3782629967;
34;3;15.3909301758;17.5;5;27.8067804575;4;32.4269561768;20.5;6;28.4406147003;
35;3;16.3997764587;18.5;5;27.8768732548;4;32.4643707275;23.5;6;28.5030794144;
36;3;16.6472969055;19.5;5;27.9477108717;4;32.5018463135;26.5;6;28.5655794144;
37;3;16.6632347107;20.5;5;28.0192545652;4;32.5393486023;27.5;7;28.628036499;
38;3;16.6793327332;21.5;5;28.0914635658;4;32.5768203735;28.2000007629;8;28.690372467;
39;3;16.6955795288;22.5;6;28.164296031;4;32.6142234802;28.2000007629;8;28.7525100708;
40;3;16.7119674683;23.5;6;28.2377080917;4;32.6515045166;28.2000007629;8;28.8143725395;
41;3;16.7284851074;24.5;8;28.3116548061;4;32.688621521;28.2000007629;8;28.8758842945;
42;3;16.7451229095;25.5;8;28.3860898018;4;32.7255325317;28.2000007629;10;28.936971426;
43;3;16.7618694305;26.5;9;28.4609651566;4;32.7621841431;28.2000007629;11;28.9975619316;
44;3;16.778717041;27.5;10;28.5362323523;4;32.798538208;28.2000007629;11;29.0575861931;
45;3;16.7956523895;28.5;11;28.6118414402;4;32.8345527649;28.2000007629;12;29.1169772148;
