Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;4;20.0;1;15.0;10.0;5;20.0;
6;1;9.0;10.0;4;20.0;1;16.0;10.0;5;20.3999996185;
7;1;9.5;10.0;4;20.0;1;17.0;10.1999998093;5;20.7264003754;
8;1;9.5;10.0;4;20.3999996185;2;18.0358409882;10.3632001877;4;22.8194274902;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;18.6916561127;10.9097137451;4;23.8616036177;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;20.6916561127;11.3658018112;4;24.7499927282;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;22.6916561127;11.7372808456;4;25.5051221848;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;23.95429039;12.0336990356;5;26.1508610249;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;25.0626564026;12.2662630081;5;26.7112461329;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;26.182882309;12.446267128;5;27.0402543545;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;27.3158073425;12.5;5;27.2842636108;
16;1;14.7228336334;12.3113050461;4;24.9617595673;2;28.4622135162;12.5;5;27.5518820286;
17;1;15.7228336334;12.4808797836;4;25.0;2;29.6227855682;12.5;5;27.8440244198;
18;1;16.7228336334;12.5;5;25.0;2;30.7064151764;12.5;5;28.1613030434;
19;1;17.625;12.5;5;25.0;2;30.8967819214;12.5;6;28.5039470196;
20;1;17.625;12.5;6;25.0;2;31.1023674011;12.5;6;28.871723175;
21;1;17.625;12.5;7;25.0;2;29.1023674011;13.5;6;29.263862133;
22;1;17.625;12.5;7;25.0;2;29.0;14.5;6;29.6789975166;
23;2;17.625;12.5;6;25.0;3;29.0;15.5;5;30.1151270866;
24;2;17.625;12.5;6;25.0;3;29.0;16.0805892944;5;30.5695996284;
25;2;17.625;12.5;6;25.0;3;29.0;16.3987197876;5;31.0391392708;
26;2;17.625;12.5;7;25.0;3;29.0;16.7273979187;5;31.5199065208;
27;2;17.625;12.5;7;25.0;3;29.0;17.0639343262;6;32.007601738;
28;2;17.625;12.5;7;25.0;3;29.0;17.4053211212;6;32.4976010323;
29;2;17.625;12.5;7;25.0;3;29.0;17.7483215332;6;32.9851250648;
30;2;15.625;13.5;7;25.0;3;29.0;18.0895881653;5;33.465420723;
31;2;14.625;14.5;7;25.0;3;29.0;18.4257946014;5;33.9339466095;
32;2;13.625;15.5;7;25.0;3;29.0;20.4257946014;5;34.3865451813;
33;2;12.625;16.5;7;25.0;3;29.0;22.4257946014;5;35.8195896149;
34;2;12.0;17.5;7;25.0;3;30.0;25.4257946014;6;36.3600891829;
35;2;12.0;18.5;7;25.0;3;31.0;28.4257946014;6;36.8911851645;
36;2;12.0;19.5;6;25.0;3;31.7652587891;31.4257946014;4;37.4127416611;
37;2;12.0;20.5;6;25.0;3;31.8626346588;33.4257965088;5;37.9253447056;
38;2;12.0;21.5;6;25.0;3;32.9710006714;32.4257965088;6;38.430218339;
39;2;12.0;22.5;6;25.0;4;32.0912246704;33.4257965088;5;38.9291007519;
40;2;12.0;23.5;9;25.0;5;32.2241516113;34.4257965088;5;39.4241018295;
41;2;12.0;24.5;9;25.0;5;32.3705596924;35.4257965088;7;39.9175407887;
42;2;12.0;25.5;9;25.0;5;33.5311279297;33.4257965088;7;40.4117801189;
43;2;12.0;26.5;11;25.0;5;32.706413269;34.4257965088;8;40.9090600014;
44;2;12.0;27.5;12;25.0;5;32.8967819214;35.4257965088;8;41.4113366604;
45;2;12.0;28.5;12;25.0;5;33.1023674011;36.4257965088;8;42.871723175;
46;2;12.0;29.5;13;25.0;5;32.1023674011;38.5999984741;8;44.3138620853;
47;2;13.0;27.5;13;25.0;5;34.0;41.5999984741;9;44.8109724522;
48;2;12.0;28.5;14;25.0;5;35.6611862183;43.9394989014;8;45.3316680193;
49;2;12.0;29.5;14;25.0;5;36.3299255371;46.1575622559;9;45.8733104467;
