Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;6;20.0;1;15.0;10.0;5;20.0;
6;1;9.0;10.0;6;20.0;1;16.0;10.0;4;20.3999996185;
7;2;9.5;10.3000001907;5;21.0;1;17.0;10.1999998093;4;20.7264003754;
8;2;9.72500038147;10.0;4;21.5299996138;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;9.84424972534;10.1999998093;4;22.0018314123;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;9.95041179657;10.3632001877;4;22.4280958176;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;10.0463218689;10.4951858521;4;23.7177560329;2;21.0916557312;11.7372808456;3;25.0673980713;
12;2;10.3364953995;11.0209560394;3;24.8637619019;2;23.0916557312;12.0336990356;4;25.5325260162;
13;2;12.1614513397;11.4571752548;3;25.8837099075;2;24.6916561127;12.2662630081;4;25.892534256;
14;2;14.1614513397;11.8107032776;3;26.8016016483;2;25.6916561127;12.446267128;4;26.0;
15;2;16.1614513397;12.0916318893;3;27.6436917782;2;26.6916561127;12.5;4;26.0;
16;2;16.7228336334;13.2176294327;3;28.4353666306;2;27.6916561127;12.5;4;26.0;
17;2;18.5043945312;12.4808797836;3;28.9781968594;2;28.6916561127;12.5;4;26.0;
18;2;19.6179275513;12.5;4;29.5360116959;2;29.6000003815;12.5;4;26.0;
19;2;20.6456031799;12.5;4;30.1467399597;2;29.6000003815;12.5;5;26.0;
20;2;20.7830162048;12.5;4;30.8082637787;2;29.6000003815;12.5;5;26.0;
21;2;20.9318599701;12.5;4;31.5163917542;2;29.6000003815;12.5;5;26.0;
22;2;21.0911884308;12.5;4;32.264708519;2;29.6000003815;12.5;5;26.0;
23;3;21.2595596313;12.5;4;33.0445957184;2;29.6000003815;12.5;5;26.0;
24;4;21.4350337982;12.5;3;33.8454675674;2;29.6000003815;12.5;5;26.0;
25;4;19.625;13.5;4;34.6552286148;3;29.6000003815;12.5;4;26.0;
26;4;19.625;14.5;4;35.4609355927;3;29.6000003815;12.5;4;26.0;
27;4;19.625;15.5;4;36.2495918274;3;29.6000003815;12.5;4;26.0;
28;4;18.625;14.5;5;37.0089855194;3;29.6000003815;12.5;4;26.0;
29;5;16.625;16.5;4;37.7284460068;3;29.6000003815;12.5;4;26.0;
30;5;15.625;18.5;4;38.399433136;3;29.0;13.0;5;26.0;
31;5;14.625;20.5;4;39.0158834457;3;29.0;13.0;5;26.0;
32;5;14.0;22.5;4;39.5742921829;3;29.0;13.0;5;26.0;
33;5;15.0;21.5;4;40.0735645294;3;29.0;15.0;5;26.0;
34;5;16.0;21.5;4;41.5146827698;3;29.0;17.0;5;26.0;
35;5;18.0;22.2000007629;4;41.9302713871;3;29.0;19.0;5;27.0;
36;5;19.5775604248;22.2210006714;4;43.2947256565;3;30.0;22.0;5;27.0199999809;
37;5;21.6526794434;23.2000007629;4;43.6525733471;3;31.0;25.0;6;27.0401959419;
38;5;21.6526794434;24.5;4;43.9698836803;3;31.0;26.0;6;27.0605818033;
39;5;23.6526794434;26.0432910919;4;44.251590848;3;31.0;27.0;7;27.0811508894;
40;5;24.9127426147;26.2864875793;5;45.3558163643;3;31.0;28.0;7;27.1018965244;
41;6;23.6526794434;29.8490715027;4;45.4739683867;3;31.0;28.5509490967;7;27.1228116751;
42;6;23.6526794434;31.0762901306;4;45.5950078964;3;31.0;28.5614051819;9;27.1438889503;
43;6;23.0;34.0165061951;5;45.7189114094;3;31.0;28.5719451904;9;27.1651208401;
44;6;23.0;36.1032409668;5;45.8456474543;3;31.0;28.5825614929;9;27.1864993572;
45;6;24.0;35.1919517517;5;45.975176692;3;31.0;28.5932502747;10;27.2080165148;
46;6;25.0;38.1919517517;5;46.1074515581;3;31.0;28.6040077209;11;27.2296639681;
47;6;26.6098804474;41.1919517517;5;46.2424163818;3;31.0;28.6148319244;11;27.2514331341;
