Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;6;20.0;
4;1;8.0;11.0;4;20.0;1;14.0;10.0;6;20.0;
5;1;8.0;10.0;4;20.0;1;15.0;10.0;6;20.0;
6;1;9.0;10.0;4;20.0;1;16.0;10.0;6;20.3999996185;
7;1;9.5;10.0;4;20.0;1;17.0;10.1999998093;6;20.7264003754;
8;1;9.5;10.0;4;20.3999996185;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;9.59000015259;10.6999998093;3;21.7264003754;1;18.0916557312;10.9097137451;6;22.7316036224;
10;2;9.66343975067;10.8632001877;3;22.0603717566;1;19.0916557312;11.3658018112;6;23.4745616913;
11;2;9.72283363342;11.0301856995;3;23.2181631327;1;20.0916557312;11.7372808456;6;24.0673980713;
12;2;9.95943069458;11.6090812683;3;24.206153512;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;11.7228336334;12.1030769348;3;25.0386203527;1;21.7195167542;12.2662630081;6;24.892534256;
14;2;13.7228336334;12.5193099976;3;25.7362861633;1;21.9355201721;12.446267128;6;25.0;
15;2;15.7228336334;12.8681430817;3;26.3223462105;1;22.0;12.5;6;25.0;
16;2;16.7228336334;13.1611728668;3;26.8195756674;2;24.9355201721;12.5;5;26.0;
17;2;17.7228336334;13.4097881317;5;27.0276610851;2;26.9355201721;12.8000001907;5;26.0499999523;
18;3;18.7228336334;13.5138301849;4;27.2095897198;2;28.9355201721;12.8149995804;6;26.1019749641;
19;3;19.625;13.6047945023;4;27.4038217068;2;30.9355201721;12.8305921555;6;26.1559499502;
20;3;19.625;13.7019109726;7;27.6104586124;2;32.0;12.8467845917;6;26.2119446993;
21;4;19.625;14.0662746429;5;32.8294641972;2;33.0;12.5;6;26.269973278;
22;4;20.625;14.197678566;6;33.2106466293;2;34.0;12.5;6;26.3300433159;
23;4;21.625;14.3363876343;6;33.6004168987;2;34.7980270386;12.5;5;26.3921557665;
24;4;22.625;14.4821853638;6;33.9978606701;2;34.8352928162;12.5;6;26.4563041925;
25;4;23.2569885254;14.6347408295;7;34.4019083977;3;33.8352928162;12.5;5;26.5224741697;
26;4;23.2987670898;14.7936115265;7;34.81133461;3;32.8352928162;12.5;5;26.5906432867;
27;5;21.3392848969;15.9582309723;6;50.2247643471;4;30.8352928162;13.2953214645;4;26.6607804298;
28;5;19.625;19.1279201508;6;51.3906812668;4;29.8352928162;13.3303899765;4;26.7328453064;
29;5;19.625;21.1279220581;6;52.4768209457;4;29.0;13.3664226532;4;26.8067884445;
30;5;20.625;20.9688873291;6;53.4806137085;4;29.0;13.4033946991;4;26.8825509548;
31;5;20.0;23.2385654449;6;54.4027776718;4;29.0;13.4412755966;4;26.9600640535;
32;5;21.0;25.5103187561;6;55.246489048;4;30.0;12.5;4;27.0392494202;
33;5;22.0;27.3528022766;7;56.0165481567;4;30.2235488892;14.5;4;27.120018959;
34;5;24.0;26.6238250732;8;56.7186293602;4;30.2720108032;16.5;4;27.2022752762;
35;5;25.5750045776;27.3217506409;9;57.3586912155;4;30.3213653564;18.5;4;27.2859115601;
36;5;25.6790885925;28.5855579376;9;57.8488402367;4;30.371547699;20.5;4;27.3708124161;
37;5;23.7142601013;30.8434791565;9;58.208937645;4;30.4224872589;22.5;5;27.4568536282;
38;5;23.7000007629;33.0941543579;10;58.5549988747;4;30.474111557;22.5;5;27.5439035892;
39;5;24.7000007629;32.3363685608;10;58.8545341492;4;30.526342392;22.5;6;27.6318233013;
40;5;23.7000007629;34.5690803528;9;59.1015958786;4;30.5790939331;22.5;5;27.7204678059;
41;5;23.7000007629;36.7914352417;10;59.3364124298;4;30.6322803497;22.5;4;27.8096864223;
42;5;23.7000007629;38.802772522;11;59.5584602356;4;30.6858119965;22.5;4;27.8993241787;
43;5;23.7000007629;40.0026130676;11;59.7674188614;4;30.7395935059;22.5;4;27.989222765;
44;5;25.7000007629;41.0026130676;12;59.9631586075;4;30.7935333252;22.5;4;29.079221487;
45;5;27.7000007629;43.0026130676;12;60.1457242966;4;30.0;24.5;4;29.1891586781;
46;5;28.7999992371;44.2026138306;13;60.3153114319;5;32.0;27.0845794678;4;30.2990684509;
47;5;29.7999992371;45.2026138306;13;60.4722452164;5;33.0;29.1294364929;4;30.4587842226;
48;5;30.7999992371;46.2026138306;14;60.6169576645;5;33.6300010681;31.1741008759;4;31.6201158762;
49;6;31.4249992371;46.1552619934;14;60.7499647141;5;34.6611862183;34.2184944153;4;31.8229268789;
50;6;31.4249992371;45.2749671936;14;60.8718423843;5;35.6935691833;36.8134880066;5;32.0282635689;
51;6;31.4249992371;44.3846588135;16;60.983212471;5;35.7271652222;37.8675689697;5;32.2359895706;
52;6;31.4249992371;43.4848899841;16;61.0;5;35.7619857788;38.9212341309;5;33.5065357685;
53;6;31.4249992371;42.5;17;61.0;5;36.4208831787;40.474407196;7;34.565307498;
54;7;31.4249992371;41.5;16;61.0;6;36.9515342712;41.5463752747;6;35.4469264746;
55;7;31.4249992371;41.5;17;62.0;6;38.3747520447;39.291267395;6;36.1874032021;
56;7;32.4249992371;42.5;18;62.0900000334;6;39.7121925354;40.2277832031;8;36.6718741655;
57;7;33.4249992371;43.5;18;62.1871190071;6;40.3612098694;40.3682594299;8;36.9842710495;
58;7;33.7811355591;44.5;18;62.2917383909;6;35.2662200928;43.3981170654;8;37.3050545454;
59;7;33.8125228882;45.5;19;62.4042263031;6;35.7999992371;43.5205612183;10;37.634111166;
60;8;33.8462677002;46.5;18;63.5249304771;6;33.7999992371;44.8170547485;10;37.9712642431;
61;8;34.8824806213;47.5;18;63.7841694355;6;34.7999992371;43.9856338501;11;38.3162667751;
62;8;35.9212493896;48.5;18;64.0676546097;6;35.7999992371;44.1581344604;15;38.6687955856;
63;8;35.9626655579;49.5;20;64.3770494461;6;33.7999992371;45.3343963623;16;39.0284479856;
64;9;36.0067977905;50.5;19;66.6321306229;7;34.7999992371;44.5142250061;10;50.8947371244;
65;9;36.4555130005;52.2700004578;19;68.5901087523;7;38.7999992371;41.4215278625;10;51.8995923996;
66;9;36.8300552368;52.9102897644;19;70.2987706661;7;42.744354248;42.8932189941;11;52.8679093122;
67;9;37.1414413452;53.4381217957;19;71.808142662;7;36.7999992371;46.9589195251;14;53.7945100069;
68;10;37.9517745972;53.8717803955;18;73.0023477077;7;37.7999992371;48.8349533081;14;54.6760501862;
69;10;37.5822792053;55.1544113159;18;73.8005030155;8;40.7999992371;46.0938796997;14;55.5108950138;
70;10;35.6533813477;57.3287963867;19;74.6283321381;8;36.7999992371;50.1629257202;16;56.2812486887;
71;10;34.7279586792;58.9715194702;21;75.4870016575;9;38.7999992371;53.2328567505;15;57.9741219282;
72;10;33.805809021;60.4223632812;20;76.376704216;10;38.7999992371;54.5097999573;14;58.7750663757;
73;10;32.8866882324;61.8845787048;20;77.2217445374;10;38.7999992371;51.2062492371;15;59.5572705269;
74;10;32.6999969482;61.930355072;23;78.0574703217;10;39.7999992371;53.0;14;60.3257758617;
75;10;33.6999969482;62.930355072;24;78.9297032356;10;37.7999992371;56.0;14;62.0858031511;
76;12;34.6999969482;63.930355072;23;79.8319993019;9;39.7999992371;57.0;15;62.8442717791;
77;15;36.6999969482;66.9303588867;18;88.7380565405;7;37.7999992371;49.0;17;56.3344435692;
78;15;40.7000007629;71.9303588867;19;90.0139477253;7;35.7999992371;52.0;18;57.8157014847;
79;15;42.7000007629;76.9303588867;19;93.4487740993;7;37.7999992371;54.0;19;58.336742878;
80;15;41.0149993896;85.630355835;20;96.5558005571;7;39.7999992371;59.0;19;58.8683457375;
81;15;42.1531410217;92.6862487793;20;99.3760969639;7;37.7999992371;64.0;19;59.4107239246;
82;15;43.3050117493;98.1916427612;20;101.95553863;7;38.7999992371;66.1165847778;21;59.9640957117;
83;15;44.6804618835;99.4212799072;20;104.164137721;8;40.7999992371;66.1751403809;20;60.5286492109;
84;15;46.0027618408;101.131378174;19;107.10904026;8;37.7999992371;68.6327819824;20;61.1044963598;
85;15;47.5366897583;103.703887939;20;109.023804069;8;36.7999992371;70.6893692017;19;61.6916275024;
86;14;47.9331741333;104.703887939;20;112.869543552;9;36.7999992371;69.7447967529;17;62.2898554802;
87;14;50.34582901;108.703887939;21;114.69920361;9;34.7999992371;71.7989807129;17;62.8987624645;
88;15;53.7719268799;113.703887939;21;117.366902947;9;33.7999992371;73.8518066406;17;63.5176469088;
89;16;55.208065033;120.058868408;20;118.955497146;9;34.7999992371;70.8518066406;17;64.1454786062;
90;16;57.6502418518;124.058868408;20;120.492807269;9;33.7999992371;72.4000015259;18;64.780862093;
91;16;58.0939598083;128.058868408;21;121.966172099;9;30.7999992371;75.4000015259;18;65.4062287807;
92;16;57.5344429016;134.85887146;22;123.373237848;9;30.7999992371;75.4000015259;18;66.0911550522;
93;16;57.9139671326;137.058868408;19;124.712385893;9;28.7999992371;78.0933227539;18;67.8145188093;
94;16;59.5683326721;141.058868408;20;126.982696772;10;27.7999992371;83.4000015259;18;69.566871047;
95;16;63.0255203247;143.058868408;21;128.02343905;10;26.7999992371;86.7500152588;18;71.3313962221;
96;16;66.365486145;147.058868408;23;129.003876567;10;25.7999992371;88.7039031982;18;73.0909621716;
97;16;70.3850250244;153.914581299;25;129.94398272;10;25.7999992371;89.0543289185;18;75.8289253712;
98;16;74.3295440674;158.964202881;27;130.807697296;10;26.0;91.0543289185;22;77.569881916;
99;16;76.8704299927;161.01449585;28;131.565373778;10;26.0;92.4543304443;21;79.2614791393;
100;16;76.6768264771;166.06539917;32;132.289237857;10;26.0;92.1363372803;30;80.8924922943;
