Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;6;20.0;1;15.0;10.0;5;20.0;
6;1;9.0;10.0;6;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;9.5;10.0;6;20.0;2;17.6000003815;10.1999998093;4;21.7964004278;
8;1;9.5;10.0;6;20.3999996185;2;18.0778408051;10.3632001877;4;22.9849785566;
9;1;9.59000015259;10.1999998093;6;20.7264003754;2;18.7909870148;10.9097137451;4;24.0001246929;
10;1;9.66343975067;10.3632001877;6;20.9903717041;2;20.7909870148;11.3658018112;4;24.8538434505;
11;2;9.72283363342;10.7951860428;5;23.0419120789;2;22.7909870148;11.7372808456;4;25.5655838251;
12;2;10.184431076;11.0209560394;5;23.944350481;2;23.9905662537;12.0336990356;5;26.1580847502;
13;2;11.954583168;11.4571752548;5;24.6819975376;2;24.0916557312;12.5913743973;5;26.6542243958;
14;2;13.9545841217;12.1288805008;5;25.2750298977;2;25.0916557312;12.7986049652;5;26.9068236351;
15;2;15.9545841217;12.0916318893;5;25.746127367;2;27.0916557312;12.5;5;27.0611462593;
16;2;16.9756240845;12.3113050461;4;26.1175945997;2;28.3283424377;12.5;5;27.2247776985;
17;2;17.9828968048;12.4808797836;4;26.1887089014;2;29.4265213013;12.5;5;27.3977591991;
18;2;18.7228336334;12.8566131592;5;26.2221269608;2;30.4386558533;12.5;6;27.5800426006;
19;2;19.8999786377;12.5;5;26.2560760975;2;30.5480251312;12.5;6;27.7714805603;
20;2;19.625;13.0024299622;6;26.2905418873;2;30.6628875732;12.5;6;27.9718174934;
21;2;19.625;13.0162162781;6;26.3255085945;2;29.0;13.5;6;28.1806821823;
22;2;19.9232387543;12.5;6;26.3609591722;3;29.0;14.090341568;5;28.3975830078;
23;2;19.625;13.0443840027;7;26.3968753815;3;29.0;14.1987915039;5;28.6219055653;
24;2;19.625;13.0587501526;7;26.4332377911;3;29.0;14.3109531403;5;28.8529140949;
25;2;19.947479248;12.5;7;26.4700255394;3;29.0;14.4264574051;5;29.089756012;
26;2;19.625;13.0880098343;7;26.5072168112;3;29.0;14.544878006;5;29.3314704895;
27;3;17.9641227722;13.5;6;26.5447884798;3;29.0;14.6657352448;5;29.5770010948;
28;3;16.9725780487;14.5;6;26.5827163458;3;29.0;14.7885007858;6;29.8252120018;
29;3;15.9811115265;15.5;6;26.6209751368;3;29.0;14.9126062393;6;30.0749063492;
30;3;14.9897193909;16.5;7;26.6595385075;3;29.0;15.0374526978;6;30.3248500824;
31;3;14.3733959198;17.5;7;26.6983793974;3;29.0;15.1624250412;6;30.5737948418;
32;3;14.3821353912;18.5;7;26.7374696732;3;29.0;17.1624259949;7;30.8205022812;
33;3;14.3909301758;19.5;7;26.7767804861;3;29.0;19.1624259949;7;31.0637698174;
34;3;14.3997755051;20.5;7;26.8162822723;3;29.0;21.1624259949;7;31.3024535179;
35;3;14.4086637497;21.5;7;26.8559447527;3;29.0;23.1624259949;7;32.5354895592;
36;3;14.4175872803;22.5;7;27.8957372904;3;30.0;26.1624259949;8;32.7919123173;
37;3;15.4265403748;23.5;7;27.9656285048;3;31.0;27.8809566498;8;33.0414597988;
38;3;16.4355163574;24.5;8;29.3248906136;3;31.0;28.9904346466;9;33.2833964825;
39;3;16.4532165527;25.5;7;30.4207246304;3;31.0;30.0958156586;9;33.5171153545;
40;3;16.4712810516;26.5;8;31.287478447;3;31.0;31.1968002319;10;33.7421401739;
41;3;16.4896869659;27.5;9;31.9662414789;4;31.0;31.8710708618;10;33.95812428;
42;4;16.5084114075;28.5;8;32.4973908663;5;31.0;31.9790611267;9;34.1648459435;
43;4;16.0;29.5;9;32.651945591;5;31.0;31.4713592529;10;34.3621990681;
44;4;16.5467090607;30.5;10;32.7726435661;5;31.0;32.181098938;10;34.5501844883;
45;4;16.5662269592;31.5;10;32.8947722912;5;31.0;32.2750930786;10;34.7288985252;
