Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;5;20.0;1;13.0;10.0;5;20.0;
4;2;8.0;11.3000001907;4;21.0;1;14.0;10.0;5;20.0;
5;2;8.14999961853;10.0;4;21.0299999714;1;15.0;10.0;5;20.0;
6;2;9.23174953461;10.0;4;21.0605909824;1;16.0;10.0;5;20.3999996185;
7;2;9.73863315582;10.0;4;21.091766119;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.74564743042;10.0;4;21.534434557;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.84524822235;10.1999998093;4;21.9046876431;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;9.92855453491;10.3632001877;4;22.2136896849;2;20.6916561127;11.3658018112;4;24.5145616531;
11;2;9.9980802536;10.4951858521;4;23.3236640692;2;22.6916561127;11.7372808456;4;25.1485819817;
12;2;10.2478246689;11.0209560394;4;24.2565786839;2;23.7403659821;12.0336990356;5;25.6560795307;
13;2;12.0248346329;11.4571752548;4;25.0261526108;2;24.7657871246;12.2662630081;5;26.0596417189;
14;2;14.0248346329;11.8107032776;4;25.6525614262;2;25.7919197083;12.446267128;5;26.211841464;
15;2;16.0248355865;12.0916318893;4;26.1584771872;2;26.8187599182;12.5;5;26.2577478886;
16;2;17.068403244;12.3113050461;4;26.5661897659;2;27.8463039398;12.5;5;26.3048160076;
17;2;18.0838298798;12.4808797836;4;26.6749540567;2;28.874546051;12.5;5;26.3530313969;
18;2;19.0996990204;12.5;5;26.7473965883;2;29.8118190765;12.5;5;26.4023760557;
19;2;20.018163681;12.5;5;26.8217064142;2;29.841424942;12.5;6;26.4528282881;
20;3;20.0348834991;12.5;4;26.8978226185;2;29.8716964722;12.5;6;26.5043625832;
21;3;20.0520095825;12.5;4;26.9756746292;2;29.0;13.5;6;26.5569496155;
22;3;20.0695266724;12.5;4;27.0551822186;2;29.0;13.5898647308;6;26.6105561256;
23;3;20.0874156952;12.5;4;27.1362555027;2;29.0;13.6273889542;6;26.6651450396;
24;3;20.1056575775;12.5;5;27.2187950611;2;29.0;13.6656017303;6;26.72067523;
25;3;20.1242294312;12.5;5;27.3026921749;2;29.0;13.7044725418;6;26.7771017551;
26;3;20.1431064606;12.5;5;27.3878297806;3;29.0;13.743970871;5;26.8343759775;
27;3;20.1622619629;12.5;5;27.4740822315;3;29.0;13.7840633392;5;26.8924454451;
28;3;20.1816692352;12.5;5;27.5613162518;3;29.0;13.8247117996;5;26.9512542486;
29;3;18.2012958527;13.5;5;27.6493918896;3;29.0;13.8658781052;5;27.0107431412;
30;3;17.221113205;14.5;5;28.7381625175;3;29.0;13.9075202942;5;27.0708494186;
31;3;17.2410869598;15.5;5;28.8474769592;3;29.0;13.9495944977;6;27.1315076351;
32;3;17.261182785;16.5;5;28.957375288;3;29.0;13.9920549393;6;27.1926498413;
33;3;16.8904094696;17.5;5;29.0676926374;3;29.0;15.9920558929;6;27.2542052269;
34;3;16.9152317047;18.5;5;29.1782611609;3;29.0;17.9920558929;6;27.3161010742;
35;3;16.9401092529;19.5;5;29.2889125347;3;29.0;19.9920558929;6;27.3782629967;
36;3;16.9650058746;20.5;5;29.3994778395;3;29.0;21.9920558929;5;27.4406147003;
37;3;16.9898815155;21.5;5;29.5097897053;3;29.0;23.9920558929;5;28.5030794144;
38;3;17.0147018433;22.5;6;29.6196827888;3;30.0;25.252155304;6;28.6155793667;
39;3;17.0394287109;23.5;6;29.7289950848;3;31.0;26.2959060669;6;28.7300114632;
40;3;17.0640239716;24.5;6;29.8375691175;3;31.6611843109;27.3396263123;7;28.8463224173;
41;3;17.0884532928;25.5;7;29.945253253;3;31.6935691833;28.3832607269;7;28.9644547701;
42;4;17.1126823425;26.5;6;30.0519018173;4;31.7271671295;29.4267578125;7;29.0843458176;
43;4;17.1366767883;27.5;6;30.1573764086;4;31.7619838715;29.4700603485;8;29.2059276104;
44;4;17.1604099274;28.5;6;30.2615468502;4;31.7980270386;29.5131187439;8;29.3291271925;
45;4;17.1838474274;29.5;6;30.3642917871;4;31.8352928162;29.5558795929;8;29.4538661242;
46;4;18.2069664001;27.5;7;30.4654978514;4;31.8737831116;29.5982933044;8;29.5800603628;
47;4;17.2297363281;28.5;7;30.5650628805;4;31.9134845734;29.6403102875;9;29.7076205015;
48;4;17.2521400452;29.5;7;30.6628932953;5;31.9543857574;29.6818847656;8;30.8364510536;
49;4;18.2741508484;29.5;8;30.7589060068;5;32.9964675903;30.7229690552;8;31.0564507246;
50;4;19.2957553864;30.5;8;30.8530277014;5;34.0397071838;31.7635231018;8;31.2846310139;
51;4;19.0;31.5;8;30.9451949596;5;34.7963447571;32.8035049438;10;31.5212603807;
52;4;21.0;32.5;9;31.0353549719;5;34.9045715332;33.842880249;10;31.7665878534;
53;4;21.0;33.5;10;31.1234637499;5;35.018573761;34.8816070557;10;33.1029242277;
54;4;21.625;34.5;10;31.2094869614;5;35.7469329834;35.4672927856;11;34.2317910194;
55;4;22.9667301178;31.5;11;31.2933990955;5;36.3507575989;35.9430351257;11;35.1877726316;
56;4;22.6942234039;31.5;10;31.3751834631;5;36.8509750366;36.3258972168;11;36.006803751;
57;4;21.9768505096;30.5;10;31.4548307657;5;37.269329071;36.6336212158;11;37.5738990307;
58;4;21.625;31.5;10;31.532340169;5;38.5370063782;37.808555603;11;38.0528129339;
59;4;21.9869499207;30.5;11;31.6077167988;6;39.7044296265;38.8924713135;11;38.5493000746;
60;4;22.625;29.5;10;31.6533719301;6;38.3263397217;40.9754219055;10;39.0631752014;
61;4;23.1220092773;27.5;10;31.6756366491;6;38.3790931702;42.4607467651;11;39.5940936804;
62;4;23.1270179749;27.5;12;31.6978281736;7;38.4322814941;43.6562156677;7;68.8915345669;
63;4;23.1320114136;27.5;12;31.7199368477;7;39.4858093262;45.5849838257;8;72.9766584635;
64;5;24.1369857788;28.5;11;32.7419531345;8;40.5395927429;46.8438873291;7;76.3715318441;
65;5;25.1419391632;29.5;12;32.9238677025;8;40.5935325623;48.1096038818;6;80.0376642942;
66;5;24.75;31.5;13;34.4970539808;8;41.6475334167;50.3816070557;7;82.1279953718;
67;5;25.0537490845;33.3873176575;13;35.828322053;8;42.7014961243;52.6592750549;7;83.8140993118;
68;5;24.5423927307;34.6171875;13;36.95502913;8;42.7553215027;56.8394317627;9;85.0749200583;
69;6;24.2972049713;36.9937896729;13;37.9213762283;8;42.808921814;60.1037025452;9;85.8783125877;
70;6;25.856502533;34.2754020691;14;38.7708541155;8;42.8621940613;63.3799514771;11;86.7035502195;
71;6;26.1889190674;34.4822807312;14;39.2774662971;8;42.9150466919;65.6675338745;12;87.5488528013;
72;6;26.22473526;34.5;16;39.7866342068;9;42.9673919678;67.9656448364;12;88.4121015072;
73;6;26.2518253326;34.5;16;40.3358268738;9;43.0191421509;70.2733001709;13;89.2908321619;
74;6;26.2781524658;34.5;17;40.9263298512;9;43.0702133179;72.5893249512;13;90.1822366714;
75;6;26.3037185669;34.5;17;41.5584352016;9;43.1205291748;74.9123840332;13;91.0831745863;
76;6;26.3285198212;34.5;17;43.4820468426;9;43.1700134277;77.2409667969;13;91.9901961088;
77;6;26.6135597229;35.0800018311;17;45.1596550941;9;43.2185974121;79.2375869751;17;92.8995780945;
78;6;26.8295707703;35.5082702637;17;46.6039597988;9;43.2662200928;80.6185531616;17;94.8073751926;
79;6;25.1171417236;37.8158721924;18;46.9362969398;9;44.3128242493;80.9531326294;16;95.7418385744;
80;7;26.5423259735;35.6342849731;17;47.3572440147;9;45.3583564758;82.2858352661;15;96.9967718124;
81;7;26.7703437805;35.4708557129;18;47.8492226601;9;45.4027709961;83.7383499146;18;98.2841385603;
82;8;26.184720993;36.3237686157;17;48.3930478096;9;45.4460296631;85.1977462769;18;99.5960464478;
