Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;2;6.0;14.3000001907;3;21.0;1;13.0;10.0;4;20.0;
2;2;7.15000009537;13.0;3;21.1200000048;1;13.0;10.0;5;20.0;
3;2;8.16800022125;12.0;3;21.2530560493;1;13.0;10.0;5;20.0;
4;2;8.18795871735;11.0;3;21.4002518654;1;14.0;10.0;5;20.0;
5;2;8.21003818512;10.0;3;21.5626775026;1;15.0;10.0;5;20.0;
6;2;9.35160255432;10.0;3;21.7414059639;1;16.0;10.0;5;20.3999996185;
7;2;9.89181613922;10.0;3;21.9374637604;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.9359292984;10.0;3;22.5711705685;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;10.0785140991;10.1999998093;3;23.1543953419;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;10.2097387314;10.3632001877;3;23.699334383;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;10.3323497772;10.4951858521;3;25.1651031971;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;10.6621484756;11.0209560394;3;26.5021727085;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;12.5300931931;11.4571752548;4;27.7263121605;1;22.0916557312;12.2662630081;6;24.892534256;
14;2;14.5300941467;11.8107032776;4;28.8585500717;1;23.0916557312;12.446267128;6;25.0;
15;2;16.5300941467;12.0916318893;4;29.9208650589;1;24.0916557312;12.5;6;25.0;
16;2;17.9149398804;12.3113050461;4;30.9329853058;1;25.0916557312;12.5;6;25.0;
17;2;19.0663604736;12.4808797836;4;31.6894907951;1;26.0916557312;12.5;6;25.0;
18;2;20.2279682159;12.5;5;32.4461064339;1;27.0;12.5;7;25.0;
19;2;21.3003730774;12.5;5;33.2319602966;1;27.0;12.5;7;25.0;
20;2;21.477191925;12.5;5;34.0360612869;1;27.0;12.5;6;25.0;
21;2;21.6581134796;12.5;5;34.8460483551;1;27.0;12.5;6;25.0;
22;2;21.8403606415;12.5;5;35.6488904953;1;27.0;12.5;6;25.0;
23;2;22.0209999084;12.5;5;36.4317016602;1;27.0;12.5;6;25.0;
24;2;22.1971321106;12.5;5;37.1825695038;1;27.0;12.5;6;25.0;
25;2;22.3660774231;12.5;6;37.8912820816;1;27.0;12.5;6;25.0;
26;2;22.5255393982;12.5;7;38.5498609543;1;27.0;12.5;6;25.0;
27;2;22.6737174988;12.5;8;39.1528482437;1;27.0;12.5;6;25.0;
28;3;18.6737174988;14.5;7;39.6973295212;1;27.0;12.5;6;25.0;
29;3;18.6737174988;14.5;7;40.1827335358;1;27.0;12.5;7;25.0;
30;3;19.625;15.5;7;40.6104717255;1;27.0;12.5;7;25.0;
31;3;19.625;16.5;7;40.9834880829;1;27.0;12.5;7;25.0;
32;3;19.625;17.5;7;41.3057975769;1;27.0;12.5;7;25.0;
33;3;18.625;16.5;7;41.5820503235;1;27.0;12.5;7;25.0;
34;3;18.625;16.5;7;41.8171749115;1;27.0;12.5;7;25.0;
35;3;17.625;15.5;7;42.0;1;27.0;13.5;7;25.0;
36;3;18.625;16.5;7;42.0;1;27.0;14.5;7;25.0;
37;3;19.625;17.5;7;42.0;1;27.0;15.5;8;25.0;
38;3;19.625;18.5;7;42.0;1;27.0;16.5;9;25.0;
39;3;19.625;19.5;8;42.0;1;27.0;17.5;9;25.0;
40;3;19.625;20.5;8;42.0;1;27.0;17.5;9;25.0;
41;3;19.625;21.5;8;42.0;1;27.0;17.5;9;25.0;
42;3;20.625;23.2000007629;7;43.0;1;27.0;17.5;10;25.0;
43;3;21.625;23.5;7;43.0399999619;1;27.0;17.5;11;25.0;
44;3;22.625;22.2280006409;7;43.0811839104;3;28.0;18.5;9;26.0;
45;3;23.625;23.2280006409;7;43.1235535145;3;29.0;19.5;9;26.1200000048;
46;3;24.625;24.2280006409;7;43.1671074629;3;29.672000885;20.5;9;26.2530560493;
47;3;22.8875999451;27.2280006409;8;43.211841464;3;29.751832962;21.5;10;26.4002518654;
48;3;21.8976650238;30.2280006409;8;43.2577478886;3;29.8401508331;22.5;10;26.5626775026;
49;3;21.9079933167;32.5;8;43.3048160076;3;29.9376068115;22.5;9;26.7414059639;
50;3;21.9185829163;33.5;10;43.3530313969;3;30.0448436737;22.5;9;26.9374637604;
51;4;21.9294319153;34.5;10;43.4023760557;3;30.1624774933;22.5;9;27.1517963409;
52;4;21.9405345917;35.5;10;43.4528282881;3;30.2910785675;22.5;9;27.3852276802;
53;4;21.9518871307;36.5;10;43.5043625832;3;30.431137085;22.5;9;28.6384141445;
54;4;21.9634819031;37.5;11;43.5569496155;3;31.5830478668;23.5;9;28.951795578;
55;4;21.9753131866;38.5;11;43.6105561256;3;32.7470779419;24.5;9;29.2867274284;
56;4;22.9873752594;36.5;11;43.6651450396;3;32.923324585;25.5;11;30.6967417002;
57;4;23.625;36.5;12;43.72067523;3;33.7309379578;27.0;11;31.9148734808;
58;4;22.0121517181;36.5;12;43.7771017551;3;34.4215888977;28.3899993896;11;32.9748500586;
59;4;22.024848938;37.5;12;43.8343759775;3;35.0154800415;29.328453064;11;33.9112052917;
60;4;21.625;38.5;13;43.8924454451;3;35.5332984924;29.5875968933;12;34.6069842577;
61;4;22.625;36.5;12;43.9512542486;3;35.9048538208;29.7161140442;14;35.1434124708;
62;4;21.625;37.5;14;44.0107431412;4;36.1788635254;29.75598526;14;35.6976604462;
63;4;21.625;38.5;15;44.0708494186;4;36.4616241455;29.7974739075;14;36.2658170462;
64;4;22.625;36.5;15;44.1315076351;4;36.750793457;29.8405780792;14;36.8435101509;
65;4;21.625;37.5;15;44.1926498413;4;37.043762207;29.8852882385;15;37.4260479212;
66;4;21.625;39.5;15;44.2542052269;5;37.3377304077;29.9315834045;13;38.0085873604;
67;4;22.625;36.5;16;44.3161010742;5;35.3377304077;31.9315834045;13;38.5863177776;
68;4;21.625;37.5;15;44.3782629967;5;34.3377304077;33.9315834045;14;39.1546442509;
69;4;21.625;38.5;15;44.4406147003;5;33.3377304077;35.9315834045;14;39.7093567848;
70;4;22.625;36.5;15;44.5030794144;5;32.7999992371;37.9315834045;14;40.2467708588;
71;4;21.625;37.5;15;44.5655794144;5;32.7999992371;39.9315834045;14;40.7638287544;
72;4;21.625;38.5;16;46.3593482971;5;32.7999992371;41.2404098511;15;41.2581598759;
73;4;21.8500003815;40.0;16;47.8420894146;5;32.7999992371;42.2964630127;15;41.7280936241;
74;4;23.0255012512;38.3899993896;16;49.0533783436;5;32.7999992371;43.3535995483;15;42.1726326942;
75;4;22.1592674255;39.6872596741;16;50.0365927219;5;32.7999992371;44.4117088318;13;42.5913982391;
76;4;23.2593841553;37.9097442627;17;50.6855499744;5;32.7999992371;45.4706726074;13;42.9845466614;
77;4;24.2999992371;37.0;18;51.0932884216;5;32.7999992371;46.4922714233;14;43.35267663;
78;4;25.2999992371;36.0;19;51.3952765465;5;32.7999992371;46.6763381958;17;43.6967284679;
79;4;26.2999992371;35.0;19;51.5176668167;5;32.7999992371;46.848361969;17;44.0178923607;
80;4;26.7999992371;34.0;19;51.64016366;5;32.7999992371;47.0089416504;18;44.3175191879;
81;4;24.7999992371;34.0;19;51.7624671459;5;32.7999992371;47.1587600708;18;44.5970458984;
82;4;23.7999992371;34.0;20;51.8842782974;5;32.7999992371;47.2985229492;18;44.7920181751;
83;4;23.6739616394;34.0;20;52.0053014755;5;32.7999992371;47.3960113525;19;44.9136655331;
84;4;22.7011909485;34.0;20;52.1252479553;5;32.7999992371;47.4568328857;19;45.0344543457;
85;4;21.7281799316;34.0;22;52.2438387871;5;32.7999992371;47.5172271729;20;45.1540980339;
86;4;21.7999992371;33.0;21;52.3608059883;5;32.7999992371;47.5770492554;19;45.2723197937;
87;4;20.5;35.0;21;52.4758958817;5;31.7999992371;48.4906234741;19;45.3888549805;
88;4;20.5;34.0;21;52.5888719559;5;31.7999992371;48.5721969604;20;45.5034542084;
89;5;20.5;35.0;20;52.6995153427;5;31.7999992371;48.6524200439;20;45.6158847809;
90;5;20.5;36.0;18;52.8076272011;5;31.7999992371;48.7311172485;19;45.7259325981;
91;5;20.5;37.0;18;52.9130282402;5;31.7999992371;48.8081512451;20;45.8334035873;
92;5;20.5;38.0;17;53.0155615807;6;31.7999992371;48.8833847046;19;45.938123703;
93;5;20.5;39.0;17;53.1150922775;6;31.7999992371;48.9566879272;17;46.0399417877;
94;5;20.5;40.0;18;53.2115068436;6;31.5999984741;49.027961731;20;46.1387276649;
95;5;20.5;41.0;18;54.3047142029;6;30.5999984741;49.0971069336;21;46.2343735695;
96;5;21.5;43.0;19;54.4746443033;6;29.5999984741;49.1640625;22;46.3267931938;
97;5;22.5;45.0;19;54.6467834711;7;28.5999984741;49.2287559509;21;46.4159216881;
98;5;22.5;47.0;20;54.8213436604;7;27.5999984741;49.7911453247;22;46.5017142296;
99;5;22.5;49.0;20;54.9985421896;7;26.5999984741;50.8512001038;19;46.584145546;
100;5;22.5;51.0;21;55.1785962582;8;25.5999984741;51.9089012146;19;46.6632089615;
101;5;22.5;52.0;21;55.3617171049;8;24.5999984741;52.9642486572;20;47.0787067413;
102;6;22.5;53.0;21;55.5481027365;8;23.7999992371;54.2550964355;20;47.4994320869;
103;7;21.5;52.0;20;55.7379313707;8;23.7999992371;55.5496025085;20;47.9219322205;
104;7;21.5;52.0;20;55.9313532114;8;23.7999992371;56.8453521729;20;48.342651844;
105;7;22.5;53.0;21;56.0742022991;8;23.7999992371;58.1398544312;20;49.7580513954;
106;7;21.5;52.0;21;56.2178573608;8;25.7999992371;57.4306335449;20;50.269724369;
107;7;21.5;52.0;22;56.3682756424;8;25.7999992371;58.7153091431;20;50.7793759108;
108;7;22.5;53.0;23;56.5253331661;8;25.7999992371;59.9916572571;20;53.2848637104;
109;7;21.5;52.0;23;56.6888401508;8;27.7999992371;63.2577171326;20;55.8844556808;
110;7;21.5;52.0;23;56.8585371971;8;31.7999992371;68.5118026733;21;56.6910147667;
111;7;22.5;53.0;24;57.0340931416;8;33.7999992371;73.7525787354;21;57.5175218582;
112;7;21.5;52.0;24;57.2151043415;8;34.592464447;78.979019165;23;58.3660392761;
