Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;7.0;13.3000001907;5;21.0;1;13.0;10.0;5;20.0;
3;2;8.14999961853;12.0;4;21.0299999714;1;13.0;10.0;5;20.0;
4;2;8.15450000763;11.0;4;21.0605909824;1;14.0;10.0;5;20.0;
5;2;8.15908908844;10.0;4;21.091766119;1;15.0;10.0;5;20.0;
6;2;9.24564743042;10.0;4;21.1235172749;1;16.0;10.0;5;20.3999996185;
7;2;9.75279140472;10.0;4;21.1558350325;1;17.0;10.1999998093;5;20.7264003754;
8;2;9.76006317139;10.0;4;21.6002668142;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;9.86006069183;10.1999998093;4;21.9722745419;2;18.6916561127;10.9097137451;4;23.7316036224;
10;2;9.94376182556;10.3632001877;4;22.2830175161;2;20.6916561127;11.3658018112;4;24.5145616531;
11;2;10.0136785507;10.4951858521;4;23.3954073191;2;22.6916561127;11.7372808456;4;25.1485819817;
12;2;10.263967514;11.0209560394;4;24.3307359219;2;23.7403659821;12.0336990356;5;25.6560795307;
13;2;12.0415201187;11.4571752548;4;25.1027135849;2;24.7657871246;12.2662630081;5;26.0596417189;
14;2;14.0415201187;11.8107032776;4;25.7315064669;2;25.7919197083;12.446267128;5;26.211841464;
15;2;16.0415210724;12.0916318893;4;26.2397767305;2;26.8187599182;12.5;5;26.2577478886;
16;2;17.0866966248;12.3113050461;4;26.6498038769;2;27.8463039398;12.5;5;26.3048160076;
17;2;18.1026439667;12.4808797836;4;26.7608320713;2;28.874546051;12.5;5;26.3530313969;
18;2;19.119020462;12.5;5;26.8354767561;2;29.8118190765;12.5;5;26.4023760557;
19;2;19.625;13.0506429672;5;26.9119156599;2;29.841424942;12.5;6;26.4528282881;
20;2;19.625;13.2647666931;6;26.9900764227;2;29.8716964722;12.5;6;26.5043625832;
21;2;20.0727672577;12.5;6;27.0698769093;2;29.0;13.2521810532;6;26.5569496155;
22;2;20.0907230377;12.5;6;27.1512255669;2;29.0;13.2784748077;6;26.6105561256;
23;2;19.625;13.3604898453;7;27.2340214252;2;29.0;13.3052778244;6;26.6651450396;
24;2;19.625;13.3936080933;7;27.3181540966;2;29.0;13.332572937;6;26.72067523;
25;3;18.1465854645;13.5;6;27.4035048485;3;29.0;13.3603372574;5;26.7771017551;
26;3;17.1657886505;14.5;6;27.4899468422;3;29.0;12.5;5;26.8343759775;
27;3;16.1852378845;15.5;5;27.5773453712;3;29.0;13.4171876907;5;26.8924454451;
28;3;15.2049026489;16.5;5;27.6655590534;3;30.0;12.5;5;26.9512542486;
29;3;14.5997505188;17.5;5;27.754440546;3;30.170753479;12.5;6;27.0107431412;
30;3;14.6197490692;18.5;6;27.8438374996;3;27.0;14.5;6;27.0708494186;
31;3;14.6398639679;19.5;6;27.93359375;3;28.0;13.5354251862;6;27.1315076351;
32;3;14.6600589752;20.5;6;28.0235495567;3;26.0;14.5657539368;6;27.1926498413;
33;3;14.6802988052;21.5;6;28.1135439873;3;27.0;16.5657539368;6;27.2542052269;
34;3;14.7005472183;22.5;6;28.2034151554;3;28.0;18.5657539368;6;27.3161010742;
35;3;14.7207679749;23.5;6;28.2930014133;3;29.0;20.5657539368;5;28.3782629967;
36;3;14.7409248352;24.5;6;29.3821430206;3;30.0;23.5657539368;4;28.4606146812;
37;3;15.7609825134;25.5;5;29.6006826162;3;31.0;25.5657539368;5;28.5432753563;
38;3;16.7809028625;26.5;6;29.8338981867;3;31.0;26.7515392303;5;28.6261612177;
39;3;17.0876274109;27.5;6;30.0830724239;3;31.0;27.7827892303;6;28.7091873884;
40;3;17.1436920166;28.5;6;30.3495185375;3;31.0;28.8140182495;6;28.7922689915;
41;3;17.2036418915;29.5;6;30.6345490217;3;31.0;29.3961334229;7;28.8753217459;
42;3;18.2677726746;27.5;8;30.939435482;3;31.0;29.4376602173;7;28.9582614899;
43;3;17.3363723755;28.5;9;31.2653594017;3;31.0;29.4791297913;8;29.0410051346;
44;3;17.4097061157;29.5;9;31.6133525372;3;31.0;29.5205039978;10;29.1234707832;
45;3;18.4880027771;27.5;10;31.9842278957;3;31.0;29.5617370605;11;29.2055784464;
46;3;17.5714511871;28.5;10;32.3785057068;3;31.0;29.6027889252;12;29.2872501612;
47;3;17.6601638794;29.5;11;32.7963340282;3;31.0;29.6436252594;12;29.3684103489;
48;3;18.7541751862;27.5;11;33.2374076843;4;31.0;29.6842060089;10;29.4489859343;
49;3;17.8534164429;28.5;12;33.7008957863;4;31.0;29.7244930267;9;29.5289068222;
50;3;17.9593696594;28.5;11;34.1853804588;4;31.0;29.7644538879;10;29.6081060171;
51;4;19.0527744293;29.5;10;34.6888179779;4;31.0;29.8040542603;11;29.6865199804;
52;4;20.1509037018;30.5;11;35.2085256577;4;31.0;29.8432598114;11;29.7640889883;
53;4;21.2531604767;31.5;13;35.7412047386;4;31.0;29.8820457458;10;30.9088025093;
54;4;22.0;32.5;13;36.2830018997;4;31.5999984741;30.4544029236;10;31.8336628675;
55;4;23.6966972351;31.5;13;36.8296122551;4;32.0680007935;30.9168300629;11;32.5728753805;
56;4;24.2866630554;30.5;13;37.376414299;4;32.4247131348;31.2864379883;12;33.1620657444;
57;4;23.3119602203;30.5;13;37.9186387062;4;32.6916885376;31.5810337067;11;33.4860266447;
58;4;21.625;29.5;12;39.45154953;4;32.7999992371;31.743013382;12;33.6283961535;
59;4;22.625;30.5;11;39.9639465809;5;32.7999992371;31.0660495758;11;33.7694005966;
60;4;24.625;29.5;11;42.0651547909;5;32.7999992371;31.1253013611;10;33.9087631702;
61;4;26.90625;31.125;9;43.8867743015;5;32.7999992371;31.1837348938;11;34.046221137;
62;4;27.6288776398;32.6171875;7;45.4531962872;5;32.7999992371;31.2412223816;11;34.1815282106;
63;4;27.9741783142;33.9937896729;7;46.7965782881;5;32.7999992371;31.2976455688;11;35.3144570589;
64;4;28.2691688538;34.2754020691;9;47.9498559237;5;33.7999992371;32.352897644;11;35.4647996426;
65;4;27.2909202576;34.4822807312;10;48.6784076691;5;34.7999992371;33.4068756104;12;36.6125642061;
66;5;27.4284801483;34.5;9;49.3212697506;6;35.7999992371;36.2861862183;11;36.8375793695;
67;5;27.5473976135;34.5;10;49.9119355679;6;37.7999992371;35.4594993591;11;37.0652307272;
68;5;28.6552085876;34.5;12;50.4501876831;6;39.4993209839;37.8489151001;13;37.2956314087;
69;5;29.0530529022;34.5;13;50.9372678995;6;34.7999992371;40.8599700928;14;37.5289034843;
70;5;29.154668808;34.5;13;51.3755540848;6;35.7999992371;41.8709754944;14;37.7651730776;
71;5;29.2452011108;34.5;13;50.714048624;6;33.7999992371;44.610786438;14;38.0045641661;
72;5;29.0881824493;34.2999992371;14;50.1227550507;6;34.7999992371;44.6766586304;15;38.2471929789;
73;5;28.9468650818;34.1199989319;14;49.5946739912;7;35.7999992371;45.7457618713;14;38.4931613207;
74;4;26.8196773529;28.9580001831;14;47.5787124634;8;33.7999992371;43.9036865234;11;40.2497655153;
75;3;26.7052097321;28.8122005463;14;48.130645752;9;35.7999992371;42.925163269;9;40.5401941538;
76;4;25.5820922852;30.0;9;50.1539940834;8;35.7999992371;37.0;10;38.9417417049;
77;4;24.5820922852;33.0;9;50.3047184944;8;33.7999992371;38.0;10;39.2188378572;
78;4;26.5820922852;34.0;9;50.309936285;8;34.7999992371;38.0;10;39.4997822046;
79;4;28.5820922852;33.0;10;50.2910993099;8;35.7999992371;39.0;10;39.7267684937;
80;4;28.880241394;33.0;10;50.2760485411;8;33.7999992371;40.0;10;40.9577983618;
81;4;28.8722171783;34.0;10;50.2643806934;9;35.7999992371;40.0;9;41.2749741077;
82;4;28.8649959564;34.0;10;50.2557322979;9;37.7999992371;41.0;9;41.6033887863;
83;4;25.6749992371;36.0;11;50.2339863777;9;35.7999992371;43.0;9;41.9427676201;
84;4;24.6749992371;38.0;12;50.2105875015;9;36.7999992371;43.0;9;42.2927532196;
85;4;24.6749992371;37.0;11;50.1895289421;9;37.7999992371;44.0;8;42.6529047489;
86;4;22.6749992371;39.0;11;50.1705760956;9;35.7999992371;47.0;8;43.0226995945;
87;4;22.6749992371;39.0;11;50.1535186768;9;36.7999992371;48.0;8;43.4015353918;
88;4;21.375;41.0;11;50.1381669044;9;37.7999992371;50.0;9;44.7887352705;
89;4;22.375;41.0;12;50.124350071;10;38.7999992371;53.0;8;45.0835515261;
90;4;21.375;43.0;12;50.1119151115;10;38.7999992371;56.0;8;45.39517349;
91;4;21.375;45.0;11;50.1007237434;10;38.7999992371;59.0;10;45.7217338085;
92;4;21.375;47.0;11;50.0906515121;10;37.7999992371;62.1089286804;10;46.2468767762;
93;4;22.375;46.0;12;50.0815863609;10;39.7999992371;65.0;7;47.7899544239;
94;4;23.5183563232;46.0;11;50.0734276772;10;40.7999992371;69.0;9;48.1791177392;
95;4;23.7165222168;47.0;11;50.0660848618;11;40.7999992371;73.0;8;48.5789097548;
96;4;23.7148704529;48.0;12;50.0594763756;11;41.7999992371;77.0;9;50.2981094718;
97;3;19.375;45.0;12;48.0535287857;12;42.7999992371;81.0;8;54.1008870006;
98;3;18.375;46.0;12;48.0481758118;12;43.7999992371;86.0;8;56.0365021825;
99;3;18.375;47.0;13;48.043358326;12;44.7999992371;91.0;9;58.0321556926;
100;3;17.375;48.0;14;48.0390224457;13;44.7999992371;96.0;10;60.0720744133;
