Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
47;4;14.0;34.5264816284;12;33.7289934158;3;36.7444343567;22.5;5;38.0;
48;5;14.0;35.610294342;9;49.8399391174;3;36.7999992371;22.5;5;38.0;
49;5;17.0;33.6879577637;10;50.7824877501;3;36.7999992371;22.5;6;39.3900003433;
50;5;18.0;34.7597427368;11;51.6064934731;3;37.6339988708;23.0;6;40.5194797516;
51;5;21.2671012878;33.5;11;52.2990282774;3;38.3116874695;23.3899993896;6;41.424580574;
52;5;24.0;34.5;11;52.9204959869;3;38.8547477722;23.6872596741;6;42.1435155869;
53;5;26.0249996185;35.5;12;53.4762568474;3;39.2861099243;23.9097423553;6;42.5640974045;
54;5;28.0249996185;36.5;13;53.9732593298;3;39.5384597778;24.0;6;42.773223877;
55;6;30.3971881866;37.5;12;54.4192415476;3;39.6639328003;24.0;7;43.9544582367;
56;7;31.2381038666;37.5;12;54.8220882416;3;40.7726745605;25.0;7;44.0399999619;
57;7;31.3148288727;36.8575286865;12;55.0956480503;3;41.7999992371;26.0;8;44.0811839104;
58;7;31.8215198517;34.5;13;55.261295557;3;41.7999992371;27.0;9;44.1235535145;
59;7;31.3500003815;34.5;13;55.4362905025;3;41.7999992371;28.0;9;44.1671074629;
60;7;31.3500003815;34.2054023743;13;55.6205644608;3;41.7999992371;29.0;9;44.211841464;
61;7;31.9396266937;32.5;13;55.8139474392;3;41.7999992371;29.6059207916;11;44.2577478886;
62;7;31.3500003815;33.5;13;56.016159296;3;41.7999992371;29.6288738251;12;44.3048160076;
63;8;32.0286369324;32.5;13;57.2268030643;3;41.7999992371;29.6524085999;13;44.3530313969;
64;8;32.3500022888;34.5;12;57.4753608704;3;41.7999992371;29.0;14;44.4023760557;
65;9;33.3500022888;36.5;11;57.7317829132;3;41.7999992371;29.0;14;44.4528282881;
66;9;34.1760215759;35.5;11;57.9953007698;3;41.7999992371;29.0;14;44.5043625832;
67;9;34.4739456177;36.5;11;58.2650296688;3;41.7999992371;29.0;14;44.5569496155;
68;9;34.2818412781;37.5;11;58.5399774313;3;41.7999992371;29.0;15;44.6105561256;
69;9;33.6100654602;38.5;11;58.8190585375;3;41.7999992371;29.0;15;44.6651450396;
70;9;34.3500022888;38.3320960999;12;59.1011099815;3;41.7999992371;29.0;15;44.72067523;
71;9;34.7227516174;37.5;12;59.3849127293;3;41.7999992371;29.0;16;44.7771017551;
72;9;34.5039901733;38.3792533875;12;61.4830614328;3;41.7999992371;29.0;16;44.8343759775;
73;9;34.0796966553;39.0;13;63.2563153505;3;41.7999992371;29.0;16;44.8924454451;
74;9;35.4462966919;38.3899993896;13;64.7483773232;3;41.7999992371;29.0;16;44.9512542486;
75;9;36.101184845;38.6872596741;13;66.0051442385;3;41.7999992371;29.0;16;45.0107431412;
76;9;36.4079093933;38.9097442627;13;67.9067754745;3;41.7999992371;29.0;17;45.0708494186;
77;9;37.1373710632;42.0;13;69.4288333654;3;41.7999992371;29.0;18;45.1315076351;
78;10;38.826259613;45.0;12;69.9932295084;3;41.7999992371;29.0;18;45.1926498413;
79;10;39.8499984741;45.0;12;70.4502885342;3;41.7999992371;30.0;17;45.2542052269;
80;10;38.531917572;48.0;12;70.9043594599;3;41.7999992371;30.1271018982;18;45.3161010742;
81;10;37.8499984741;50.0;13;71.3544648886;3;41.7999992371;30.1580505371;18;45.3782629967;
82;10;38.8499984741;51.0;14;71.7998156548;3;41.7999992371;30.1891326904;19;45.4406147003;
83;11;38.8499984741;52.0;13;72.2398086786;3;41.7999992371;30.2203063965;19;45.5030794144;
84;11;36.8499984741;54.0;13;72.6740221977;4;41.7999992371;30.2515392303;19;45.5655794144;
85;12;36.8499984741;57.0;13;74.1022006273;4;41.7999992371;30.2827892303;19;45.628036499;
86;12;34.8499984741;61.0;13;74.5842372179;4;41.7999992371;30.3140182495;20;45.7954940796;
87;12;33.5999984741;65.0;13;75.0631146431;4;41.7999992371;30.3977470398;20;45.9689407349;
88;12;32.5999984741;69.0;13;75.5390217304;4;41.7999992371;30.4844703674;19;46.1479992867;
89;12;32.2999992371;73.0;14;76.0122179985;4;41.7999992371;30.5739994049;19;46.3322203159;
90;13;32.2999992371;76.8806381226;14;76.4830049276;4;37.7999992371;32.6661109924;20;46.5210831165;
91;13;32.2999992371;79.9311981201;15;76.9517031908;5;40.7999992371;31.7605419159;19;47.7140002251;
92;13;32.2999992371;82.856552124;17;77.4186313152;5;37.7999992371;33.0;19;48.9503221512;
93;14;32.2999992371;83.9928359985;16;77.844204545;5;38.7999992371;36.0;20;49.3405288458;
94;14;32.2999992371;85.0963592529;17;78.2120449543;5;39.7999992371;40.0;21;49.8368341923;
95;15;32.2999992371;86.1559295654;16;100.337714791;5;36.7999992371;44.1962509155;21;50.3645021915;
96;15;33.2999992371;88.2177581787;17;102.080077052;5;36.7999992371;45.3413696289;19;50.924459815;
97;14;32.2999992371;87.1559295654;17;100.699151993;6;36.7999992371;47.4892807007;13;54.301017642;
98;14;33.2999992371;90.1559295654;18;101.887623549;7;36.7999992371;48.6948394775;12;55.2957437038;
99;14;34.2999992371;93.1559295654;18;102.885293484;7;37.7999992371;49.9062461853;13;56.3617353439;
100;14;35.2999992371;96.1559295654;19;103.721760988;7;37.7999992371;51.1179504395;12;57.3930717707;
