Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;4;20.0;1;13.0;10.0;6;20.0;
4;1;8.0;11.0;4;20.0;1;14.0;10.0;6;20.0;
5;2;8.0;10.3000001907;3;21.0;1;15.0;10.0;6;20.0;
6;2;9.22500038147;10.0;3;21.0900000334;2;16.6000003815;10.0;5;21.3999996185;
7;2;9.74524974823;10.0;3;21.1871190071;2;17.6000003815;10.1999998093;5;21.7964004278;
8;2;9.76710128784;10.0;3;21.7036092281;2;18.0778408051;10.3632001877;5;22.9742785692;
9;2;9.88331222534;10.1999998093;3;22.1564130783;2;18.7845668793;10.9097137451;5;23.9770544767;
10;2;9.98519229889;10.3632001877;3;22.557236433;2;20.7845668793;11.3658018112;5;24.8165916204;
11;2;10.075378418;10.4951858521;3;23.8035871983;2;22.7845668793;11.7372808456;5;25.5122002363;
12;2;10.3558073044;11.0209560394;3;24.8916251659;2;23.9585380554;12.0336990356;5;26.0864858627;
13;2;12.1677207947;11.4571752548;3;25.8364036083;2;24.6518936157;12.2662630081;5;26.5622025728;
14;2;14.1677207947;11.8107032776;2;26.6592981815;2;24.9373207092;12.446267128;5;26.7920604944;
15;2;16.1677207947;12.0916318893;2;27.3839819431;2;25.0752372742;12.5;5;26.9212311506;
16;2;17.3441429138;12.3113050461;2;28.0334718227;2;27.0882587433;12.5;5;27.057230711;
17;2;18.4139690399;12.4808797836;2;28.407397747;2;28.1698589325;12.5;5;27.2000594139;
18;2;18.7228336334;13.5;3;28.7683298588;2;29.2555561066;12.5;6;27.3496620655;
19;2;19.625;13.6304988861;3;29.1538929939;2;30.3453178406;12.5;6;27.5059225559;
20;2;20.5596256256;12.5;3;29.562889576;2;30.5035533905;12.5;6;27.6686592102;
21;2;20.6516494751;12.5;3;29.9934945107;2;30.6011962891;12.5;6;27.837621212;
22;2;19.625;13.5;3;30.4432339668;2;30.7025718689;12.5;6;28.0124862194;
23;2;20.625;12.5;4;30.9089989662;2;30.8074913025;12.5;6;28.1928591728;
24;3;20.9545249939;12.5;3;31.3870959282;2;30.9157161713;12.5;6;28.3782730103;
25;3;19.625;13.5;3;31.8733391762;2;31.0269641876;12.5;7;28.5681903362;
26;3;20.625;12.5;3;32.36317873;3;31.140914917;12.5;6;28.7620077133;
27;3;21.2817153931;12.5;3;32.8518595695;3;31.2572040558;12.5;6;28.9590613842;
28;3;21.3916683197;12.5;3;33.3346033096;3;31.3754367828;12.5;6;29.1586351395;
29;3;17.625;14.5;3;33.8067913055;3;31.4951820374;12.5;6;29.3599696159;
30;3;16.625;16.5;3;34.2641468048;3;31.6159820557;12.5;6;29.5622735023;
31;3;15.625;18.5;3;34.7028827667;3;31.7373638153;12.5;6;29.764734745;
32;3;14.625;20.5;3;35.1198272705;3;31.8588409424;14.5;6;29.9665341377;
33;3;14.0;22.5;3;35.5124940872;3;31.9799194336;16.5;6;30.1668577194;
34;3;14.0;24.5;3;35.8791179657;3;32.100112915;18.5;6;30.3649106026;
35;3;14.0;26.5;4;36.2186422348;3;32.2189483643;20.5;6;30.5599298477;
36;3;14.0;28.3530502319;4;36.530673027;3;32.3359565735;22.5;8;30.7511954308;
37;3;14.0;29.571472168;4;36.8154029846;3;32.450717926;22.5;9;30.9380407333;
38;3;15.0;31.4707832336;4;38.0735216141;3;32.5628242493;22.5;9;31.1198611259;
39;3;16.0;31.9514656067;6;38.3461151123;3;32.6719169617;22.5;10;31.2961215973;
40;3;16.2339992523;33.1142807007;8;38.5957503319;4;32.777671814;22.5;10;31.4663610458;
41;3;16.2432670593;34.2601966858;9;38.8240158558;4;32.8798179626;22.5;10;31.6301951408;
42;3;16.2527999878;35.3903236389;9;39.0326174498;4;32.9781188965;22.5;11;31.7873177528;
43;3;16.2625999451;36.505859375;10;39.211841464;4;33.07239151;22.5;11;31.9374995232;
44;3;16.2726650238;37.5999984741;10;39.2577478886;4;33.1624984741;22.5;11;32.0805854797;
45;3;16.2829933167;38.5999984741;12;39.3048160076;5;33.2483520508;22.5;10;47.2164912224;
46;3;17.0;36.5999984741;11;39.3530313969;5;34.3298950195;23.5;10;48.0951981544;
47;3;16.0;37.5999984741;12;39.4023760557;5;35.407119751;24.5;10;49.886121273;
48;3;16.0;38.5999984741;12;39.4528282881;5;36.4800491333;26.5;10;50.6185209751;
49;3;17.0;36.5999984741;13;39.5043625832;5;37.5487365723;28.5;10;51.2656519413;
50;3;19.0;34.5999984741;13;39.5569496155;5;37.6132736206;30.5;9;52.1830265522;
51;3;21.0;33.5999984741;14;39.6105561256;5;37.6737632751;31.5;10;53.9968392849;
52;3;22.9249992371;32.5999984741;14;39.6651450396;5;38.3303337097;33.0;10;55.4821178913;
53;3;23.9249992371;32.5;14;39.72067523;6;38.8511314392;33.9791412354;6;71.6284216642;
54;3;24.5499992371;32.5;14;39.7771017551;6;40.2247123718;35.2989196777;7;73.5640745163;
55;3;24.5499992371;31.5;14;39.8343759775;6;41.4916877747;36.5445022583;7;75.0686041117;
56;3;24.5499992371;30.5;16;39.8924454451;6;41.5999984741;37.6584396362;8;76.2197579145;
57;3;24.5499992371;29.5;18;39.9512542486;7;41.5999984741;38.6826896667;8;77.0095595121;
58;3;24.5499992371;28.5;17;40.0107431412;7;41.5999984741;39.7075042725;10;77.6935156584;
59;3;24.5499992371;27.5;17;40.0708494186;7;37.5999984741;41.7328681946;10;78.2783539295;
60;3;22.5499992371;27.5;17;40.1315076351;7;37.5999984741;41.758769989;9;78.7736816406;
61;3;21.625;27.5;17;40.1926498413;7;34.5999984741;43.785194397;10;79.190533042;
62;3;21.625;27.5;18;40.2542052269;7;34.7999992371;43.812122345;11;79.5402244329;
63;3;21.625;27.5;18;40.3161010742;7;35.7999992371;44.8395385742;11;79.7348344326;
64;3;21.625;27.5;20;40.3782629967;7;33.7999992371;46.8674163818;12;79.7914797068;
65;3;22.625;28.5;20;40.4406147003;7;34.7999992371;46.895740509;12;79.8489596844;
66;3;24.1741390228;27.5;19;40.5030794144;7;35.7999992371;47.9244804382;14;79.9072211981;
67;3;21.625;27.5;18;40.5655794144;7;34.7999992371;46.9536094666;12;79.9662073851;
68;3;22.625;28.5;19;40.628036499;7;34.7999992371;46.9831047058;13;80.0258579254;
69;3;23.625;29.3396263123;19;40.690372467;8;35.7999992371;48.012928009;13;80.0861098766;
70;4;25.1553325653;27.5;14;61.7525100708;7;32.7999992371;41.0;13;59.1468968391;
71;4;23.5499992371;29.5;15;61.6143717766;7;32.7999992371;42.0;13;59.20814991;
72;4;23.5499992371;32.5;15;61.4958832264;7;33.7999992371;43.1040725708;13;59.2697980404;
73;4;24.1970729828;33.5;16;61.3949697018;7;31.7999992371;45.1348991394;13;59.3317680359;
74;4;23.5499992371;36.5;17;61.3097605705;7;32.7999992371;45.1658859253;12;59.393985033;
75;4;23.9249992371;39.5;17;61.2385649681;7;33.7999992371;46.1969909668;12;59.4563727379;
76;4;24.9249992371;40.6403121948;18;61.6650519371;7;31.7999992371;48.228187561;13;59.5188536644;
77;4;26.6263198853;39.6403121948;19;63.4744269848;7;32.7999992371;48.2594261169;16;59.5813500881;
78;4;25.9249992371;39.6403121948;19;64.8793034554;7;33.7999992371;49.2906761169;16;59.6437838078;
79;4;26.9809589386;38.5;20;65.9067077637;7;31.7999992371;51.3218917847;19;59.7060770988;
80;4;26.0834770203;37.5;20;66.7481396198;7;30.7999992371;53.8942527771;19;59.7681524754;
81;4;26.1110401154;37.5;21;67.2911119461;7;29.7999992371;55.9377059937;20;59.8299334049;
82;4;27.2999992371;36.5;20;67.6222231388;8;28.7999992371;57.9809532166;16;74.8913447857;
83;4;26.2999992371;34.5;19;67.9247395992;8;28.7999992371;61.02394104;16;76.0023124218;
