Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;6;20.0;
5;1;8.0;10.0;6;20.0;1;15.0;10.0;6;20.0;
6;1;9.0;10.0;6;20.0;1;16.0;10.0;6;20.3999996185;
7;1;9.5;10.0;6;20.0;1;17.0;10.1999998093;6;20.7264003754;
8;1;9.5;10.0;6;20.3999996185;1;17.4358406067;10.3632001877;6;21.8194274902;
9;1;9.59000015259;10.1999998093;6;20.7264003754;1;18.0916557312;10.9097137451;6;22.7316036224;
10;1;9.66343975067;10.3632001877;6;20.9903717041;1;19.0916557312;11.3658018112;6;23.4745616913;
11;2;9.72283363342;10.7951860428;5;23.0419120789;1;20.0916557312;11.7372808456;6;24.0673980713;
12;2;10.184431076;11.0209560394;5;23.964350462;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;11.9590835571;11.4571752548;5;24.7233815193;1;21.7195167542;12.2662630081;6;24.892534256;
14;2;13.9590835571;11.8107032776;5;25.3392137289;1;21.9355201721;12.446267128;6;25.0;
15;2;15.7228336334;12.438416481;5;25.8345547915;1;22.0;12.5;6;25.0;
16;2;16.7228336334;12.6748886108;5;26.2317328453;1;23.9355201721;12.5;5;25.0;
17;2;17.7228336334;12.8618717194;5;26.3300433159;1;24.9355201721;12.5;5;25.0;
18;2;18.7228336334;12.8990125656;6;26.3921557665;1;25.9355201721;12.5;6;25.0;
19;2;19.9382343292;12.5;6;26.4563041925;1;26.9355201721;12.5;6;25.0;
20;2;19.625;12.9368915558;6;26.5224741697;1;27.0;12.5;6;25.0;
21;2;19.9675559998;12.5;6;26.5906432867;1;27.0;12.5;6;25.0;
22;2;19.625;13.1362571716;6;26.6607804298;1;27.0;12.5;6;25.0;
23;2;19.625;13.1643123627;7;26.7328453064;1;27.0;12.5;6;25.0;
24;3;20.0148906708;12.5;6;26.8067884445;1;27.0;12.5;5;25.0;
25;3;20.0315284729;12.5;6;26.8825509548;1;27.0;12.5;5;25.0;
26;3;19.625;13.2530202866;6;26.9600640535;1;27.0;12.5;5;25.0;
27;3;19.625;13.2840251923;6;27.0392494202;1;27.0;12.5;6;25.0;
28;3;19.625;13.3156995773;6;27.120018959;1;27.0;12.5;6;25.0;
29;3;20.1020050049;12.5;6;27.2022752762;1;27.0;12.5;7;25.0;
30;3;18.1205120087;13.5;6;27.2859115601;1;27.0;12.5;8;25.0;
31;3;17.1393299103;14.5;5;27.3708124161;1;27.0;12.5;8;25.0;
32;3;16.1584320068;15.5;5;27.4568536282;1;27.0;12.5;7;25.0;
33;3;15.1777915955;16.5;5;27.5439035892;1;27.0;12.5;6;25.0;
34;3;14.5723781586;17.5;5;27.6318233013;1;27.0;12.5;5;25.0;
35;3;14.5921602249;18.5;5;27.7204678059;2;28.0;14.5;4;26.0;
36;3;14.6121053696;19.5;5;27.8096864223;2;29.0;16.5;3;26.0299999714;
37;3;14.6321792603;20.5;6;27.8993241787;2;29.0;18.5;3;26.0605909824;
38;3;14.6523475647;21.5;6;27.989222765;2;29.0;20.5;4;26.091766119;
39;3;14.6725749969;22.5;6;28.079221487;2;29.0;22.5;4;26.1235172749;
40;3;14.6928253174;23.5;8;28.1691586971;2;29.0;22.5;4;26.1558350325;
41;3;14.713060379;24.5;7;28.258872509;2;29.6935005188;22.5;5;26.1887089014;
42;3;14.7332458496;25.5;8;28.348202467;2;29.7132263184;22.5;5;26.2221269608;
43;3;14.7533454895;26.5;9;28.4369900227;2;29.0;22.5;6;26.2560760975;
44;3;14.7733230591;27.5;9;28.5250804424;2;29.0;22.5;6;26.2905418873;
45;3;14.0;28.5;9;28.6123232841;2;29.0;22.5;6;26.3255085945;
46;3;14.0;29.5;10;28.6985738277;2;29.0;22.5;7;26.3609591722;
47;3;15.0;27.5;11;28.7836937904;2;29.0;22.5;8;26.3968753815;
48;3;14.0;28.5;12;28.867552042;2;29.0;22.5;6;26.4332377911;
49;3;14.8701992035;29.5;12;28.9500255585;2;29.0;22.5;7;26.4700255394;
