Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;2;8.0;11.3000001907;5;21.0;1;14.0;10.0;5;20.0;
5;2;8.14999961853;10.0;5;21.0900000334;1;15.0;10.0;5;20.0;
6;2;9.24524974823;10.0;5;21.1871190071;1;16.0;10.0;4;20.3999996185;
7;2;9.76710128784;10.0;5;21.2917383909;1;17.0;10.1999998093;4;20.7264003754;
8;2;9.79064083099;10.0;5;21.817143321;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;9.90885734558;10.1999998093;5;22.2793469429;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;10.0128526688;10.3632001877;5;22.6900259256;2;20.0916557312;11.3658018112;3;24.4745616913;
11;2;10.1052560806;10.4951858521;4;23.9506295919;2;22.0916557312;11.7372808456;3;25.0973980427;
12;2;10.3888921738;11.0209560394;4;25.0538563728;2;23.7096557617;12.0336990356;4;25.5931169987;
13;2;12.2042226791;11.4571752548;4;26.0146684647;2;24.7280101776;12.2662630081;4;25.984300375;
14;2;14.2042226791;11.8107032776;4;26.8543052673;2;25.7467155457;12.446267128;4;26.1235172749;
15;2;16.2042217255;12.0916318893;4;27.5962526798;2;26.7657661438;12.5;4;26.1558350325;
16;2;17.3919029236;12.3113050461;4;28.2632865906;2;27.78515625;12.5;4;26.1887089014;
17;2;18.4656772614;12.4808797836;4;28.6547400951;2;28.8048820496;12.5;4;26.2221269608;
18;2;19.5451507568;12.5;4;29.0328326225;2;29.7332763672;12.5;4;26.2560760975;
19;2;20.5323867798;12.5;4;29.4347915649;2;29.7536449432;12.5;5;26.2905418873;
20;2;20.6228275299;12.5;4;29.8589887619;2;29.7743244171;12.5;6;26.3255085945;
21;2;20.7182731628;12.5;4;30.3031497002;2;29.7953052521;12.5;6;26.3609591722;
22;2;20.8182086945;12.5;4;30.7643566132;2;29.816576004;12.5;6;26.3968753815;
23;2;20.9219799042;12.5;5;31.2390885353;2;29.8381252289;12.5;6;26.4332377911;
24;3;21.0287952423;12.5;4;31.7232985497;2;29.8599433899;12.5;8;26.4700255394;
25;3;19.625;13.5;5;32.2125329971;2;29.8820152283;12.5;7;26.5072168112;
26;3;20.625;12.5;5;32.7020812035;2;29.9043292999;12.5;7;26.5447884798;
27;3;21.3579673767;12.5;6;33.1871519089;2;29.9268722534;12.5;7;26.5827163458;
28;3;19.625;13.5;6;33.6630582809;3;29.9496307373;12.5;7;26.6209751368;
29;3;17.625;15.5;6;34.1254005432;3;29.9725856781;12.5;7;26.6595385075;
30;3;16.625;17.5;6;34.570227623;3;29.0;13.3297691345;7;26.6983793974;
31;3;15.625;19.5;6;34.9941673279;3;29.0;13.3491897583;7;26.7374696732;
32;3;14.625;21.5;6;36.3945169449;3;29.0;13.3687343597;7;26.7767804861;
33;3;15.0;23.5;6;36.8092889786;3;30.0;15.3687343597;7;26.8162822723;
34;3;16.0;25.5;6;37.1983971596;3;30.0897693634;17.3687343597;7;26.8559447527;
35;3;16.2432670593;27.2820491791;6;37.5612518787;3;29.0;19.3687343597;7;26.8957372904;
36;3;16.2527999878;28.5063896179;6;37.8978737593;3;29.0;21.3687343597;7;26.9356285334;
37;3;16.2625999451;29.7115364075;7;38.2088059187;3;29.0;23.3687343597;8;26.9755871296;
38;3;16.2726650238;30.8978748322;7;38.4950153828;3;29.0;23.4877929688;8;27.015581131;
39;3;16.2829933167;32.0660858154;9;38.7577941418;3;29.0;23.5077896118;8;27.0555787086;
40;3;16.2935829163;33.2170829773;9;38.9986593723;3;29.0;23.5277900696;8;27.0955479145;
41;3;16.3044319153;34.351940155;10;39.2192724943;3;29.0;23.5477733612;8;27.135456562;
42;3;16.3155345917;35.4718284607;10;39.421361804;3;29.0;23.5677280426;9;27.17527318;
43;3;16.3268871307;36.5779724121;10;39.5043625832;3;29.0;23.5876369476;10;28.2149660587;
44;3;16.0;37.5999984741;10;39.5569496155;3;30.0;24.6074829102;10;28.2545039654;
45;3;16.0;38.5999984741;10;39.6105561256;3;31.0;25.6272525787;9;28.293856144;
