Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;5;20.0;1;13.0;10.0;6;20.0;
4;1;8.0;11.0;4;20.0;2;14.6000003815;10.0;5;21.0;
5;1;8.0;10.0;4;20.0;2;15.6000003815;10.0;5;21.1349999905;
6;1;9.0;10.0;4;20.0;2;16.6809997559;10.0;5;21.6980423927;
7;1;9.5;10.0;4;20.0;2;17.7788257599;10.1999998093;5;22.2087906599;
8;1;9.5;10.0;4;20.3999996185;2;18.3252754211;10.3632001877;5;23.5540851355;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;19.1324501038;10.9097137451;5;24.7570824623;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;21.1324501038;11.3658018112;5;25.8337285519;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;23.1324501038;11.7372808456;5;26.8073542118;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;24.7356300354;12.0336990356;5;27.7043004036;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;25.6225814819;12.2662630081;5;28.5504853725;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;26.1302909851;12.446267128;5;29.2008662224;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;26.5205192566;12.5;5;29.8015537262;
16;1;14.7228336334;12.3113050461;4;24.9617595673;2;28.8164520264;12.5;5;30.459291935;
17;1;15.7228336334;12.4808797836;4;25.0;2;30.2110958099;12.5;5;31.1712222099;
18;1;16.7228336334;12.5;5;25.0;2;31.6382522583;12.5;5;31.9320583344;
19;1;17.625;12.5;5;25.0;2;33.0947570801;12.5;6;32.7339549065;
20;1;17.625;12.5;5;25.0;2;33.64037323;12.5;6;33.5665960312;
21;1;17.625;12.5;5;25.0;2;34.139957428;12.5;6;34.4175510406;
22;1;17.625;12.5;6;25.0;2;34.6505317688;12.5;6;35.2728948593;
23;1;17.625;12.5;6;25.0;2;35.163734436;12.5;6;36.1180562973;
24;1;17.625;12.5;6;25.0;2;35.6708335876;12.5;6;36.9387845993;
25;1;17.625;12.5;6;25.0;2;36.163269043;12.5;7;37.7221136093;
26;1;17.625;12.5;6;25.0;3;36.6332702637;12.5;6;38.4571828842;
27;1;17.625;12.5;6;25.0;3;37.0743103027;12.5;6;39.1358041763;
28;1;17.625;12.5;7;25.0;3;37.4814834595;12.5;6;39.7527179718;
29;1;17.625;12.5;7;25.0;3;37.8516311646;12.5;6;40.3055438995;
30;1;17.625;12.5;8;25.0;3;38.1833267212;14.5;6;40.7944726944;
31;1;15.625;13.5;8;25.0;3;38.4766845703;16.5;6;41.2217960358;
32;1;14.625;14.5;6;25.0;3;38.7330780029;18.5;6;41.5913619995;
33;1;13.625;15.5;5;25.0;3;38.9548187256;20.5;6;41.9080314636;
34;1;12.625;16.5;3;25.0;3;39.144821167;22.5;6;42.1772022247;
35;1;12.0;17.5;3;25.0;3;39.3063201904;22.5;6;42.40442276;
36;1;12.0;18.5;3;25.0;3;39.442653656;22.5;7;42.5;
37;1;12.0;19.5;3;25.0;4;39.5;22.5;6;42.5;
38;1;12.0;20.5;4;25.0;4;39.5;22.5;6;42.5;
39;1;12.0;21.5;4;25.0;4;40.5;23.5;6;43.5;
40;1;12.0;22.5;4;25.0;4;41.5;24.5;6;43.6100000143;
41;1;12.0;23.5;3;25.0;4;42.1660003662;25.5;6;43.7308790684;
42;1;12.0;24.5;3;25.0;4;42.2385253906;26.5;6;43.8634339571;
43;1;12.0;25.5;3;25.0;4;42.3180618286;27.5;6;44.0084564686;
44;2;12.0;26.5;2;25.0;4;42.4050750732;27.5;6;45.166716814;
45;2;12.0;27.5;3;25.0;4;43.5000305176;28.5;7;45.3689433336;
46;2;12.0;28.5;4;25.0;4;44.6033668518;29.5;8;47.1768583059;
47;2;12.0;29.5;4;25.0;4;45.6635780334;31.0;8;48.7138955593;
48;2;13.0;27.5;4;25.0;4;46.5605583191;32.3899993896;9;50.0236867666;
49;2;13.0;29.3999996185;4;26.0;4;47.320476532;33.6872596741;9;51.1518201828;
