Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
23;3;23.0911178589;12.5;5;27.1530179977;3;32.0690765381;12.5;4;30.5695996284;
24;4;23.1094284058;12.5;5;27.2358441353;3;32.341758728;12.5;4;31.0391392708;
25;4;23.1280651093;12.5;5;27.3200047016;3;32.6234817505;12.5;4;31.5199065208;
26;4;21.1470012665;13.5;5;27.4053807259;3;32.911945343;12.5;5;32.007601738;
27;4;20.1662101746;14.5;5;27.4918448925;4;33.2045593262;12.5;4;32.4976010323;
28;4;19.1856651306;15.5;5;27.5792627335;4;33.4985618591;12.5;4;32.9851250648;
29;4;18.2053337097;16.5;5;27.6674926281;4;33.7910766602;12.5;4;33.465420723;
30;4;17.6001853943;17.5;4;27.7563869953;4;31.7910747528;13.5;4;33.9339466095;
31;4;17.6201858521;18.5;4;27.8457934856;4;32.7910766602;15.5;4;34.3865451813;
32;4;17.6403045654;19.5;5;27.9355556965;4;33.7910766602;17.5;5;34.8195896149;
33;4;17.6604995728;20.5;5;28.0255141258;4;34.7910766602;19.5;5;36.2300891876;
34;4;17.6807403564;21.5;6;28.1155076027;4;36.138053894;22.5;4;36.6557540894;
35;4;17.7009887695;22.5;6;28.2053742409;4;37.3694534302;24.5;5;37.056201458;
36;4;17.7212104797;23.5;6;28.2949523926;4;38.5850105286;25.5;5;37.4305632114;
37;4;17.7413635254;24.5;7;28.3840823174;4;39.7842063904;26.5;5;37.778613925;
38;4;17.7614173889;25.5;7;28.4726071358;5;40.9669036865;27.5;5;38.1006878614;
39;4;17.781337738;26.5;6;29.5603735447;5;41.8604125977;27.5;5;38.3975861073;
40;4;18.8010845184;27.5;9;29.6672332287;5;42.0385551453;27.5;5;38.6704747677;
41;4;19.8206272125;28.5;9;29.7732400894;6;42.2022857666;27.5;5;38.920787096;
42;4;20.0739784241;29.5;10;29.878252387;6;42.3524703979;27.5;5;39.1501330137;
43;4;21.0976066589;27.5;11;29.9821356535;6;42.4900817871;27.5;5;39.3602179289;
44;4;22.1209812164;28.5;11;30.0847635269;6;42.6161308289;27.5;5;40.5043625832;
45;4;22.247926712;29.5;12;30.1860183477;6;43.7026176453;28.5;6;40.5769495964;
46;4;23.9142227173;30.5;13;30.2857913971;6;44.7341690063;29.5;6;40.6507520676;
47;4;25.1893043518;31.5;13;30.3839838505;6;44.7663345337;30.5;6;42.1479382515;
48;4;24.625;32.5;14;30.4805061817;6;45.6524124146;32.0;6;44.3879915476;
49;4;24.625;33.3305511475;14;30.5752788782;6;47.3841018677;34.3899993896;7;45.4970066547;
50;4;24.625;33.3456115723;15;30.6682320833;6;48.9830665588;36.4585876465;7;46.4302489758;
51;4;24.625;33.3607635498;15;30.7593066692;6;49.4721908569;37.6957092285;7;47.0758260489;
52;4;25.625;30.3760032654;15;30.848451972;6;49.7841186523;38.8007202148;7;47.5208973885;
53;4;24.625;30.3913211823;16;30.9356274605;6;49.9709281921;39.8155822754;7;47.9492461681;
54;4;24.9164428711;30.5;16;31.0208016634;6;50.1426887512;40.8305511475;8;48.2532417774;
55;4;25.625;29.4221687317;17;31.1039518118;7;48.7999992371;42.0035324097;7;48.5231456757;
56;5;24.926399231;29.5;16;31.1850632429;7;48.7999992371;41.8607635498;8;48.8045418262;
57;5;24.625;30.5;17;31.2641291618;7;47.9872055054;43.0;8;49.0973929167;
58;5;24.936422348;30.9160194397;16;31.3411499262;7;47.0355072021;45.0;9;49.4015734196;
59;5;24.9414558411;30.9542789459;14;31.4161323309;8;47.7999992371;47.0;8;50.7168587446;
60;5;25.625;28.9542789459;14;31.4513280392;8;49.7999992371;50.7054023743;9;51.1129176617;
61;5;24.625;30.9542789459;14;31.4738043547;9;51.4419975281;53.3757972717;8;51.5234537125;
62;5;24.625;31.9859409332;15;32.4962974787;9;51.4864883423;53.6017837524;8;51.9480371475;
63;5;25.625;33.0474090576;15;32.7287974358;9;51.5335540771;56.6625900269;8;52.3861010075;
64;5;26.9667301178;33.0;15;34.3680408001;9;51.5832710266;58.723690033;9;52.8369377851;
65;5;27.90625;33.625;17;35.7875300646;9;49.6357078552;61.1966781616;9;53.2996970415;
66;6;27.1277351379;36.2333488464;19;37.0293372869;9;48.6909255981;63.4159851074;10;53.7733876705;
67;6;27.6646003723;37.4937896729;20;38.142807126;10;47.7489700317;65.6396942139;10;54.2568839788;
68;6;27.8000240326;38.0421295166;20;39.1767909527;10;47.7999992371;65.8670349121;10;54.7489345074;
69;6;28.9018745422;36.2490081787;21;41.1349400282;11;48.7999992371;67.0971679688;9;55.2481753826;
70;6;29.4228591919;35.8334350586;21;42.9066121578;12;46.7999992371;69.4081268311;9;55.7531472445;
71;6;29.241645813;36.4986038208;18;44.5646041632;12;45.7999992371;71.656867981;9;56.2623153925;
72;6;30.8100776672;35.809009552;18;47.1196132898;12;44.7999992371;76.1306152344;9;56.774091363;
73;6;30.9215373993;37.0;18;48.0111442804;12;43.7999992371;78.4556045532;9;57.2868573666;
74;6;31.8186779022;37.7999992371;16;51.0591118336;12;42.7999992371;80.4524536133;10;57.7989915609;
75;6;33.2392120361;40.0;14;52.8784912825;13;41.7999992371;81.8646316528;9;59.3088930845;
76;6;32.2000007629;44.0;12;54.8137865067;13;43.7999992371;81.2744903564;10;60.8550049067;
77;6;32.8598175049;48.4064407349;12;56.8292262554;14;46.7999992371;82.6807174683;9;61.4370195866;
78;6;31.4386329651;50.4344406128;12;58.0719988346;14;48.7999992371;84.0820541382;10;62.9506634474;
79;7;30.9100723267;50.2309951782;13;59.3546271324;14;49.7999992371;86.1590042114;10;64.5158358812;
80;7;30.4052028656;47.7999992371;13;60.6290726662;15;47.7999992371;90.2669219971;9;66.121558547;
81;7;29.1100006104;51.4580001831;16;61.8571594954;15;46.7999992371;93.3962631226;9;67.7558195591;
82;7;30.7039375305;53.7347946167;15;63.0134473443;15;45.7999992371;97.520904541;10;70.4060490131;
83;7;31.2879772186;53.1809806824;15;64.0855045319;15;47.7999992371;98.5395126343;11;73.119639039;
84;7;32.2341804504;55.0628814697;15;65.0719021559;15;48.7999992371;103.538032532;11;75.932418108;
85;7;33.1857643127;56.9565963745;15;65.9788770378;15;51.7999992371;106.530456543;12;77.798111558;
86;7;34.1421852112;58.0959205627;16;66.8167246282;16;53.7999992371;110.510070801;12;80.6504938602;
87;7;35.1029663086;58.7522659302;16;67.5967175663;16;56.7999992371;110.004760742;13;82.5419511795;
88;7;33.1533203125;58.6481895447;15;68.3289497197;16;60.7999992371;109.259307861;13;84.6041345596;
89;7;34.0359039307;59.5545196533;16;68.8060495853;16;61.7999992371;113.584716797;15;86.6636049747;
90;7;35.0073165894;61.412902832;16;69.2730977237;16;64.6873092651;116.646087646;23;88.4884752035;
91;7;35.3815803528;62.3216094971;16;69.7523526698;16;66.8749847412;119.817123413;25;90.2801306248;
92;7;35.3584213257;63.2394485474;19;70.2340339273;17;69.0496444702;122.293884277;24;92.0378409624;
93;7;35.3375816345;64.1655044556;19;70.7090413123;17;71.2111282349;125.473312378;27;93.761672616;
94;7;35.3188247681;65.0989532471;20;71.1693156511;17;74.312828064;126.006973267;29;95.4522532225;
95;7;35.301940918;66.0390625;22;71.6080992669;17;74.6339187622;129.220748901;29;97.1105493307;
96;7;35.2867469788;66.9851531982;20;72.0201098621;17;76.7454833984;128.080963135;31;98.6526252031;
97;7;35.2730712891;67.9366378784;20;72.4015895575;17;78.0473022461;129.826873779;31;100.111653209;
98;7;35.2607650757;68.8929748535;19;72.7502573282;17;77.3696594238;131.04699707;31;101.561297178;
99;7;35.2496871948;69.8536758423;17;73.0651665181;17;77.6515274048;132.271072388;24;102.997623205;
100;8;35.2397193909;70.8183059692;17;73.3465122133;17;78.9126205444;134.098510742;19;104.303158045;
