Turn;Planet_count_KI_1_SP_REPLICON;Research_KI_1_SP_REPLICON;Industry_KI_1_SP_REPLICON;Ships_KI_1_SP_REPLICON;Population_KI_1_SP_REPLICON;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.0;4;20.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;8.0;11.0;4;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;8.0;10.0;4;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;9.0;10.0;4;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;9.5;10.0;4;20.0;2;9.99210166931;10.5;4;22.2917383909;
8;1;9.5;10.0;4;20.3999996185;2;10.0156412125;10.5;4;22.8371437788;
9;2;9.59000015259;10.5;3;21.7264003754;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;9.88844013214;10.3632001877;3;21.9903717041;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;9.94783401489;10.4951858521;3;23.0819120407;2;10.3324222565;11.0;4;25.4997080564;
12;2;10.1934309006;11.0209560394;3;23.99553442;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;11.9660997391;11.4571752548;3;24.7449600697;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;13.9660997391;11.8107032776;3;25.3503712416;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;15.9660997391;12.0916318893;3;25.8344515562;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;16.7228336334;12.6748571396;3;26.2195074558;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;18.0058269501;12.4808797836;5;26.3048160076;2;18.8129119873;13.879781723;5;32.3400559425;
18;3;19.0164165497;12.5;4;26.3530313969;2;19.9265136719;14.0;5;32.8895044327;
19;3;19.625;12.5;4;26.4023760557;2;21.0501403809;14.0;5;33.4816474915;
20;3;19.625;13.0609502792;5;26.4528282881;2;21.5333709717;14.0;5;34.1130428314;
21;3;19.9518871307;12.5;5;26.5043625832;2;21.6754341125;14.0;5;34.7785673141;
22;3;19.9634819031;12.5;5;26.5569496155;2;21.825176239;14.0;5;35.4714341164;
23;3;19.625;13.1227798462;5;26.6105561256;2;21.9810714722;14.0;6;36.1833543777;
24;3;19.9873752594;12.5;5;26.6651450396;2;22.141254425;14.0;6;36.9048519135;
25;3;19.9996566772;12.5;4;26.72067523;2;22.3035907745;14.0;6;37.6257123947;
26;4;20.0121517181;12.5;3;26.7771017551;2;22.4657840729;14.0;6;38.3355398178;
27;4;20.024848938;12.5;3;26.8343759775;2;22.6254959106;14.0;6;39.0243473053;
28;4;19.625;13.2337503433;3;26.8924454451;2;22.7804775238;14.0;6;39.6831235886;
29;4;18.0508003235;13.5;3;26.9512542486;2;22.9287014008;14.0;6;40.3043012619;
30;4;17.064031601;14.5;3;27.0107431412;2;23.0684661865;14.0;7;40.8820743561;
31;4;16.0774173737;15.5;3;27.0708494186;2;23.1984672546;14.0;7;41.4125490189;
32;4;15.0909414291;16.5;3;27.1315076351;2;23.3178215027;14.0;7;41.8937177658;
33;4;14.4795894623;17.5;3;27.1926498413;2;23.4260864258;14.0;7;42.3252954483;
34;4;14.4933462143;18.5;4;27.2542052269;2;23.523191452;14.0;7;42.7084550858;
35;4;14.5071964264;19.5;5;27.3161010742;2;23.6094017029;14.0;7;43.0455055237;
36;4;14.5211229324;20.5;5;27.3782629967;2;23.6852378845;14.0;7;43.3395690918;
37;4;14.5351085663;21.5;6;27.4406147003;2;23.7514019012;14.0;7;43.5942716599;
38;4;14.5491380692;22.5;6;27.5030794144;2;23.8087100983;14.0;7;43.8134851456;
39;4;14.5631923676;23.5;7;27.5655794144;2;23.8580341339;14.0;8;44.0;
40;4;14.577255249;24.5;8;27.628036499;2;23.8999996185;14.0;8;44.0;
41;4;14.5913085938;25.5;9;27.690372467;2;23.8999996185;14.0;8;44.0;
42;4;14.6053333282;26.5;9;27.7525100708;2;23.8999996185;14.0;9;44.0;
43;4;14.6193141937;27.5;9;27.8143725395;2;23.8999996185;16.0;9;44.0;
44;5;14.633234024;28.5;7;42.8758842945;2;23.8999996185;18.0;9;44.0;
45;5;15.6470737457;29.5;7;43.686971426;2;23.8999996185;20.0;10;44.0;
46;5;17.6608181;27.5;7;44.4169363976;2;23.8999996185;22.0;10;44.0;
47;5;17.674451828;28.5;9;45.0648760796;2;23.8999996185;24.0;10;44.0;
48;5;18.6879577637;29.5;10;45.6332468987;2;23.8999996185;24.0;10;44.0;
49;5;20.7013206482;27.5;10;46.126996994;2;23.8999996185;24.0;10;44.0;
50;5;22.7145271301;28.5;11;46.5526952744;3;23.8999996185;24.0;10;44.0;
51;5;23.849357605;29.5;11;46.9177415371;3;23.8999996185;24.0;10;44.0;
52;6;24.191078186;30.5;8;52.2297339439;3;23.8999996185;24.0;10;44.0;
53;6;27.0016899109;32.5;8;52.5522975922;3;23.8999996185;24.0;10;44.0;
54;6;28.6655158997;34.5;8;52.7534308434;3;23.8999996185;24.0;10;44.0;
55;6;27.8999996185;35.5;8;52.949962616;3;23.8999996185;24.0;9;44.0;
56;6;27.8999996185;36.5;8;53.1415266991;3;23.8999996185;24.0;12;44.0;
57;6;27.8999996185;36.9936141968;8;53.3278021812;4;24.8999996185;25.0;11;45.0;
58;6;28.7130413055;33.9936141968;9;53.508515358;4;23.8999996185;27.0;11;45.1599999666;
59;6;27.8999996185;33.9936141968;9;53.6834390163;4;22.8999996185;29.0;13;45.3437439203;
60;6;27.8999996185;34.9936141968;9;53.8523926735;4;21.8999996185;31.0;14;45.5541238785;
61;6;28.7460842133;32.9936141968;9;54.0152420998;4;20.8999996185;33.0;13;45.7941719294;
62;6;27.8999996185;33.9936141968;11;54.1718959808;4;19.8999996185;34.0;15;46.0669906139;
63;6;27.8999996185;34.9936141968;11;54.3223056793;4;19.6000003815;35.0;15;46.375654459;
64;6;27.8999996185;35.2276306152;11;54.4664607048;4;19.6000003815;36.0;16;46.7230784893;
65;6;27.8999996185;35.2577285767;11;54.6043863297;4;19.6000003815;37.0;14;47.1118502617;
66;6;29.7958106995;33.2577285767;13;54.7141976357;4;19.6000003815;38.0;15;47.544028759;
67;6;30.3106937408;32.5;13;54.8005290031;5;19.6000003815;39.0;14;48.0209121704;
68;6;28.7999992371;33.5;13;54.8820991516;5;19.6000003815;40.0;14;49.9432077408;
