Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
20;1;23.25;12.5;6;25.0;2;19.8756904602;12.5;3;26.3255085945;
21;1;23.25;12.5;6;25.0;2;20.8861808777;12.5;4;26.3609591722;
22;1;23.25;12.5;7;25.0;2;21.8968143463;12.5;5;26.3968753815;
23;1;23.25;12.5;7;25.0;2;21.9190635681;12.5;5;26.4332377911;
24;1;23.25;12.5;7;25.0;2;21.5;12.9299716949;6;26.4700255394;
25;1;23.25;12.5;7;25.0;2;21.5;12.9410076141;6;26.5072168112;
26;2;23.25;12.5;6;25.0;2;21.9521656036;12.5;7;26.5447884798;
27;2;23.25;12.5;6;25.0;2;21.9634361267;12.5;7;26.5827163458;
28;2;23.25;12.5;8;25.0;2;21.5;12.5;6;26.6209751368;
29;2;23.25;12.5;8;25.0;2;21.5;12.5;6;26.6595385075;
30;2;23.25;12.5;8;25.0;2;21.5;12.5;7;26.6983793974;
31;2;23.25;12.5;8;25.0;3;21.5;12.5;7;26.7374696732;
32;2;23.25;12.5;9;25.0;3;21.5;12.5;7;26.7767804861;
33;2;23.25;12.5;9;25.0;3;21.5;12.5;7;26.8162822723;
34;2;23.25;12.5;8;25.0;3;21.5;12.5;5;26.8559447527;
35;2;23.25;12.5;8;25.0;3;21.5;12.5;6;26.8957372904;
36;2;23.25;12.5;8;25.0;4;20.75;12.5;5;51.9356285334;
37;3;24.25;12.5;7;26.0;4;21.75;13.5;5;53.7255871296;
38;3;25.25;12.5;7;26.0399999619;4;22.75;12.5;5;55.1699562073;
39;3;25.718000412;14.5;7;26.0811839104;4;22.75;12.5;5;56.2926659584;
40;3;25.7365322113;16.5;8;26.1235535145;4;22.75;12.5;4;57.1404297352;
41;3;25.25;18.5;8;26.1671074629;4;22.75;12.5;4;57.7677521706;
42;3;25.25;20.5;9;26.211841464;4;22.75;12.5;4;58.17527318;
43;3;25.25;22.5;9;26.2577478886;4;22.75;12.5;4;58.2149660587;
44;3;25.25;22.5;9;26.3048160076;4;22.75;15.5;4;59.2545039654;
45;3;25.25;22.5;10;26.3530313969;4;23.75;19.5;5;59.3838561773;
46;3;25.25;22.5;11;26.4023760557;4;24.75;23.5;5;59.5201115608;
47;3;25.25;22.5;12;26.4528282881;4;24.75;27.5;5;59.6636220217;
48;3;25.25;22.5;12;26.5043625832;4;24.75;31.5;5;59.8147270679;
49;3;25.25;22.5;13;26.5569496155;4;24.75;33.5;6;59.9737460613;
50;3;25.25;22.5;13;26.6105561256;4;24.75;34.5;6;60.1409705877;
51;3;25.25;22.5;13;26.6651450396;4;24.75;35.5;6;60.3166550398;
52;3;25.25;22.5;14;26.72067523;4;24.75;36.5;6;60.5010066032;
53;3;25.25;22.5;13;26.7771017551;4;24.75;37.5;6;60.6941745281;
54;3;25.25;22.5;13;26.8343759775;4;24.75;38.5;7;60.8962397575;
55;3;25.25;22.5;14;26.8924454451;4;24.75;39.5;7;61.1072032452;
56;3;25.25;22.5;15;26.9512542486;4;24.75;40.5;7;61.3269760609;
57;3;25.25;22.5;15;27.0107431412;4;24.75;41.5;7;61.5553689003;
58;3;25.25;22.5;15;27.0708494186;4;24.75;42.5;8;61.7920837402;
59;3;25.25;22.5;16;27.1315076351;4;25.4995002747;43.5;8;62.0367069244;
60;3;25.25;22.5;16;27.1926498413;4;25.5086746216;44.5;8;62.288705349;
61;3;25.25;22.5;17;27.2542052269;4;24.75;45.9000015259;8;62.547424078;
62;3;25.25;22.5;17;27.3161010742;4;25.5265827179;44.9000015259;14;62.8120889664;
63;3;25.25;22.5;16;28.4245848656;4;25.5353088379;44.9000015259;14;63.0818119049;
64;3;25.7000007629;23.0;16;29.3155202866;4;26.5438804626;44.9000015259;14;63.3556003571;
65;3;26.0510005951;23.3899993896;16;30.0232348442;4;24.75;46.9000015259;14;63.6303496361;
66;3;26.3185329437;23.6872596741;16;30.5834553242;4;24.75;48.2799987793;15;63.8789830208;
67;3;26.5187683105;23.9097423553;17;30.8810532093;4;25.75;46.2799987793;15;64.1288366318;
68;3;26.5999984741;24.0;17;30.9997222424;4;24.75;47.2799987793;15;64.3786706924;
69;3;26.5999984741;24.0;17;31.1197195053;4;24.75;48.2799987793;16;67.2910227776;
70;3;26.5999984741;24.0;17;31.2407734394;4;25.0200004578;50.0408706665;16;69.5555341244;
71;3;24.5999984741;25.0;17;31.3626015186;4;27.0728282928;47.4724578857;17;71.29246068;
72;3;25.5999984741;24.0;17;31.4849126339;4;25.3911209106;50.083152771;17;72.6235125065;
73;3;23.5999984741;25.0;16;31.6074104309;4;25.5112609863;52.006893158;18;73.1635811329;
74;3;22.5999984741;26.0;16;31.7297949791;5;27.4491138458;48.6132698059;16;89.5035076141;
75;3;21.5999984741;27.0;17;31.8517668247;5;29.3959465027;49.0;16;90.6339285374;
76;3;20.5999984741;28.0;17;31.9730293751;5;30.4851589203;50.0;17;91.6591212749;
77;3;19.5999984741;29.0;18;32.0932917595;5;27.6375656128;53.0;17;92.578476429;
78;4;18.5999984741;30.0;17;32.2122716904;5;27.6545143127;54.0;18;93.3955197334;
79;4;17.5999984741;31.0;16;32.3296985626;5;25.7717170715;57.0;18;94.1167180538;
80;4;16.5999984741;32.0;16;32.4453144073;5;24.8338317871;59.6631584167;18;94.7503283024;
81;4;15.5999984741;33.0;16;32.5588784218;5;23.8924598694;61.6861839294;19;95.3054213524;
82;4;14.5999984741;34.0;15;32.6701660156;5;23.9475364685;62.0;19;95.7911472321;
83;4;14.0;35.0;16;32.7789731026;5;22.4390411377;65.0;20;96.0199818611;
84;4;15.0;33.0;17;32.8851151466;5;23.4870071411;66.0;21;96.2301259041;
85;4;14.0;34.0;17;32.9884295464;5;23.5721321106;68.0;22;96.4265599251;
86;4;14.0;35.0;17;33.0887751579;5;22.5726089478;71.0;20;96.6097431183;
87;4;15.0;33.0;17;33.1860332489;5;23.6104736328;72.0;20;96.7802121639;
88;4;14.0;34.0;18;33.2801060677;5;23.7206573486;74.0;19;96.9150056839;
89;4;14.0;35.0;16;33.3709182739;5;21.6452331543;75.0;19;97.0;
90;4;15.0;33.0;16;33.4584150314;5;20.0;78.8399963379;20;97.0;
91;4;14.0;34.0;16;33.5425610542;5;20.0;81.8399963379;20;97.0;
92;4;14.0;35.0;17;33.6233406067;5;23.0;77.0;21;97.0;
93;4;15.0;33.0;17;33.7007546425;5;23.0799999237;78.0;21;97.0;
94;4;14.0;34.0;17;33.7748212814;5;24.0799999237;79.0;20;97.0;
95;4;14.0;35.0;16;33.8455729485;5;26.0799999237;77.0;18;97.0;
96;3;15.0;33.0;16;33.9130558968;6;26.0799999237;77.5999984741;16;97.0;
97;3;14.0;34.0;16;33.9773273468;6;23.0;80.5999984741;22;97.0;
98;3;14.0;35.0;16;34.0;6;23.0;80.4400024414;22;97.0;
99;3;15.0;33.0;16;34.0;6;21.0;82.4400024414;22;97.0;
100;3;14.0;34.0;17;34.0;6;20.0;84.4400024414;23;97.0;
