Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
35;3;27.9786968231;12.5;5;32.3024535179;2;20.5;14.5;7;36.8336925507;
36;3;29.0861034393;15.5;5;32.5654895306;2;19.5;13.5;8;37.0900468826;
37;3;30.1909713745;18.5;6;32.8225033283;2;19.5;14.5;9;37.3209609985;
38;3;30.7701263428;21.5;7;33.0726349354;2;18.5;13.5;9;37.5278348923;
39;3;30.882686615;24.5;7;33.3151476383;2;18.5;14.5;9;37.7122650146;
40;3;30.9918174744;27.5;8;33.5494331121;2;17.5;13.5;10;37.8759651184;
41;3;31.0972442627;27.5;9;33.7750140429;2;17.5;13.5;11;38.0;
42;3;31.1987571716;27.5;10;33.9915423393;2;18.5;14.5;11;38.0;
43;4;31.2961940765;27.5;7;50.1987950802;2;19.5;15.5;11;38.0;
44;4;31.8242225647;28.5;7;51.3566639423;2;21.5;17.5;12;38.0;
45;4;33.4785003662;29.5;9;52.3999342918;2;23.5;19.5;12;38.0;
46;4;34.5633163452;30.5;9;53.3247185946;2;24.5;20.5;12;38.0;
47;4;35.6439552307;31.5;10;54.1332130432;2;25.3999996185;21.5;14;38.0;
48;4;36.7204971313;32.5;9;54.8322322369;2;25.3999996185;22.5;14;38.0;
49;4;37.7930450439;32.5;10;55.4316086769;2;25.3999996185;22.5;14;38.0;
50;5;38.8617401123;32.5;8;70.9427160025;2;25.3999996185;22.5;15;38.0;
51;5;40.9267349243;33.5;8;72.1272956133;3;25.3999996185;22.5;14;38.0;
52;5;42.2425918579;34.5;8;73.0020908117;3;25.3999996185;22.5;14;38.0;
53;5;42.3122215271;35.5;10;73.6282650232;3;25.3999996185;22.5;14;38.0;
54;5;42.3294372559;36.5;12;74.5159533024;3;25.3999996185;22.5;14;38.0;
55;5;42.3467903137;37.5;13;77.3312848806;3;25.3999996185;22.5;14;38.0;
56;5;43.1547393799;39.0;13;79.6578038931;3;25.3999996185;22.5;14;38.0;
57;5;43.8133163452;40.3899993896;14;81.5532633066;3;25.3999996185;22.5;15;38.0;
58;5;44.3430480957;41.6872596741;15;83.082596302;3;25.3999996185;22.5;15;39.0;
59;6;44.7659721375;42.9097442627;10;94.1616847515;3;26.3999996185;23.5;15;39.0499999523;
60;6;43.9775085449;46.0;12;95.2609753609;3;25.3999996185;25.5;16;39.1019749641;
61;7;44.0418701172;49.0;11;96.0371975899;3;24.3999996185;27.5;16;39.1559499502;
62;7;43.0688896179;52.0;13;96.5397200584;3;23.5;29.5;17;39.2119446993;
63;7;42.7563858032;55.0;13;97.010089159;3;23.5;31.5;17;39.269973278;
64;7;42.7838783264;57.0;13;97.4471626282;3;23.5;33.1349868774;18;39.3300433159;
65;7;42.8115615845;58.0;13;97.8506982327;4;23.5;34.1650238037;16;39.3921557665;
66;8;42.8394012451;60.0;12;98.2212278843;4;24.5;32.1960754395;16;39.4563041925;
67;8;42.8673629761;62.0;13;98.55991292;4;23.5;33.2281532288;16;39.5224741697;
68;8;42.8954124451;64.0;14;98.8683891296;5;22.75;34.2612380981;10;46.0263179541;
69;8;42.9235191345;66.0;14;99.1486234665;5;25.0200004578;33.8181610107;10;47.4262906313;
70;8;42.9516448975;68.0;15;99.4027788639;5;27.2306003571;34.2684059143;10;48.6054153442;
71;8;42.9797515869;69.5124435425;16;99.633108139;5;27.2306003571;35.33203125;11;49.6016025543;
72;8;43.0078125;70.5796356201;16;100.746189117;5;28.2306003571;36.3990631104;13;50.3023526669;
73;8;44.0357818604;72.5999984741;16;100.8880831;5;28.5998306274;36.9115905762;14;50.7942380905;
74;8;45.0636367798;74.5999984741;16;101.035169959;5;28.6625671387;37.9719390869;14;51.2604804039;
75;8;45.0913352966;76.5999984741;18;101.187617064;5;28.7169380188;40.0491333008;14;51.5929157734;
76;8;45.1188430786;78.5999984741;18;101.345581174;6;27.7306003571;42.1296005249;15;51.8813061714;
77;8;45.1461334229;80.5999984741;21;101.509203672;7;28.7306003571;42.1296005249;14;52.1707756519;
78;8;45.1731719971;81.5999984741;22;101.678606629;7;29.7306003571;43.1296005249;13;52.4608733654;
79;8;45.1999282837;82.5999984741;23;101.8538872;7;27.7306003571;43.1296005249;13;52.7511148453;
80;8;45.2263755798;83.2999954224;23;102.0351125;7;27.5;44.1296005249;13;53.040979147;
81;8;45.2524833679;83.2999954224;25;102.222314239;7;27.5;45.1296005249;13;53.3299102783;
82;9;45.2782249451;83.2999954224;24;102.415482521;7;27.5;46.5811538696;13;54.6173193455;
83;9;45.3035774231;83.2999954224;25;102.614560127;7;29.5;45.6701393127;14;54.992587924;
84;9;42.7999992371;88.2999954224;26;102.819437742;7;29.5;47.760974884;14;55.5362758636;
85;9;41.7999992371;90.3999938965;26;103.029948235;7;29.5;49.9353179932;14;56.0990012884;
86;9;41.3770751953;93.3999938965;25;103.245862722;7;29.5;52.1182098389;14;56.6476716995;
87;9;39.7999992371;94.3999938965;26;103.466886759;7;29.5;54.3117218018;15;57.1750864983;
88;9;39.7999992371;96.3845901489;27;103.692658424;7;29.5;55.5150756836;13;57.7196029425;
89;9;37.7999992371;96.4122085571;27;104.311816931;7;29.5;56.7227134705;14;59.2782684565;
90;9;36.7999992371;96.5196914673;27;104.978409052;8;28.5;59.9330215454;13;59.8778684139;
91;9;36.7999992371;97.6287689209;27;105.692198753;8;28.5;63.1442680359;13;60.4856128693;
92;9;34.7999992371;97.7390441895;27;106.451702118;8;28.5;63.3546867371;13;61.0980567932;
93;11;33.7999992371;98.7390441895;22;115.253971577;6;20.0;62.2624969482;14;54.7118024826;
94;11;33.7999992371;104.739044189;22;116.154438496;6;21.0;62.4659957886;14;55.3236035109;
95;11;36.2000007629;107.739044189;23;117.089808941;6;22.0;63.6636009216;15;55.9304498434;
96;11;36.2000007629;113.183349609;28;118.052261233;7;24.0;61.8538970947;14;57.5296375751;
97;11;38.2000007629;115.292999268;28;119.032535076;7;25.0;65.0356750488;13;58.2088140249;
98;11;39.2000007629;117.401191711;29;120.020286679;7;26.5;68.2079620361;13;58.8831152916;
99;11;40.2000007629;118.507537842;29;122.004567981;7;25.5;69.3700485229;14;59.5513097048;
100;11;46.2000007629;119.007537842;30;123.034405708;7;25.5;71.1841888428;14;60.2124985456;
