Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
68;7;54.4051246643;57.6872596741;16;99.8005999327;4;23.5;32.5;16;39.2221269608;
69;8;54.7213897705;57.6872596741;15;100.219764471;4;23.5;33.5;16;39.2560760975;
70;8;51.7745285034;57.6872596741;16;100.580891848;4;24.5;31.5;17;39.2905418873;
71;8;50.8290481567;58.6872596741;16;100.805304766;4;23.5;32.5;17;41.7284142971;
72;8;49.8849411011;59.6872596741;17;101.893387198;4;23.5;32.5;17;42.9669008255;
73;8;47.9421920776;62.6872596741;17;102.043530583;4;24.5;34.3899993896;17;43.9850872755;
74;8;47.0007858276;66.0;18;102.198659658;4;25.5;36.6872596741;18;44.8212311268;
75;9;46.0606918335;70.0;17;102.358795047;4;24.5;36.6872596741;18;45.3631777763;
76;9;45.1218795776;74.0;16;102.523940086;4;24.5;37.6872596741;17;45.6978446245;
77;8;42.1843185425;57.0;15;62.6940792799;5;24.5;38.3524017334;14;86.008800149;
78;8;41.7479553223;58.5321159363;16;62.8691769838;5;22.5;41.3901138306;14;86.1882332563;
79;8;41.8127441406;59.562286377;16;63.0491757393;6;22.5;45.42943573;13;87.3262668848;
80;8;40.8767929077;61.2102584839;18;63.2339954376;6;22.5;49.4703712463;15;87.5683965683;
81;8;39.9290924072;61.2519989014;18;63.4235314131;7;22.0;53.5129241943;14;87.8234567642;
82;8;39.4718818665;62.2950248718;18;63.6176548004;7;22.0;56.6872596741;14;88.091925621;
83;8;40.5260734558;64.3393249512;19;63.8162099123;7;23.0;58.6028442383;14;88.3742491007;
84;8;42.5811042786;66.0071411133;20;64.0190149546;7;22.0;61.6501655579;15;88.670828104;
85;8;42.8605766296;68.0591964722;20;64.2258611917;7;22.0;64.6990280151;15;88.9820047617;
86;8;42.9315109253;70.1129455566;21;64.4365128279;7;24.0;62.7493743896;17;89.3080477715;
87;9;43.0029792786;71.1683273315;20;64.6507077217;8;24.0;64.8011627197;15;89.6491346359;
88;9;43.0748825073;71.7252960205;21;64.8681569099;8;26.0;63.8543205261;15;90.0053350925;
89;9;43.1471214294;71.7837677002;21;65.0885463953;8;27.0;62.9087753296;16;90.3765907288;
90;9;43.2195854187;71.8436660767;22;65.3115382195;8;27.0;64.9644393921;16;90.7626984119;
91;9;43.2921638489;71.9048919678;21;65.5367715359;8;29.0;64.0212173462;15;91.1632905006;
92;9;43.3647537231;71.9673538208;22;65.7638653517;8;30.0;64.0790100098;16;91.5778205395;
93;9;43.4372406006;72.030921936;22;65.9924201965;8;30.0;67.1376876831;17;93.0055482388;
94;9;43.509513855;72.0954742432;26;66.562728405;9;30.0;69.1971435547;16;93.4855306149;
95;9;43.6897888184;72.2565994263;21;67.1612159014;9;30.0;71.2572402954;14;93.9778010845;
96;9;43.8752288818;72.428855896;20;67.7865512371;9;28.0;76.3178405762;15;94.481004715;
97;9;44.0652999878;72.6119613647;21;68.4368786812;9;28.0;77.7767028809;14;94.9935849905;
98;9;44.2593841553;72.8054199219;21;70.109798193;9;27.0;78.8686981201;15;95.5137997866;
99;10;45.4567909241;74.0084838867;20;111.842366695;8;22.0;74.9605636597;15;56.0397450924;
100;10;49.6567726135;75.0084838867;20;112.632304907;8;22.0;77.0521087646;16;57.5693840981;
101;10;52.858543396;77.5;22;113.436866045;9;24.0;77.1431427002;16;58.1405858994;
102;10;51.7640266418;81.5;23;114.251723409;10;25.0;77.2334899902;15;58.7123502493;
103;10;51.9943695068;85.5;23;115.072251081;10;24.0;80.3229827881;16;59.2824877501;
104;10;52.2247238159;89.5;23;115.893644214;10;25.0;80.4114379883;15;59.8488441706;
105;10;52.4542160034;92.357711792;25;116.711057186;10;25.0;80.4986877441;15;60.4093481302;
106;10;52.6820297241;94.5886306763;25;117.519741535;10;24.0;82.5845947266;16;60.9620525837;
107;10;52.9073791504;96.8162078857;26;118.315187812;10;26.0;81.6689910889;16;61.5051709414;
108;10;53.1295280457;99.0385971069;26;119.09325099;11;28.0;82.7517700195;15;62.0371091366;
109;10;53.3478012085;101.254089355;27;119.850258946;11;30.0;83.8327789307;15;62.5564857721;
110;10;53.5616073608;103.46118927;29;120.583091021;11;29.0;86.9119262695;18;63.0621469021;
111;10;53.7704315186;105.658630371;29;121.289226532;11;28.5;89.9891204834;18;63.5531698465;
112;10;53.9738349915;107.845405579;30;121.966770291;11;28.5;94.0642547607;18;64.0288625956;
113;10;54.1714859009;110.0207901;29;122.614437699;11;27.5;97.9172668457;19;64.4887533188;
114;10;54.3631019592;112.130699158;30;123.231524944;11;27.5;101.016448975;19;65.9325729609;
115;10;54.5485076904;113.313217163;31;123.817851663;11;28.5;105.112503052;18;66.4202382565;
116;10;54.727596283;114.484161377;32;124.373697996;11;30.0;109.205413818;19;66.8947918415;
117;10;54.9003219604;115.643722534;33;124.89972949;11;31.0;113.295120239;21;67.3565216064;
118;10;59.8842887878;114.676063538;32;125.396921277;11;32.0;117.381622314;21;67.8058196306;
119;10;63.7064590454;114.708786011;31;125.866481066;11;33.0;121.464920044;22;68.2332859039;
120;11;66.8381958008;114.741844177;31;155.309784889;11;34.0;125.538101196;21;68.6195043325;
121;11;65.900390625;118.77520752;32;158.048313856;11;34.4000015259;127.538101196;23;68.9823412895;
122;11;67.5047302246;121.981170654;33;160.122381687;11;34.4000015259;132.538101196;24;69.2511104345;
123;11;69.6630325317;125.04864502;33;161.587942123;11;35.4000015259;133.826065063;25;69.4720146656;
124;11;71.7215805054;128.116546631;34;162.659310102;11;34.4000015259;136.374481201;26;69.6842302084;
125;11;70.7788314819;131.681900024;35;163.436697245;11;34.4000015259;139.461196899;26;69.8997753859;
126;11;70.8347702026;133.75038147;36;163.717056036;11;35.4000015259;139.548019409;27;70.118449688;
127;11;70.8893661499;135.819030762;36;163.888306141;11;34.4000015259;142.634841919;28;71.2832868099;
128;11;72.9425888062;134.887756348;37;164.058348417;11;36.4000015259;140.300949097;29;72.4832165241;
129;11;74.9944381714;134.956481934;39;164.227016449;11;36.4000015259;141.978271484;29;73.7138428688;
130;11;77.0448989868;136.025115967;40;164.39414835;11;37.4000015259;143.663269043;30;74.9703888893;
131;11;79.0939559937;137.093582153;39;164.559586763;11;39.4000015259;142.352294922;31;77.2477800846;
132;11;81.1416091919;136.647903442;40;164.690256834;11;39.9000015259;145.041656494;33;78.600726366;
133;11;83.1499938965;136.681732178;38;164.812855721;11;40.9000015259;145.449676514;33;79.966760397;
134;11;85.1499938965;137.715332031;38;164.934533358;11;42.9000015259;139.232711792;34;81.3404449224;
135;11;87.1499938965;138.363983154;33;165.055148125;11;44.9000015259;138.527679443;32;82.7163145542;
136;11;89.1499938965;148.852386475;29;165.174563408;11;43.0562438965;141.160491943;32;84.0889178514;
137;11;91.1499938965;152.965835571;28;165.292647839;11;43.1299209595;147.43649292;33;85.452857852;
138;11;93.1499938965;155.021591187;28;165.409276009;11;43.1988067627;150.581161499;27;86.8028306961;
139;11;94.1499938965;158.87663269;29;165.524328947;11;43.2627868652;153.27204895;29;88.1336661577;
140;11;95.1499938965;161.930892944;30;165.637694597;11;42.2627868652;153.962646484;25;89.440376997;
141;11;96.1499938965;164.205810547;31;165.749268532;11;42.2627868652;155.649276733;25;90.7182205915;
142;11;97.1499938965;166.311813354;29;165.858953476;11;43.2627868652;158.328216553;26;91.9627646208;
143;11;98.1499938965;167.416000366;30;165.966660023;11;44.4702453613;157.995803833;28;93.169962883;
144;11;99.1499938965;172.563323975;31;166.07230711;11;43.5107727051;160.648498535;29;94.3362276554;
145;11;100.149993896;175.979537964;30;166.175821304;11;43.5472335815;163.283050537;29;95.4584953785;
146;11;101.149993896;178.093399048;31;166.27713728;11;44.579914093;162.896469116;30;96.4938120842;
147;11;102.149993896;179.204849243;31;166.376198053;11;43.5999984741;165.486206055;30;97.4057097435;
148;11;103.149993896;180.313827515;33;166.472954512;11;43.5999984741;168.050109863;32;98.28094244;
149;11;104.149993896;181.42024231;33;166.567365646;11;44.5999984741;167.586532593;31;99.1176557541;
150;11;105.149993896;182.524108887;34;166.659398079;12;43.5999984741;169.271011353;27;115.914646864;
151;11;106.149993896;183.625335693;33;166.749025822;12;42.5999984741;173.7318573;24;117.471321344;
152;11;107.149993896;184.723937988;33;166.836230278;12;42.9000015259;177.563903809;26;118.82323122;
153;11;108.149993896;185.819854736;33;166.921000004;12;43.9000015259;180.918304443;28;120.036290646;
154;11;109.149993896;186.913101196;33;166.981387615;12;44.9000015259;183.147064209;30;121.126235247;
155;11;110.149993896;187.979537964;31;167.0;12;45.9000015259;184.502105713;28;122.101098061;
156;11;111.149993896;186.979537964;31;167.0;12;46.9000015259;185.843460083;30;122.970734119;
157;11;112.149993896;186.979537964;32;167.0;12;55.9000015259;174.953186035;32;123.745790243;
158;11;113.149993896;188.979537964;31;167.0;12;57.9000015259;176.063323975;32;124.393840313;
159;11;113.149993896;189.979537964;33;167.0;12;62.9000015259;177.173568726;30;124.651041985;
160;11;113.149993896;187.979537964;33;167.239999771;12;70.9000015259;169.283676147;30;124.859764814;
161;11;113.149993896;189.111526489;34;167.477312088;12;72.9000015259;170.393356323;30;124.993282318;
162;11;113.149993896;190.242050171;34;167.711400032;12;74.9000015259;174.502365112;31;125.113348961;
163;11;113.149993896;191.370803833;35;167.941755295;13;80.9000015259;169.610427856;31;125.232087135;
164;11;113.149993896;192.035934448;37;168.167902946;13;78.4000015259;173.610427856;34;125.349227428;
165;11;113.149993896;192.284683228;40;168.389404297;13;77.0999984741;180.610427856;34;125.464515686;
166;11;113.149993896;192.528335571;40;168.605857849;13;80.0999984741;178.610427856;35;125.577713013;
167;11;113.149993896;192.766433716;41;168.816905022;13;79.0999984741;179.610427856;36;125.688598156;
168;11;113.149993896;192.998596191;43;169.022230148;13;77.1000061035;186.610427856;40;125.796970367;
169;11;113.149993896;191.11151123;44;169.221560478;13;80.1000061035;184.610427856;43;126.902648926;
170;11;113.149993896;190.22114563;41;169.414668083;13;81.1000061035;186.610427856;31;127.105474591;
171;11;113.149993896;191.327362061;41;169.60136795;13;81.1000061035;191.610427856;30;127.314209938;
172;11;113.149993896;192.430053711;42;169.781518936;14;81.8099975586;190.610427856;30;152.529304266;
173;11;113.149993896;193.529129028;43;169.955019951;14;79.8099975586;199.590240479;31;155.501217723;
174;11;113.149993896;194.250518799;44;170.121809006;15;80.8099975586;206.674423218;30;158.019784212;
175;11;113.149993896;194.43397522;44;170.281862259;15;79.8099975586;216.586303711;30;160.047232509;
176;11;113.149993896;194.610046387;46;170.435190201;15;80.8099975586;221.407272339;33;161.61961627;
177;11;113.149993896;194.778701782;47;170.581835747;15;80.8099975586;226.274536133;35;162.815741301;
178;11;113.149993896;194.9400177;48;170.721869469;15;80.8099975586;226.180267334;36;163.726041079;
179;11;113.149993896;195.094055176;49;178.81982708;15;79.8099975586;230.115478516;38;164.249606848;
180;11;115.552497864;199.056808472;50;184.860290051;15;78.8099975586;233.090255737;38;165.530054092;
181;11;117.933616638;202.7681427;51;189.324117661;15;79.8099975586;234.090255737;39;165.879570723;
182;11;120.292945862;206.038131714;52;192.02773571;15;79.1100006104;241.090255737;40;166.240940332;
183;11;122.982666016;210.943710327;51;193.811181545;16;81.1100006104;242.090255737;40;166.565476537;
184;11;123.54624939;212.97416687;52;195.194480419;16;81.1100006104;243.090255737;41;166.891975641;
185;11;123.840888977;214.213943481;51;196.271635532;16;80.1100006104;250.090255737;40;167.231889844;
186;11;124.115013123;215.136627197;53;197.142714024;16;82.1100006104;250.090255737;40;167.584264636;
187;11;124.369430542;215.851470947;53;197.938153267;16;82.1100006104;250.090255737;40;167.947942257;
188;11;124.605072021;216.501037598;53;198.506298065;16;82.1100006104;253.090255737;41;168.321572423;
189;11;124.822975159;216.917572021;54;198.846003532;16;83.1100006104;253.090255737;42;169.703632593;
190;11;124.943595886;217.175872803;56;199.125263214;16;85.1100006104;252.090255737;44;170.212452412;
191;11;125.010780334;217.418792725;57;199.388765812;16;84.1100006104;260.090270996;44;170.73930347;
192;11;125.075538635;217.646697998;58;199.636922836;16;87.0748519897;270.090270996;45;171.283408642;
193;11;125.137886047;217.860046387;59;199.870210648;16;92.1881866455;271.090270996;47;171.843962073;
194;11;125.19783783;218.059326172;61;200.0;16;94.3132629395;272.090270996;48;172.420149088;
195;11;125.200004578;218.200012207;62;200.0;16;94.450881958;278.090270996;50;173.01115942;
196;11;125.200004578;218.200012207;63;216.739999294;16;98.6018447876;278.090270996;50;173.616192818;
197;12;132.005004883;227.711013794;61;228.983302116;16;100.766876221;278.090270996;51;174.234453201;
198;12;138.486114502;236.257003784;62;237.587420464;16;100.946624756;284.090270996;53;174.865132093;
199;12;142.292877197;243.852661133;66;243.165569305;16;105.141578674;284.090270996;54;175.50737977;
200;12;144.709213257;250.601287842;65;246.723822594;16;105.141578674;285.090270996;55;176.160268545;
201;12;145.941772461;254.608428955;52;249.279247284;16;106.141578674;287.090270996;40;176.90625;
202;12;146.496917725;256.888397217;44;251.284349918;16;110.141578674;282.090270996;36;177.907550335;
203;12;147.001815796;258.611053467;42;252.853070259;16;111.076950073;282.090270996;37;178.917108059;
204;12;147.458892822;259.89944458;41;257.233664513;16;109.076942444;286.090240479;34;179.93186903;
205;12;149.871124268;264.023803711;43;258.556069851;16;111.076950073;288.090240479;36;180.94848609;
206;12;150.241775513;266.892913818;43;259.55927515;16;115.076950073;285.090270996;30;181.963319778;
207;12;150.574325562;267.438568115;41;260.310913563;16;115.076942444;289.090240479;28;182.972463608;
208;12;150.755874634;269.305206299;41;260.970759392;16;116.552322388;291.090270996;26;183.97178793;
209;13;150.866455078;268.20892334;37;261.597193241;16;116.873535156;268.090270996;25;184.95701313;
210;14;150.971328735;268.536376953;42;262.165510654;16;117.198104858;285.090270996;29;185.923799992;
211;14;151.070617676;268.800018311;44;262.493048191;16;122.523338318;282.090270996;27;186.854110718;
212;14;151.164413452;268.800018311;44;262.818469524;16;121.846496582;284.646728516;27;187.672549248;
213;14;151.25289917;268.800018311;44;263.109238148;16;122.414871216;286.646728516;30;188.469299316;
214;14;151.300003052;268.800018311;41;263.359118938;17;124.725883484;282.646697998;31;189.240255356;
215;14;151.300003052;268.800018311;42;266.607829094;17;122.027153015;284.646697998;27;189.981809616;
216;14;153.300003052;271.800018311;43;267.334134579;17;119.027153015;292.646697998;28;190.690931797;
217;14;153.300003052;274.800018311;40;268.116934776;17;125.027160645;283.646728516;31;191.365219116;
218;14;153.300003052;280.800018311;42;268.957110882;17;122.027153015;285.646728516;31;192.002913952;
219;14;153.300003052;286.800018311;43;269.853874683;17;122.027153015;291.646728516;32;192.550440788;
220;14;153.300003052;292.800018311;38;270.804316521;17;126.326560974;285.646697998;30;194.026422024;
221;14;153.300003052;298.800018311;38;271.80301857;17;121.326560974;289.646697998;35;195.083413005;
222;14;153.300003052;304.800018311;41;272.84181118;17;122.326560974;295.646697998;35;203.493839264;
223;14;153.300003052;310.800018311;39;273.909759998;17;121.788566589;308.136688232;35;210.518524289;
224;14;153.300003052;316.800018311;40;274.993447781;17;128.196975708;305.521209717;37;216.373372793;
225;14;153.300003052;322.173248291;34;276.077579975;18;124.343742371;335.945373535;28;221.198794246;
226;14;153.300003052;325.373168945;36;277.14588356;18;125.558433533;348.847717285;29;224.754606843;
227;14;156.300003052;321.096496582;32;278.182198524;18;128.986968994;351.522003174;27;227.644655704;
228;14;159.300003052;317.411315918;33;279.171617508;18;126.209373474;360.205322266;30;230.281136751;
229;14;162.300003052;316.467132568;29;280.101502419;18;129.396286011;357.59588623;30;232.614675522;
230;14;165.300003052;317.647491455;31;280.96222496;18;126.5;362.756652832;32;234.558056355;
231;14;167.100006104;318.739837646;28;281.747542381;18;129.5;361.610717773;35;237.059497118;
232;14;167.100006104;319.736053467;25;282.45459938;18;134.5;365.914428711;36;238.303249359;
233;14;167.100006104;320.632293701;27;283.083601952;18;137.5;368.857543945;38;241.411916256;
234;14;167.100006104;321.428771973;30;283.637274742;18;140.050003052;372.39666748;37;244.082070589;
235;14;167.100006104;322.128967285;31;284.032482147;18;140.050003052;375.465637207;41;246.532175779;
236;14;167.100006104;322.642211914;32;284.367599487;18;140.050003052;378.216491699;43;248.767950892;
237;14;167.100006104;323.077880859;34;284.651107788;18;140.050003052;380.658935547;44;250.799733758;
238;14;167.100006104;323.44644165;36;284.889202118;18;140.050003052;382.809326172;45;270.094016671;
239;14;167.100006104;323.755950928;36;285.0;18;147.046295166;396.168243408;46;286.161240935;
240;14;167.100006104;323.899993896;39;285.0;18;146.541229248;411.083770752;48;299.275241256;
241;14;167.100006104;323.899993896;39;285.0;18;150.290985107;421.49899292;47;309.956892729;
242;14;167.100006104;323.899993896;39;285.0;18;152.921051025;433.453186035;49;318.199760318;
243;14;167.100006104;323.899993896;24;285.0;18;164.186508179;420.736083984;37;324.839695334;
244;14;167.100006104;323.899993896;22;285.0;18;171.091690063;506.714660645;34;327.361859322;
