Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;11.3000001907;10.0;4;21.0;1;7.0;11.0;5;20.0;
3;2;11.3000001907;10.0;4;21.0599999428;1;8.0;10.0;6;20.0;
4;2;11.3179998398;10.0;4;21.1229639053;1;9.0;10.0;6;20.0;
5;2;12.5053339005;10.0;4;21.1889609098;2;10.0;10.3999996185;5;21.0;
6;2;13.5350322723;10.0;3;21.2580518723;2;12.0;10.0;5;21.0599999428;
7;2;14.5661230087;10.0;3;21.7428686619;2;14.0;10.0;5;21.1229639053;
8;2;14.7842912674;10.1999998093;3;22.1586660147;2;14.336889267;10.0;5;21.6001901627;
9;2;14.9713993073;10.3632001877;3;23.3887284994;2;14.4800567627;10.1999998093;5;22.0082015991;
10;2;15.524928093;10.9097137451;1;24.4489006996;2;14.6024608612;10.3632001877;5;23.2257966995;
11;2;17.5249290466;11.3658018112;1;25.351270318;2;14.9677391052;10.9097137451;5;24.2728947401;
12;2;19.5249290466;11.7372808456;1;26.1153242588;2;16.9677391052;11.9823179245;5;25.1616390944;
13;2;20.7403087616;12.0336990356;2;26.7637841702;2;18.9677391052;11.7372808456;5;25.9115916491;
14;2;21.8228092194;12.2662630081;2;27.31944561;2;19.773475647;12.0336990356;5;26.5455703735;
15;2;22.9108524323;12.446267128;2;27.6349725723;2;19.9636726379;12.2662630081;5;27.0864899158;
16;2;22.8187427521;13.5;2;27.8553886414;2;20.1259460449;12.446267128;5;27.3871564865;
17;2;24.8187427521;12.5;2;28.0879490376;2;21.3597583771;13.4548625946;5;27.5927586555;
18;2;26.2083206177;12.5;2;28.3322691917;2;22.3597583771;13.537103653;5;27.8107380867;
19;2;26.7495212555;12.5;2;28.5877785683;2;23.3597583771;13.9053688049;6;28.0409166813;
