Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.0;10.0;4;20.0;2;7.0;12.1999998093;3;21.0;
2;1;11.0;10.0;5;20.0;2;9.0;11.0;3;21.0599999428;
3;1;11.0;10.0;5;20.0;2;11.0;10.0;3;21.1229639053;
4;1;11.0;10.0;5;20.0;2;12.2245922089;10.0;3;21.1889609098;
5;1;12.0;10.0;5;20.0;2;13.3566884995;10.0;2;21.2580518723;
6;1;13.0;10.0;5;20.0;2;14.377415657;10.0;2;21.3302885294;
7;1;14.0;10.0;5;20.3999996185;2;14.3990859985;10.0;2;21.8190145493;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;14.5457038879;10.1999998093;1;22.2388005257;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;14.6716403961;10.3632001877;1;23.4601941109;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;15.0380573273;10.9097137451;1;24.5095257759;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;17.0380573273;11.3658018112;1;25.3986660242;
12;1;16.8187427521;11.7372808456;5;24.0673980713;2;19.0380573273;11.7372808456;1;26.1468911171;
13;2;18.8187427521;12.0336990356;5;25.5325260162;2;20.169675827;12.0336990356;1;26.7767255306;
14;2;20.8187427521;12.2662630081;5;25.9125342369;2;21.2190876007;12.2662630081;1;27.3107893467;
15;2;22.2777423859;12.446267128;5;26.0401959419;2;22.2713050842;12.446267128;1;27.6016011238;
16;2;23.2868309021;12.5;5;26.0605818033;2;23.3263092041;12.5;2;27.7940778732;
17;2;24.296005249;12.5;5;26.0811508894;3;24.3840522766;12.5;1;27.9954168797;
18;2;25.3052597046;12.5;6;26.1018965244;3;25.3986244202;12.5;2;28.2052333355;
19;3;25.25;12.5;4;45.4915784597;3;24.5;13.4615697861;2;28.4230215549;
20;3;26.25;12.5;4;46.7970433235;3;25.5;12.5;2;28.6481528282;
21;3;27.25;12.5;4;47.9225671291;3;24.5;13.5;2;28.8798778057;
22;3;28.7743034363;12.5;4;48.8670165539;3;25.5;12.5;2;29.117331028;
23;3;29.7839241028;12.5;5;49.6414099932;3;25.7351989746;12.5;2;29.3595399857;
24;3;30.7936077118;12.5;6;50.2644997835;3;25.8078613281;12.5;2;29.6054382324;
25;3;31.25;12.9918651581;6;50.7585933208;3;24.5;13.5;2;29.8538813591;
26;3;32.25;12.5;6;51.1463278532;3;24.5;14.5;2;30.1036677361;
27;3;33.25;12.5;6;51.2953014374;3;24.5;15.0518341064;2;30.3535604477;
28;3;34.25;12.5;6;51.3173824549;3;23.5;14.0518341064;2;30.6023101807;
29;3;35.25;12.5;6;51.3395489454;3;23.1806926727;14.5;2;30.8486824036;
30;3;36.25;12.5;7;51.3617914915;3;20.5;16.5;2;31.0914797783;
31;3;37.25;12.5;8;51.3841004372;3;19.5;18.5;3;31.3295664787;
32;3;38.25;12.5;8;51.4064661264;3;18.5;20.5;4;31.5618891716;
33;4;38.5;12.5;7;51.428878665;3;18.5;19.5;4;31.7874941826;
34;4;38.5;15.5;8;51.4513280392;3;19.0;19.5;4;32.0055427551;
35;4;38.5;18.5;8;51.4738043547;3;19.1016616821;20.5;4;32.2153205872;
36;4;38.5;21.5;8;51.4962974787;3;19.1645965576;21.5;5;32.41624403;
37;4;38.5;24.5;9;51.5187973976;3;19.2248725891;22.5;5;32.6078615189;
38;4;38.5;27.5;8;51.5412938595;3;19.2823581696;23.5;5;32.7898521423;
39;4;38.5;27.5;8;51.5637768507;3;19.3369560242;24.5;7;32.9620194435;
40;4;38.5;27.5;9;52.5862361193;3;20.3886070251;23.5;7;33.1242837906;
41;4;39.5;28.5;9;52.6786618233;3;21.437286377;23.5;7;33.2766723633;
42;4;40.5;29.5;10;54.0412814617;3;22.483001709;23.5;8;33.4193067551;
43;4;41.0625;31.125;10;55.1428525448;3;21.483001709;23.5;8;33.5523900986;
