Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;11.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;11.0;10.0;3;20.0;1;7.0;11.0;5;20.0;
3;1;11.0;10.0;3;20.0;1;8.0;10.0;5;20.0;
4;1;11.0;10.0;3;20.0;1;9.0;10.0;5;20.0;
5;1;12.0;10.0;3;20.0;1;9.0;10.0;5;20.0;
6;1;13.0;10.0;3;20.0;1;10.0;10.0;5;20.0;
7;1;14.0;10.0;3;20.3999996185;1;11.0;10.0;5;20.0;
8;1;14.1800003052;10.1999998093;3;20.7264003754;1;11.0;10.0;4;20.3999996185;
9;1;14.3268795013;10.3632001877;3;21.8194274902;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;15.2687425613;10.9097137451;2;23.7316036224;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;17.268743515;11.3658018112;2;24.5845617056;1;11.2971115112;10.4951858521;4;22.0419120789;
12;2;18.8187427521;11.7372808456;2;26.2372591496;1;11.6125736237;11.0209560394;5;22.9143505096;
13;2;19.8187427521;12.5031900406;2;27.618538022;2;14.2971115112;11.6571750641;4;24.6214065552;
14;2;20.8187427521;13.1275520325;2;28.7467873096;2;16.2971115112;11.8107032776;4;25.2232637405;
15;2;21.8187427521;13.6191654205;3;29.6572811604;2;17.6091117859;12.0916318893;4;25.7037940025;
16;3;22.8187427521;13.9952821732;2;30.3919600248;2;18.6214675903;12.3113050461;4;26.0853130817;
17;3;23.8187427521;14.2765083313;3;30.9919726849;2;19.6341781616;12.4808797836;3;26.1671074629;
18;3;24.8187427521;14.483086586;3;31.2278568745;2;20.6472434998;12.5;3;26.211841464;
19;3;25.8187427521;14.5;3;31.4455661774;2;21.6606636047;12.5;4;26.2577478886;
